arm	run	evt	stub_bridge	seed	accept	gate	nseg	total_cm	maxlen_cm	stop	stop_len_cm	stop_angle_deg	stop_ratio	stop_degree
mcp1k	18255	60933	1	18005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	60933	1	18006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	60933	0	18003	0	size1	1	143.2	143.2	dead_end	0	-1	-1	1
mcp1k	18255	60933	0	18005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	60933	0	18006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61071	1	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61071	0	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61351	1	17000	0	size1	1	360.5	360.5	dead_end	0	-1	-1	1
mcp1k	18255	61351	0	17000	0	size1	1	360.5	360.5	dead_end	0	-1	-1	1
mcp1k	18255	61417	1	9001	0	size1	1	150.9	150.9	dead_end	0	-1	-1	1
mcp1k	18255	61417	1	9005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61417	0	9001	0	size1	1	150.9	150.9	dead_end	0	-1	-1	1
mcp1k	18255	61417	0	9005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61461	1	10012	0	size1	1	92.77	92.77	dead_end	0	-1	-1	1
mcp1k	18255	61461	1	10015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61461	1	10029	0	size1	1	2.226	2.226	both	1.394	61.42	5.557	2
mcp1k	18255	61461	0	10012	0	size1	1	92.77	92.77	dead_end	0	-1	-1	1
mcp1k	18255	61461	0	10015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61461	0	10029	0	size1	1	2.226	2.226	both	1.394	61.42	5.557	2
mcp1k	18255	61579	1	20048	0	size1	1	133.4	133.4	dead_end	0	-1	-1	1
mcp1k	18255	61579	1	20049	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61579	0	20048	0	size1	1	133.4	133.4	dead_end	0	-1	-1	1
mcp1k	18255	61579	0	20049	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61681	1	2001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61681	1	2002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61681	0	2001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61681	0	2002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61843	1	17018	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61843	1	17020	0	size1	1	5.414	5.414	dead_end	0	-1	-1	1
mcp1k	18255	61843	1	17021	0	size1	1	5.125	5.125	dead_end	0	-1	-1	1
mcp1k	18255	61843	1	17050	0	size1	1	27.53	27.53	angle	2.829	58.33	0.8529	2
mcp1k	18255	61843	1	17051	0	size1	1	21.1	21.1	dead_end	0	-1	-1	1
mcp1k	18255	61843	0	17018	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	61843	0	17020	0	size1	1	5.414	5.414	dead_end	0	-1	-1	1
mcp1k	18255	61843	0	17021	0	size1	1	5.125	5.125	dead_end	0	-1	-1	1
mcp1k	18255	61843	0	17050	0	size1	1	27.53	27.53	angle	2.829	58.33	0.8529	2
mcp1k	18255	61843	0	17051	0	size1	1	21.1	21.1	dead_end	0	-1	-1	1
mcp1k	18255	62149	1	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62149	1	13002	0	size1	1	101.5	101.5	dead_end	0	-1	-1	1
mcp1k	18255	62149	0	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62149	0	13002	0	size1	1	101.5	101.5	dead_end	0	-1	-1	1
mcp1k	18255	62281	1	19003	0	size1	1	6.064	6.064	dead_end	0	-1	-1	1
mcp1k	18255	62281	1	19004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62281	1	19005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62281	0	19003	0	size1	1	6.064	6.064	dead_end	0	-1	-1	1
mcp1k	18255	62281	0	19004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62281	0	19005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62459	1	10001	0	size1	1	196.4	196.4	dead_end	0	-1	-1	1
mcp1k	18255	62459	1	10009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62459	1	10014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62459	0	10001	0	size1	1	196.4	196.4	dead_end	0	-1	-1	1
mcp1k	18255	62459	0	10009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62459	0	10014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62495	1	16001	0	size1	1	60.27	60.27	dead_end	0	-1	-1	1
mcp1k	18255	62495	1	16004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62495	0	16001	0	size1	1	60.27	60.27	dead_end	0	-1	-1	1
mcp1k	18255	62495	0	16004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62561	1	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62561	0	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62583	1	25004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62583	1	25005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62583	0	25004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62583	0	25005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62613	1	17000	0	size1	1	302.9	302.9	dead_end	0	-1	-1	1
mcp1k	18255	62613	0	17000	0	size1	1	302.9	302.9	dead_end	0	-1	-1	1
mcp1k	18255	62721	1	16000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	62721	0	16000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63163	1	6004	1	accepted	2	182.4	91.45	dead_end	0	-1	-1	1
mcp1k	18255	63163	0	6004	1	accepted	2	182.4	91.45	dead_end	0	-1	-1	1
mcp1k	18255	63359	1	3001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63359	1	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63359	0	3001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63359	0	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63427	1	18001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63427	1	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63427	0	18001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63427	0	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63537	1	2000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63537	0	2000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63551	1	6000	0	size1	1	98.08	98.08	dead_end	0	-1	-1	1
mcp1k	18255	63551	0	6000	0	size1	1	98.08	98.08	dead_end	0	-1	-1	1
mcp1k	18255	63559	1	11000	0	size1	1	164	164	dead_end	0	-1	-1	1
mcp1k	18255	63559	1	11017	0	size1	1	3.099	3.099	dead_end	0	-1	-1	1
mcp1k	18255	63559	0	11000	0	size1	1	164	164	dead_end	0	-1	-1	1
mcp1k	18255	63559	0	11017	0	size1	1	3.099	3.099	dead_end	0	-1	-1	1
mcp1k	18255	63603	1	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63603	1	13002	0	size1	1	73.69	73.69	dead_end	0	-1	-1	1
mcp1k	18255	63603	1	13003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63603	0	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63603	0	13002	0	size1	1	73.69	73.69	dead_end	0	-1	-1	1
mcp1k	18255	63603	0	13003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	63669	1	5002	1	accepted	2	184.5	107	dead_end	0	-1	-1	1
mcp1k	18255	63669	0	5002	1	accepted	2	184.5	107	dead_end	0	-1	-1	1
mcp1k	18255	64409	1	8017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64409	1	8022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64409	0	8017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64409	0	8022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64503	1	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64503	0	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64591	1	17002	0	size1	1	185.7	185.7	both	10.16	43.84	3.836	2
mcp1k	18255	64591	0	17002	0	size1	1	185.7	185.7	both	10.16	43.84	3.836	2
mcp1k	18255	64613	1	20001	0	size1	1	0.02352	0.02352	dead_end	0	-1	-1	1
mcp1k	18255	64613	0	20001	0	size1	1	0.02352	0.02352	dead_end	0	-1	-1	1
mcp1k	18255	64717	1	17022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64717	1	17024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64717	0	17022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64717	0	17024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64921	1	62024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64921	1	62029	0	size1	1	11.02	11.02	both	25.32	118.1	1.736	3
mcp1k	18255	64921	1	62032	0	size1	1	6.248	6.248	both	84.71	12.55	1.359	2
mcp1k	18255	64921	0	62024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	64921	0	62029	0	size1	1	11.02	11.02	both	25.32	118.1	1.736	3
mcp1k	18255	64921	0	62032	0	size1	1	6.248	6.248	both	84.71	12.55	1.359	2
mcp1k	18255	64959	1	19000	0	size1	1	89.94	89.94	dead_end	0	-1	-1	1
mcp1k	18255	64959	0	19000	0	size1	1	89.94	89.94	dead_end	0	-1	-1	1
mcp1k	18255	65025	1	16003	0	size1	1	39.8	39.8	dead_end	0	-1	-1	1
mcp1k	18255	65025	0	16003	0	size1	1	39.8	39.8	dead_end	0	-1	-1	1
mcp1k	18255	65053	1	6000	0	size1	1	115.8	115.8	dead_end	0	-1	-1	1
mcp1k	18255	65053	0	6000	0	size1	1	115.8	115.8	dead_end	0	-1	-1	1
mcp1k	18255	65267	1	15000	0	size1	1	8.675	8.675	dead_end	0	-1	-1	1
mcp1k	18255	65267	0	15000	0	size1	1	8.675	8.675	dead_end	0	-1	-1	1
mcp1k	18255	65289	1	18005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	65289	1	18007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	65289	1	18028	0	size1	1	3.134	3.134	angle	1.607	110.4	0.6461	2
mcp1k	18255	65289	1	18030	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	65289	0	18005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	65289	0	18007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	65289	0	18028	0	size1	1	3.134	3.134	angle	1.607	110.4	0.6461	2
mcp1k	18255	65289	0	18030	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	65295	1	13000	0	size1	1	64.53	64.53	dead_end	0	-1	-1	1
mcp1k	18255	65295	0	13000	0	size1	1	64.53	64.53	dead_end	0	-1	-1	1
mcp1k	18259	65999	1	27000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	65999	0	27000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66118	1	9001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66118	1	9003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66118	0	9001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66118	0	9003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66272	1	24010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66272	1	24022	0	size1	1	1.48	1.48	angle	2.697	60.1	1.226	2
mcp1k	18259	66272	1	24023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66272	0	24010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66272	0	24022	0	size1	1	1.48	1.48	angle	2.697	60.1	1.226	2
mcp1k	18259	66272	0	24023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66646	1	14001	0	size1	1	19.01	19.01	dead_end	0	-1	-1	1
mcp1k	18259	66646	1	14002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66646	0	14001	0	size1	1	19.01	19.01	dead_end	0	-1	-1	1
mcp1k	18259	66646	0	14002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66712	1	11006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66712	1	11007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66712	1	11015	1	accepted	2	66.62	63.93	dead_end	0	-1	-1	1
mcp1k	18259	66712	1	11016	0	size1	1	15.34	15.34	dead_end	0	-1	-1	2
mcp1k	18259	66712	0	11006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66712	0	11007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	66712	0	11015	1	accepted	2	66.62	63.93	dead_end	0	-1	-1	1
mcp1k	18259	66712	0	11016	0	size1	1	15.34	15.34	dead_end	0	-1	-1	2
mcp1k	18259	67394	1	19005	0	size1	1	28.21	28.21	dead_end	0	-1	-1	1
mcp1k	18259	67394	1	19007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67394	1	19011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67394	1	19012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67394	1	19013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67394	0	19005	0	size1	1	28.21	28.21	dead_end	0	-1	-1	1
mcp1k	18259	67394	0	19007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67394	0	19011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67394	0	19012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67394	0	19013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	67746	1	10002	1	accepted	2	181.5	139.8	dead_end	0	-1	-1	1
mcp1k	18259	67746	0	10002	1	accepted	2	181.5	139.8	dead_end	0	-1	-1	1
mcp1k	18259	68648	1	15003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68648	0	15003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68714	1	5001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68714	1	5002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68714	0	5001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68714	0	5002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68956	1	16007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68956	1	16009	0	size1	1	70.23	70.23	dead_end	0	-1	-1	1
mcp1k	18259	68956	0	16007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68956	0	16009	0	size1	1	70.23	70.23	dead_end	0	-1	-1	1
mcp1k	18259	68978	1	18001	0	size1	1	153.6	153.6	dead_end	0	-1	-1	1
mcp1k	18259	68978	1	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	68978	0	18001	0	size1	1	153.6	153.6	dead_end	0	-1	-1	1
mcp1k	18259	68978	0	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71046	1	19001	0	size1	1	195	195	dead_end	0	-1	-1	1
mcp1k	18259	71046	1	19002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71046	0	19001	0	size1	1	195	195	dead_end	0	-1	-1	1
mcp1k	18259	71046	0	19002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71178	1	81033	0	size1	1	2.572	2.572	dead_end	0	-1	-1	1
mcp1k	18259	71178	1	81038	0	size1	1	5.452	5.452	dead_end	0	-1	-1	1
mcp1k	18259	71178	0	81033	0	size1	1	2.572	2.572	dead_end	0	-1	-1	1
mcp1k	18259	71178	0	81038	0	size1	1	5.452	5.452	dead_end	0	-1	-1	1
mcp1k	18259	71222	1	15001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71222	1	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71222	0	15001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71222	0	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71266	1	15000	0	size1	1	94.85	94.85	dead_end	0	-1	-1	1
mcp1k	18259	71266	0	15000	0	size1	1	94.85	94.85	dead_end	0	-1	-1	1
mcp1k	18259	71530	1	17001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71530	1	17002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71530	0	17001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71530	0	17002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	71640	1	9001	0	size1	1	244.7	244.7	dead_end	0	-1	-1	1
mcp1k	18259	71640	0	9001	0	size1	1	244.7	244.7	dead_end	0	-1	-1	1
mcp1k	18259	72256	1	9001	0	size1	1	69.09	69.09	dead_end	0	-1	-1	1
mcp1k	18259	72256	1	9002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	72256	0	9001	0	size1	1	69.09	69.09	dead_end	0	-1	-1	1
mcp1k	18259	72256	0	9002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	72586	1	17004	0	size1	1	308.9	308.9	dead_end	0	-1	-1	1
mcp1k	18259	72586	1	17005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	72586	0	17004	0	size1	1	308.9	308.9	dead_end	0	-1	-1	1
mcp1k	18259	72586	0	17005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	73004	1	15006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	73004	1	15020	0	size1	1	2.394	2.394	dead_end	0	-1	-1	1
mcp1k	18259	73004	1	15021	0	size1	1	97.73	97.73	dead_end	0	-1	-1	1
mcp1k	18259	73004	0	15006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18259	73004	0	15020	0	size1	1	2.394	2.394	dead_end	0	-1	-1	1
mcp1k	18259	73004	0	15021	0	size1	1	97.73	97.73	dead_end	0	-1	-1	1
mcp2k	18255	100080	1	17000	0	size1	1	38.17	38.17	dead_end	0	-1	-1	1
mcp2k	18255	100080	0	17000	0	size1	1	38.17	38.17	dead_end	0	-1	-1	1
mcp2k	18255	100135	1	14024	0	size1	1	7.141	7.141	dead_end	0	-1	-1	1
mcp2k	18255	100135	1	14025	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100135	0	14024	0	size1	1	7.141	7.141	dead_end	0	-1	-1	1
mcp2k	18255	100135	0	14025	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100157	1	5003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100157	1	5004	0	size1	1	136.8	136.8	dead_end	0	-1	-1	1
mcp2k	18255	100157	0	5003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100157	0	5004	0	size1	1	136.8	136.8	dead_end	0	-1	-1	1
mcp2k	18255	100222	1	113236	0	size1	1	36.4	36.4	dead_end	0	-1	-1	1
mcp2k	18255	100222	1	113237	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100222	0	113236	0	size1	1	36.4	36.4	dead_end	0	-1	-1	1
mcp2k	18255	100222	0	113237	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100245	1	12003	0	size1	1	66.2	66.2	both	0.9423	55.33	3.277	2
mcp2k	18255	100245	1	12007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100245	0	12003	0	size1	1	66.2	66.2	both	0.9423	55.33	3.277	2
mcp2k	18255	100245	0	12007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100322	1	16000	0	size1	1	148	148	dead_end	0	-1	-1	1
mcp2k	18255	100322	0	16000	0	size1	1	148	148	dead_end	0	-1	-1	1
mcp2k	18255	100420	1	14007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100420	1	14016	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100420	0	14007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100420	0	14016	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100421	1	6001	0	size1	1	241.7	241.7	dead_end	0	-1	-1	1
mcp2k	18255	100421	1	6002	0	size1	1	5.059	5.059	dead_end	0	-1	-1	1
mcp2k	18255	100421	0	6001	0	size1	1	241.7	241.7	dead_end	0	-1	-1	1
mcp2k	18255	100421	0	6002	0	size1	1	5.059	5.059	dead_end	0	-1	-1	1
mcp2k	18255	100564	1	8001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100564	1	8008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100564	0	8001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100564	0	8008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100640	1	3001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100640	1	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100640	0	3001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	100640	0	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101004	1	2000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101004	0	2000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101224	1	12000	0	size1	1	51.82	51.82	dead_end	0	-1	-1	1
mcp2k	18255	101224	0	12000	0	size1	1	51.82	51.82	dead_end	0	-1	-1	1
mcp2k	18255	101454	1	13012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101454	1	13013	0	size1	1	223.3	223.3	angle	7.246	91.18	0.9034	3
mcp2k	18255	101454	0	13012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101454	0	13013	0	size1	1	223.3	223.3	angle	7.246	91.18	0.9034	3
mcp2k	18255	101466	1	7000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101466	0	7000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101498	1	10003	0	size1	1	99.89	99.89	angle	38.31	24.04	1.299	3
mcp2k	18255	101498	0	10003	0	size1	1	99.89	99.89	angle	38.31	24.04	1.299	3
mcp2k	18255	101554	1	13001	0	size1	1	244.1	244.1	dead_end	0	-1	-1	1
mcp2k	18255	101554	1	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101554	0	13001	0	size1	1	244.1	244.1	dead_end	0	-1	-1	1
mcp2k	18255	101554	0	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101675	1	11010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101675	1	11034	0	size1	1	150.8	150.8	both	1.774	41.92	5.53	2
mcp2k	18255	101675	0	11010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101675	0	11034	0	size1	1	150.8	150.8	both	1.774	41.92	5.53	2
mcp2k	18255	101828	1	33020	0	size1	1	32	32	dead_end	0	-1	-1	1
mcp2k	18255	101828	1	33021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	101828	0	33020	0	size1	1	32	32	dead_end	0	-1	-1	1
mcp2k	18255	101828	0	33021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	102247	1	13000	0	size1	1	2.444	2.444	dead_end	0	-1	-1	1
mcp2k	18255	102247	0	13000	0	size1	1	2.444	2.444	dead_end	0	-1	-1	1
mcp2k	18255	102643	1	19000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	102643	0	19000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
