# doc 89 Phase 2 -- prod0901 -> prod0901b successor gate
# shared products identical; T_cluster the only added tree
sample	event	root	archives	nusel	calib	verdict
mcp2k	398092	-	-	-	-	OK
mcp2k	398115	-	-	-	-	OK
mcp2k	398125	-	-	-	-	OK
mcp2k	398181	-	-	-	-	OK
mcp2k	398191	-	-	-	-	OK
mcp2k	398225	-	-	-	-	OK
mcp2k	398247	-	-	-	-	OK
mcp2k	398268	-	-	-	-	OK
mcp2k	398301	-	-	-	-	OK
mcp2k	398313	-	-	-	-	OK
mcp2k	398369	-	-	-	-	OK
mcp2k	398567	-	-	-	-	OK
mcp2k	398743	-	-	-	-	OK
mcp2k	398775	-	-	-	-	OK
mcp2k	398787	-	-	-	-	OK
mcp2k	398819	-	-	-	-	OK
mcp2k	398995	-	-	-	-	OK
mcp2k	399061	-	-	-	-	OK
mcp2k	399073	-	-	-	-	OK
mcp2k	399139	-	-	-	-	OK
mcp2k	399161	-	-	-	-	OK
mcp2k	399215	-	-	-	-	OK
mcp2k	399249	-	-	-	-	OK
mcp2k	399303	-	-	-	-	OK
mcp2k	399315	-	-	-	-	OK
mcp2k	399325	-	-	-	-	OK
mcp2k	399457	-	-	-	-	OK
mcp2k	399525	-	-	-	-	OK
mcp2k	399743	-	-	-	-	OK
mcp2k	399787	-	-	-	-	OK
mcp2k	399853	-	-	-	-	OK
mcp2k	399899	-	-	-	-	OK
mcp2k	399941	-	-	-	-	OK
mcp2k	399963	-	-	-	-	OK
mcp2k	400029	-	-	-	-	OK
mcp2k	400073	-	-	-	-	OK
mcp2k	400117	-	-	-	-	OK
mcp2k	400185	-	-	-	-	OK
mcp2k	400239	-	-	-	-	OK
mcp2k	400251	-	-	-	-	OK
mcp2k	400273	-	-	-	-	OK
mcp2k	400349	-	-	-	-	OK
mcp2k	400427	-	-	-	-	OK
mcp2k	400779	-	-	-	-	OK
mcp2k	401109	-	-	-	-	OK
mcp2k	401197	-	-	-	-	OK
mcp2k	401241	-	-	-	-	OK
mcp2k	401351	-	-	-	-	OK
mcp2k	401395	-	-	-	-	OK
mcp2k	401527	-	-	-	-	OK
mcp2k	401571	-	-	-	-	OK
mcp2k	401637	-	-	-	-	OK
mcp2k	401703	-	-	-	-	OK
mcp2k	401769	-	-	-	-	OK
mcp2k	402077	-	-	-	-	OK
mcp2k	402209	-	-	-	-	OK
mcp2k	402297	-	-	-	-	OK
mcp2k	402319	-	-	-	-	OK
mcp2k	402627	-	-	-	-	OK
mcp2k	402649	-	-	-	-	OK
mcp2k	402913	-	-	-	-	OK
mcp2k	403023	-	-	-	-	OK
mcp2k	403309	-	-	-	-	OK
mcp2k	403375	-	-	-	-	OK
mcp2k	403397	-	-	-	-	OK
mcp2k	403419	-	-	-	-	OK
mcp2k	403441	-	-	-	-	OK
mcp2k	403859	-	-	-	-	OK
mcp2k	404189	-	-	-	-	OK
mcp2k	404299	-	-	-	-	OK
mcp2k	404629	-	-	-	-	OK
mcp2k	404893	-	-	-	-	OK
mcp2k	405025	-	-	-	-	OK
mcp2k	405201	-	-	-	-	OK
mcp2k	405223	-	-	-	-	OK
mcp2k	405443	-	-	-	-	OK
mcp2k	405487	-	-	-	-	OK
mcp2k	405707	-	-	-	-	OK
mcp2k	405839	-	-	-	-	OK
mcp2k	405927	-	-	-	-	OK
mcp2k	405971	-	-	-	-	OK
mcp2k	406125	-	-	-	-	OK
mcp2k	406147	-	-	-	-	OK
mcp2k	406257	-	-	-	-	OK
mcp2k	406323	-	-	-	-	OK
mcp2k	406367	-	-	-	-	OK
mcp2k	406631	-	-	-	-	OK
mcp2k	407314	-	-	-	-	OK
mcp2k	407534	-	-	-	-	OK
mcp2k	407798	-	-	-	-	OK
mcp2k	407886	-	-	-	-	OK
mcp2k	408304	-	-	-	-	OK
mcp2k	408326	-	-	-	-	OK
mcp2k	408348	-	-	-	-	OK
mcp2k	408414	-	-	-	-	OK
mcp2k	408678	-	-	-	-	OK
mcp2k	409052	-	-	-	-	OK
mcp2k	409118	-	-	-	-	OK
mcp2k	409140	-	-	-	-	OK
mcp2k	409184	-	-	-	-	OK
mcp2k	409250	-	-	-	-	OK
mcp2k	409272	-	-	-	-	OK
mcp2k	409514	-	-	-	-	OK
mcp2k	409624	-	-	-	-	OK
mcp2k	409686	-	-	-	-	OK
mcp2k	409708	-	-	-	-	OK
mcp2k	409862	-	-	-	-	OK
mcp2k	409888	-	-	-	-	OK
mcp2k	409906	-	-	-	-	OK
mcp2k	410020	-	-	-	-	OK
mcp2k	410042	-	-	-	-	OK
mcp2k	410064	-	-	-	-	OK
mcp2k	410082	-	-	-	-	OK
mcp2k	410126	-	-	-	-	OK
mcp2k	410148	-	-	-	-	OK
mcp2k	410328	-	-	-	-	OK
mcp2k	410456	-	-	-	-	OK
mcp2k	410566	-	-	-	-	OK
mcp2k	410658	-	-	-	-	OK
mcp2k	410680	-	-	-	-	OK
mcp2k	410698	-	-	-	-	OK
mcp2k	410764	-	-	-	-	OK
mcp2k	410768	-	-	-	-	OK
mcp2k	411006	-	-	-	-	OK
mcp2k	411010	-	-	-	-	OK
mcp2k	411032	-	-	-	-	OK
mcp2k	411142	-	-	-	-	OK
mcp2k	411402	-	-	-	-	OK
mcp2k	411450	-	-	-	-	OK
mcp2k	411556	-	-	-	-	OK
mcp2k	411802	-	-	-	-	OK
mcp2k	411864	-	-	-	-	OK
mcp2k	411886	-	-	-	-	OK
mcp2k	411996	-	-	-	-	OK
mcp2k	412062	-	-	-	-	OK
mcp2k	412088	-	-	-	-	OK
mcp2k	412194	-	-	-	-	OK
mcp2k	412238	-	-	-	-	OK
mcp2k	412242	-	-	-	-	OK
mcp2k	412308	-	-	-	-	OK
mcp2k	412326	-	-	-	-	OK
mcp2k	412396	-	-	-	-	OK
mcp2k	412436	-	-	-	-	OK
mcp2k	412480	-	-	-	-	OK
mcp2k	412612	-	-	-	-	OK
mcp2k	412638	-	-	-	-	OK
mcp2k	412858	-	-	-	-	OK
mcp2k	413030	-	-	-	-	OK
mcp2k	413228	-	-	-	-	OK
mcp2k	413496	-	-	-	-	OK
mcp2k	413540	-	-	-	-	OK
mcp2k	413580	-	-	-	-	OK
mcp2k	413602	-	-	-	-	OK
mcp2k	413628	-	-	-	-	OK
mcp2k	413690	-	-	-	-	OK
mcp2k	413910	-	-	-	-	OK
mcp2k	413976	-	-	-	-	OK
mcp2k	414002	-	-	-	-	OK
mcp2k	414024	-	-	-	-	OK
mcp2k	414200	-	-	-	-	OK
mcp2k	414240	-	-	-	-	OK
mcp2k	414288	-	-	-	-	OK
mcp2k	414306	-	-	-	-	OK
mcp2k	414372	-	-	-	-	OK
mcp2k	414416	-	-	-	-	OK
mcp2k	414442	-	-	-	-	OK
mcp2k	414460	-	-	-	-	OK
mcp2k	414552	-	-	-	-	OK
mcp2k	414592	-	-	-	-	OK
mcp2k	414636	-	-	-	-	OK
mcp2k	414684	-	-	-	-	OK
mcp2k	414834	-	-	-	-	OK
mcp2k	415054	-	-	-	-	OK
mcp2k	415186	-	-	-	-	OK
mcp2k	415212	-	-	-	-	OK
mcp2k	415256	-	-	-	-	OK
mcp2k	415278	-	-	-	-	OK
mcp2k	415564	-	-	-	-	OK
mcp2k	415890	-	-	-	-	OK
mcp2k	415912	-	-	-	-	OK
mcp2k	415956	-	-	-	-	OK
mcp2k	416418	-	-	-	-	OK
mcp2k	417100	-	-	-	-	OK
mcp2k	417298	-	-	-	-	OK
mcp2k	417496	-	-	-	-	OK
mcp2k	417584	-	-	-	-	OK
mcp2k	417782	-	-	-	-	OK
mcp2k	47036	-	-	-	-	OK
mcp2k	47058	-	-	-	-	OK
mcp2k	47212	-	-	-	-	OK
mcp2k	47278	-	-	-	-	OK
mcp2k	473358	-	-	-	-	OK
mcp2k	473446	-	-	-	-	OK
mcp2k	473644	-	-	-	-	OK
mcp2k	473776	-	-	-	-	OK
mcp2k	473886	-	-	-	-	OK
mcp2k	473952	-	-	-	-	OK
mcp2k	474260	-	-	-	-	OK
mcp2k	474370	-	-	-	-	OK
mcp2k	474568	-	-	-	-	OK
mcp2k	474612	-	-	-	-	OK
mcp2k	474678	-	-	-	-	OK
mcp2k	474700	-	-	-	-	OK
mcp2k	474722	-	-	-	-	OK
mcp2k	474832	-	-	-	-	OK
mcp2k	475096	-	-	-	-	OK
mcp2k	475140	-	-	-	-	OK
mcp2k	475250	-	-	-	-	OK
mcp2k	475712	-	-	-	-	OK
mcp2k	475756	-	-	-	-	OK
mcp2k	475778	-	-	-	-	OK
mcp2k	475932	-	-	-	-	OK
mcp2k	47608	-	-	-	-	OK
mcp2k	476262	-	-	-	-	OK
mcp2k	476284	-	-	-	-	OK
mcp2k	476416	-	-	-	-	OK
mcp2k	476460	-	-	-	-	OK
mcp2k	476724	-	-	-	-	OK
mcp2k	476900	-	-	-	-	OK
mcp2k	47696	-	-	-	-	OK
mcp2k	476966	-	-	-	-	OK
mcp2k	477098	-	-	-	-	OK
mcp2k	477142	-	-	-	-	OK
mcp2k	47784	-	-	-	-	OK
mcp2k	477868	-	-	-	-	OK
mcp2k	478088	-	-	-	-	OK
mcp2k	478220	-	-	-	-	OK
mcp2k	478374	-	-	-	-	OK
mcp2k	478594	-	-	-	-	OK
mcp2k	478638	-	-	-	-	OK
mcp2k	478880	-	-	-	-	OK
mcp2k	478902	-	-	-	-	OK
mcp2k	47894	-	-	-	-	OK
mcp2k	47916	-	-	-	-	OK
mcp2k	479166	-	-	-	-	OK
mcp2k	479188	-	-	-	-	OK
mcp2k	479650	-	-	-	-	OK
mcp2k	47982	-	-	-	-	OK
mcp2k	480002	-	-	-	-	OK
mcp2k	480068	-	-	-	-	OK
mcp2k	480112	-	-	-	-	OK
mcp2k	480222	-	-	-	-	OK
mcp2k	480728	-	-	-	-	OK
mcp2k	480772	-	-	-	-	OK
mcp2k	480970	-	-	-	-	OK
mcp2k	481014	-	-	-	-	OK
mcp2k	481036	-	-	-	-	OK
mcp2k	48246	-	-	-	-	OK
mcp2k	48444	-	-	-	-	OK
mcp2k	48488	-	-	-	-	OK
mcp2k	48774	-	-	-	-	OK
mcp2k	48840	-	-	-	-	OK
mcp2k	49016	-	-	-	-	OK
mcp2k	493417	-	-	-	-	OK
mcp2k	493439	-	-	-	-	OK
mcp2k	49346	-	-	-	-	OK
mcp2k	493615	-	-	-	-	OK
mcp2k	493659	-	-	-	-	OK
mcp2k	493681	-	-	-	-	OK
mcp2k	493835	-	-	-	-	OK
mcp2k	49415	-	-	-	-	OK
mcp2k	494297	-	-	-	-	OK
mcp2k	494605	-	-	-	-	OK
mcp2k	494649	-	-	-	-	OK
mcp2k	494803	-	-	-	-	OK
mcp2k	494847	-	-	-	-	OK
mcp2k	495199	-	-	-	-	OK
mcp2k	495551	-	-	-	-	OK
mcp2k	495859	-	-	-	-	OK
mcp2k	495881	-	-	-	-	OK
mcp2k	49657	-	-	-	-	OK
mcp2k	49698	-	-	-	-	OK
mcp2k	497311	-	-	-	-	OK
mcp2k	497355	-	-	-	-	OK
mcp2k	497399	-	-	-	-	OK
mcp2k	49742	-	-	-	-	OK
mcp2k	49745	-	-	-	-	OK
mcp2k	497553	-	-	-	-	OK
mcp2k	497575	-	-	-	-	OK
mcp2k	49767	-	-	-	-	OK
mcp2k	497883	-	-	-	-	OK
mcp2k	49789	-	-	-	-	OK
mcp2k	498543	-	-	-	-	OK
mcp2k	498609	-	-	-	-	OK
mcp2k	498675	-	-	-	-	OK
mcp2k	49877	-	-	-	-	OK
mcp2k	498851	-	-	-	-	OK
mcp2k	499115	-	-	-	-	OK
mcp2k	499423	-	-	-	-	OK
mcp2k	499511	-	-	-	-	OK
mcp2k	499577	-	-	-	-	OK
mcp2k	49984	-	-	-	-	OK
mcp2k	49987	-	-	-	-	OK
mcp2k	500039	-	-	-	-	OK
mcp2k	500083	-	-	-	-	OK
mcp2k	500149	-	-	-	-	OK
mcp2k	500391	-	-	-	-	OK
mcp2k	500567	-	-	-	-	OK
mcp2k	500589	-	-	-	-	OK
mcp2k	500655	-	-	-	-	OK
mcp2k	500677	-	-	-	-	OK
mcp2k	501007	-	-	-	-	OK
mcp2k	501315	-	-	-	-	OK
mcp2k	501711	-	-	-	-	OK
mcp2k	50182	-	-	-	-	OK
mcp2k	502019	-	-	-	-	OK
mcp2k	502085	-	-	-	-	OK
mcp2k	50226	-	-	-	-	OK
mcp2k	502261	-	-	-	-	OK
mcp2k	502283	-	-	-	-	OK
mcp2k	502525	-	-	-	-	OK
mcp2k	50270	-	-	-	-	OK
mcp2k	502701	-	-	-	-	OK
mcp2k	50273	-	-	-	-	OK
mcp2k	502833	-	-	-	-	OK
mcp2k	502877	-	-	-	-	OK
mcp2k	502921	-	-	-	-	OK
mcp2k	502965	-	-	-	-	OK
mcp2k	50336	-	-	-	-	OK
mcp2k	50446	-	-	-	-	OK
mcp2k	50680	-	-	-	-	OK
mcp2k	50688	-	-	-	-	OK
mcp2k	50732	-	-	-	-	OK
mcp2k	50801	-	-	-	-	OK
mcp2k	50812	-	-	-	-	OK
mcp2k	50842	-	-	-	-	OK
mcp2k	51065	-	-	-	-	OK
mcp2k	51109	-	-	-	-	OK
mcp2k	51128	-	-	-	-	OK
mcp2k	51153	-	-	-	-	OK
mcp2k	51208	-	-	-	-	OK
mcp2k	51219	-	-	-	-	OK
mcp2k	51260	-	-	-	-	OK
mcp2k	51348	-	-	-	-	OK
mcp2k	51417	-	-	-	-	OK
mcp2k	51428	-	-	-	-	OK
mcp2k	51546	-	-	-	-	OK
mcp2k	51590	-	-	-	-	OK
mcp2k	51692	-	-	-	-	OK
mcp2k	51722	-	-	-	-	OK
mcp2k	51736	-	-	-	-	OK
mcp2k	51846	-	-	-	-	OK
mcp2k	51868	-	-	-	-	OK
mcp2k	51890	-	-	-	-	OK
mcp2k	51934	-	-	-	-	OK
mcp2k	51964	-	-	-	-	OK
mcp2k	52044	-	-	-	-	OK
mcp2k	52121	-	-	-	-	OK
mcp2k	52220	-	-	-	-	OK
mcp2k	52286	-	-	-	-	OK
mcp2k	52297	-	-	-	-	OK
mcp2k	52338	-	-	-	-	OK
mcp2k	52352	-	-	-	-	OK
mcp2k	52404	-	-	-	-	OK
mcp2k	52558	-	-	-	-	OK
mcp2k	52572	-	-	-	-	OK
mcp2k	52605	-	-	-	-	OK
mcp2k	52638	-	-	-	-	OK
mcp2k	52693	-	-	-	-	OK
mcp2k	52715	-	-	-	-	OK
mcp2k	52759	-	-	-	-	OK
mcp2k	52880	-	-	-	-	OK
mcp2k	53001	-	-	-	-	OK
mcp2k	53111	-	-	-	-	OK
mcp2k	53130	-	-	-	-	OK
mcp2k	53196	-	-	-	-	OK
mcp2k	53342	-	-	-	-	OK
mcp2k	53474	-	-	-	-	OK
mcp2k	53584	-	-	-	-	OK
mcp2k	53658	-	-	-	-	OK
mcp2k	53749	-	-	-	-	OK
mcp2k	53790	-	-	-	-	OK
mcp2k	53793	-	-	-	-	OK
mcp2k	53848	-	-	-	-	OK
mcp2k	53881	-	-	-	-	OK
mcp2k	53944	-	-	-	-	OK
mcp2k	53980	-	-	-	-	OK
mcp2k	54068	-	-	-	-	OK
mcp2k	54156	-	-	-	-	OK
mcp2k	54255	-	-	-	-	OK
mcp2k	54332	-	-	-	-	OK
mcp2k	54450	-	-	-	-	OK
mcp2k	54453	-	-	-	-	OK
mcp2k	54464	-	-	-	-	OK
mcp2k	54475	-	-	-	-	OK
mcp2k	54508	-	-	-	-	OK
mcp2k	54629	-	-	-	-	OK
mcp2k	54640	-	-	-	-	OK
mcp2k	54692	-	-	-	-	OK
mcp2k	54706	-	-	-	-	OK
mcp2k	54717	-	-	-	-	OK
mcp2k	54882	-	-	-	-	OK
mcp2k	55154	-	-	-	-	OK
mcp2k	55220	-	-	-	-	OK
mcp2k	55278	-	-	-	-	OK
mcp2k	55286	-	-	-	-	OK
mcp2k	55322	-	-	-	-	OK
mcp2k	55377	-	-	-	-	OK
mcp2k	55443	-	-	-	-	OK
mcp2k	55542	-	-	-	-	OK
mcp2k	55740	-	-	-	-	OK
mcp2k	55770	-	-	-	-	OK
mcp2k	55773	-	-	-	-	OK
mcp2k	55806	-	-	-	-	OK
mcp2k	56136	-	-	-	-	OK
mcp2k	56144	-	-	-	-	OK
mcp2k	56180	-	-	-	-	OK
mcp2k	56257	-	-	-	-	OK
mcp2k	56290	-	-	-	-	OK
mcp2k	56334	-	-	-	-	OK
mcp2k	56466	-	-	-	-	OK
mcp2k	56521	-	-	-	-	OK
mcp2k	56763	-	-	-	-	OK
mcp2k	56829	-	-	-	-	OK
mcp2k	56862	-	-	-	-	OK
mcp2k	56906	-	-	-	-	OK
mcp2k	56939	-	-	-	-	OK
mcp2k	56961	-	-	-	-	OK
mcp2k	56972	-	-	-	-	OK
mcp2k	57148	-	-	-	-	OK
mcp2k	57280	-	-	-	-	OK
mcp2k	57291	-	-	-	-	OK
mcp2k	57346	-	-	-	-	OK
mcp2k	57577	-	-	-	-	OK
mcp2k	57665	-	-	-	-	OK
mcp2k	57709	-	-	-	-	OK
mcp2k	57731	-	-	-	-	OK
mcp2k	57742	-	-	-	-	OK
mcp2k	57753	-	-	-	-	OK
mcp2k	57764	-	-	-	-	OK
mcp2k	58006	-	-	-	-	OK
mcp2k	58072	-	-	-	-	OK
mcp2k	58237	-	-	-	-	OK
mcp2k	58325	-	-	-	-	OK
mcp2k	58523	-	-	-	-	OK
mcp2k	58787	-	-	-	-	OK
mcp2k	58919	-	-	-	-	OK
mcp2k	65266	-	-	-	-	OK
mcp2k	65376	-	-	-	-	OK
mcp2k	65508	-	-	-	-	OK
mcp2k	65948	-	-	-	-	OK
mcp2k	66124	-	-	-	-	OK
mcp2k	66278	-	-	-	-	OK
mcp2k	66366	-	-	-	-	OK
mcp2k	66526	-	-	-	-	OK
mcp2k	66636	-	-	-	-	OK
mcp2k	66652	-	-	-	-	OK
mcp2k	66718	-	-	-	-	OK
mcp2k	66856	-	-	-	-	OK
mcp2k	66872	-	-	-	-	OK
mcp2k	66900	-	-	-	-	OK
mcp2k	66944	-	-	-	-	OK
mcp2k	66966	-	-	-	-	OK
mcp2k	67026	-	-	-	-	OK
mcp2k	67164	-	-	-	-	OK
mcp2k	67296	-	-	-	-	OK
mcp2k	67356	-	-	-	-	OK
mcp2k	67620	-	-	-	-	OK
mcp2k	67802	-	-	-	-	OK
mcp2k	67824	-	-	-	-	OK
mcp2k	67840	-	-	-	-	OK
mcp2k	67868	-	-	-	-	OK
mcp2k	67898	-	-	-	-	OK
mcp2k	67928	-	-	-	-	OK
mcp2k	67942	-	-	-	-	OK
mcp2k	68038	-	-	-	-	OK
mcp2k	68280	-	-	-	-	OK
mcp2k	68308	-	-	-	-	OK
mcp2k	68316	-	-	-	-	OK
mcp2k	68346	-	-	-	-	OK
mcp2k	68456	-	-	-	-	OK
mcp2k	68654	-	-	-	-	OK
mcp2k	68726	-	-	-	-	OK
mcp2k	68748	-	-	-	-	OK
mcp2k	68830	-	-	-	-	OK
mcp2k	69006	-	-	-	-	OK
mcp2k	69072	-	-	-	-	OK
mcp2k	69144	-	-	-	-	OK
mcp2k	69152	-	-	-	-	OK
mcp2k	69232	-	-	-	-	OK
mcp2k	69254	-	-	-	-	OK
mcp2k	69306	-	-	-	-	OK
mcp2k	69314	-	-	-	-	OK
mcp2k	69380	-	-	-	-	OK
mcp2k	69386	-	-	-	-	OK
mcp2k	69394	-	-	-	-	OK
mcp2k	69408	-	-	-	-	OK
mcp2k	69518	-	-	-	-	OK
mcp2k	69556	-	-	-	-	OK
mcp2k	69570	-	-	-	-	OK
mcp2k	69600	-	-	-	-	OK
mcp2k	69618	-	-	-	-	OK
mcp2k	69636	-	-	-	-	OK
mcp2k	69666	-	-	-	-	OK
mcp2k	69772	-	-	-	-	OK
mcp2k	69848	-	-	-	-	OK
mcp2k	69922	-	-	-	-	OK
mcp2k	69926	-	-	-	-	OK
mcp2k	69936	-	-	-	-	OK
mcp2k	69952	-	-	-	-	OK
mcp2k	70010	-	-	-	-	OK
mcp2k	70084	-	-	-	-	OK
mcp2k	70112	-	-	-	-	OK
mcp2k	70124	-	-	-	-	OK
mcp2k	70128	-	-	-	-	OK
mcp2k	70178	-	-	-	-	OK
mcp2k	70186	-	-	-	-	OK
mcp2k	70222	-	-	-	-	OK
mcp2k	70288	-	-	-	-	OK
mcp2k	70442	-	-	-	-	OK
mcp2k	70472	-	-	-	-	OK
mcp2k	70486	-	-	-	-	OK
mcp2k	70538	-	-	-	-	OK
mcp2k	70574	-	-	-	-	OK
mcp2k	70612	-	-	-	-	OK
mcp2k	70640	-	-	-	-	OK
mcp2k	70652	-	-	-	-	OK
mcp2k	70670	-	-	-	-	OK
mcp2k	70692	-	-	-	-	OK
mcp2k	70696	-	-	-	-	OK
mcp2k	70713	-	-	-	-	OK
mcp2k	70735	-	-	-	-	OK
mcp2k	70744	-	-	-	-	OK
mcp2k	70750	-	-	-	-	OK
mcp2k	70757	-	-	-	-	OK
mcp2k	70766	-	-	-	-	OK
mcp2k	70779	-	-	-	-	OK
mcp2k	70788	-	-	-	-	OK
mcp2k	70810	-	-	-	-	OK
mcp2k	70816	-	-	-	-	OK
mcp2k	70882	-	-	-	-	OK
mcp2k	70912	-	-	-	-	OK
mcp2k	71022	-	-	-	-	OK
mcp2k	71088	-	-	-	-	OK
mcp2k	71092	-	-	-	-	OK
mcp2k	71102	-	-	-	-	OK
mcp2k	71140	-	-	-	-	OK
mcp2k	71286	-	-	-	-	OK
mcp2k	71290	-	-	-	-	OK
mcp2k	71466	-	-	-	-	OK
mcp2k	71558	-	-	-	-	OK
mcp2k	71638	-	-	-	-	OK
mcp2k	71642	-	-	-	-	OK
mcp2k	71646	-	-	-	-	OK
mcp2k	71681	-	-	-	-	OK
mcp2k	71704	-	-	-	-	OK
mcp2k	71748	-	-	-	-	OK
mcp2k	71778	-	-	-	-	OK
mcp2k	71806	-	-	-	-	OK
mcp2k	71872	-	-	-	-	OK
mcp2k	71902	-	-	-	-	OK
mcp2k	71945	-	-	-	-	OK
mcp2k	71976	-	-	-	-	OK
mcp2k	72055	-	-	-	-	OK
mcp2k	72082	-	-	-	-	OK
mcp2k	72092	-	-	-	-	OK
mcp2k	72099	-	-	-	-	OK
mcp2k	72170	-	-	-	-	OK
mcp2k	72174	-	-	-	-	OK
mcp2k	72196	-	-	-	-	OK
mcp2k	72202	-	-	-	-	OK
mcp2k	72236	-	-	-	-	OK
mcp2k	72254	-	-	-	-	OK
mcp2k	72275	-	-	-	-	OK
mcp2k	72280	-	-	-	-	OK
mcp2k	72298	-	-	-	-	OK
mcp2k	72320	-	-	-	-	OK
mcp2k	72378	-	-	-	-	OK
mcp2k	72386	-	-	-	-	OK
mcp2k	72488	-	-	-	-	OK
mcp2k	72504	-	-	-	-	OK
mcp2k	72570	-	-	-	-	OK
mcp2k	72649	-	-	-	-	OK
mcp2k	72742	-	-	-	-	OK
mcp2k	72759	-	-	-	-	OK
mcp2k	72760	-	-	-	-	OK
mcp2k	72764	-	-	-	-	OK
mcp2k	72768	-	-	-	-	OK
mcp2k	72786	-	-	-	-	OK
mcp2k	72818	-	-	-	-	OK
mcp2k	72840	-	-	-	-	OK
mcp2k	72848	-	-	-	-	OK
mcp2k	72940	-	-	-	-	OK
mcp2k	73038	-	-	-	-	OK
mcp2k	73054	-	-	-	-	OK
mcp2k	73068	-	-	-	-	OK
mcp2k	73199	-	-	-	-	OK
mcp2k	73270	-	-	-	-	OK
mcp2k	73324	-	-	-	-	OK
mcp2k	73336	-	-	-	-	OK
mcp2k	73380	-	-	-	-	OK
mcp2k	73412	-	-	-	-	OK
mcp2k	73450	-	-	-	-	OK
mcp2k	73472	-	-	-	-	OK
mcp2k	73500	-	-	-	-	OK
mcp2k	73507	-	-	-	-	OK
mcp2k	73534	-	-	-	-	OK
mcp2k	73538	-	-	-	-	OK
mcp2k	73640	-	-	-	-	OK
mcp2k	73662	-	-	-	-	OK
mcp2k	73688	-	-	-	-	OK
mcp2k	73698	-	-	-	-	OK
mcp2k	73705	-	-	-	-	OK
mcp2k	73727	-	-	-	-	OK
mcp2k	73732	-	-	-	-	OK
mcp2k	73754	-	-	-	-	OK
mcp2k	73793	-	-	-	-	OK
mcp2k	73838	-	-	-	-	OK
mcp2k	73852	-	-	-	-	OK
mcp2k	73926	-	-	-	-	OK
mcp2k	73991	-	-	-	-	OK
mcp2k	73992	-	-	-	-	OK
mcp2k	73996	-	-	-	-	OK
mcp2k	74094	-	-	-	-	OK
mcp2k	74123	-	-	-	-	OK
mcp2k	74128	-	-	-	-	OK
mcp2k	74146	-	-	-	-	OK
mcp2k	74160	-	-	-	-	OK
mcp2k	74190	-	-	-	-	OK
mcp2k	74270	-	-	-	-	OK
mcp2k	74326	-	-	-	-	OK
mcp2k	74336	-	-	-	-	OK
mcp2k	74380	-	-	-	-	OK
mcp2k	74414	-	-	-	-	OK
mcp2k	74732	-	-	-	-	OK
mcp2k	74783	-	-	-	-	OK
mcp2k	74784	-	-	-	-	OK
mcp2k	74810	-	-	-	-	OK
mcp2k	74849	-	-	-	-	OK
mcp2k	74854	-	-	-	-	OK
mcp2k	74938	-	-	-	-	OK
mcp2k	75004	-	-	-	-	OK
mcp2k	75040	-	-	-	-	OK
mcp2k	75052	-	-	-	-	OK
mcp2k	75113	-	-	-	-	OK
mcp2k	75128	-	-	-	-	OK
mcp2k	75135	-	-	-	-	OK
mcp2k	75158	-	-	-	-	OK
mcp2k	75206	-	-	-	-	OK
mcp2k	75289	-	-	-	-	OK
mcp2k	75316	-	-	-	-	OK
mcp2k	75334	-	-	-	-	OK
mcp2k	75338	-	-	-	-	OK
mcp2k	75355	-	-	-	-	OK
mcp2k	75377	-	-	-	-	OK
mcp2k	75399	-	-	-	-	OK
mcp2k	75488	-	-	-	-	OK
mcp2k	75554	-	-	-	-	OK
mcp2k	75590	-	-	-	-	OK
mcp2k	75668	-	-	-	-	OK
mcp2k	75678	-	-	-	-	OK
mcp2k	75700	-	-	-	-	OK
mcp2k	75729	-	-	-	-	OK
mcp2k	75730	-	-	-	-	OK
mcp2k	75795	-	-	-	-	OK
mcp2k	75862	-	-	-	-	OK
mcp2k	75954	-	-	-	-	OK
mcp2k	75976	-	-	-	-	OK
mcp2k	76038	-	-	-	-	OK
mcp2k	76059	-	-	-	-	OK
mcp2k	76147	-	-	-	-	OK
mcp2k	76170	-	-	-	-	OK
mcp2k	76206	-	-	-	-	OK
mcp2k	76228	-	-	-	-	OK
mcp2k	76250	-	-	-	-	OK
mcp2k	76257	-	-	-	-	OK
mcp2k	76280	-	-	-	-	OK
mcp2k	76346	-	-	-	-	OK
mcp2k	76350	-	-	-	-	OK
mcp2k	76631	-	-	-	-	OK
mcp2k	76712	-	-	-	-	OK
mcp2k	76822	-	-	-	-	OK
mcp2k	76829	-	-	-	-	OK
mcp2k	76866	-	-	-	-	OK
mcp2k	76873	-	-	-	-	OK
mcp2k	76888	-	-	-	-	OK
mcp2k	76910	-	-	-	-	OK
mcp2k	76922	-	-	-	-	OK
mcp2k	76944	-	-	-	-	OK
mcp2k	76998	-	-	-	-	OK
mcp2k	77020	-	-	-	-	OK
mcp2k	77054	-	-	-	-	OK
mcp2k	77098	-	-	-	-	OK
mcp2k	77130	-	-	-	-	OK
mcp2k	77328	-	-	-	-	OK
mcp2k	77335	-	-	-	-	OK
mcp2k	77379	-	-	-	-	OK
mcp2k	77394	-	-	-	-	OK
mcp2k	77406	-	-	-	-	OK
mcp2k	77489	-	-	-	-	OK
mcp2k	77604	-	-	-	-	OK
mcp2k	77702	-	-	-	-	OK
mcp2k	77731	-	-	-	-	OK
mcp2k	77846	-	-	-	-	OK
mcp2k	77878	-	-	-	-	OK
mcp2k	77885	-	-	-	-	OK
