evt	status	flagged	NEARVTX	NEARVTX_flag	NEARVTX_q	HAD-A5	HAD-A5_flag	HAD-A5_q	HAD-ADJ	HAD-ADJ_flag	HAD-ADJ_q	EM-INT	EM-INT_flag	EM-INT_q	TRK-COR	TRK-COR_flag	TRK-COR_q	OTHER	OTHER_flag	OTHER_q	UNTYPED	UNTYPED_flag	UNTYPED_q
60669	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
60763	NO_ZIP																						
60933	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
60985	NO_ZIP																						
61071	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
61093	NO_ZIP																						
61307	NO_ZIP																						
61313	NO_ZIP																						
61351	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
61417	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
61461	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
61483	NO_ZIP																						
61579	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
61637	NO_ZIP																						
61681	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
61711	NO_ZIP																						
61843	OK	1	1	1	0.0367	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
61997	NO_ZIP																						
62011	NO_ZIP																						
62019	NO_ZIP																						
62149	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62209	NO_ZIP																						
62231	NO_ZIP																						
62281	OK	1	1	1	0.0409	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62303	NO_ZIP																						
62327	NO_ZIP																						
62429	NO_ZIP																						
62459	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62473	NO_ZIP																						
62495	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62561	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62583	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62613	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62721	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
62825	NO_ZIP																						
62943	NO_ZIP																						
62979	NO_ZIP																						
63097	NO_ZIP																						
63163	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
63273	NO_ZIP																						
63359	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
63427	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
63493	NO_ZIP																						
63515	NO_ZIP																						
63537	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
63551	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0349	0	0	0.0	0	0	0.0
63559	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
63581	NO_ZIP																						
63603	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
63669	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
63711	NO_ZIP																						
63947	NO_ZIP																						
64057	NO_ZIP																						
64079	NO_ZIP																						
64107	NO_ZIP																						
64409	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	1	0	0.0724	0	0	0.0	0	0	0.0	0	0	0.0
64453	NO_ZIP																						
64475	NO_ZIP																						
64503	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
64591	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
64613	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
64701	NO_ZIP																						
64717	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
64921	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
64959	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
65018	NO_ZIP																						
65025	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
65053	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
65267	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
65289	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
65295	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
65355	NO_ZIP																						
65612	NO_ZIP																						
65647	NO_ZIP																						
65691	NO_ZIP																						
65788	NO_ZIP																						
65942	NO_ZIP																						
65999	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
66043	NO_ZIP																						
66087	NO_ZIP																						
66118	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
66272	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
66329	NO_ZIP																						
66338	NO_ZIP																						
66461	NO_ZIP																						
66571	NO_ZIP																						
66615	NO_ZIP																						
66624	NO_ZIP																						
66646	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
66712	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
66822	NO_ZIP																						
66954	NO_ZIP																						
67108	NO_ZIP																						
67152	NO_ZIP																						
67394	OK	1	1	1	0.033	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
67746	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
67922	NO_ZIP																						
67988	NO_ZIP																						
68054	NO_ZIP																						
68362	NO_ZIP																						
68428	NO_ZIP																						
68516	NO_ZIP																						
68648	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
68714	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
68956	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
68978	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
69000	NO_ZIP																						
69066	NO_ZIP																						
69286	NO_ZIP																						
69308	NO_ZIP																						
70562	NO_ZIP																						
70980	NO_ZIP																						
71046	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
71178	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
71222	OK	1	0	0	0.0	0	0	0.0	1	1	0.1243	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
71266	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
71288	NO_ZIP																						
71376	NO_ZIP																						
71486	NO_ZIP																						
71530	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
71640	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
71882	NO_ZIP																						
71948	NO_ZIP																						
72256	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
72564	NO_ZIP																						
72586	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
72828	NO_ZIP																						
73004	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
73070	NO_ZIP																						
73422	NO_ZIP																						
