sample	run	subrun	evt	event_label	has_main	main_cluster	n_seg	n_shower	n_em_shower	em_max	em_sum	em_tier	has_mu	has_mu_any	mu_len	has_e	n_prim	pio_flag	pio_mass	n_pio_showers	has_pio_pair	lead_pio	has_e_nonpio	pio_e1	pio_e2	pio_angle	Enu	nue_score	numu_score	pio_2_score	cosmic_flag	match_isFC	is_nuecc_reco	is_ncpi0_reco	is_numucc_em
mcp1k	18255	1	278785	nu-candidate	1	5	11	9	8	3.91	11.46	0	1	1	198.76	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	758.7	-15.0	2.7529	0.2	1	1	0	0	0
mcp1k	18255	1	278794	nu-candidate	1	7	37	17	16	200.44	258.67	200	0	1	22.58	0	1	1	159.07	0	0	0	0	39.23	200.44	127.53	670.35	-15.0	2.0784	0.2	1	1	0	0	0
mcp1k	18255	1	279190	nu-candidate	1	17	5	4	4	3.26	9.39	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	66.73	-15.0	-1.1642	0.2	1	1	0	0	0
mcp1k	18255	1	279256	nu-candidate	1	15	12	8	6	53.56	62.86	50	1	1	30.05	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	836.72	-15.0	3.6082	0.2	1	1	0	0	0
mcp1k	18255	1	279445	nu-candidate	1	84	10	7	5	2.0	5.52	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	21.86	-15.0	-0.304	0.2	1	0	0	0	0
mcp1k	18255	1	279643	nu-candidate	1	20	7	5	5	4.16	9.61	0	0	1	1.63	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	198.58	-15.0	-1.7682	0.2	1	1	0	0	0
mcp1k	18255	1	280017	nu-candidate	1	8	15	13	12	7.78	21.76	0	0	1	3.47	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	282.51	-15.0	-1.3929	0.2	1	1	0	0	0
mcp1k	18255	1	280466	cosmic-tagged	1	15	19	16	13	31.06	54.93	0	1	1	97.3	0	2	1	12.3	0	0	0	0	38.5	1.42	112.45	602.04	-15.0	-0.3817	0.2	1	0	0	0	0
mcp1k	18255	1	280598	nu-candidate	1	15	18	13	13	66.47	89.78	50	1	1	33.13	0	3	1	11.35	0	0	0	0	72.94	2.5	67.52	760.8	-15.0	2.8084	0.2	1	0	0	0	0
mcp1k	18255	1	280752	nu-candidate	1	13	9	7	6	3.4	13.08	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	172.02	-15.0	-3.3972	0.2	1	1	0	0	0
mcp1k	18255	1	280774	nu-candidate	1	16	11	8	6	7.1	23.55	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	714.92	-15.0	-2.5195	0.2	1	0	0	0	0
mcp1k	18255	1	280853	nu-candidate	1	11	8	5	5	1.22	3.49	0	0	1	29.31	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	565.09	-15.0	0.2757	0.2	1	1	0	0	0
mcp1k	18255	1	280972	nu-candidate	1	7	88	14	14	949.59	2028.01	200	1	1	483.11	1	3	1	453.93	0	0	0	1	949.59	625.62	39.84	3583.13	-2.2983	4.301	0.2584	1	0	0	0	1
mcp1k	18255	1	280994	nu-candidate	1	18	5	4	3	6.39	9.86	0	1	1	120.7	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	412.32	-15.0	1.6423	0.2	1	1	0	0	0
mcp1k	18255	1	281214	nu-candidate	1	60	24	17	15	43.74	91.16	0	0	1	1.45	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	882.22	-15.0	1.9013	0.2	1	1	0	0	0
mcp1k	18255	1	281337	nu-candidate	1	28	2	1	1	1.04	1.04	0	0	1	0.23	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	107.25	-15.0	-1.4603	0.2	1	0	0	0	0
mcp1k	18255	1	281485	nu-candidate	1	93	48	20	19	164.74	573.64	100	0	0	0.0	0	1	1	208.38	0	0	0	0	164.74	81.96	127.45	579.14	-15.0	-0.4824	0.2	1	1	0	0	0
mcp1k	18255	1	281505	nu-candidate	1	18	9	7	7	2.66	10.62	0	1	1	98.88	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	555.55	-15.0	3.3911	0.2	1	1	0	0	0
mcp1k	18255	1	281507	nu-candidate	1	8	7	5	4	1.56	3.61	0	1	1	122.82	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	527.86	-15.0	1.7327	0.2	1	0	0	0	0
mcp1k	18255	1	281527	nu-candidate	1	14	4	2	2	6.51	6.78	0	1	1	161.76	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	649.81	-15.0	2.2412	0.2	1	0	0	0	0
mcp1k	18255	1	281595	nu-candidate	1	20	7	3	2	9.6	14.59	0	1	1	116.08	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1086.7	-15.0	2.9349	0.2	1	0	0	0	0
mcp1k	18255	1	281639	nu-candidate	1	80	20	8	8	149.73	306.6	100	0	0	0.0	0	1	1	128.09	0	0	0	0	149.73	144.48	51.63	392.39	-15.0	-0.7544	0.2	1	1	0	0	0
mcp1k	18255	1	281727	nu-candidate	1	10	14	13	13	2.36	9.86	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	42.24	-15.0	-2.9211	0.2	1	1	0	0	0
mcp1k	18255	1	281837	nu-candidate	1	63	28	17	15	33.33	82.16	0	0	1	25.36	0	3	1	11.44	0	0	0	0	15.53	9.58	55.95	1153.58	-15.0	1.2576	0.2	1	1	0	0	0
mcp1k	18255	1	281953	nu-candidate	1	10	3	2	2	0.87	1.36	0	1	1	87.66	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	331.33	-15.0	-1.3761	0.2	0	0	0	0	0
mcp1k	18255	1	282057	nu-candidate	1	19	3	1	1	1.35	1.35	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	252.42	-15.0	0.5574	0.2	1	0	0	0	0
mcp1k	18255	1	282072	nu-candidate	1	7	14	10	8	9.66	22.25	0	1	1	97.43	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1273.65	-15.0	4.301	0.2	1	1	0	0	0
mcp1k	18255	1	282204	nu-candidate	1	4	8	4	4	13.04	20.75	0	1	1	88.18	1	3	1	10.73	0	0	0	1	3.11	37.64	59.52	790.19	-15.0	2.1756	0.2	1	0	0	0	0
mcp1k	18255	1	282217	nu-candidate	1	9	8	5	4	12.42	15.27	0	1	1	112.85	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1292.92	-15.0	4.301	0.2	1	0	0	0	0
mcp1k	18255	1	282231	nu-candidate	1	19	4	3	2	61.78	63.47	50	1	1	52.45	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	428.85	-15.0	-0.0338	0.2	1	1	0	0	0
mcp1k	18255	1	282385	nu-candidate	1	11	10	5	4	1.56	4.1	0	1	1	47.4	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	594.93	-15.0	4.301	0.2	1	0	0	0	0
mcp1k	18255	1	282459	nu-candidate	1	10	8	6	6	1.84	7.48	0	1	1	91.04	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	538.9	-15.0	4.1444	0.2	1	0	0	0	0
mcp1k	18255	1	282666	nu-candidate	1	10	7	4	4	37.96	39.95	0	1	1	129.56	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	968.22	-15.0	3.674	0.2	1	0	0	0	0
mcp1k	18255	1	282737	nu-candidate	1	21	7	4	3	17.8	21.37	0	1	1	176.57	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	790.79	-15.0	3.7254	0.2	1	1	0	0	0
mcp1k	18255	1	282899	nu-candidate	1	7	35	32	30	18.21	62.13	0	1	1	133.6	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	489.6	-15.0	3.3668	0.2	1	1	0	0	0
mcp1k	18255	1	282979	nu-candidate	1	14	37	23	21	309.58	394.85	200	0	0	0.0	1	3	1	48.95	0	0	0	1	309.58	16.66	37.24	449.01	-4.3009	-0.9394	-0.0862	1	1	1	0	0
mcp1k	18255	1	283009	nu-candidate	1	23	18	11	11	34.59	63.33	0	0	1	10.36	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	592.2	-15.0	1.6289	0.2	1	0	0	0	0
mcp1k	18255	1	283040	nu-candidate	1	2	24	21	18	11.83	60.84	0	1	1	68.98	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	651.28	-15.0	3.6492	0.2	1	1	0	0	0
mcp1k	18255	1	283091	nu-candidate	1	24	6	3	3	34.24	55.34	0	1	1	121.03	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	561.37	-15.0	3.6795	0.2	1	1	0	0	0
mcp1k	18255	1	283229	nu-candidate	1	6	8	5	5	2.18	5.32	0	1	1	174.69	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	799.29	-15.0	4.2299	0.2	1	0	0	0	0
mcp1k	18255	1	283463	nu-candidate	1	14	25	16	14	79.3	140.8	50	0	1	7.85	1	3	1	10.73	0	0	0	1	10.0	79.3	23.92	306.95	-15.0	-0.4611	0.2	1	0	0	0	0
mcp1k	18255	1	283515	cosmic-tagged	1	23	30	10	8	103.22	126.38	100	0	0	0.0	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	796.71	-15.0	0.4371	0.2	1	0	0	0	0
mcp1k	18255	1	283595	nu-candidate	1	12	20	19	16	9.04	26.45	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	248.74	-15.0	-2.4564	0.2	1	1	0	0	0
mcp1k	18255	1	283691	nu-candidate	1	23	4	2	2	4.75	6.07	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	315.98	-15.0	-1.7936	0.2	1	1	0	0	0
mcp1k	18255	1	283713	nu-candidate	1	17	40	17	12	163.92	209.9	100	1	1	246.45	0	3	1	94.78	0	0	0	0	27.13	163.92	90.57	2032.42	-15.0	4.0832	0.2	1	0	0	0	1
mcp1k	18255	1	283771	nu-candidate	1	21	10	6	5	18.21	24.19	0	1	1	139.72	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	596.43	-15.0	3.4121	0.2	1	0	0	0	0
mcp1k	18255	1	283905	nu-candidate	1	4	1	0	0	0.0	0	0	1	1	115.01	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	388.93	-15.0	-2.1306	0.2	1	0	0	0	0
mcp1k	18255	1	283969	cosmic-tagged	1	31	6	4	3	2.98	6.15	0	0	1	6.96	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	169.41	-15.0	-1.2873	0.2	1	1	0	0	0
mcp1k	18255	1	283991	nu-candidate	1	15	5	3	3	4.79	9.31	0	1	1	132.12	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	591.59	-15.0	2.8498	0.2	1	1	0	0	0
mcp1k	18255	1	284013	nu-candidate	1	8	14	12	10	21.56	46.66	0	1	1	147.1	1	2	1	56.51	0	0	0	1	62.32	16.04	127.04	509.86	-15.0	2.2709	0.2	1	1	0	0	0
mcp1k	18255	1	284103	nu-candidate	1	8	6	3	2	2.14	2.71	0	1	1	124.58	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	687.73	-15.0	2.6821	0.2	1	0	0	0	0
mcp1k	18255	1	284145	nu-candidate	1	11	20	12	10	2.53	11.13	0	0	1	4.24	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1613.82	-15.0	2.6709	0.2	1	0	0	0	0
mcp1k	18255	1	284153	nu-candidate	1	14	7	5	5	3.36	8.22	0	1	1	136.32	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	609.51	-15.0	4.0937	0.2	1	1	0	0	0
mcp1k	18255	1	284200	nu-candidate	1	31	27	12	11	183.53	196.85	100	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	578.78	-15.0	0.2166	0.2	1	0	0	0	0
mcp1k	18255	1	284211	nu-candidate	1	14	8	6	6	10.95	20.43	0	1	1	141.1	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	654.7	-15.0	2.7532	0.2	1	0	0	0	0
mcp1k	18255	1	284235	nu-candidate	1	36	22	10	9	133.59	247.79	100	0	1	0.98	0	1	1	146.45	0	0	0	0	133.59	87.69	85.15	392.21	-15.0	-0.2081	0.2	1	1	0	0	0
mcp1k	18255	1	284637	nu-candidate	1	23	6	4	4	1.11	2.29	0	1	1	30.44	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	314.16	-15.0	1.7045	0.2	1	0	0	0	0
mcp1k	18255	1	284657	nu-candidate	1	5	9	6	6	19.79	32.32	0	1	1	80.03	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	776.47	-15.0	3.522	0.2	1	0	0	0	0
mcp1k	18255	1	284769	nu-candidate	1	16	16	12	10	2.88	15.32	0	1	1	85.71	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1424.84	-15.0	4.301	0.2	1	0	0	0	0
mcp1k	18255	1	284791	nu-candidate	1	4	21	10	9	132.93	150.47	100	1	1	36.0	0	1	1	35.9	0	0	0	0	5.74	132.93	81.09	370.37	-15.0	-0.0448	0.2	1	0	0	0	1
mcp1k	18255	1	284794	nu-candidate	1	12	9	8	5	37.44	52.06	0	1	1	274.93	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	884.07	-15.0	3.3016	0.2	1	0	0	0	0
mcp1k	18255	1	285069	nu-candidate	1	9	12	9	8	2.77	10.97	0	0	1	26.45	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	467.97	-15.0	0.3983	0.2	1	1	0	0	0
mcp1k	18255	1	285253	cosmic-tagged	1	24	13	11	9	2.64	11.53	0	0	1	29.78	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	301.02	-15.0	-1.426	0.2	1	0	0	0	0
mcp1k	18255	1	285311	nu-candidate	1	11	18	10	10	33.29	54.18	0	1	1	41.51	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	888.9	-15.0	2.3394	0.2	1	1	0	0	0
mcp1k	18255	1	285366	nu-candidate	1	13	5	4	4	2.93	4.86	0	1	1	67.71	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	293.1	-15.0	-2.4296	0.2	1	0	0	0	0
mcp1k	18255	1	285443	nu-candidate	1	7	29	11	10	281.32	331.29	200	1	1	74.86	0	1	1	161.5	0	0	0	0	281.32	37.11	104.43	628.56	-15.0	2.2681	0.2	1	0	0	0	1
mcp1k	18255	1	285467	nu-candidate	1	18	7	5	5	11.9	31.51	0	1	1	100.6	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	389.81	-15.0	-0.5774	0.2	1	0	0	0	0
mcp1k	18255	1	285531	nu-candidate	1	15	5	2	2	23.91	27.5	0	1	1	152.14	0	2	1	9.21	0	0	0	0	39.52	3.59	41.27	957.51	-15.0	3.6715	0.2	1	1	0	0	0
mcp1k	18255	1	285564	nu-candidate	1	9	3	1	1	2.83	2.83	0	0	1	29.14	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	346.56	-15.0	0.9999	0.2	1	1	0	0	0
mcp1k	18255	1	285652	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp1k	18255	1	285665	nu-candidate	1	9	22	20	19	11.74	34.72	0	0	0	0.0	1	2	1	5.69	0	0	0	1	32.64	0.42	103.24	416.0	-15.0	1.3295	0.2	1	1	0	0	0
mcp1k	18255	1	285753	nu-candidate	1	15	14	11	10	12.08	24.77	0	0	0	0.0	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	288.37	-15.0	-1.3011	0.2	1	1	0	0	0
mcp1k	18255	1	285929	nu-candidate	1	13	5	1	1	2.24	2.24	0	1	1	277.6	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1165.92	-15.0	4.301	0.2	1	0	0	0	0
mcp1k	18255	1	285971	nu-candidate	1	7	12	7	6	35.37	59.39	0	1	1	113.87	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	790.8	-15.0	3.2301	0.2	1	1	0	0	0
mcp1k	18255	1	286177	nu-candidate	1	10	4	2	2	26.24	30.27	0	0	1	13.33	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	193.15	-15.0	-0.4046	0.2	1	0	0	0	0
mcp1k	18255	1	286180	nu-candidate	1	6	5	2	1	1.21	1.21	0	1	1	32.9	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	440.09	-15.0	2.7992	0.2	1	0	0	0	0
mcp1k	18255	1	286191	nu-candidate	1	7	11	8	6	1.71	8.78	0	0	1	14.32	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	401.55	-15.0	2.416	0.2	1	1	0	0	0
mcp1k	18255	1	286241	nu-candidate	1	11	9	8	7	6.27	16.02	0	1	1	306.5	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	829.43	-15.0	4.301	0.2	1	1	0	0	0
mcp1k	18255	1	286268	nu-candidate	1	11	11	10	8	7.66	17.57	0	1	1	201.78	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	592.18	-15.0	3.0244	0.2	1	1	0	0	0
mcp1k	18255	1	286353	nu-candidate	1	9	7	4	2	4.94	7.67	0	1	1	76.9	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	900.62	-15.0	2.33	0.2	1	0	0	0	0
mcp1k	18255	1	286400	nu-candidate	1	11	9	8	8	6.78	18.68	0	1	1	350.57	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	924.3	-15.0	4.2701	0.2	1	1	0	0	0
mcp1k	18255	1	286527	nu-candidate	1	16	15	13	11	5.06	16.73	0	0	1	23.09	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	270.01	-15.0	2.5957	0.2	1	0	0	0	0
mcp1k	18255	1	286655	nu-candidate	1	79	28	9	9	295.04	504.06	200	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	501.52	-4.3009	-2.0792	-0.1427	1	0	1	0	0
mcp1k	18255	1	286681	nu-candidate	1	3	40	20	18	173.56	273.59	100	0	0	0.0	0	3	1	16.55	0	0	0	0	20.85	13.77	58.47	1814.98	-15.0	0.7851	0.2	1	0	0	0	0
mcp1k	18255	1	286818	nu-candidate	1	5	6	4	4	20.32	32.37	0	1	1	43.4	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	268.58	-15.0	0.7987	0.2	1	1	0	0	0
mcp1k	18255	1	286906	nu-candidate	1	41	8	3	2	3.88	5.27	0	0	1	3.11	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	640.02	-15.0	0.9834	0.2	1	1	0	0	0
mcp1k	18255	1	287007	cosmic-tagged	1	21	27	22	19	163.13	207.96	100	1	1	40.15	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	530.33	-15.0	1.0808	0.2	1	1	0	0	1
mcp1k	18255	1	287211	nu-candidate	1	10	23	17	17	59.95	80.13	50	1	1	101.66	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	863.97	-15.0	2.7678	0.2	1	1	0	0	0
mcp1k	18255	1	287249	nu-candidate	1	14	11	9	7	2.27	7.81	0	1	1	139.03	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	536.31	-15.0	3.1638	0.2	1	1	0	0	0
mcp1k	18255	1	287431	cosmic-tagged	0	-1	2	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp1k	18255	1	287517	nu-candidate	1	13	7	4	4	1.63	3.77	0	1	1	143.18	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	702.72	-15.0	3.0595	0.2	1	1	0	0	0
mcp1k	18255	1	287555	nu-candidate	1	18	18	11	10	47.38	101.52	0	0	0	0.0	0	4	1	28.54	0	0	0	0	38.77	47.38	38.89	1266.52	-15.0	0.6927	0.2	1	1	0	0	0
mcp1k	18255	1	287599	nu-candidate	1	6	3	1	1	15.17	15.17	0	1	1	30.18	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	399.36	-15.0	1.6969	0.2	1	0	0	0	0
mcp1k	18255	1	287621	nu-candidate	1	6	12	7	7	45.16	72.77	0	1	1	52.19	0	2	1	77.14	0	0	0	0	36.18	45.16	108.91	679.74	-15.0	2.6779	0.2	1	1	0	0	0
mcp1k	18255	1	287654	nu-candidate	1	12	19	4	3	152.85	160.85	100	0	0	0.0	0	1	1	26.14	0	0	0	0	6.09	152.85	50.74	550.02	-15.0	0.9002	0.2	1	0	0	0	0
mcp1k	18255	1	287825	nu-candidate	1	5	14	12	11	5.05	20.27	0	1	1	122.36	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	520.67	-15.0	3.0622	0.2	1	1	0	0	0
mcp1k	18255	1	287830	nu-candidate	1	16	35	15	12	163.99	344.41	100	1	1	39.06	0	3	1	142.73	0	0	0	0	163.99	128.64	58.86	1062.92	-15.0	0.755	0.2	1	1	0	0	1
mcp1k	18255	1	288067	nu-candidate	1	7	3	1	1	1.93	1.93	0	1	1	39.1	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	315.39	-15.0	3.6872	0.2	1	0	0	0	0
mcp1k	18255	1	288287	nu-candidate	1	10	22	15	13	11.52	32.55	0	0	1	29.7	1	5	1	1.23	0	0	0	1	5.3	1.23	27.75	1053.38	-15.0	2.4321	0.2	1	0	0	0	0
mcp1k	18255	1	288327	cosmic-tagged	1	22	23	14	11	47.92	111.31	0	1	1	79.34	0	1	1	13.63	0	0	0	0	47.92	32.57	19.87	522.76	-15.0	-1.9606	0.2	1	0	0	0	0
mcp1k	18255	1	288358	nu-candidate	1	3	3	1	1	2.11	2.11	0	1	1	122.12	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	604.73	-15.0	3.4502	0.2	1	0	0	0	0
mcp1k	18255	1	288639	nu-candidate	1	8	12	10	9	3.57	14.48	0	1	1	82.19	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	647.67	-15.0	2.9715	0.2	1	0	0	0	0
mcp1k	18255	1	288745	nu-candidate	1	23	20	16	16	16.6	62.97	0	0	1	9.62	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	702.47	-15.0	0.6411	0.2	1	1	0	0	0
mcp1k	18255	1	288859	nu-candidate	1	9	15	9	8	3.9	14.11	0	1	1	33.52	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	900.83	-15.0	3.3592	0.2	1	0	0	0	0
mcp1k	18255	1	288947	nu-candidate	1	16	14	9	8	8.34	18.44	0	1	1	62.57	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	949.67	-15.0	2.7877	0.2	1	1	0	0	0
mcp1k	18255	1	289141	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp1k	18255	1	289251	nu-candidate	1	12	10	4	3	2.22	4.31	0	1	1	139.95	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	767.51	-15.0	-0.042	0.2	1	0	0	0	0
mcp1k	18255	1	289559	nu-candidate	1	14	8	4	2	2.76	2.99	0	1	1	101.12	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	898.69	-15.0	4.2873	0.2	1	0	0	0	0
mcp1k	18255	1	289832	nu-candidate	1	10	3	2	2	3.21	4.38	0	1	1	219.65	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	620.06	-15.0	3.242	0.2	1	0	0	0	0
mcp1k	18255	1	290052	nu-candidate	1	8	16	13	12	51.1	66.9	50	1	1	76.92	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	502.76	-15.0	1.326	0.2	1	1	0	0	0
mcp1k	18255	1	290294	nu-candidate	1	12	3	1	1	10.7	10.7	0	0	1	25.03	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	277.85	-15.0	2.6956	0.2	1	0	0	0	0
mcp1k	18255	1	290729	nu-candidate	1	12	7	4	4	18.38	34.38	0	1	1	70.1	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	578.19	-15.0	2.059	0.2	1	0	0	0	0
mcp1k	18255	1	291037	nu-candidate	1	13	5	4	4	2.32	4.27	0	1	1	109.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	380.34	-15.0	1.7608	0.2	1	1	0	0	0
mcp1k	18255	1	291064	nu-candidate	1	14	4	3	3	42.91	46.02	0	1	1	165.97	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	498.21	-15.0	3.1967	0.2	1	1	0	0	0
mcp1k	18255	1	291262	nu-candidate	1	18	8	6	5	37.57	44.36	0	1	1	131.81	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	678.13	-15.0	2.799	0.2	1	1	0	0	0
mcp1k	18255	1	291372	nu-candidate	1	11	8	7	5	3.36	7.75	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	108.09	-15.0	-1.6531	0.2	1	1	0	0	0
mcp1k	18255	1	291499	nu-candidate	1	12	7	6	6	1.67	6.53	0	1	1	40.48	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	232.39	-15.0	-1.1778	0.2	1	0	0	0	0
mcp1k	18255	1	291548	nu-candidate	1	21	14	11	11	13.74	38.95	0	1	1	71.26	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	585.94	-15.0	1.5038	0.2	1	1	0	0	0
mcp1k	18255	1	291570	nu-candidate	1	17	3	2	1	6.1	6.1	0	1	1	220.08	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	622.72	-15.0	-0.9599	0.2	1	1	0	0	0
mcp1k	18255	1	291961	nu-candidate	1	4	14	7	6	10.82	29.19	0	1	1	104.62	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1005.98	-15.0	2.3917	0.2	1	1	0	0	0
mcp1k	18255	1	292005	nu-candidate	1	18	21	17	15	124.28	151.76	100	1	1	77.01	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	925.69	-15.0	4.1702	0.2	1	0	0	0	1
mcp1k	18255	1	292027	nu-candidate	1	12	26	11	8	259.12	347.32	200	1	1	157.3	0	2	1	154.69	0	0	0	0	259.12	65.5	72.84	1323.04	-15.0	4.301	0.2	1	0	0	0	1
mcp1k	18255	1	292384	nu-candidate	1	19	12	9	6	7.61	14.56	0	0	1	28.55	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1679.11	-15.0	4.301	0.2	1	1	0	0	0
mcp1k	18255	1	292406	nu-candidate	1	6	7	6	5	3.04	9.81	0	1	1	47.33	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	337.9	-15.0	0.8491	0.2	1	0	0	0	0
