set	sample	event	shower	conn	kine_best	kine_charge	E	nearest_edge	d_MeV	d_frac	tier	tier_prev_fudge	flip_crossed
141	mcp1k	286655	19006	2	220.2	220.2	220.2	250.0	29.8	0.1192	2	2	0
141	mcp1k	286655	30010	4	2.36	2.36	2.36	100.0	97.64	0.9764	0	0	0
141	mcp1k	286655	64013	3	1.44	1.44	1.44	100.0	98.56	0.9856	0	0	0
141	mcp1k	286655	68017	3	2.44	2.44	2.44	100.0	97.56	0.9756	0	0	0
141	mcp1k	286681	3012	1	110.75	110.75	110.75	100.0	10.75	0.1075	1	1	0
141	mcp1k	286681	43027	2	9.92	9.92	9.92	100.0	90.08	0.9008	0	0	0
141	mcp1k	286681	68030	2	19.39	19.39	19.39	100.0	80.61	0.8061	0	0	0
141	mcp1k	286681	44028	2	13.12	13.12	13.12	100.0	86.88	0.8688	0	0	0
141	mcp1k	286681	76074	2	6.2	6.2	6.2	100.0	93.8	0.938	0	0	0
141	mcp1k	286681	74065	2	12.81	12.81	12.81	100.0	87.19	0.8719	0	0	0
141	mcp1k	286681	30014	3	0.96	0.96	0.96	100.0	99.04	0.9904	0	0	0
141	mcp1k	286681	34018	4	1.13	1.13	1.13	100.0	98.87	0.9887	0	0	0
141	mcp1k	286681	35019	3	13.95	13.95	13.95	100.0	86.05	0.8605	0	0	0
141	mcp1k	286681	38022	3	1.88	1.88	1.88	100.0	98.12	0.9812	0	0	0
141	mcp1k	286681	40024	3	2.39	2.39	2.39	100.0	97.61	0.9761	0	0	0
141	mcp1k	286681	3008	3	55.69	55.69	55.69	100.0	44.31	0.4431	0	0	0
141	mcp1k	287007	18004	4	0.54	0.54	0.54	100.0	99.46	0.9946	0	0	0
141	mcp1k	287007	19005	4	2.48	2.48	2.48	100.0	97.52	0.9752	0	0	0
141	mcp1k	287007	20006	4	0.7	0.7	0.7	100.0	99.3	0.993	0	0	0
141	mcp1k	287007	42014	3	3.45	3.45	3.45	100.0	96.55	0.9655	0	0	0
141	mcp1k	287007	43015	3	2.47	2.47	2.47	100.0	97.53	0.9753	0	0	0
141	mcp1k	287007	44016	3	1.7	1.7	1.7	100.0	98.3	0.983	0	0	0
141	mcp1k	287007	45017	3	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp1k	287007	46018	3	0.69	0.69	0.69	100.0	99.31	0.9931	0	0	0
141	mcp1k	287007	48020	3	4.09	4.09	4.09	100.0	95.91	0.9591	0	0	0
141	mcp1k	287007	49021	3	1.41	1.41	1.41	100.0	98.59	0.9859	0	0	0
141	mcp1k	287007	50022	3	0.78	0.78	0.78	100.0	99.22	0.9922	0	0	0
141	mcp1k	287007	51023	3	2.32	2.32	2.32	100.0	97.68	0.9768	0	0	0
141	mcp1k	287007	52024	3	1.23	1.23	1.23	100.0	98.77	0.9877	0	0	0
141	mcp1k	287007	54026	3	1.19	1.19	1.19	100.0	98.81	0.9881	0	0	0
141	mcp1k	287007	55027	3	1.08	1.08	1.08	100.0	98.92	0.9892	0	0	0
141	mcp1k	287007	56028	3	0.95	0.95	0.95	100.0	99.05	0.9905	0	0	0
141	mcp1k	287007	57029	3	1.11	1.11	1.11	100.0	98.89	0.9889	0	0	0
141	mcp1k	287007	22001	4	173.24	173.24	173.24	150.0	23.24	0.1549	2	2	0
141	mcp1k	287654	12003	1	119.92	119.92	119.92	100.0	19.92	0.1992	1	1	0
141	mcp1k	287654	88015	2	144.01	144.01	144.01	150.0	5.99	0.0399	1	1	0
141	mcp1k	287654	38007	2	5.67	5.67	5.67	100.0	94.33	0.9433	0	0	0
141	mcp1k	287654	43012	3	6.67	6.67	6.67	100.0	93.33	0.9333	0	0	0
141	mcp2k	287794	5026	1	100.48	100.48	100.48	100.0	0.48	0.0048	1	1	0
141	mcp2k	287794	23020	2	2.83	2.83	2.83	100.0	97.17	0.9717	0	0	0
141	mcp2k	287794	25022	3	1.31	1.31	1.31	100.0	98.69	0.9869	0	0	0
141	mcp1k	287830	16028	1	42.55	42.55	42.55	100.0	57.45	0.5745	0	0	0
141	mcp1k	287830	21042	2	120.14	120.14	120.14	100.0	20.14	0.2014	1	1	0
141	mcp1k	287830	20036	2	152.55	152.55	152.55	150.0	2.55	0.017	2	2	0
141	mcp1k	287830	38048	3	2.82	2.82	2.82	100.0	97.18	0.9718	0	0	0
141	mcp1k	287830	39049	3	1.05	1.05	1.05	100.0	98.95	0.9895	0	0	0
141	mcp1k	287830	41051	3	0.46	0.46	0.46	100.0	99.54	0.9954	0	0	0
141	mcp1k	287830	43053	3	1.65	1.65	1.65	100.0	98.35	0.9835	0	0	0
141	mcp1k	287830	44054	3	1.51	1.51	1.51	100.0	98.49	0.9849	0	0	0
141	mcp1k	287830	61080	3	1.88	1.88	1.88	100.0	98.12	0.9812	0	0	0
141	mcp1k	287830	62081	3	0.93	0.93	0.93	100.0	99.07	0.9907	0	0	0
141	mcp2k	289246	63034	2	251.79	251.79	251.79	250.0	1.79	0.0072	3	3	0
141	mcp2k	289246	56026	2	0.18	0.18	0.18	100.0	99.82	0.9982	0	0	0
141	mcp2k	289246	77063	2	37.44	37.44	37.44	100.0	62.56	0.6256	0	0	0
141	mcp2k	289246	45025	2	4.82	4.82	4.82	100.0	95.18	0.9518	0	0	0
141	mcp2k	289246	22022	4	1.78	1.78	1.78	100.0	98.22	0.9822	0	0	0
141	mcp2k	289246	43023	3	1.08	1.08	1.08	100.0	98.92	0.9892	0	0	0
141	mcp2k	289246	44024	3	0.46	0.46	0.46	100.0	99.54	0.9954	0	0	0
141	mcp2k	289246	68039	3	1.22	1.22	1.22	100.0	98.78	0.9878	0	0	0
141	mcp2k	289508	17012	1	376.07	376.07	376.07	360.0	16.07	0.0446	4	4	0
141	mcp2k	289508	22017	4	2.58	2.58	2.58	100.0	97.42	0.9742	0	0	0
141	mcp2k	289508	23018	4	0.43	0.43	0.43	100.0	99.57	0.9957	0	0	0
141	mcp2k	289508	24019	4	3.31	3.31	3.31	100.0	96.69	0.9669	0	0	0
141	mcp2k	289508	42020	3	1.3	1.3	1.3	100.0	98.7	0.987	0	0	0
141	mcp2k	289508	45023	3	1.12	1.12	1.12	100.0	98.88	0.9888	0	0	0
141	mcp2k	289508	46024	3	1.4	1.4	1.4	100.0	98.6	0.986	0	0	0
141	mcp2k	289508	50039	3	0.47	0.47	0.47	100.0	99.53	0.9953	0	0	0
141	mcp2k	289508	53040	3	1.5	1.5	1.5	100.0	98.5	0.985	0	0	0
141	mcp2k	291072	21023	1	636.78	636.78	636.78	800.0	163.22	0.204	4	4	0
141	mcp1k	292005	18024	1	7.14	13.84	7.14	100.0	92.86	0.9286	0	0	0
141	mcp1k	292005	46017	2	119.13	119.13	119.13	100.0	19.13	0.1913	1	1	0
141	mcp1k	292005	24008	4	2.89	2.89	2.89	100.0	97.11	0.9711	0	0	0
141	mcp1k	292005	25009	4	2.05	2.05	2.05	100.0	97.95	0.9795	0	0	0
141	mcp1k	292005	39010	3	2.08	2.08	2.08	100.0	97.92	0.9792	0	0	0
141	mcp1k	292005	40011	3	1.22	1.22	1.22	100.0	98.78	0.9878	0	0	0
141	mcp1k	292005	41012	3	1.16	1.16	1.16	100.0	98.84	0.9884	0	0	0
141	mcp1k	292005	43014	3	0.26	0.26	0.26	100.0	99.74	0.9974	0	0	0
141	mcp1k	292005	44015	3	1.34	1.34	1.34	100.0	98.66	0.9866	0	0	0
141	mcp1k	292005	45016	4	0.82	0.82	0.82	100.0	99.18	0.9918	0	0	0
141	mcp1k	292005	49020	3	1.45	1.45	1.45	100.0	98.55	0.9855	0	0	0
141	mcp1k	292005	52023	3	2.13	2.13	2.13	100.0	97.87	0.9787	0	0	0
141	mcp1k	292027	59042	2	60.93	60.93	60.93	100.0	39.07	0.3907	0	0	0
141	mcp1k	292027	56038	2	253.82	253.82	253.82	250.0	3.82	0.0153	3	3	0
141	mcp1k	292027	19008	4	1.44	1.44	1.44	100.0	98.56	0.9856	0	0	0
141	mcp1k	292027	20009	4	0.1	0.1	0.1	100.0	99.9	0.999	0	0	0
141	mcp1k	292027	32010	3	4.95	4.95	4.95	100.0	95.05	0.9505	0	0	0
141	mcp1k	292027	61044	4	1.19	1.19	1.19	100.0	98.81	0.9881	0	0	0
141	mcp1k	292027	63046	4	0.66	0.66	0.66	100.0	99.34	0.9934	0	0	0
141	mcp2k	292524	9016	1	18.12	18.12	18.12	100.0	81.88	0.8188	0	0	0
141	mcp2k	292524	79054	2	284.03	284.03	284.03	250.0	34.03	0.1361	3	3	0
141	mcp2k	292524	83073	2	37.7	37.7	37.7	100.0	62.3	0.623	0	0	0
141	mcp2k	292524	34032	3	2.31	2.31	2.31	100.0	97.69	0.9769	0	0	0
141	mcp1k	292643	25015	2	144.16	144.16	144.16	150.0	5.84	0.0389	1	1	0
141	mcp1k	292643	103024	2	0.25	0.25	0.25	100.0	99.75	0.9975	0	0	0
141	mcp1k	292643	105026	2	60.49	60.49	60.49	100.0	39.51	0.3951	0	0	0
141	mcp1k	292643	104025	2	8.07	8.07	8.07	100.0	91.93	0.9193	0	0	0
141	mcp1k	292643	115038	2	4.79	4.79	4.79	100.0	95.21	0.9521	0	0	0
141	mcp1k	292643	98019	3	3.79	3.79	3.79	100.0	96.21	0.9621	0	0	0
141	mcp1k	292643	99020	3	0.94	0.94	0.94	100.0	99.06	0.9906	0	0	0
141	mcp1k	292643	100021	3	2.02	2.02	2.02	100.0	97.98	0.9798	0	0	0
141	mcp1k	292643	101022	3	1.13	1.13	1.13	100.0	98.87	0.9887	0	0	0
141	mcp1k	292643	102023	3	1.53	1.53	1.53	100.0	98.47	0.9847	0	0	0
141	mcp1k	292643	107028	3	1.01	1.01	1.01	100.0	98.99	0.9899	0	0	0
141	mcp1k	292643	108029	3	1.28	1.28	1.28	100.0	98.72	0.9872	0	0	0
141	mcp1k	292643	114037	3	2.48	2.48	2.48	100.0	97.52	0.9752	0	0	0
141	mcp1k	293149	4002	1	32.76	32.76	32.76	100.0	67.24	0.6724	0	0	0
141	mcp1k	293149	4001	1	265.35	265.35	265.35	250.0	15.35	0.0614	3	3	0
141	mcp1k	293149	26005	3	0.21	0.21	0.21	100.0	99.79	0.9979	0	0	0
141	mcp1k	293149	28007	3	1.08	1.08	1.08	100.0	98.92	0.9892	0	0	0
141	mcp2k	293536	15027	1	65.27	65.27	65.27	100.0	34.73	0.3473	0	0	0
141	mcp2k	293536	15001	1	143.64	143.64	143.64	150.0	6.36	0.0424	1	1	0
141	mcp2k	294174	16004	1	50.75	50.75	50.75	100.0	49.25	0.4925	0	0	0
141	mcp2k	294174	56045	2	0.36	0.36	0.36	100.0	99.64	0.9964	0	0	0
141	mcp2k	294174	48037	2	4.61	4.61	4.61	100.0	95.39	0.9539	0	0	0
141	mcp2k	294174	71067	2	130.56	130.56	130.56	150.0	19.44	0.1296	1	1	0
141	mcp2k	294174	64065	2	67.92	67.92	67.92	100.0	32.08	0.3208	0	0	0
141	mcp2k	294174	73075	2	9.46	9.46	9.46	100.0	90.54	0.9054	0	0	0
141	mcp2k	294174	45034	3	1.25	1.25	1.25	100.0	98.75	0.9875	0	0	0
141	mcp2k	294174	46035	3	0.55	0.55	0.55	100.0	99.45	0.9945	0	0	0
141	mcp2k	294174	53042	3	0.73	0.73	0.73	100.0	99.27	0.9927	0	0	0
141	mcp2k	294174	54043	3	1.44	1.44	1.44	100.0	98.56	0.9856	0	0	0
141	mcp2k	294174	57046	3	1.3	1.3	1.3	100.0	98.7	0.987	0	0	0
141	mcp2k	294174	60049	3	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp2k	294174	61050	3	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp2k	294174	63052	3	11.96	11.96	11.96	100.0	88.04	0.8804	0	0	0
141	mcp1k	313781	9011	1	9.85	11.93	9.85	100.0	90.15	0.9015	0	0	0
141	mcp1k	313781	9012	1	101.0	101.0	101.0	100.0	1.0	0.01	1	1	0
141	mcp1k	313781	19006	4	3.39	3.39	3.39	100.0	96.61	0.9661	0	0	0
141	mcp1k	317939	26003	1	33.48	41.55	33.48	100.0	66.52	0.6652	0	0	0
141	mcp1k	317939	30022	2	388.71	388.71	388.71	360.0	28.71	0.0798	4	4	0
141	mcp1k	317939	110047	2	6.25	6.25	6.25	100.0	93.75	0.9375	0	0	0
141	mcp1k	317939	31024	4	2.44	2.44	2.44	100.0	97.56	0.9756	0	0	0
141	mcp2k	318703	17067	1	245.17	245.17	245.17	250.0	4.83	0.0193	2	3	1
141	mcp2k	318703	19034	4	1.87	1.87	1.87	100.0	98.13	0.9813	0	0	0
141	mcp2k	318703	20035	4	0.58	0.58	0.58	100.0	99.42	0.9942	0	0	0
141	mcp2k	318703	21036	4	1.54	1.54	1.54	100.0	98.46	0.9846	0	0	0
141	mcp2k	318703	23038	4	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp2k	318703	36039	3	1.86	1.86	1.86	100.0	98.14	0.9814	0	0	0
141	mcp2k	318703	37040	3	1.85	1.85	1.85	100.0	98.15	0.9815	0	0	0
141	mcp2k	318703	38041	3	0.76	0.76	0.76	100.0	99.24	0.9924	0	0	0
141	mcp2k	318703	47046	3	1.07	1.07	1.07	100.0	98.93	0.9893	0	0	0
141	mcp2k	318703	49048	4	3.36	3.36	3.36	100.0	96.64	0.9664	0	0	0
141	mcp2k	318703	50049	3	2.41	2.41	2.41	100.0	97.59	0.9759	0	0	0
141	mcp2k	318703	51050	4	1.87	1.87	1.87	100.0	98.13	0.9813	0	0	0
141	mcp2k	318703	52051	3	2.14	2.14	2.14	100.0	97.86	0.9786	0	0	0
141	mcp2k	318703	56055	3	10.76	10.76	10.76	100.0	89.24	0.8924	0	0	0
141	mcp2k	318703	58057	3	1.25	1.25	1.25	100.0	98.75	0.9875	0	0	0
141	mcp2k	318703	64064	4	1.11	1.11	1.11	100.0	98.89	0.9889	0	0	0
141	mcp2k	318703	65065	4	1.74	1.74	1.74	100.0	98.26	0.9826	0	0	0
141	mcp2k	318703	66066	4	1.27	1.27	1.27	100.0	98.73	0.9873	0	0	0
141	mcp2k	318769	143101	2	93.12	93.12	93.12	100.0	6.88	0.0688	0	0	0
141	mcp2k	318769	131080	2	4.16	4.16	4.16	100.0	95.84	0.9584	0	0	0
141	mcp2k	318769	137086	2	3.31	3.31	3.31	100.0	96.69	0.9669	0	0	0
141	mcp2k	318769	132081	2	2.13	2.13	2.13	100.0	97.87	0.9787	0	0	0
141	mcp2k	318769	64036	2	1.92	1.92	1.92	100.0	98.08	0.9808	0	0	0
141	mcp2k	318769	19003	3	191.13	191.13	191.13	150.0	41.13	0.2742	2	2	0
141	mcp2k	318769	30006	4	1.34	1.34	1.34	100.0	98.66	0.9866	0	0	0
141	mcp2k	318769	61033	3	2.19	2.19	2.19	100.0	97.81	0.9781	0	0	0
141	mcp2k	318769	62034	3	4.61	4.61	4.61	100.0	95.39	0.9539	0	0	0
141	mcp2k	318769	63035	3	2.84	2.84	2.84	100.0	97.16	0.9716	0	0	0
141	mcp2k	318769	65037	3	3.72	3.72	3.72	100.0	96.28	0.9628	0	0	0
141	mcp2k	318769	66038	3	2.17	2.17	2.17	100.0	97.83	0.9783	0	0	0
141	mcp2k	318769	67039	3	0.23	0.23	0.23	100.0	99.77	0.9977	0	0	0
141	mcp2k	318769	68040	3	1.21	1.21	1.21	100.0	98.79	0.9879	0	0	0
141	mcp2k	318769	70042	4	1.29	1.29	1.29	100.0	98.71	0.9871	0	0	0
141	mcp2k	318769	71043	4	2.82	2.82	2.82	100.0	97.18	0.9718	0	0	0
141	mcp2k	318769	72044	3	0.81	0.81	0.81	100.0	99.19	0.9919	0	0	0
141	mcp2k	318769	73045	4	3.21	3.21	3.21	100.0	96.79	0.9679	0	0	0
141	mcp2k	318769	74046	3	1.43	1.43	1.43	100.0	98.57	0.9857	0	0	0
141	mcp2k	318769	75047	3	2.54	2.54	2.54	100.0	97.46	0.9746	0	0	0
141	mcp2k	318769	79051	3	0.64	0.64	0.64	100.0	99.36	0.9936	0	0	0
141	mcp2k	318769	81053	3	0.22	0.22	0.22	100.0	99.78	0.9978	0	0	0
141	mcp2k	318769	82054	3	0.47	0.47	0.47	100.0	99.53	0.9953	0	0	0
141	mcp2k	318769	83055	3	2.21	2.21	2.21	100.0	97.79	0.9779	0	0	0
141	mcp2k	318769	84056	3	6.84	6.84	6.84	100.0	93.16	0.9316	0	0	0
141	mcp2k	318769	115064	3	0.16	0.16	0.16	100.0	99.84	0.9984	0	0	0
141	mcp2k	318769	116065	3	6.25	6.25	6.25	100.0	93.75	0.9375	0	0	0
141	mcp2k	318769	117066	3	2.08	2.08	2.08	100.0	97.92	0.9792	0	0	0
141	mcp2k	318769	118067	3	0.49	0.49	0.49	100.0	99.51	0.9951	0	0	0
141	mcp2k	318769	121070	3	0.49	0.49	0.49	100.0	99.51	0.9951	0	0	0
141	mcp2k	318769	126075	3	1.18	1.18	1.18	100.0	98.82	0.9882	0	0	0
141	mcp2k	318769	133082	3	4.52	4.52	4.52	100.0	95.48	0.9548	0	0	0
141	mcp2k	318769	134083	3	0.97	0.97	0.97	100.0	99.03	0.9903	0	0	0
141	mcp2k	318769	113062	4	40.88	40.88	40.88	100.0	59.12	0.5912	0	0	0
141	mcp2k	321169	16054	1	11.07	4.95	11.07	100.0	88.93	0.8893	0	0	0
141	mcp2k	321169	16055	1	131.77	131.77	131.77	150.0	18.23	0.1216	1	1	0
141	mcp2k	321169	16060	1	43.6	43.6	43.6	100.0	56.4	0.564	0	0	0
141	mcp2k	321169	58043	2	24.18	24.18	24.18	100.0	75.82	0.7582	0	0	0
141	mcp2k	321169	27035	3	16.06	16.06	16.06	100.0	83.94	0.8394	0	0	0
141	mcp2k	321169	26025	4	1.34	1.34	1.34	100.0	98.66	0.9866	0	0	0
141	mcp2k	321169	53038	3	1.21	1.21	1.21	100.0	98.79	0.9879	0	0	0
141	mcp2k	321367	35022	2	9.6	9.6	9.6	100.0	90.4	0.904	0	0	0
141	mcp2k	321367	12012	2	234.26	234.26	234.26	250.0	15.74	0.063	2	2	0
141	mcp2k	321367	9006	4	1.83	1.83	1.83	100.0	98.17	0.9817	0	0	0
141	mcp2k	321367	10007	4	0.98	0.98	0.98	100.0	99.02	0.9902	0	0	0
141	mcp2k	321367	13015	4	0.09	0.09	0.09	100.0	99.91	0.9991	0	0	0
141	mcp2k	321367	29016	3	0.83	0.83	0.83	100.0	99.17	0.9917	0	0	0
141	mcp2k	321367	30017	3	0.78	0.78	0.78	100.0	99.22	0.9922	0	0	0
141	mcp2k	321367	31018	3	1.28	1.28	1.28	100.0	98.72	0.9872	0	0	0
141	mcp2k	321367	32019	3	0.27	0.27	0.27	100.0	99.73	0.9973	0	0	0
141	mcp2k	321367	33020	3	2.04	2.04	2.04	100.0	97.96	0.9796	0	0	0
141	mcp2k	321367	48026	3	0.62	0.62	0.62	100.0	99.38	0.9938	0	0	0
141	mcp1k	321767	42013	2	6.55	6.55	6.55	100.0	93.45	0.9345	0	0	0
141	mcp1k	321767	41012	2	1.61	1.61	1.61	100.0	98.39	0.9839	0	0	0
141	mcp1k	321767	21009	2	14.42	14.42	14.42	100.0	85.58	0.8558	0	0	0
141	mcp1k	321767	45019	3	212.28	212.28	212.28	250.0	37.72	0.1509	2	2	0
141	mcp1k	321767	40011	3	0.54	0.54	0.54	100.0	99.46	0.9946	0	0	0
141	mcp1k	321767	43014	4	1.98	1.98	1.98	100.0	98.02	0.9802	0	0	0
141	mcp1k	321767	48034	3	3.14	3.14	3.14	100.0	96.86	0.9686	0	0	0
141	mcp1k	321767	50036	3	1.91	1.91	1.91	100.0	98.09	0.9809	0	0	0
141	mcp1k	321767	51037	3	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp1k	321767	52038	3	0.29	0.29	0.29	100.0	99.71	0.9971	0	0	0
141	mcp1k	321767	53039	3	0.3	0.3	0.3	100.0	99.7	0.997	0	0	0
141	mcp1k	321767	54040	3	0.42	0.42	0.42	100.0	99.58	0.9958	0	0	0
141	mcp1k	321767	55041	3	1.0	1.0	1.0	100.0	99.0	0.99	0	0	0
141	mcp1k	321767	56042	3	0.46	0.46	0.46	100.0	99.54	0.9954	0	0	0
141	mcp1k	347085	72066	2	260.81	260.81	260.81	250.0	10.81	0.0432	3	3	0
141	mcp1k	347085	68035	2	42.05	42.05	42.05	100.0	57.95	0.5795	0	0	0
141	mcp1k	347085	28014	3	0.76	0.76	0.76	100.0	99.24	0.9924	0	0	0
141	mcp1k	347085	29015	4	1.68	1.68	1.68	100.0	98.32	0.9832	0	0	0
141	mcp1k	347085	39025	3	1.39	1.39	1.39	100.0	98.61	0.9861	0	0	0
141	mcp2k	347824	24115	1	13.39	13.39	13.39	100.0	86.61	0.8661	0	0	0
141	mcp2k	347824	107060	2	416.45	416.45	416.45	360.0	56.45	0.1568	4	4	0
141	mcp2k	347824	106049	2	181.53	181.53	181.53	150.0	31.53	0.2102	2	2	0
141	mcp2k	347824	102032	2	19.13	19.13	19.13	100.0	80.87	0.8087	0	0	0
141	mcp2k	347824	105035	2	0.61	0.61	0.61	100.0	99.39	0.9939	0	0	0
141	mcp2k	347824	31010	2	49.88	49.88	49.88	100.0	50.12	0.5012	0	0	0
141	mcp2k	347824	32015	4	1.93	1.93	1.93	100.0	98.07	0.9807	0	0	0
141	mcp2k	347824	85019	4	2.25	2.25	2.25	100.0	97.75	0.9775	0	0	0
141	mcp2k	347824	87021	3	2.18	2.18	2.18	100.0	97.82	0.9782	0	0	0
141	mcp2k	347824	95029	3	3.05	3.05	3.05	100.0	96.95	0.9695	0	0	0
141	mcp1k	348471	30010	2	4.32	4.32	4.32	100.0	95.68	0.9568	0	0	0
141	mcp1k	348471	29009	2	10.65	10.65	10.65	100.0	89.35	0.8935	0	0	0
141	mcp1k	348471	28008	2	3.51	3.51	3.51	100.0	96.49	0.9649	0	0	0
141	mcp1k	348471	19007	4	2.19	2.19	2.19	100.0	97.81	0.9781	0	0	0
141	mcp1k	348471	60026	2	408.2	408.2	408.2	360.0	48.2	0.1339	4	4	0
141	mcp1k	348691	9014	1	3.4	1.67	3.4	100.0	96.6	0.966	0	0	0
141	mcp1k	348691	9100	1	2.68	2.89	2.68	100.0	97.32	0.9732	0	0	0
141	mcp1k	348691	9011	1	49.13	18.31	49.13	100.0	50.87	0.5087	0	0	0
141	mcp1k	348691	50073	2	107.1	107.1	107.1	100.0	7.1	0.071	1	1	0
141	mcp1k	348691	49046	2	301.59	301.59	301.59	250.0	51.59	0.2064	3	3	0
141	mcp1k	348691	52089	2	157.13	157.13	157.13	150.0	7.13	0.0475	2	2	0
141	mcp1k	348691	38035	3	4.34	4.34	4.34	100.0	95.66	0.9566	0	0	0
141	mcp1k	348691	14016	4	1.79	1.79	1.79	100.0	98.21	0.9821	0	0	0
141	mcp1k	348691	28025	4	8.12	8.12	8.12	100.0	91.88	0.9188	0	0	0
141	mcp1k	348691	29026	3	0.72	0.72	0.72	100.0	99.28	0.9928	0	0	0
141	mcp1k	348691	30027	3	3.72	3.72	3.72	100.0	96.28	0.9628	0	0	0
141	mcp1k	348691	39036	3	1.77	1.77	1.77	100.0	98.23	0.9823	0	0	0
141	mcp1k	348691	40037	3	1.38	1.38	1.38	100.0	98.62	0.9862	0	0	0
141	mcp1k	348691	41038	3	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp1k	348691	44041	4	0.22	0.22	0.22	100.0	99.78	0.9978	0	0	0
141	mcp1k	349549	19032	2	411.22	411.22	411.22	360.0	51.22	0.1423	4	4	0
141	mcp1k	349549	18015	4	1.5	1.5	1.5	100.0	98.5	0.985	0	0	0
141	mcp1k	349549	38038	3	1.03	1.03	1.03	100.0	98.97	0.9897	0	0	0
141	mcp1k	349549	44044	3	2.43	2.43	2.43	100.0	97.57	0.9757	0	0	0
141	mcp1k	349549	64078	3	0.87	0.87	0.87	100.0	99.13	0.9913	0	0	0
141	mcp1k	349549	12092	1	215.23	215.23	215.23	250.0	34.77	0.1391	2	2	0
141	mcp1k	350121	62046	2	46.56	46.56	46.56	100.0	53.44	0.5344	0	0	0
141	mcp1k	350121	26029	2	7.16	7.16	7.16	100.0	92.84	0.9284	0	0	0
141	mcp1k	350121	20023	2	8.46	8.46	8.46	100.0	91.54	0.9154	0	0	0
141	mcp1k	350121	29040	3	40.26	40.26	40.26	100.0	59.74	0.5974	0	0	0
141	mcp1k	350121	15018	3	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp1k	350121	21024	3	1.52	1.52	1.52	100.0	98.48	0.9848	0	0	0
141	mcp1k	350121	23026	3	2.4	2.4	2.4	100.0	97.6	0.976	0	0	0
141	mcp1k	350121	2011	3	348.71	348.71	348.71	360.0	11.29	0.0314	3	3	0
141	mcp2k	350354	18092	1	602.96	602.96	602.96	800.0	197.04	0.2463	4	4	0
141	mcp2k	350354	22020	4	1.76	1.76	1.76	100.0	98.24	0.9824	0	0	0
141	mcp2k	350354	95080	4	2.15	2.15	2.15	100.0	97.85	0.9785	0	0	0
141	mcp2k	350354	96081	4	2.01	2.01	2.01	100.0	97.99	0.9799	0	0	0
141	mcp1k	386442	16008	1	243.37	243.37	243.37	250.0	6.63	0.0265	2	2	0
141	mcp1k	386442	21011	4	1.1	1.1	1.1	100.0	98.9	0.989	0	0	0
141	mcp1k	386442	64026	4	2.27	2.27	2.27	100.0	97.73	0.9773	0	0	0
141	mcp1k	386442	67029	3	2.23	2.23	2.23	100.0	97.77	0.9777	0	0	0
141	mcp1k	386948	91060	2	421.97	421.97	421.97	360.0	61.97	0.1721	4	4	0
141	mcp1k	386948	79039	2	51.72	51.72	51.72	100.0	48.28	0.4828	0	0	0
141	mcp1k	386948	76035	3	15.63	15.63	15.63	100.0	84.37	0.8437	0	0	0
141	mcp1k	386948	23017	4	0.51	0.51	0.51	100.0	99.49	0.9949	0	0	0
141	mcp1k	386948	64020	3	2.76	2.76	2.76	100.0	97.24	0.9724	0	0	0
141	mcp1k	386948	68024	3	1.46	1.46	1.46	100.0	98.54	0.9854	0	0	0
141	mcp1k	386948	92076	1	525.64	525.64	525.64	360.0	165.64	0.4601	4	4	0
141	mcp1k	390182	4008	1	122.75	122.75	122.75	100.0	22.75	0.2275	1	1	0
141	mcp1k	390182	33017	3	1.57	1.57	1.57	100.0	98.43	0.9843	0	0	0
141	mcp1k	390182	34018	3	2.97	2.97	2.97	100.0	97.03	0.9703	0	0	0
141	mcp1k	390182	35019	3	0.28	0.28	0.28	100.0	99.72	0.9972	0	0	0
141	mcp1k	390182	36020	3	1.57	1.57	1.57	100.0	98.43	0.9843	0	0	0
141	mcp1k	390182	37021	3	1.09	1.09	1.09	100.0	98.91	0.9891	0	0	0
141	mcp2k	390634	1011	1	153.7	153.7	153.7	150.0	3.7	0.0247	2	2	0
141	mcp2k	390634	37038	2	0.79	0.79	0.79	100.0	99.21	0.9921	0	0	0
141	mcp2k	390634	22023	3	1.12	1.12	1.12	100.0	98.88	0.9888	0	0	0
141	mcp2k	390634	23024	4	1.32	1.32	1.32	100.0	98.68	0.9868	0	0	0
141	mcp2k	390634	24025	3	2.95	2.95	2.95	100.0	97.05	0.9705	0	0	0
141	mcp2k	390634	33034	3	0.39	0.39	0.39	100.0	99.61	0.9961	0	0	0
141	mcp2k	390634	34035	3	0.26	0.26	0.26	100.0	99.74	0.9974	0	0	0
141	mcp2k	390634	35036	3	0.19	0.19	0.19	100.0	99.81	0.9981	0	0	0
141	mcp2k	392901	24018	3	13.16	13.16	13.16	100.0	86.84	0.8684	0	0	0
141	mcp2k	392901	89019	3	0.97	0.97	0.97	100.0	99.03	0.9903	0	0	0
