event	node	seg	cls	site	how	final_ang	final_dist	dQ
400474	18126	89095	HOLD	pass3_cone	direct	4.99	93.64	263420.5
400474	18126	92098	HOLD	pass3_cone	direct	15.63	118.92	119560.1
400474	18126	95101	HOLD	pass3_cone	direct	4.14	113.62	39514.5
400474	18126	105111	HOLD	pass3_cone	direct	14.81	126.94	21583.0
400474	18126	110117	HOLD	pass3_cone	direct	11.22	120.38	572807.4
400474	18126	110118	HOLD	pass3_cone	direct	11.33	127.39	153963.7
400474	21039	21039	HOLD			-1.0	0.0	34941.5
400474	45048	45048	HOLD			-1.0	0.0	22913.4
400474	46049	46049	HOLD			-1.0	0.0	27575.5
400474	50053	50053	HOLD			-1.0	0.0	83897.3
400474	51054	51054	HOLD			-1.0	0.0	71881.5
400474	52055	52055	HOLD			-1.0	0.0	56533.7
400474	53056	53056	HOLD			-1.0	0.0	28231.3
400474	55058	55058	HOLD			-1.0	0.0	90220.9
400474	81074	81074	HOLD			-1.0	0.0	164211.5
400474	82076	66073	HOLD	pass4_angle	direct	9.96	14.84	29619.3
400474	82076	82076	HOLD			-1.0	0.0	665783.2
400474	82076	82080	HOLD	from_vertices	walk_add	3.62	8.46	258698.6
400474	86089	47050	HOLD	pass4_angle	direct	2.15	14.57	57217.2
400474	86089	48051	HOLD	pass4_angle	direct	6.0	28.62	27788.8
400474	86089	86085	HOLD	from_vertices	walk_add	7.52	3.61	231247.2
400474	86089	86089	HOLD			-1.0	0.0	381014.2
400474	91097	91097	HOLD			-1.0	0.0	45253.1
400474	93099	93099	HOLD			-1.0	0.0	73331.7
400474	94100	94100	HOLD			-1.0	0.0	92831.7
400474	96102	96102	HOLD			-1.0	0.0	44738.6
400474	97103	97103	HOLD			-1.0	0.0	48137.2
400474	98104	98104	HOLD			-1.0	0.0	28463.6
400474	99105	99105	HOLD			-1.0	0.0	135615.8
400474	100106	100106	HOLD			-1.0	0.0	59732.7
400474	101107	101107	HOLD			-1.0	0.0	50751.0
400474	103109	103109	HOLD			-1.0	0.0	47698.6
400474	104110	90096	HOLD	pass4_angle	direct	12.73	34.37	66609.9
400474	104110	104110	HOLD			-1.0	0.0	180949.3
400474	104110	108114	HOLD	pass4_angle	direct	18.51	38.25	43843.2
400474	106112	106112	HOLD			-1.0	0.0	29493.2
400474	107113	107113	HOLD			-1.0	0.0	561065.0
400474	109115	102108	HOLD	pass4_angle	direct	4.89	11.93	45496.8
400474	109115	109115	HOLD			-1.0	0.0	240835.5
409634	21002	21002	HOLD			-1.0	0.0	676813.4
409634	21002	21003	HOLD	from_vertices	walk_add	28.59	5.16	412472.0
409634	21002	21004	HOLD	from_vertices	walk_add	12.99	9.0	686378.0
409634	21002	21005	HOLD	from_vertices	walk_add	15.82	8.89	355453.9
409634	21002	62019	HOLD	pass4_angle	direct	13.37	24.33	51652.0
409634	21002	64021	HOLD	pass4_angle	direct	13.85	27.25	19584.8
409634	21002	65022	HOLD	pass4_angle	direct	10.17	9.76	120407.2
409634	21002	68026	HOLD	pass4_angle	direct	10.72	22.13	378255.5
409634	21002	68027	HOLD	pass4_angle	direct	11.02	27.12	168659.1
409634	27015	27014	IN	from_vertices	walk_add	3.94	11.29	306244.5
409634	27015	27015	IN			-1.0	0.0	340867.2
409634	27015	27017	IN	from_vertices	walk_add	9.32	3.13	255039.5
409634	27015	27018	IN	from_vertices	walk_add	9.32	3.13	497584.3
409634	27015	70034	IN	pass4_angle	direct	7.98	32.92	42222.2
409634	27015	71035	IN	pass4_angle	direct	10.83	24.56	162564.4
409634	27015	72036	IN	pass4_angle	direct	19.15	18.28	139595.9
409634	27015	73037	IN	pass4_angle	direct	3.89	24.22	286895.1
409634	27015	74038	IN	pass4_angle	direct	16.17	60.24	21631.4
409634	27015	75039	IN	pass4_angle	direct	3.31	32.32	50857.4
409634	66023	66023	HOLD			-1.0	0.0	22469.6
409634	67024	67024	HOLD			-1.0	0.0	37770.9
409634	69032	69032	HOLD			-1.0	0.0	487324.4
409634	69032	69033	HOLD	in_other_clusters_A	walk_add	-1.0	0.0	157933.4
409888	13008	13008	HOLD	examine_shower_1_tmp	walk_add	-1.0	0.0	30401.4
409888	13011	13011	HOLD			-1.0	0.0	233304.3
409888	39012	39012	HOLD			-1.0	0.0	32299.1
409888	41014	41014	HOLD			-1.0	0.0	17026.4
409888	43026	43026	HOLD			-1.0	0.0	48118.8
409888	57045	40013	HOLD	pass4_angle	direct	10.0	75.45	66149.1
409888	57045	42016	HOLD	pass4_angle	direct	13.23	69.07	183051.7
409888	57045	42023	HOLD	pass4_angle	direct	11.46	66.97	73997.7
409888	57045	42024	HOLD	pass4_angle	direct	12.4	67.17	116596.7
409888	57045	42025	HOLD	pass4_angle	direct	12.49	64.62	293254.5
409888	57045	52027	HOLD	pass4_angle	direct	16.19	30.24	48635.6
409888	57045	53028	HOLD	pass4_angle	direct	7.14	32.73	29122.5
409888	57045	54029	HOLD	pass4_angle	direct	19.61	6.38	101414.5
409888	57045	56032	HOLD	pass4_angle	direct	7.9	27.54	247721.9
409888	57045	56040	HOLD	pass4_angle	direct	2.45	22.96	297671.8
409888	57045	56042	HOLD	pass4_angle	direct	2.43	26.18	246123.1
409888	57045	57044	HOLD	from_vertices	walk_add	6.94	18.11	348871.0
409888	57045	57045	HOLD			-1.0	0.0	1309843.5
409888	57045	57046	HOLD	from_vertices	walk_add	6.94	18.11	294739.7
409888	57045	58047	HOLD	pass4_angle	direct	2.11	34.35	54872.4
409888	57045	59048	HOLD	pass4_angle	direct	7.92	54.11	343925.7
415278	22050	22050	HOLD			-1.0	0.0	984041.3
415278	23012	23012	IN			-1.0	0.0	1619458.2
415278	23012	23032	IN	pass3_cone	direct	21.2	24.18	1214098.8
415278	23012	23033	IN	pass3_cone	direct	14.58	32.72	513632.0
415278	23012	23042	IN	pass3_cone	direct	17.25	43.78	224154.9
415278	23012	23049	IN	pass3_cone	direct	14.58	32.72	2065545.6
415278	23012	23195	IN	pass3_cone	direct	17.25	43.78	365089.9
415278	23012	24057	IN	pass3_cluster_map	direct	21.51	116.25	606277.6
415278	23012	24058	IN	pass3_cluster_map	direct	21.51	116.25	886840.7
415278	23012	24059	IN	pass3_cone	direct	19.75	64.91	259697.2
415278	23012	24065	IN	pass3_cluster_map	direct	20.91	86.83	294356.6
415278	23012	24066	IN	pass3_cluster_map	direct	20.6	112.64	556781.2
415278	23012	24067	IN	pass3_cluster_map	direct	21.2	95.88	288195.8
415278	23012	24068	IN	pass3_cluster_map	direct	20.91	86.83	870718.1
415278	23012	24069	IN	pass3_cluster_map	direct	21.03	95.18	443520.7
415278	23012	24070	IN	pass3_cluster_map	direct	20.06	118.19	156057.4
415278	23012	24072	IN	pass3_cone	direct	21.36	65.61	1843495.0
415278	23012	24073	IN	pass3_cone	direct	21.49	61.67	446140.3
415278	23012	24074	IN	pass3_cluster_map	direct	20.04	101.44	293902.1
415278	23012	24075	IN	pass3_cluster_map	direct	20.04	101.44	81888.3
415278	23012	24076	IN	pass3_cluster_map	direct	20.04	101.44	1229397.3
415278	23012	24078	IN	pass3_cluster_map	direct	21.73	100.78	68429.4
415278	23012	24079	IN	pass3_cluster_map	direct	21.87	100.98	53979.9
415278	23012	24080	IN	pass3_cluster_map	direct	21.87	100.98	315166.8
415278	23012	24081	IN	pass3_cluster_map	direct	21.01	124.21	207328.4
415278	23012	24082	IN	pass3_cone	direct	19.75	64.91	121103.6
415278	23012	57102	IN	pass3_cone	direct	24.14	66.55	24285.8
415278	23012	59104	IN	pass3_cone	direct	12.45	63.31	74625.5
415278	23012	60105	IN	pass3_cone	direct	15.88	32.83	106756.7
415278	23012	62107	IN	pass3_cone	direct	21.99	58.94	280357.6
415278	23012	63108	IN	pass3_cone	direct	7.75	36.18	212685.8
415278	23012	69124	IN	pass3_cone	direct	15.04	56.46	390706.4
415278	23012	69125	IN	pass3_cone	direct	17.73	48.69	571183.9
415278	23012	87143	IN	pass3_cone	direct	10.69	65.57	72843.4
415278	23012	98154	IN	pass3_cone	direct	19.31	77.82	250507.1
415278	23012	101166	IN	pass3_cone	direct	18.17	77.75	240383.0
415278	23012	101167	IN	pass3_cone	direct	20.57	75.31	258328.2
415278	23012	106183	IN	pass3_cone	direct	23.68	74.0	122979.8
415278	23014	23014	HOLD			-1.0	0.0	319931.5
415278	23037	23016	IN	in_main_cluster	walk_add	9.36	40.4	543313.5
415278	23037	23019	IN	in_main_cluster	walk_add	7.8	34.44	281637.5
415278	23037	23020	IN	in_main_cluster	walk_add	3.16	34.56	592316.1
415278	23037	23022	IN	pass3_cone	direct	12.59	34.93	963685.2
415278	23037	23025	IN	in_main_cluster	walk_add	4.63	42.17	152734.1
415278	23037	23036	IN	in_main_cluster	walk_add	1.02	11.49	2402920.1
415278	23037	23037	IN			-1.0	0.0	866752.9
415278	23037	23040	IN	pass3_cone	direct	21.32	38.27	76708.6
415278	23037	23044	IN	pass3_cone	direct	6.73	62.59	161228.1
415278	23037	23046	IN	in_main_cluster	walk_add	4.63	42.17	2158823.1
415278	23037	23047	IN	pass3_cone	direct	14.05	37.09	2168026.9
415278	23037	23194	IN	pass3_cone	direct	5.47	64.0	93564.1
415278	23037	55085	IN	pass3_cone	direct	4.08	67.24	83774.4
415278	23037	56088	IN	pass3_cone	direct	27.66	63.79	488020.7
415278	23037	56089	IN	pass3_cone	direct	32.38	55.17	1919875.1
415278	23037	56091	IN	pass3_cone	direct	30.44	36.97	654694.9
415278	23037	56092	IN	pass3_cluster_map	direct	60.04	22.85	1736846.1
415278	23037	56094	IN	pass3_cone	direct	29.56	68.28	412597.2
415278	23037	56095	IN	pass3_cone	direct	30.44	36.97	3139368.8
415278	23037	56096	IN	pass3_cone	direct	29.75	51.07	1736879.0
415278	23037	56097	IN	pass3_cluster_map	direct	34.49	50.49	295836.3
415278	23037	56098	IN	pass3_cone	direct	27.79	65.87	121360.8
415278	23037	56099	IN	pass3_cone	direct	24.39	47.49	1127165.2
415278	23037	56100	IN	pass3_cone	direct	18.34	59.51	706601.8
415278	23037	56101	IN	pass3_cone	direct	18.34	59.51	116994.4
415278	23037	58103	IN	pass3_cone	direct	10.86	69.21	77406.7
415278	23037	61106	IN	pass3_cone	direct	19.71	31.65	82104.5
415278	23037	65114	IN	pass3_cone	direct	18.59	55.55	75526.0
415278	23037	66115	IN	pass3_cone	direct	6.18	63.11	47034.8
415278	23037	67117	IN	pass3_cone	direct	16.31	70.15	258216.5
415278	23037	72128	IN	pass3_cone	direct	21.99	86.92	894910.4
415278	23037	73129	IN	pass3_cone	direct	26.5	79.89	241593.0
415278	23037	74130	IN	pass3_cone	direct	23.06	96.65	41852.7
415278	23037	77133	IN	pass3_cone	direct	15.74	170.01	37261.5
415278	23037	79135	IN	pass3_cone	direct	25.53	58.86	38944.1
415278	23037	82138	IN	pass3_cone	direct	7.47	84.29	54152.1
415278	23037	86142	IN	pass3_cone	direct	19.72	81.79	51035.0
415278	23037	90146	IN	pass3_cone	direct	12.24	93.81	22488.6
415278	23037	91147	IN	pass3_cone	direct	9.07	88.43	41117.3
415278	23037	92148	IN	pass3_cone	direct	9.01	84.67	81432.5
415278	23037	93149	IN	pass3_cone	direct	23.44	64.38	149484.7
415278	23037	95151	IN	pass3_cone	direct	20.41	54.73	85984.0
415278	23037	96152	IN	pass3_cone	direct	14.0	154.65	222052.6
415278	53083	53083	HOLD			-1.0	0.0	46300.5
415278	54084	54084	HOLD			-1.0	0.0	25411.9
415278	64111	64111	HOLD			-1.0	0.0	99361.5
415278	64111	64113	HOLD	from_vertices	walk_add	-1.0	0.0	116006.9
415278	64111	71127	HOLD	pass4_angle	direct	24.93	15.36	87390.9
415278	70126	70126	HOLD			-1.0	0.0	39633.1
415278	78134	78134	HOLD			-1.0	0.0	118400.0
415278	81137	81137	HOLD			-1.0	0.0	37745.9
415278	83139	83139	HOLD			-1.0	0.0	88416.0
415278	83139	107184	HOLD	pass4_angle	direct	24.83	30.78	30274.7
415278	84140	84140	HOLD			-1.0	0.0	81845.6
415278	85141	85141	HOLD			-1.0	0.0	23324.2
415278	88144	88144	HOLD			-1.0	0.0	75382.2
415278	89145	89145	HOLD			-1.0	0.0	48016.5
415278	97153	97153	HOLD			-1.0	0.0	93335.9
415278	99156	75131	HOLD	pass4_angle	direct	31.49	29.28	37277.9
415278	99156	76132	HOLD	pass4_angle	direct	32.6	18.13	89390.4
415278	99156	80136	HOLD	pass4_angle	direct	29.37	52.06	174228.8
415278	99156	99156	HOLD			-1.0	0.0	376500.5
415278	99156	99157	HOLD	from_vertices	walk_add	11.22	3.77	320396.3
415278	100161	100161	HOLD			-1.0	0.0	329240.8
415278	105182	102168	HOLD	pass4_proximity	direct	14.22	11.49	134496.3
415278	105182	103169	HOLD	pass4_angle	direct	21.78	4.2	75388.1
415278	105182	104175	HOLD	pass4_proximity	direct	20.53	9.74	228738.1
415278	105182	104176	HOLD	pass4_angle	direct	6.04	7.26	406933.1
415278	105182	105181	HOLD	from_vertices	walk_add	32.41	6.28	148707.1
415278	105182	105182	HOLD			-1.0	0.0	391986.3
415278	105182	110187	HOLD	pass4_angle	direct	38.46	33.96	133623.7
415278	108185	108185	HOLD			-1.0	0.0	45740.8
415278	109186	109186	HOLD			-1.0	0.0	44409.8
415278	111188	111188	HOLD			-1.0	0.0	27441.2
415278	112192	112192	HOLD			-1.0	0.0	347618.0
422851	1023	1011	HOLD	in_main_cluster	walk_add	1.42	38.8	653918.5
422851	1023	1014	HOLD	in_main_cluster	walk_add	3.04	32.21	513044.6
422851	1023	1016	HOLD	in_main_cluster	walk_add	2.47	22.71	1570231.8
422851	1023	1018	HOLD	in_main_cluster	walk_add	2.47	22.71	338670.1
422851	1023	1020	HOLD	in_main_cluster	walk_add	1.42	38.8	788467.1
422851	1023	1021	HOLD	in_main_cluster	walk_add	2.65	44.97	213389.8
422851	1023	1022	HOLD	in_main_cluster	walk_add	2.39	16.87	1133862.5
422851	1023	1023	HOLD			-1.0	0.0	1505528.4
422851	1023	1024	HOLD	in_main_cluster	walk_add	2.39	16.87	574124.8
422851	1023	1027	HOLD	in_main_cluster	walk_add	3.04	32.21	890191.4
422851	1023	1028	HOLD	in_main_cluster	walk_add	0.59	47.88	537415.8
422851	1023	21029	HOLD	pass3_cone	direct	11.43	80.81	49722.2
422851	1023	22030	HOLD	pass3_cone	direct	4.0	70.97	134133.2
422851	1023	23031	HOLD	pass3_cone	direct	13.12	76.89	12677.4
422851	1023	24032	HOLD	pass3_cone	direct	11.36	74.93	46471.9
422851	1023	25033	HOLD	pass3_cone	direct	5.95	96.35	18897.7
422851	1023	26034	HOLD	pass3_cone	direct	2.51	97.28	79087.0
422851	1023	27035	HOLD	pass3_cone	direct	4.32	81.32	38321.9
422851	1023	28036	HOLD	pass3_cone	direct	22.32	71.49	59370.1
422851	1023	30038	HOLD	pass3_cone	direct	13.19	29.26	65545.0
422851	1023	31039	HOLD	pass3_cone	direct	16.37	30.82	79647.0
422851	1023	32040	HOLD	pass3_cone	direct	11.71	63.93	16237.6
422851	1023	33041	HOLD	pass3_cone	direct	19.54	24.82	23632.6
422851	1023	34042	HOLD	pass3_cone	direct	21.39	50.87	23325.1
422851	1023	36044	HOLD	pass3_cone	direct	2.0	132.78	72325.2
422851	1023	37045	HOLD	pass3_cone	direct	6.35	125.77	35681.3
422851	1023	38046	HOLD	pass3_cone	direct	4.77	130.23	19039.0
422851	1023	47055	HOLD	pass3_cone	direct	4.9	112.0	245439.5
422851	1023	48056	HOLD	pass3_cone	direct	16.71	78.63	19276.3
422851	1023	49057	HOLD	pass3_cone	direct	7.08	104.78	23143.0
422851	1023	50058	HOLD	pass3_cone	direct	14.05	75.79	34651.6
422851	1023	51059	HOLD	pass3_cone	direct	15.94	67.8	28366.1
422851	1023	54062	HOLD	pass3_cone	direct	8.61	102.75	25069.1
422851	1023	55063	HOLD	pass3_cone	direct	12.02	123.33	30516.9
422851	1023	57065	HOLD	pass3_cone	direct	11.72	87.05	38653.7
422851	1023	58066	HOLD	pass3_cone	direct	4.69	109.87	187651.1
422851	1023	60068	HOLD	pass3_cone	direct	3.57	97.47	25329.5
422851	1023	76069	HOLD	pass3_cone	direct	2.52	75.45	120232.3
422851	1023	77070	HOLD	pass3_cone	direct	1.81	78.35	125466.0
422851	1023	79072	HOLD	pass3_cone	direct	7.92	74.95	144951.1
422851	1023	80074	HOLD	pass3_cone	direct	9.07	70.59	101159.4
422851	1023	80085	HOLD	pass3_cone	direct	3.99	54.41	924867.0
422851	1023	80086	HOLD	pass3_cone	direct	10.43	61.61	41870.1
422851	1023	80088	HOLD	pass3_cone	direct	1.3	66.66	229050.9
422851	1023	80089	HOLD	pass3_cone	direct	7.22	62.89	594198.4
422851	1023	80090	HOLD	pass3_cone	direct	1.36	65.75	581507.0
422851	1023	80092	HOLD	pass3_cone	direct	6.63	65.36	385956.2
422851	1023	80094	HOLD	pass3_cone	direct	5.29	59.44	456779.3
422851	1023	80097	HOLD	pass3_cone	direct	4.45	54.65	228043.1
422851	1023	80098	HOLD	pass3_cone	direct	4.25	56.71	557080.1
422851	1023	80099	HOLD	pass3_cone	direct	10.43	61.61	1040434.2
422851	1023	81100	HOLD	pass3_cone	direct	2.9	71.72	72737.3
422851	1023	83103	HOLD	pass3_cone	direct	7.8	84.53	145771.2
422851	1023	83105	HOLD	pass3_cone	direct	6.74	87.01	393338.6
422851	1023	83106	HOLD	pass3_cone	direct	7.32	89.32	181405.1
422851	1023	83107	HOLD	pass3_cone	direct	7.32	89.32	178749.3
422851	1023	84108	HOLD	pass3_cone	direct	14.06	60.35	20059.7
422851	1023	85115	HOLD	pass3_cone	direct	4.53	90.54	96968.0
422851	1023	85117	HOLD	pass3_cone	direct	3.5	85.94	261763.9
422851	29037	29037	HOLD			-1.0	0.0	28161.8
422851	35043	35043	HOLD			-1.0	0.0	48910.2
422851	39047	39047	HOLD			-1.0	0.0	34623.4
422851	40048	40048	HOLD			-1.0	0.0	29324.1
422851	41049	41049	HOLD			-1.0	0.0	24437.3
422851	42050	42050	HOLD			-1.0	0.0	16092.7
422851	43051	43051	HOLD			-1.0	0.0	40605.8
422851	44052	44052	HOLD			-1.0	0.0	29361.0
422851	45053	45053	HOLD			-1.0	0.0	92670.5
422851	46054	46054	HOLD			-1.0	0.0	48971.3
422851	52060	52060	HOLD			-1.0	0.0	83685.2
422851	53061	53061	HOLD			-1.0	0.0	35255.2
422851	56064	56064	HOLD			-1.0	0.0	34593.4
422851	59067	59067	HOLD			-1.0	0.0	24736.1
422851	78071	78071	HOLD			-1.0	0.0	504137.8
423981	12037	12037	HOLD			-1.0	0.0	1133108.4
423981	12095	12029	IN	conn3_unreachable	walk_add	2.97	49.93	225338.6
423981	12095	12038	IN			0.39	29.39	487425.2
423981	12095	12040	IN	conn3_unreachable	walk_add	0.4	42.4	1114999.7
423981	12095	12046	IN	conn3_unreachable	walk_add	0.4	42.4	684185.3
423981	12095	12049	IN	conn3_unreachable	walk_add	6.07	13.94	1519331.5
423981	12095	12095	IN			-1.0	0.0	3515315.3
423981	12095	45052	IN	pass4_angle	direct	9.5	80.71	102789.0
423981	12095	47054	IN			10.2	66.1	238090.3
423981	12095	49056	IN	pass4_angle	direct	7.38	77.8	40863.1
423981	12095	50057	IN			10.92	65.49	98804.2
423981	12095	52059	IN	pass4_angle	direct	16.83	82.3	49191.8
423981	12095	53060	IN	pass4_angle	direct	13.04	113.96	83883.6
423981	12095	54061	IN			11.3	36.28	307273.8
423981	12095	56063	IN	pass4_angle	direct	29.23	128.34	44135.1
423981	12095	63070	IN	pass4_angle	direct	28.08	117.83	31887.0
423981	12095	64071	IN	pass4_angle	direct	30.27	114.52	135278.7
423981	12095	67074	IN	pass4_angle	direct	31.32	87.85	32565.1
423981	12095	73080	IN			15.64	65.79	248488.3
423981	12095	74085	IN	from_vertices	walk_add	6.58	85.32	353708.2
423981	12095	74087	IN	from_vertices	walk_add	9.78	84.26	231556.4
423981	12095	74088	IN			8.17	81.63	317974.3
423981	12095	74089	IN	from_vertices	walk_add	8.02	85.26	128305.1
423981	12095	96090	IN			3.49	64.89	95484.0
423981	19050	19050	HOLD			-1.0	0.0	228395.4
423981	44051	44051	HOLD			-1.0	0.0	70072.6
423981	46053	46053	HOLD			-1.0	0.0	180481.3
423981	48055	48055	HOLD			-1.0	0.0	27696.9
423981	51058	51058	HOLD			-1.0	0.0	16980.8
423981	55062	55062	HOLD			-1.0	0.0	190539.8
423981	57064	57064	HOLD			-1.0	0.0	24183.2
423981	59066	58065	HOLD	pass4_angle	direct	2.81	48.49	54426.4
423981	59066	59066	HOLD			-1.0	0.0	56682.2
423981	60067	60067	HOLD			-1.0	0.0	38970.1
423981	62069	62069	HOLD			-1.0	0.0	144229.9
423981	65072	65072	HOLD			-1.0	0.0	52584.2
423981	66073	61068	HOLD	pass4_angle	direct	21.22	41.94	37810.1
423981	66073	66073	HOLD			-1.0	0.0	103809.0
423981	68075	68075	HOLD			-1.0	0.0	39041.2
423981	69076	69076	HOLD			-1.0	0.0	132185.0
423981	70077	70077	HOLD			-1.0	0.0	50462.8
423981	71078	71078	HOLD			-1.0	0.0	21360.2
433451	4040	4026	HOLD	in_main_cluster	walk_add	2.68	35.99	852062.7
433451	4040	4032	HOLD	in_main_cluster	walk_add	4.89	82.58	208218.7
433451	4040	4033	HOLD	in_main_cluster	walk_add	2.32	55.15	301150.7
433451	4040	4039	HOLD	examine_showers_retarget	walk_add	2.48	28.7	2433732.0
433451	4040	4040	HOLD	examine_showers_retarget_seed	direct	-1.0	0.0	2531467.7
433451	4040	4041	HOLD	examine_showers_retarget	walk_add	2.48	28.7	228986.5
433451	4040	4042	HOLD	in_main_cluster	walk_add	2.78	50.47	926839.9
433451	4040	4044	HOLD	in_main_cluster	walk_add	3.55	48.92	317540.6
433451	4040	4050	HOLD	in_main_cluster	walk_add	1.19	66.68	1665636.2
433451	4040	4064	HOLD	pass3_cone	direct	4.69	71.52	263151.9
433451	4040	4065	HOLD	in_main_cluster	walk_add	1.54	67.43	175066.1
433451	4040	4068	HOLD	in_main_cluster	walk_add	3.54	62.18	117826.7
433451	4040	4077	HOLD	in_main_cluster	walk_add	6.2	61.39	343052.2
433451	4040	4079	HOLD	in_main_cluster	walk_add	6.2	61.39	387887.3
433451	4040	4080	HOLD	in_main_cluster	walk_add	6.31	67.31	1010782.9
433451	4040	4083	HOLD	in_main_cluster	walk_add	3.27	80.1	182407.4
433451	4040	4084	HOLD	in_main_cluster	walk_add	2.09	45.23	846672.6
433451	4040	4085	HOLD	in_main_cluster	walk_add	2.16	58.03	812473.9
433451	4040	4089	HOLD	in_main_cluster	walk_add	1.79	63.72	264745.3
433451	4040	4090	HOLD	in_main_cluster	walk_add	1.79	63.72	2013670.7
433451	4040	4091	HOLD	in_main_cluster	walk_add	2.32	55.15	1207146.1
433451	4040	4092	HOLD	in_main_cluster	walk_add	4.02	61.04	472564.6
433451	4040	4227	HOLD	in_main_cluster	walk_add	3.15	43.88	199504.4
433451	4040	4228	HOLD	in_main_cluster	walk_add	2.64	41.75	337253.8
433451	4040	4229	HOLD	in_main_cluster	walk_add	2.68	35.99	892886.1
433451	4040	4230	HOLD	in_main_cluster	walk_add	5.19	41.34	154690.3
433451	4040	4232	HOLD	in_main_cluster	walk_add	3.15	43.88	524626.1
433451	4040	4233	HOLD	in_main_cluster	walk_add	2.68	35.99	255509.1
433451	4040	4234	HOLD	in_main_cluster	walk_add	2.09	45.23	121237.2
433451	4040	4239	HOLD	in_main_cluster	walk_add	1.93	56.9	264304.5
433451	4040	4241	HOLD	in_main_cluster	walk_add	2.78	50.47	582045.4
433451	4040	30104	HOLD	pass3_cone	direct	15.01	107.57	81351.4
433451	4040	32106	HOLD	pass3_cone	direct	7.28	121.88	21471.5
433451	4040	34108	HOLD	pass3_cone	direct	9.79	119.96	90722.1
433451	4040	35109	HOLD	pass3_cone	direct	7.5	83.39	76317.6
433451	4040	36110	HOLD	pass3_cone	direct	8.73	149.35	104142.5
433451	4040	38112	HOLD	pass3_cone	direct	4.26	83.13	39405.7
433451	4040	39113	HOLD	pass3_cone	direct	4.92	112.98	29865.5
433451	4040	40114	HOLD	pass3_cone	direct	4.1	116.07	77695.2
433451	4040	42116	HOLD	pass3_cone	direct	3.8	94.73	76517.7
433451	4040	43117	HOLD	pass3_cone	direct	5.18	118.31	58363.2
433451	4040	45119	HOLD	pass3_cone	direct	4.63	89.29	35352.7
433451	4040	46120	HOLD	pass3_cone	direct	2.85	120.06	120371.9
433451	4040	47121	HOLD	pass3_cone	direct	4.9	179.18	101684.0
433451	4040	48122	HOLD	pass3_cone	direct	1.86	156.7	22899.7
433451	4040	49123	HOLD	pass3_cone	direct	2.5	196.03	25312.1
433451	4040	50124	HOLD	pass3_cone	direct	4.97	200.64	73193.0
433451	4040	52126	HOLD	pass3_cone	direct	9.02	154.16	39148.9
433451	4040	55129	HOLD	pass3_cone	direct	6.05	114.78	34871.7
433451	4040	56130	HOLD	pass3_cone	direct	7.26	127.54	28922.0
433451	4040	57131	HOLD	pass3_cone	direct	7.29	193.63	161625.8
433451	4040	58132	HOLD	pass3_cone	direct	12.48	83.15	150479.4
433451	4040	59133	HOLD	pass3_cone	direct	4.05	145.54	154571.5
433451	4040	60134	HOLD	pass3_cone	direct	2.57	130.47	18228.4
433451	4040	62136	HOLD	pass3_cone	direct	2.97	108.72	109205.0
433451	4040	64138	HOLD	pass3_cone	direct	8.32	95.88	58224.5
433451	4040	65139	HOLD	pass3_cone	direct	7.67	99.92	77255.7
433451	4040	66140	HOLD	pass3_cone	direct	8.97	96.02	28978.0
433451	4040	68142	HOLD	pass3_cone	direct	9.55	143.46	64650.6
433451	4040	69143	HOLD	pass3_cone	direct	11.61	86.56	44742.1
433451	4040	70144	HOLD	pass3_cone	direct	9.55	129.78	245467.7
433451	4040	71145	HOLD	pass3_cone	direct	4.52	89.49	42781.7
433451	4040	72146	HOLD	pass3_cone	direct	8.39	111.55	29855.1
433451	4040	73147	HOLD	pass3_cone	direct	13.38	145.29	37498.3
433451	4040	74148	HOLD	pass3_cone	direct	6.3	96.79	56139.1
433451	4040	75149	HOLD	pass3_cone	direct	10.03	121.04	51453.5
433451	4040	77151	HOLD	pass3_cone	direct	18.63	98.67	45147.7
433451	4040	78152	HOLD	pass3_cone	direct	8.6	98.23	60194.4
433451	4040	79153	HOLD	pass3_cone	direct	12.17	120.12	96788.8
433451	4040	82156	HOLD	pass3_cone	direct	6.51	80.09	126324.4
433451	4040	83157	HOLD	pass3_cone	direct	10.83	95.95	45875.3
433451	4040	88162	HOLD	pass3_cone	direct	12.96	86.73	216991.7
433451	4040	91165	HOLD	pass3_cone	direct	14.35	84.91	32542.2
433451	4040	97171	HOLD	pass3_cone	direct	7.18	102.17	57054.7
433451	4040	98176	HOLD	pass3_cone	direct	4.55	163.53	182946.3
433451	4040	98177	HOLD	pass3_cone	direct	3.41	159.76	240552.1
433451	4040	101180	HOLD	pass3_cone	direct	0.57	105.49	181263.4
433451	4040	121184	HOLD	pass3_cone	direct	3.57	106.59	20077.7
433451	4040	121185	HOLD	pass3_cone	direct	3.57	106.59	353064.5
433451	4040	123192	HOLD	pass3_cone	direct	10.88	76.88	100604.4
433451	4040	123193	HOLD	pass3_cone	direct	12.49	78.52	370326.1
433451	4040	126203	HOLD	pass3_cone	direct	4.54	89.04	494910.8
433451	4040	126205	HOLD	pass3_cone	direct	4.44	97.36	23706.6
433451	4040	126206	HOLD	pass3_cone	direct	4.44	97.36	262194.3
433451	4040	126208	HOLD	pass3_cone	direct	4.93	85.67	571349.3
433451	4040	126210	HOLD	pass3_cone	direct	3.83	97.21	38976.3
433451	4040	126212	HOLD	pass3_cone	direct	3.83	97.21	643515.0
