event	truth	out_qfrac	q_out	q_wo	q_in	shower_id	node_id	sh_pdg	grp	cluster	root_cluster	anchor	nseg	len	dQ	qfrac	med_dqdx_mip	max_seglen	n_track_pid	nsh_holding	touches_main_vtx	nlinks	gap_exact	nstep	cont_frac	conn_qmed	conn_qfrac	walked	ax30_ang	ax100_ang	grp_ang	dis_start	dis_main	anchor_vtx	anchor_dis	conn_new	out_segs
30504	HOLD	0.0	0	0	0	2	11065	11	3	45	11	0	1	1.87	122547.8	0.0234	1.118	1.87	0	1	0	0	52.18	86	0.023	0.0	0.395	1	10.44	7.25	65.68	57.47	57.47	44032	2.21	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	4	46	11	0	1	1.23	102615.3	0.0196	1.148	1.23	0	1	0	0	22.44	36	0.028	1724.2	0.722	1	7.52	7.35	45.64	27.72	27.72	70091	4.88	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	5	49	11	0	1	0.24	80242.3	0.0153	2.017	0.24	0	1	0	0	38.8	64	0.125	1400.9	0.672	1	12.21	16.53	81.82	43.98	43.98	56055	12.02	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	6	51	11	0	1	0.58	74089.7	0.0141	1.354	0.58	0	1	0	0	24.82	40	0.175	1090.2	0.725	1	22.26	22.46	65.77	30.08	30.08	52047	5.38	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	7	52	11	0	1	1.11	54891.5	0.0105	0.564	1.11	0	1	0	0	24.22	39	0.231	1552.8	0.59	1	12.13	13.21	49.05	29.67	29.67	51046	5.38	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	8	54	11	0	1	0.78	75819.6	0.0145	1.343	0.78	0	1	0	0	21.52	35	0.286	3305.5	0.8	1	12.96	17.01	60.58	26.62	26.62	66077	4.07	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	9	56	11	0	1	0.55	71751.3	0.0137	1.379	0.55	0	1	0	0	28.39	46	0.043	2559.8	0.891	1	15.07	17.81	80.07	33.38	33.38	54052	7.56	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	10	61	11	0	1	3.48	206241.1	0.0394	1.009	3.48	0	1	0	0	35.58	58	0.017	2839.9	0.81	1	10.96	7.99	86.07	41.04	41.04	64071	10.17	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	11	62	11	0	1	5.06	297270.8	0.0567	1.014	5.06	0	1	0	0	47.7	79	0.013	1137.7	0.608	1	9.1	7.27	28.55	53.19	53.19	61066	11.48	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	12	64	11	0	1	7.23	412646.5	0.0787	1.07	7.23	0	1	0	0	37.67	62	0.032	751.9	0.565	1	14.13	10.71	24.7	42.87	42.87	45033	9.9	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	13	66	11	0	5	36.55	2863954.8	0.5465	1.196	8.29	0	1	0	0	5.52	8	0.125	1130.3	0.875	1	34.51	34.3	31.3	9.82	9.82	11094	5.52	3	[]
30504	HOLD	0.0	0	0	0	2	11065	11	14	70	11	0	2	5.58	437016.4	0.0834	1.095	3.01	0	1	0	0	21.61	35	0.057	167.3	0.543	1	16.86	13.92	41.89	26.64	26.64	46036	4.82	3	[]
30504	HOLD	0.0	0	0	0	4	11068	11	0	11	11	1	3	91.56	7273286.6	0.821	1.245	42.89	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
30504	HOLD	0.0	0	0	0	4	11068	11	1	11	11	0	4	31.89	1500457.7	0.1694	0.687	11.1	0	1	0	0	1.38	1	0.0	5439.6	1.0	1	2.42	3.39	162.93	30.72	16.94	11015	3.93	3	[]
30504	HOLD	0.0	0	0	0	4	11068	11	2	59	11	0	1	0.26	60014.7	0.0068	1.528	0.26	0	1	0	0	24.12	39	0.026	0.0	0.077	1	13.02	9.72	89.45	95.78	95.78	11001	24.12	3	[]
30504	HOLD	0.0	0	0	0	4	11068	11	3	60	11	0	1	0.28	25230.9	0.0028	0.774	0.28	0	1	0	0	7.69	12	0.0	0.0	0.333	1	11.95	8.72	90.93	63.75	63.75	11001	13.89	3	[]
30504	HOLD	0.0	0	0	0	11	69060	11	0	69	69	1	1	2.48	203330.2	0.8828	1.297	2.48	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	10.24	-1	-1.0	-1	[]
30504	HOLD	0.0	0	0	0	11	69060	11	1	57	69	0	1	0.03	26998.7	0.1172	0.902	0.03	0	1	0	0	50.88	84	0.0	0.0	0.06	1	19.4	1.02	67.77	53.08	60.9	11011	60.9	3	[]
37112	HOLD	0.0	0	0	0	0	84070	11	0	84	84	1	1	4.07	603356.8	0.8813	4.206	4.07	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
37112	HOLD	0.0	0	0	0	0	84070	11	1	38	84	0	1	0.95	81298.9	0.1187	1.122	0.95	0	1	0	0	68.31	113	0.009	0.0	0.301	1	24.97	2.54	9.49	71.95	71.95	84097	71.95	3	[]
37112	HOLD	0.0	0	0	0	1	84074	11	0	84	84	1	1	16.33	1429585.5	0.5102	1.792	16.33	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
37112	HOLD	0.0	0	0	0	1	84074	11	1	35	84	0	1	0.17	30790.1	0.011	0.85	0.17	0	1	0	0	32.52	53	0.019	0.0	0.038	1	17.51	23.37	114.7	47.21	47.19	85103	22.86	3	[]
37112	HOLD	0.0	0	0	0	1	84074	11	2	36	84	0	1	0.32	42681.5	0.0152	0.978	0.32	0	1	0	0	11.18	18	0.056	0.0	0.389	1	18.37	23.03	50.29	24.85	24.85	84096	11.18	3	[]
37112	HOLD	0.0	0	0	0	1	84074	11	3	68	84	0	1	2.9	339496.3	0.1212	2.15	2.9	0	1	0	0	29.68	48	0.062	3760.2	0.833	1	13.37	7.49	28.07	44.75	44.75	85103	5.11	3	[]
37112	HOLD	0.0	0	0	0	1	84074	11	4	85	84	0	1	14.17	959368.9	0.3424	1.138	14.17	0	1	0	0	11.68	18	0.0	1224.2	0.778	1	8.17	2.49	19.13	27.03	27.03	68083	5.11	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	0	67	67	1	2	16.15	815416.4	0.1017	0.697	9.59	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	15.86	-1	-1.0	-1	[]
37112	HOLD	0.0	0	0	0	2	67048	11	1	9	67	0	6	59.61	4413179.1	0.5502	1.146	21.89	2	1	0	0	8.75	14	0.143	3724.8	0.929	1	13.27	20.45	8.85	12.72	26.18	9006	2.23	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	2	9	67	0	1	4.39	410855.0	0.0512	1.256	4.39	0	2	0	0	10.17	16	0.375	10822.0	1.0	1	5.0	12.1	67.18	14.38	28.48	9002	2.2	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	3	43	67	0	1	0.83	60822.3	0.0076	0.896	0.83	0	1	0	0	40.33	66	0.015	0.0	0.455	1	14.67	8.19	69.81	46.55	61.21	81085	3.52	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	4	52	67	0	1	1.08	196462.3	0.0245	2.435	1.08	0	1	0	0	91.21	151	0.0	0.0	0.424	1	7.83	10.42	85.1	96.47	109.42	54054	11.68	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	5	54	67	0	1	0.2	31476.9	0.0039	0.824	0.2	0	1	0	0	102.92	171	0.0	0.0	0.281	1	9.5	11.07	71.66	108.16	121.06	52049	11.68	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	6	58	67	0	1	0.57	92068.5	0.0115	1.679	0.57	0	1	0	0	69.48	115	0.026	4963.5	0.878	1	3.27	9.45	31.47	74.84	88.01	82092	10.37	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	7	61	67	0	1	5.66	244576.3	0.0305	0.755	5.66	0	1	0	0	45.98	76	0.0	1118.1	0.513	1	12.87	10.25	9.02	52.74	67.56	81090	10.97	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	8	64	67	0	1	3.08	240394.1	0.03	1.334	3.08	0	1	0	0	109.1	181	0.022	959.1	0.569	1	4.41	3.87	25.97	115.08	128.84	54053	16.69	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	9	65	67	0	1	4.73	224181.3	0.0279	1.095	4.73	0	1	0	0	26.58	43	0.0	0.0	0.395	1	27.4	27.13	55.95	33.33	47.85	9004	15.61	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	10	81	67	0	4	23.23	1188817.8	0.1482	0.95	10.94	0	1	0	0	39.32	65	0.031	5151.5	0.892	1	13.65	6.31	35.35	45.84	60.74	43031	4.21	3	[]
37112	HOLD	0.0	0	0	0	2	67048	11	11	82	67	0	1	0.39	103234.9	0.0129	2.666	0.39	0	1	0	0	59.19	98	0.378	7379.6	0.898	1	4.52	8.99	38.52	64.5	77.78	58061	10.37	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	0	9	9	1	2	17.68	3683452.9	0.7261	4.513	13.29	1	2	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	15.56	-1	-1.0	-1	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	1	40	9	0	1	0.98	108521.1	0.0214	1.205	0.98	0	1	0	0	17.68	28	0.0	0.0	0.321	1	14.93	14.43	18.45	32.39	47.24	9007	17.68	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	2	41	9	0	1	2.28	229665.2	0.0453	1.792	2.28	0	1	0	0	77.36	128	0.0	0.0	0.344	1	2.67	3.25	49.76	91.89	107.15	48041	8.02	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	3	44	9	0	1	0.83	101302.0	0.02	1.845	0.83	0	1	0	0	48.74	80	0.0	0.0	0.338	1	2.95	2.94	8.81	63.33	78.61	45035	2.16	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	4	45	9	0	1	0.44	99469.3	0.0196	2.475	0.44	0	1	0	0	48.19	79	0.013	0.0	0.278	1	4.39	4.63	64.77	62.82	78.02	44033	2.16	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	5	48	9	0	1	0.47	20229.8	0.004	0.401	0.47	0	1	0	0	86.58	143	0.028	0.0	0.294	1	2.91	3.75	56.61	100.96	116.27	41028	8.02	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	6	49	9	0	1	0.55	61259.4	0.0121	1.148	0.55	0	1	0	0	80.04	132	0.0	1032.7	0.561	1	5.25	5.16	80.3	94.14	109.65	41028	11.34	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	7	50	9	0	1	0.51	30571.6	0.006	0.585	0.51	0	1	0	0	45.76	75	0.0	0.0	0.347	1	1.87	1.76	83.16	60.3	75.63	44033	3.21	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	8	51	9	0	1	1.49	154525.6	0.0305	1.551	1.49	0	1	0	0	54.67	90	0.0	0.0	0.333	1	1.65	2.32	50.08	69.15	84.47	44034	5.7	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	9	55	9	0	1	0.28	41005.0	0.0081	1.021	0.28	0	1	0	0	70.2	116	0.0	0.0	0.31	1	10.71	9.88	78.88	84.46	99.83	56057	10.54	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	10	56	9	0	1	0.65	18200.7	0.0036	0.351	0.65	0	1	0	0	70.25	116	0.0	0.0	0.345	1	6.46	5.77	80.06	84.91	100.16	57060	6.35	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	11	57	9	0	1	0.16	13136.2	0.0026	0.394	0.16	0	1	0	0	64.16	106	0.0	0.0	0.34	1	6.19	5.64	84.89	78.86	94.08	56057	6.35	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	12	60	9	0	1	2.16	168983.2	0.0333	1.228	2.16	0	1	0	0	61.99	102	0.059	0.0	0.294	1	10.39	10.71	42.36	75.47	90.91	51047	14.75	3	[]
37112	HOLD	0.0	0	0	0	3	9008	2212	13	63	9	0	1	4.97	342429.3	0.0675	1.036	4.97	0	1	0	0	99.99	166	0.0	0.0	0.271	1	2.3	2.79	38.8	114.54	129.81	48042	14.44	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	0	12	12	1	1	14.8	338011.3	0.0701	0.453	14.8	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
38856	HOLD	0.0	0	0	0	0	12035	11	1	12	12	0	1	4.3	311249.2	0.0645	1.471	4.3	0	1	0	0	18.29	29	0.655	10423.4	1.0	1	11.33	7.37	23.79	31.22	31.22	59068	6.39	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	2	19	12	0	1	9.26	595275.8	0.1234	1.062	9.26	0	1	0	0	34.09	56	0.036	0.0	0.464	1	21.6	13.78	18.62	46.1	46.1	70102	10.23	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	3	33	12	0	1	0.9	43177.4	0.009	0.701	0.9	0	1	0	0	54.97	91	0.033	2605.7	0.945	1	3.99	8.48	76.96	68.42	68.42	42059	7.76	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	4	34	12	0	1	0.23	23407.7	0.0049	0.619	0.23	0	1	0	0	59.96	99	0.162	3871.2	0.808	1	9.98	3.9	58.3	73.14	73.14	46066	3.47	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	5	37	12	0	1	0.62	52139.0	0.0108	0.92	0.62	0	1	0	0	23.96	39	0.179	4526.2	0.897	1	9.34	11.86	50.86	37.18	37.18	60073	5.63	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	6	41	12	0	1	0.64	62507.9	0.013	1.149	0.64	0	1	0	0	32.06	52	0.096	2753.1	0.731	1	12.89	16.27	78.75	45.11	45.11	37048	8.37	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	7	42	12	0	1	0.62	39762.7	0.0082	0.709	0.62	0	1	0	0	52.11	86	0.174	5209.3	0.988	1	5.14	3.67	57.58	65.5	65.5	71105	7.21	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	8	46	12	0	1	5.11	336060.6	0.0697	1.08	5.11	0	1	0	0	61.79	102	0.127	3786.7	0.931	1	9.92	5.91	37.09	74.97	74.97	34042	3.47	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	9	59	12	0	1	2.98	160057.6	0.0332	0.927	2.98	0	1	0	0	27.36	45	0.444	8490.7	1.0	1	8.85	3.94	71.18	40.53	40.53	60072	2.89	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	10	60	12	0	1	3.23	120282.8	0.0249	0.603	3.23	0	1	0	0	25.76	42	0.119	5920.2	1.0	1	2.97	5.7	50.65	39.2	39.2	59071	3.38	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	11	63	12	0	1	12.84	892908.1	0.1851	1.323	12.84	0	1	0	0	34.87	57	0.035	4408.1	0.965	1	2.12	8.04	48.87	48.35	48.35	63084	1.99	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	12	63	12	0	2	10.1	280390.7	0.0581	0.492	5.59	0	1	0	0	37.94	62	0.274	6456.4	1.0	1	4.72	3.65	50.87	51.33	51.33	63082	3.84	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	13	64	12	0	1	1.74	162779.3	0.0337	1.5	1.74	0	1	0	0	71.23	118	0.186	3950.7	0.856	1	7.6	2.99	84.69	84.53	84.53	46067	7.38	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	14	65	12	0	1	1.14	113392.0	0.0235	1.144	1.14	0	1	0	0	73.13	121	0.207	2077.1	0.645	1	13.63	6.69	73.63	86.07	86.07	46067	7.53	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	15	67	12	0	1	0.75	101027.1	0.0209	1.907	0.75	0	1	0	0	58.26	96	0.062	0.0	0.438	1	21.22	13.62	17.21	70.49	70.49	19039	15.86	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	16	68	12	0	1	0.25	37177.7	0.0077	0.949	0.25	0	1	0	0	91.88	152	0.026	0.0	0.197	1	15.72	9.72	24.02	104.71	104.71	69101	10.81	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	17	69	12	0	2	10.79	545201.7	0.113	0.838	6.47	0	1	0	0	82.22	136	0.044	0.0	0.449	1	10.25	4.94	21.53	95.4	95.4	68096	12.46	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	18	70	12	0	1	3.03	323971.1	0.0672	1.694	3.03	0	1	0	0	40.02	66	0.197	4341.6	0.894	1	10.56	2.37	50.44	53.12	53.12	63087	4.49	3	[]
38856	HOLD	0.0	0	0	0	0	12035	11	19	71	12	0	1	5.98	284545.2	0.059	0.996	5.98	0	1	0	0	43.5	72	0.236	6640.1	0.931	1	11.38	7.35	12.68	56.57	56.57	63082	2.99	3	[]
38856	HOLD	0.0	0	0	0	2	12089	11	0	12	12	1	1	29.14	800952.6	0.7801	0.457	29.14	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
38856	HOLD	0.0	0	0	0	2	12089	11	1	36	12	0	1	0.36	35495.1	0.0346	0.968	0.36	0	1	0	0	10.81	17	0.059	227.4	0.588	1	21.16	22.37	82.23	30.94	30.94	12008	10.81	3	[]
38856	HOLD	0.0	0	0	0	2	12089	11	2	43	12	0	1	2.65	190229.5	0.1853	1.105	2.65	0	1	0	0	26.6	43	0.0	5983.0	0.698	1	11.13	9.52	50.74	50.23	50.23	12008	26.6	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	0	12	12	1	4	46.18	2530769.7	0.4313	0.954	24.73	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
38856	HOLD	0.0	0	0	0	3	12090	11	1	12	12	0	2	19.15	1466157.4	0.2498	0.9	11.17	0	1	0	0	1.71	2	1.0	12814.8	1.0	1	2.67	3.86	38.09	24.06	22.21	12020	2.76	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	2	35	12	0	1	1.34	73125.5	0.0125	0.644	1.34	0	1	0	0	47.06	77	0.0	0.0	0.338	1	3.89	6.74	51.62	79.63	79.63	40055	16.25	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	3	38	12	0	1	2.57	294953.4	0.0503	1.938	2.57	0	1	0	0	8.36	13	0.0	0.0	0.231	1	20.32	16.6	64.3	30.04	30.04	12003	8.94	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	4	40	12	0	1	0.46	59907.8	0.0102	1.428	0.46	0	1	0	0	34.38	56	0.0	1513.5	0.679	1	9.68	9.83	55.74	65.93	65.93	44062	14.76	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	5	44	12	0	1	3.74	331396.2	0.0565	1.702	3.74	0	1	0	0	37.43	61	0.016	0.0	0.41	1	9.87	5.99	19.96	68.81	68.81	40055	14.76	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	6	45	12	0	1	5.02	214710.7	0.0366	0.7	5.02	0	1	0	0	23.33	38	0.026	0.0	0.263	1	23.78	20.73	22.11	48.39	48.39	38051	21.72	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	7	61	12	0	3	15.13	824846.2	0.1406	0.885	11.11	0	1	0	0	3.06	4	0.25	11941.6	1.0	1	6.04	9.87	138.63	21.07	16.69	12005	2.23	3	[]
38856	HOLD	0.0	0	0	0	3	12090	11	8	66	12	0	1	0.55	72561.3	0.0124	1.382	0.55	0	1	0	0	91.42	151	0.0	0.0	0.192	1	1.45	4.81	83.1	124.12	124.12	35044	44.31	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	0	8	8	1	33	362.68	22220499.1	0.7473	0.774	33.93	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
42280	HOLD	0.0	0	0	0	0	8021	11	1	8	8	0	1	11.49	521584.6	0.0175	0.908	11.49	0	1	0	0	1.81	2	0.5	17599.8	1.0	1	12.27	2.78	59.66	65.82	63.4	8036	3.31	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	2	8	8	0	2	40.07	466018.4	0.0157	0.22	22.35	0	1	0	0	3.42	5	0.0	5692.5	1.0	1	22.07	12.2	83.93	69.18	61.46	8053	3.42	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	3	31	8	0	1	0.59	144859.5	0.0049	3.049	0.59	1	1	0	0	6.22	9	0.0	339.6	0.556	1	11.42	5.5	47.79	103.75	103.75	8002	6.22	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	4	33	8	0	1	0.2	44777.6	0.0015	1.222	0.2	0	1	0	0	6.02	9	0.111	2474.3	0.778	1	11.28	5.86	119.59	80.84	80.75	8039	6.02	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	5	34	8	0	1	0.66	115138.1	0.0039	1.908	0.66	0	1	0	0	11.13	18	0.056	10031.5	1.0	1	26.64	16.28	129.13	37.45	37.15	8044	11.13	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	6	35	8	0	1	1.01	46056.5	0.0015	0.625	1.01	0	1	0	0	10.93	17	0.059	0.0	0.412	1	15.44	6.58	81.65	117.03	117.03	8040	10.93	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	7	36	8	0	1	2.55	199151.4	0.0067	1.355	2.55	0	1	0	0	14.15	23	0.0	1049.4	0.565	1	10.43	8.64	90.45	117.72	117.72	39105	6.22	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	8	38	8	0	1	1.71	114249.1	0.0038	1.02	1.71	0	1	0	0	9.21	14	0.071	3316.0	1.0	1	15.31	24.6	61.89	60.69	60.69	96143	6.81	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	9	39	8	0	1	2.39	176438.5	0.0059	1.249	2.39	0	1	0	0	6.92	11	0.091	671.0	0.727	1	9.98	5.59	107.13	113.67	112.93	36099	6.22	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	10	41	8	0	1	0.23	18253.0	0.0006	0.468	0.23	0	1	0	0	3.21	4	0.0	22568.9	1.0	1	14.86	25.12	37.82	33.52	33.52	8024	3.21	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	11	42	8	0	1	2.85	191284.4	0.0064	1.207	2.85	0	1	0	0	3.47	5	0.2	5660.7	0.8	1	14.07	23.67	142.39	27.25	26.01	8024	5.17	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	12	43	8	0	1	2.04	110427.9	0.0037	0.925	2.04	0	1	0	0	5.05	7	0.286	3441.8	1.0	1	5.78	5.63	80.09	97.51	97.51	44116	0.94	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	13	44	8	0	1	2.57	294753.6	0.0099	2.199	2.57	0	1	0	0	3.75	5	0.4	2911.7	1.0	1	5.99	5.58	29.62	95.94	95.94	43113	0.68	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	14	45	8	0	1	0.85	94273.9	0.0032	1.549	0.85	0	1	0	0	65.51	108	0.028	0.0	0.13	1	7.85	2.81	48.14	174.34	174.34	55139	18.36	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	15	46	8	0	1	0.48	29401.1	0.001	0.61	0.48	0	1	0	0	50.23	83	0.0	0.0	0.289	1	11.04	1.05	97.32	158.72	158.72	55140	6.43	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	16	47	8	0	1	0.65	39348.1	0.0013	0.696	0.65	0	1	0	0	17.44	28	0.0	0.0	0.464	1	5.46	5.5	84.94	117.9	117.9	106164	7.89	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	17	48	8	0	1	0.16	66599.3	0.0022	1.998	0.16	0	1	0	0	14.5	23	0.043	229.3	0.565	1	9.13	16.58	55.05	72.03	72.03	8004	14.5	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	18	49	8	0	1	0.33	36628.2	0.0012	1.011	0.33	0	1	0	0	8.74	14	0.071	0.0	0.429	1	10.9	9.66	81.82	82.57	82.57	8059	8.74	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	19	50	8	0	1	0.77	90658.0	0.003	1.778	0.77	0	1	0	0	52.86	87	0.0	0.0	0.299	1	9.78	3.35	11.71	159.92	159.92	46120	8.09	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	20	53	8	0	1	4.54	330121.7	0.0111	1.291	4.54	0	1	0	0	4.03	6	0.333	11978.1	1.0	1	3.5	6.95	141.46	91.71	89.18	8012	4.03	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	21	54	8	0	2	8.9	706539.1	0.0238	1.467	4.68	0	1	0	0	32.65	53	0.019	0.0	0.208	1	9.3	3.26	35.15	138.76	138.76	56142	15.0	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	22	55	8	0	1	0.59	112890.2	0.0038	2.313	0.59	0	1	0	0	47.91	79	0.013	0.0	0.165	1	10.05	1.4	84.82	157.13	157.13	46120	6.43	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	23	56	8	0	1	1.53	156587.9	0.0053	1.584	1.53	0	1	0	0	23.58	38	0.0	0.0	0.289	1	9.85	3.59	24.4	132.88	132.88	103158	9.36	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	24	96	8	0	1	37.2	2151761.6	0.0724	1.19	37.2	0	1	0	0	11.56	18	0.056	3188.9	1.0	1	6.14	15.0	21.73	78.15	67.21	38104	6.81	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	25	98	8	0	1	3.5	491384.6	0.0165	2.268	3.5	1	1	0	0	4.61	7	0.143	6524.2	0.857	1	13.19	4.04	22.84	83.07	83.07	8003	5.64	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	26	99	8	0	1	4.78	131548.8	0.0044	0.607	4.78	0	1	0	0	2.37	3	0.667	3317.6	1.0	1	9.65	0.83	123.3	98.66	97.64	43114	5.14	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	27	101	8	0	1	3.81	311086.0	0.0105	1.266	3.81	0	1	0	0	7.83	12	0.083	1846.9	0.583	1	9.77	0.67	23.42	114.03	114.03	103157	6.61	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	28	103	8	0	1	3.73	174860.8	0.0059	0.804	3.73	0	1	0	0	15.21	24	0.0	0.0	0.208	1	8.94	1.58	26.62	122.92	122.92	101154	6.61	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	29	104	8	0	1	3.37	98303.5	0.0033	0.361	3.37	0	1	0	0	15.19	24	0.042	6710.9	1.0	1	18.85	8.47	103.67	111.32	110.66	35098	13.6	3	[]
42280	HOLD	0.0	0	0	0	0	8021	11	30	106	8	0	1	0.38	48432.5	0.0016	1.119	0.38	0	1	0	0	18.27	29	0.069	939.2	0.586	1	4.46	6.39	17.35	121.3	121.3	47122	7.89	3	[]
46363	HOLD	0.0	0	0	0	0	19079	11	0	19	19	1	34	340.0	23739427.5	0.8568	0.961	38.07	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
46363	HOLD	0.0	0	0	0	0	19079	11	1	50	19	0	1	0.94	84822.2	0.0031	1.417	0.94	0	1	0	0	15.96	26	0.038	0.0	0.115	1	8.43	9.25	76.5	105.09	105.09	75130	8.63	3	[]
