evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
393485	mcp2k	ai-scanner	0	4002	0.23	1	1	0	4002	4002	4002	4002	4002	4002	4002	4002	1
393538	mcp2k	ai-scanner	0	8002	0.60	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
393608	mcp1k	human	0	9001	0.30	1	1	0	9001	9001	9001	9001	9001	9001	9001	9001	1
393727	mcp2k	human	0	20001	0.00	1	1	0	20001	20001	20001	20001	20001	20001	20001	20001	1
393758	mcp2k	ai-scanner	0	17002	0.54	1	1	0	17002	17002	17002	17002	17002	17002	17002	17002	1
393935	mcp2k	ai-scanner	0	16001	0.00	0	1	0	16001	16001	16001	16001	16001	16001	16001	16001	1
394407	mcp2k	human	0	18004	0.00	0	1	0	11001	49011	11001	11001	11001	11001	49011	11001	0
394532	mcp1k	human	0	39029	1.64	0	0	0	8001	32023	8001	8001	8001	8001	32023	8001	0
394642	mcp1k	human	0	13003	0.49	1	1	0	13004	13003	13003	13003	13003	13003	13003	13004	1
394796	mcp1k	human	0	15002	0.24	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
395012	mcp2k	ai-scanner	0	10003	0.25	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
395033	mcp2k	ai-scanner	0	10003	0.03	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
395089	mcp2k	ai-scanner	0	21004	0.54	1	1	0	21004	21004	21004	21004	21004	21004	21004	21004	1
395209	mcp2k	ai-scanner	0	4001	1.36	1	1	0	4001	4001	4001	4001	4001	4001	4001	4001	1
395277	mcp2k	human	0	3002	0.14	0	0	0	3001	3000	3000	3000	3000	3000	3000	3001	0
395298	mcp2k	ai-scanner	0	56016	1.19	1	1	0	15001	56014	56014	56014	56014	56014	56014	15001	0
395443	mcp2k	ai-scanner	0	5003	0.59	1	1	0	5000	5003	5003	5003	5003	5003	5003	5000	1
395573	mcp2k	ai-scanner	0	10002	0.31	0	0	0	10002	39031	10002	10002	10002	10002	39031	10002	1
395597	mcp2k	human	0	20002	0.67	1	1	0	20001	20002	20002	20002	20002	20002	20002	20001	1
395610	mcp1k	human	0	22001	0.00	1	1	0	22001	22001	22001	22001	22001	22001	22001	22001	1
395654	mcp1k	human	0	15002	0.00	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
395695	mcp2k	human	0	11003	0.37	1	1	0	11003	11003	11003	11003	11003	11003	11003	11003	1
395837	mcp2k	human	0	22001	0.00	0	0	0	22001	30002	22001	22001	22001	22001	30002	22001	1
395870	mcp2k	ai-scanner	0	16002	0.50	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
395962	mcp1k	human	0	15004	0.24	0	1	0	15004	40010	15004	15004	15004	15004	40010	15004	1
396037	mcp2k	human	0	63027	0.00	0	1	0	17002	60022	17002	17002	17002	17002	17002	17002	0
396057	mcp2k	human	0	53008	22.86	0	1	0	11001	11001	11001	11001	11001	11001	11001	11001	0
396091	mcp2k	human	0	7006	0.64	1	1	0	7006	7006	7006	7006	7006	7006	7006	7006	1
396157	mcp2k	human	0	3001	0.00	1	1	0	3001	29004	3001	3001	3001	3001	29004	3001	1
396222	mcp2k	human	0	9038	3.09	1	1	0	9014	9038	9038	9038	9038	9038	9038	9014	1
396323	mcp2k	human	0	10002	1.32	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
396355	mcp2k	human	0	24003	0.20	1	1	0	24003	24003	24003	24003	24003	24003	24003	24003	1
396420	mcp2k	human	0	10002	2.17	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
396551	mcp2k	human	0	13001	1.10	1	1	0	13001	13001	13001	13001	13001	13001	13001	13001	1
396761	mcp2k	human	0	15001	1.52	0	1	0	15001	65005	15002	15001	15001	15002	65005	15001	1
396805	mcp2k	ai-scanner	0	6002	0.13	1	1	0	6002	6002	6002	6002	6002	6002	6002	6002	1
396816	mcp2k	human	0	18000	0.00	0	0	0	18002	18002	18002	18002	18002	18002	18002	18002	0
396829	mcp2k	human	0	17001	0.00	0	0	0	17001	17000	17001	17001	17001	17001	17000	17001	1
396882	mcp2k	human	0	12005	0.00	1	1	0	12005	17011	12000	12005	12005	12000	17011	12005	1
396927	mcp2k	ai-scanner	0	15003	0.28	1	1	0	15003	15003	15003	15003	15003	15003	15003	15003	1
396971	mcp2k	ai-scanner	0	10003	2.58	0	0	0	10003	65014	10003	10003	10003	10003	65014	10003	1
397005	mcp2k	human	0	19005	1.16	1	1	0	19005	19005	19005	19005	19005	19005	19005	19005	1
397103	mcp2k	ai-scanner	0	8003	1.72	0	0	0	8003	29014	8003	8003	8003	8003	29014	8003	1
397190	mcp2k	ai-scanner	0	10001	0.00	0	0	0	10001	63019	10001	10001	10001	10001	63019	10001	1
397379	mcp2k	human	0	13003	0.42	1	1	0	13003	13003	13003	13003	13003	13003	13003	13003	1
397401	mcp2k	ai-scanner	0	16005	0.75	1	1	0	16005	16005	16005	16005	16005	16005	16005	16005	1
397476	mcp2k	human	0	23006	0.57	1	1	0	18001	23004	23004	23004	23004	23004	23004	18001	0
397487	mcp2k	human	0	10000	0.00	1	1	0	10001	37006	10001	10001	10001	10001	37006	10001	0
397542	mcp2k	human	0	6002	0.24	1	1	0	6002	27006	6002	6002	6002	6002	6002	6002	1
397599	mcp2k	ai-scanner	0	22002	0.46	1	1	0	22002	22002	22002	22002	22002	22002	22002	22002	1
397630	mcp2k	ai-scanner	0	15002	1.21	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
397722	mcp1k	human	0	18003	0.79	1	1	0	18003	21004	18003	18003	18003	18003	21004	18003	1
397920	mcp1k	human	0	8002	0.04	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
397927	mcp2k	human	0	13002	0.55	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
398181	mcp2k	ai-scanner	0	37024	1.07	1	1	0	9001	37024	37024	37024	37024	37024	37024	9001	1
398260	mcp1k	human	0	5002	0.45	1	1	0	5002	5002	5002	5002	5002	5002	5002	5002	1
398268	mcp2k	human	0	15002	1.58	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
398313	mcp2k	ai-scanner	0	8002	0.33	0	1	0	8002	17006	8002	8002	8002	8002	17006	8002	1
398414	mcp1k	human	0	18001	0.00	1	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
399052	mcp1k	human	0	19030	0.00	1	1	0	15004	19030	19030	19030	19030	19030	19030	15004	1
399061	mcp2k	ai-scanner	0	9001	0.00	0	1	0	9001	13003	9001	9001	9001	9001	13003	9001	1
399118	mcp1k	human	0	16015	0.64	0	0	0	9001	16014	9001	9001	9001	9001	9001	9001	0
399303	mcp2k	ai-scanner	0	14002	0.29	1	1	0	14002	14002	14002	14002	14002	14002	14002	14002	1
399328	mcp1k	human	0	12003	0.37	1	1	0	12001	38005	12001	12001	12001	12001	38005	12001	0
399702	mcp1k	human	0	27001	1.79	0	0	0	27006	27005	27007	27006	27006	27007	27005	27006	0
399856	mcp1k	human	0	3001	0.00	1	1	0	3001	3001	3001	3001	3001	3001	3001	3001	1
399860	ncpi0	human	0	17003	2.59	1	1	0	17003	17003	17003	17003	17003	17003	17003	17003	1
399998	mcp1k	human	0	20002	0.49	1	1	0	20002	20001	20002	20002	20002	20002	20001	20002	1
400029	mcp2k	ai-scanner	0	15004	0.16	1	1	0	15004	15004	15004	15004	15004	15004	15004	15004	1
400054	mcp1k	human	0	16001	0.00	0	0	0	16001	24003	16001	16001	16001	16001	24003	16001	1
400117	mcp2k	ai-scanner	0	15002	0.30	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
400185	mcp2k	human	0	14001	0.00	0	0	0	14001	14001	14001	14001	14001	14001	14001	14001	1
400251	mcp2k	ai-scanner	0	17003	2.14	1	1	0	17003	17003	17006	17006	17006	17006	17003	17003	0
400460	mcp1k	human	0	18001	0.00	1	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
400474	nuecc48	human	0	18003	0.59	1	1	0	18003	18003	18003	18003	18003	18003	18003	18003	1
400504	mcp1k	human	0	6002	0.00	1	1	0	6002	63014	6000	6002	6002	6000	63014	6002	1
400592	mcp1k	human	0	14002	0.37	1	1	0	14002	14002	14002	14002	14002	14002	14002	14002	1
400636	mcp1k	human	0	13001	0.00	1	1	0	13001	13001	13001	13001	13001	13001	13001	13001	1
400779	mcp2k	human	0	18001	0.00	0	0	0	18003	68005	18003	18003	18003	18003	18003	18003	0
400856	mcp1k	human	0	12003	0.86	1	1	0	12003	12003	12003	12003	12003	12003	12003	12003	1
401054	mcp1k	human	0	11003	1.92	0	0	0	11003	16004	11003	11003	11003	11003	16005	11003	1
401197	mcp2k	human	0	9001	0.00	1	1	0	9001	9001	9001	9001	9001	9001	9001	9001	1
401241	mcp2k	human	0	13000	0.00	1	1	0	13001	46006	13001	13001	13001	13001	46006	13001	0
401516	mcp1k	human	0	12002	1.31	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
401626	mcp1k	human	0	9001	0.00	0	0	0	9001	24022	9001	9001	9001	9001	24022	9001	1
401780	mcp1k	human	0	13002	0.29	0	1	0	13001	13001	13001	13001	13001	13001	13001	13001	0
402077	mcp2k	ai-scanner	0	15003	0.13	1	1	0	15003	15003	15003	15003	15003	15003	15003	15003	1
402209	mcp2k	ai-scanner	0	7002	0.19	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
402330	mcp1k	human	0	1003	2.23	1	1	0	1003	26007	1003	1003	1003	1003	26007	1003	1
402880	mcp1k	human	0	9001	0.00	0	0	0	9001	57037	9001	9001	9001	9001	57037	9001	1
403023	mcp2k	human	0	11003	0.04	0	0	0	11002	49012	11002	11002	11002	11002	49012	11002	0
403397	mcp2k	ai-scanner	0	8002	0.74	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
404189	mcp2k	ai-scanner	0	5002	1.10	1	1	0	5002	5002	5002	5002	5002	5002	5002	5002	1
404244	mcp1k	human	0	12001	0.21	0	0	0	12001	49021	12001	12001	12001	12001	49021	12001	1
404684	mcp1k	human	0	9002	0.00	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	0
405201	mcp2k	ai-scanner	0	20001	0.46	1	1	0	20001	20001	20001	20001	20001	20001	20001	20001	1
405234	mcp1k	human	0	16003	0.60	0	1	0	16003	16000	16003	16003	16003	16003	16000	16003	1
405432	mcp1k	human	0	15002	0.23	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
405674	mcp1k	human	0	11003	0.44	1	1	0	11003	11003	11003	11003	11003	11003	11003	11003	1
405707	mcp2k	human	0	17012	1.16	1	1	0	17012	17012	17012	17012	17012	17012	17012	17012	1
405740	mcp1k	human	0	14001	0.00	1	1	0	14001	39005	14001	14001	14001	14001	39005	14001	1
405927	mcp2k	human	0	21001	0.00	0	0	0	21002	26004	21002	21002	21002	21002	21002	21002	0
406125	mcp2k	human	0	8003	0.74	0	0	0	8003	8003	8003	8003	8003	8003	8003	8003	1
406147	mcp2k	ai-scanner	0	22002	3.16	1	1	0	22002	22002	22002	22002	22002	22002	22002	22002	1
406367	mcp2k	human	0	12000	2.05	0	1	0	12000	40015	12000	12000	12000	12000	40015	12000	1
406631	mcp2k	human	0	18001	0.00	0	1	0	18001	27020	18001	18001	18001	18001	27020	18001	1
406752	mcp1k	human	0	7001	0.86	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	0
406796	mcp1k	human	0	11001	1.92	0	0	0	11001	51008	11001	11001	11001	11001	51008	11001	1
407148	mcp1k	human	0	15002	0.11	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
407280	mcp1k	human	0	51013	1.70	1	1	0	16002	51013	51013	51013	51013	51013	51013	16002	1
407534	mcp2k	human	0	11002	1.60	0	1	0	11002	50022	11002	11002	11002	11002	50022	11002	1
407886	mcp2k	human	0	26004	0.00	0	1	0	11001	11002	11002	11002	11002	11002	11002	11001	0
407918	mcp1k	human	0	11000	1.83	0	0	0	11001	48030	11001	11001	11001	11001	48030	11001	0
408326	mcp2k	ai-scanner	0	21003	0.86	1	1	0	21003	21003	21003	21003	21003	21003	21003	21003	1
408534	mcp1k	human	0	23015	0.42	1	1	0	9000	9000	9000	9000	9000	9000	9000	9000	0
408678	mcp2k	ai-scanner	0	14003	1.74	0	1	0	14001	53048	14001	14001	14001	14001	53048	14001	0
409052	mcp2k	human	0	17001	0.00	1	1	0	17001	17001	17001	17001	17001	17001	17001	17001	1
409140	mcp2k	ai-scanner	0	13002	1.90	1	1	1	13004	13004	13004	13004	13004	13004	13004	13004	0
409514	mcp2k	human	0	8002	0.07	1	1	1	8002	8002	8002	8002	8002	8002	8002	8002	1
409546	mcp1k	human	0	41016	0.00	1	1	0	9001	41017	41017	41017	41017	41017	41017	9001	0
409624	mcp2k	human	0	5002	3.57	1	1	0	None	32012	5002	None	None	5002	32012	None	0
409634	mcp1k	human	0	63021	0.00	0	0	0	63020	64022	63020	63020	63020	63020	64022	63020	0
409888	mcp2k	human	0	13002	0.83	0	1	0	13002	13003	13003	13003	13003	13003	13003	13002	0
409906	mcp2k	ai-scanner	0	13006	0.48	0	0	0	13002	20009	13002	13002	13002	13002	20009	13002	0
409920	mcp1k	human	0	7001	0.00	0	0	0	7001	48017	7001	7001	7001	7001	48017	7001	1
409942	mcp1k	human	0	17004	1.81	1	1	0	17004	17004	17004	17004	17004	17004	17004	17004	1
409964	mcp1k	human	0	14003	0.23	1	1	0	14003	14003	14003	14003	14003	14003	14003	14003	1
410008	mcp1k	human	0	35007	0.48	0	0	0	20000	35006	20000	20000	20000	20000	35006	20000	0
410566	mcp2k	human	0	7002	0.13	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
410680	mcp2k	ai-scanner	0	11006	0.78	1	1	0	11006	11006	11006	11006	11006	11006	11006	11006	1
410698	mcp2k	ai-scanner	0	13002	0.58	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
411460	mcp1k	human	0	6000	0.24	1	1	0	6004	24009	6004	6004	6004	6004	24009	6004	0
412208	mcp1k	human	0	7001	0.00	1	1	0	7001	7001	7002	7001	7001	7002	7001	7001	1
412396	mcp2k	ai-scanner	0	19002	0.49	1	1	0	19006	19002	19002	19002	19002	19002	19002	19006	1
412612	mcp2k	human	0	10000	0.00	0	1	0	10001	10001	10001	10001	10001	10001	10001	10001	0
412638	mcp2k	human	0	18001	2.86	1	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
414024	mcp2k	human	0	17001	0.00	0	0	0	17001	32008	26002	17001	17001	26002	32008	17001	1
414200	mcp2k	ai-scanner	0	6002	0.74	1	1	0	6002	6002	6002	6002	6002	6002	6002	6002	1
414240	mcp2k	human	0	17002	0.16	1	1	0	17002	22004	17002	17002	17002	17002	22004	17002	1
414288	mcp2k	human	0	1001	0.01	1	1	0	1002	1002	1002	1002	1002	1002	1002	1002	0
414306	mcp2k	human	0	11001	0.00	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
415186	mcp2k	human	0	19002	1.58	1	1	0	19002	19001	19001	19001	19001	19001	19001	19002	0
415564	mcp2k	human	0	37008	17.45	1	1	0	17000	22006	17002	17000	17000	17002	22006	17000	0
417100	mcp2k	human	0	25002	0.00	1	1	0	25002	25002	25002	25002	25002	25002	25002	25002	1
417496	mcp2k	ai-scanner	0	19002	0.00	0	1	0	19002	23005	19002	19002	19002	19002	19002	19002	1
417782	mcp2k	human	0	14001	0.00	0	0	0	14002	18003	14002	14002	14002	14002	14002	14002	0
422851	nuecc48	human	0	1005	0.44	1	1	0	1005	1005	1005	1005	1005	1005	1005	1005	1
423981	nuecc48	human	0	12012	1.28	1	1	0	12012	12012	12012	12012	12012	12012	12012	12012	1
433451	nuecc48	human	0	4007	0.37	1	1	0	4052	4007	4007	4007	4007	4007	4007	4052	1
437699	nuecc48	human	0	11005	1.94	1	1	0	11005	11005	11005	11005	11005	11005	11005	11005	1
444187	nuecc48	human	0	19002	0.38	1	1	0	19002	19002	19002	19002	19002	19002	19002	19002	1
447477	nuecc48	human	0	11001	0.33	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
463565	ncpi0	human	0	108099	0.30	0	0	0	108099	48040	108099	108099	108099	108099	48040	108099	1
469665	nuecc48	human	0	15003	0.76	1	1	0	15003	15003	15003	15003	15003	15003	15003	15003	1
473952	mcp2k	human	0	18001	0.00	1	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
474370	mcp2k	ai-scanner	0	8001	0.00	0	0	0	8001	26011	8001	8001	8001	8001	26011	8001	1
474612	mcp2k	human	0	5000	0.00	1	1	0	5000	5000	5000	5000	5000	5000	5000	5000	1
474678	mcp2k	human	0	60013	0.35	1	1	0	17001	60013	60013	60013	60013	60013	60013	17001	1
477142	mcp2k	human	0	60016	0.13	0	0	0	18002	59013	18000	18002	18002	18000	59013	18002	0
478088	mcp2k	ai-scanner	0	22002	0.99	1	1	0	22002	22002	22002	22002	22002	22002	22002	22002	1
478220	mcp2k	ai-scanner	0	17001	0.00	1	1	0	17001	17001	17001	17001	17001	17001	17001	17001	1
478374	mcp2k	ai-scanner	0	12002	3.99	1	1	0	12002	15004	12000	12002	12002	12000	15004	12002	1
478594	mcp2k	ai-scanner	0	9002	0.88	1	1	0	9002	9002	9002	9002	9002	9002	9002	9002	1
478638	mcp2k	ai-scanner	0	5001	0.32	1	1	0	5001	5001	5001	5001	5001	5001	5001	5001	1
478880	mcp2k	human	0	24004	0.08	1	1	0	14001	24004	24004	24004	24004	24004	24004	14001	1
479650	mcp2k	human	0	8001	0.30	0	0	0	8000	37034	8000	8000	8000	8000	37034	8000	0
480728	mcp2k	ai-scanner	0	11002	0.40	1	1	0	11002	34008	11002	11002	11002	11002	34008	11002	1
480772	mcp2k	human	0	10004	0.81	1	1	0	10004	10004	10004	10004	10004	10004	10004	10004	1
480970	mcp2k	ai-scanner	0	10002	3.46	1	1	0	10001	10003	10003	10003	10003	10003	10003	10001	0
481014	mcp2k	human	0	52012	0.00	1	1	0	52012	50009	52012	52012	52012	52012	50009	52012	1
486247	mcp1k	human	0	18011	0.07	1	1	0	7001	17006	7001	7001	7001	7001	17006	7001	0
486687	mcp1k	human	0	20001	0.32	1	1	0	20002	20001	20001	20001	20001	20001	20001	20002	1
487303	mcp1k	human	0	7002	1.82	0	0	0	7002	41003	7002	7002	7002	7002	7002	7002	1
487853	mcp1k	human	0	45021	0.00	0	0	0	45021	29009	45021	45021	45021	45021	29009	45021	1
488139	mcp1k	human	0	14003	1.36	1	1	0	14003	14003	14003	14003	14003	14003	14003	14003	1
488755	mcp1k	human	0	9002	0.34	0	1	0	9002	14003	9002	9002	9002	9002	9002	9002	1
489327	mcp1k	human	0	19003	0.47	1	1	0	19003	19003	19003	19003	19003	19003	19003	19003	1
489330	nuecc48	human	0	4004	0.53	1	1	0	4006	4006	4004	4004	4004	4004	4006	4006	1
489503	mcp1k	human	0	18003	0.50	0	0	0	18001	18001	18001	18001	18001	18001	18001	18001	0
490361	mcp1k	human	0	20005	0.95	1	1	0	20005	20005	20005	20005	20005	20005	20005	20005	1
490581	mcp1k	human	0	6001	0.00	1	1	0	6001	6001	6001	6001	6001	6001	6001	6001	1
490779	mcp1k	human	0	15001	0.00	0	0	0	15001	43021	15001	15001	15001	15001	43021	15001	1
490977	mcp1k	human	0	17001	0.00	0	0	0	17001	23002	17001	17001	17001	17001	23002	17001	1
491483	mcp1k	human	0	13002	0.05	1	1	0	13002	33011	13002	13002	13002	13002	13002	13002	1
492649	mcp1k	human	0	20001	0.00	0	0	0	20001	51022	20001	20001	20001	20001	51022	20001	1
492803	mcp1k	human	0	16002	2.08	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
492913	mcp1k	human	0	15001	0.00	1	1	0	15001	20002	15001	15001	15001	15001	20002	15001	1
493243	mcp1k	human	0	13001	0.00	0	0	0	13001	13001	13001	13001	13001	13001	13001	13001	1
493659	mcp2k	human	0	20000	0.00	0	1	0	20001	59005	20001	20001	20001	20001	59005	20001	0
494297	mcp2k	ai-scanner	0	10003	1.02	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
494847	mcp2k	human	0	4001	0.00	0	1	0	4001	23014	4001	4001	4001	4001	23014	4001	1
495199	mcp2k	ai-scanner	0	37011	0.96	1	1	0	18001	37011	37011	37011	37011	37011	37011	18001	1
495881	mcp2k	human	0	2004	2.06	1	1	0	2004	24012	2004	2004	2004	2004	24012	2004	1
497311	mcp2k	human	0	18003	0.00	0	0	0	15001	19006	19006	19006	19006	19006	19006	15001	0
497399	mcp2k	human	0	24000	0.05	0	0	0	24001	24001	24001	24001	24001	24001	24001	24001	0
497553	mcp2k	ai-scanner	0	12003	0.43	1	1	0	12003	12003	12003	12003	12003	12003	12003	12003	1
498851	mcp2k	ai-scanner	0	11002	0.18	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
499115	mcp2k	ai-scanner	0	6003	0.79	1	1	0	6003	6003	6003	6003	6003	6003	6003	6003	1
499423	mcp2k	human	0	35012	0.00	0	0	0	11002	40023	11002	11002	11002	11002	40023	11002	0
499577	mcp2k	human	0	13005	0.98	1	1	0	13005	13005	13005	13005	13005	13005	13005	13005	1
500149	mcp2k	ai-scanner	0	17002	0.49	0	1	0	17002	22010	17002	17002	17002	17002	22010	17002	1
500567	mcp2k	human	0	13000	4.79	1	1	0	13002	13000	13000	13000	13000	13000	13000	13002	1
501711	mcp2k	human	0	13001	3.96	1	1	0	13001	13003	13001	13001	13001	13001	13003	13001	1
502019	mcp2k	human	0	9002	1.45	1	1	0	9006	9006	9002	9006	9006	9002	9006	9006	0
502525	mcp2k	ai-scanner	0	19003	0.72	0	0	0	19003	23006	19003	19003	19003	19003	19003	19003	1
502921	mcp2k	ai-scanner	0	10004	0.07	1	1	0	10004	10004	10004	10004	10004	10004	10004	10004	1
506114	ncpi0	human	0	28049	0.00	1	1	0	19011	28049	28049	28049	28049	28049	28049	19011	1
506746	ncpi0	human	0	21040	1.60	1	1	0	21040	21040	21040	21040	21040	21040	21040	21040	1
521075	ncpi0	human	0	94053	0.00	1	1	0	18001	94053	94053	94053	94053	94053	94053	18001	1
