ev	big	frag	big_pdg	frag_pdg	big_E	frag_E	frag_nseg	frag_len	frag_conn	sharev	at_main	gap	frag_track	frag_score	pio	marks
76346	14058	40030	11	11	30.2	5.0	1	1.1	2	1	1	16.59	0	0.42605784502172933	0	in
76346	14058	42033	11	11	30.2	13.4	2	3.3	3	1	1	2.38	0	0.42284853950719986	0	in
76346	14058	33023	11	11	30.2	0.7	1	0.2	3	1	1	6.51	0	100.0	0	in
76346	14058	39029	11	2212	30.2	5.7	1	0.8	3	1	1	12.9	1	100.0	0	in
76346	14058	37027	11	2212	30.2	8.3	2	0.6	3	1	1	57.78	1	100.0	0	in
76346	14059	14058	11	11	246.7	30.2	1	6.3	1	1	1	0.0	0	100.0	0	in
76346	14059	41031	11	11	246.7	30.1	4	7.1	2	1	1	12.49	0	100.0	1	in
76346	14059	40030	11	11	246.7	5.0	1	1.1	2	1	1	16.59	0	0.42605784502172933	0	in
76346	14059	42033	11	11	246.7	13.4	2	3.3	3	1	1	2.79	0	0.42284853950719986	0	in
76346	14059	33023	11	11	246.7	0.7	1	0.2	3	1	1	8.08	0	100.0	0	in
76346	14059	39029	11	2212	246.7	5.7	1	0.8	3	1	1	10.27	1	100.0	0	in
76346	14059	37027	11	2212	246.7	8.3	2	0.6	3	1	1	18.9	1	100.0	0	in
76346	41031	40030	11	11	30.1	5.0	1	1.1	2	1	1	20.16	0	0.42605784502172933	0	in
76346	41031	42033	11	11	30.1	13.4	2	3.3	3	1	1	8.74	0	0.42284853950719986	0	in
76346	41031	33023	11	11	30.1	0.7	1	0.2	3	1	1	6.38	0	100.0	0	in
76346	41031	39029	11	2212	30.1	5.7	1	0.8	3	1	1	25.1	1	100.0	0	in
76346	41031	37027	11	2212	30.1	8.3	2	0.6	3	1	1	65.53	1	100.0	0	in
76350	12098	12027	11	11	905.2	24.9	1	14.4	1	0	1	3.48	0	100.0	0	unl
76350	12098	99083	11	11	905.2	21.5	2	6.4	2	1	1	8.1	0	100.0	1	unl
76350	12098	103093	11	11	905.2	67.4	8	21.6	2	1	1	9.72	0	100.0	0	unl
76350	12098	76079	11	11	905.2	39.2	2	7.2	2	1	1	12.98	0	100.0	0	unl
76350	12098	44038	11	2212	905.2	10.4	1	0.8	3	1	1	4.01	1	100.0	0	unl
76350	12098	52046	11	2212	905.2	2.5	1	0.4	3	1	1	19.71	1	100.0	0	unl
76350	12098	55049	11	11	905.2	1.1	1	0.4	3	1	1	40.31	0	100.0	0	unl
76350	12098	61055	11	11	905.2	2.0	1	0.7	3	1	1	22.05	0	0.6030447195226474	0	unl
76350	12027	99083	11	11	24.9	21.5	2	6.4	2	0	1	0.08	0	100.0	1	unl
76350	99083	44038	11	2212	21.5	10.4	1	0.8	3	1	1	11.93	1	100.0	0	unl
76350	99083	52046	11	2212	21.5	2.5	1	0.4	3	1	1	22.28	1	100.0	0	unl
76350	99083	55049	11	11	21.5	1.1	1	0.4	3	1	1	49.27	0	100.0	0	unl
76350	99083	61055	11	11	21.5	2.0	1	0.7	3	1	1	25.97	0	0.6030447195226474	0	unl
76350	103093	12027	11	11	67.4	24.9	1	14.4	1	0	1	4.69	0	100.0	0	unl
76350	103093	99083	11	11	67.4	21.5	2	6.4	2	1	1	5.42	0	100.0	1	unl
76350	103093	76079	11	11	67.4	39.2	2	7.2	2	1	1	6.63	0	100.0	0	unl
76350	103093	63057	11	11	67.4	0.0	1	2.8	3	0	1	4.32	0	100.0	0	unl
76350	103093	44038	11	2212	67.4	10.4	1	0.8	3	1	1	11.2	1	100.0	0	unl
76350	103093	52046	11	2212	67.4	2.5	1	0.4	3	1	1	25.96	1	100.0	0	unl
76350	103093	55049	11	11	67.4	1.1	1	0.4	3	1	1	53.88	0	100.0	0	unl
76350	103093	61055	11	11	67.4	2.0	1	0.7	3	1	1	29.07	0	0.6030447195226474	0	unl
76350	102087	12027	11	11	34.1	24.9	1	14.4	1	1	0	10.96	0	100.0	0	unl
76350	102087	43037	11	11	34.1	1.4	4	7.9	3	0	0	4.93	0	0.24353834645436007	0	unl
76350	76079	99083	11	11	39.2	21.5	2	6.4	2	1	1	12.36	0	100.0	1	unl
76350	76079	44038	11	2212	39.2	10.4	1	0.8	3	1	1	11.15	1	100.0	0	unl
76350	76079	52046	11	2212	39.2	2.5	1	0.4	3	1	1	26.2	1	100.0	0	unl
76350	76079	55049	11	11	39.2	1.1	1	0.4	3	1	1	55.95	0	100.0	0	unl
76350	76079	61055	11	11	39.2	2.0	1	0.7	3	1	1	28.15	0	0.6030447195226474	0	unl
99838	58038	19010	11	11	108.8	0.1	1	1.3	2	1	1	154.69	0	100.0	0	unl
99838	58038	18009	11	11	108.8	3.7	1	0.6	4	1	1	243.51	0	100.0	0	unl
99838	48024	58038	11	11	118.3	108.8	9	27.8	2	1	1	24.51	0	100.0	1	unl
99838	48024	19010	11	11	118.3	0.1	1	1.3	2	1	1	117.06	0	100.0	0	unl
99838	48024	18009	11	11	118.3	3.7	1	0.6	4	1	1	284.23	0	100.0	0	unl
105946	55063	52027	11	11	494.1	7.2	1	1.7	2	1	0	59.34	0	0.1489122195988861	0	unl
105946	55063	40064	11	11	494.1	11.2	2	1.7	2	1	0	12.82	0	100.0	0	unl
105946	55063	53030	11	11	494.1	97.7	4	27.0	2	1	0	13.88	0	100.0	1	in
105946	55063	56056	11	11	494.1	47.1	3	10.8	2	1	0	31.95	0	0.26485652763542605	0	in
105946	55063	48023	11	11	494.1	6.7	1	1.6	2	1	0	59.45	0	100.0	0	unl
105946	55063	54032	11	11	494.1	12.5	1	4.2	3	0	0	5.16	0	100.0	0	in
105946	55063	37011	11	11	494.1	2.8	1	0.7	3	0	0	5.79	0	100.0	0	unl
105946	55063	39013	11	11	494.1	12.2	1	2.0	4	1	0	47.5	0	100.0	0	in
105946	53030	52027	11	11	97.7	7.2	1	1.7	2	1	0	81.84	0	0.1489122195988861	0	unl
105946	53030	36010	11	11	97.7	11.1	2	5.6	2	0	1	2.98	0	100.0	0	unl
105946	53030	40064	11	11	97.7	11.2	2	1.7	2	1	0	15.49	0	100.0	0	unl
105946	53030	56056	11	11	97.7	47.1	3	10.8	2	1	0	38.11	0	0.26485652763542605	0	in
105946	53030	48023	11	11	97.7	6.7	1	1.6	2	1	0	38.65	0	100.0	0	unl
105946	53030	39013	11	11	97.7	12.2	1	2.0	4	1	0	39.86	0	100.0	0	in
105946	56056	52027	11	11	47.1	7.2	1	1.7	2	1	0	100.27	0	0.1489122195988861	0	unl
105946	56056	40064	11	11	47.1	11.2	2	1.7	2	1	0	34.1	0	100.0	0	unl
105946	56056	48023	11	11	47.1	6.7	1	1.6	2	1	0	72.81	0	100.0	0	unl
105946	56056	39013	11	11	47.1	12.2	1	2.0	4	1	0	12.54	0	100.0	0	in
142421	108104	53029	11	11	566.4	9.4	3	3.5	2	1	1	9.26	0	0.4434548977706128	0	unl
142421	108104	81057	11	11	566.4	1.6	1	0.8	3	1	1	13.39	0	100.0	0	unl
142421	7010	108104	11	11	706.5	566.4	43	158.8	2	1	1	4.03	0	100.0	0	in
142421	7010	53029	11	11	706.5	9.4	3	3.5	2	1	1	11.05	0	0.4434548977706128	0	unl
142421	7010	81057	11	11	706.5	1.6	1	0.8	3	1	1	11.36	0	100.0	0	unl
180801	15082	21016	11	11	168.7	2.4	1	0.2	4	1	1	256.2	0	100.0	0	unl
180801	15082	22017	11	11	168.7	4.9	1	0.4	4	1	1	250.32	0	100.0	0	unl
180801	15082	23018	11	11	168.7	7.7	1	1.8	4	1	1	137.08	0	0.1906091382035192	0	unl
180801	15082	70032	11	11	168.7	1.0	1	0.4	3	1	1	11.5	0	100.0	0	unl
180801	15082	77039	11	11	168.7	6.3	1	1.7	3	1	1	22.0	0	100.0	0	unl
180801	15082	78040	11	11	168.7	0.9	1	0.4	3	1	1	31.36	0	100.0	0	unl
180801	15082	115079	11	11	168.7	4.4	1	0.4	4	1	1	160.88	0	100.0	0	unl
180801	15083	15082	11	11	297.1	168.7	2	44.7	1	1	1	0.0	0	100.0	0	unl
180801	15083	81043	11	11	297.1	172.4	3	37.8	2	1	1	7.67	0	100.0	1	unl
180801	15083	110056	11	11	297.1	10.4	1	2.4	3	0	1	5.59	0	0.14049610481348382	0	unl
180801	15083	21016	11	11	297.1	2.4	1	0.2	4	1	1	236.79	0	100.0	0	unl
180801	15083	22017	11	11	297.1	4.9	1	0.4	4	1	1	234.03	0	100.0	0	unl
180801	15083	23018	11	11	297.1	7.7	1	1.8	4	1	1	139.54	0	0.1906091382035192	0	unl
180801	15083	70032	11	11	297.1	1.0	1	0.4	3	1	1	11.48	0	100.0	0	unl
180801	15083	77039	11	11	297.1	6.3	1	1.7	3	1	1	22.0	0	100.0	0	unl
180801	15083	78040	11	11	297.1	0.9	1	0.4	3	1	1	31.36	0	100.0	0	unl
180801	15083	115079	11	11	297.1	4.4	1	0.4	4	1	1	164.94	0	100.0	0	unl
180801	112061	15015	11	11	61.1	15.8	1	4.3	1	1	0	9.41	0	100.0	0	unl
180801	112061	69031	11	11	61.1	10.1	1	3.6	2	1	0	38.82	0	100.0	0	unl
180801	112061	80042	11	11	61.1	6.5	2	7.7	2	1	0	60.09	0	0.21040007976149241	0	unl
180801	112061	72034	11	11	61.1	1.0	1	0.3	3	1	0	6.38	0	100.0	0	unl
180801	112061	74036	11	11	61.1	12.0	1	1.9	3	0	0	2.63	0	0.4199648844619785	0	unl
180801	81043	15082	11	11	172.4	168.7	2	44.7	1	1	1	5.31	0	100.0	0	unl
180801	81043	21016	11	11	172.4	2.4	1	0.2	4	1	1	227.19	0	100.0	0	unl
180801	81043	22017	11	11	172.4	4.9	1	0.4	4	1	1	227.81	0	100.0	0	unl
180801	81043	23018	11	11	172.4	7.7	1	1.8	4	1	1	149.92	0	0.1906091382035192	0	unl
180801	81043	70032	11	11	172.4	1.0	1	0.4	3	1	1	21.44	0	100.0	0	unl
180801	81043	77039	11	11	172.4	6.3	1	1.7	3	1	1	30.53	0	100.0	0	unl
180801	81043	78040	11	11	172.4	0.9	1	0.4	3	1	1	33.75	0	100.0	0	unl
180801	81043	115079	11	11	172.4	4.4	1	0.4	4	1	1	173.44	0	100.0	0	unl
180801	114078	15015	11	11	97.0	15.8	1	4.3	1	1	0	84.0	0	100.0	0	unl
180801	114078	112061	11	11	97.0	61.1	1	10.1	2	1	0	90.85	0	100.0	1	unl
180801	114078	69031	11	11	97.0	10.1	1	3.6	2	1	0	58.97	0	100.0	0	unl
180801	114078	80042	11	11	97.0	6.5	2	7.7	2	1	0	33.18	0	0.21040007976149241	0	unl
180801	114078	72034	11	11	97.0	1.0	1	0.3	3	1	0	89.26	0	100.0	0	unl
18625	126059	37010	11	11	703.4	2.0	1	0.7	4	1	1	80.23	0	0.8997743769328614	0	unl
18625	126059	38011	11	2212	703.4	15.8	1	0.2	4	1	1	76.89	1	100.0	0	unl
18625	126059	46019	11	11	703.4	1.0	1	0.2	3	1	1	65.32	0	100.0	0	unl
18625	126059	51024	11	11	703.4	3.9	1	0.4	4	1	1	96.42	0	100.0	0	unl
21073	11008	16019	11	11	34.1	33.7	3	9.8	2	1	1	57.1	0	100.0	0	unl
21073	60081	11008	11	11	680.2	34.1	2	20.1	1	1	1	2.79	0	100.0	1	unl
21073	60081	63100	11	11	680.2	104.7	8	30.3	2	1	1	10.9	0	0.2562138804614714	1	unl
21073	60081	31023	11	11	680.2	76.0	7	28.5	2	1	1	3.04	0	100.0	1	in
21073	60081	16019	11	11	680.2	33.7	3	9.8	2	1	1	49.0	0	100.0	0	unl
21073	60081	50043	11	11	680.2	8.5	1	4.2	2	0	1	4.71	0	100.0	0	unl
21073	63100	11008	11	11	104.7	34.1	2	20.1	1	1	1	21.1	0	100.0	1	unl
21073	63100	31023	11	11	104.7	76.0	7	28.5	2	1	1	14.08	0	100.0	1	in
21073	63100	16019	11	11	104.7	33.7	3	9.8	2	1	1	51.37	0	100.0	0	unl
21073	31023	11008	11	11	76.0	34.1	2	20.1	1	1	1	27.74	0	100.0	1	unl
21073	31023	16019	11	11	76.0	33.7	3	9.8	2	1	1	65.09	0	100.0	0	unl
21073	31023	69118	11	11	76.0	18.2	1	2.0	2	0	1	5.16	0	0.4401021193964335	0	unl
259542	128135	55027	11	11	40.8	2.5	1	1.6	2	1	1	12.94	0	100.0	0	unl
259542	128135	85057	11	11	40.8	8.5	1	2.1	2	1	1	42.97	0	100.0	1	unl
259542	128135	71043	11	11	40.8	1.6	1	4.6	2	1	1	77.22	0	100.0	0	unl
259542	128135	51023	11	11	40.8	11.1	1	1.5	2	1	1	83.37	0	2.3957970518382035	0	unl
259542	128135	82054	11	11	40.8	9.9	1	2.7	3	1	1	68.86	0	100.0	0	unl
259542	128135	73045	11	11	40.8	9.3	1	2.4	3	1	1	72.59	0	0.2881215757026304	0	unl
259542	120068	126091	11	13	35.8	24.5	2	14.3	2	1	0	59.64	1	100.0	0	unl
259542	120068	57029	11	11	35.8	7.5	1	1.4	2	1	0	59.86	0	100.0	0	unl
259542	120068	87059	11	11	35.8	19.3	1	3.6	2	1	0	21.38	0	100.0	0	unl
259542	120068	79051	11	11	35.8	4.8	1	0.9	3	1	0	49.73	0	100.0	0	unl
259542	17004	128135	11	11	978.2	40.8	1	2.3	1	1	1	65.59	0	0.49860483054422705	0	unl
259542	17004	55027	11	11	978.2	2.5	1	1.6	2	1	1	64.2	0	100.0	0	unl
259542	17004	85057	11	11	978.2	8.5	1	2.1	2	1	1	89.44	0	100.0	1	unl
259542	17004	88060	11	11	978.2	104.4	9	25.3	2	1	1	18.73	0	100.0	0	unl
259542	17004	71043	11	11	978.2	1.6	1	4.6	2	1	1	5.65	0	100.0	0	unl
259542	17004	51023	11	11	978.2	11.1	1	1.5	2	1	1	127.91	0	2.3957970518382035	0	unl
259542	17004	82054	11	11	978.2	9.9	1	2.7	3	1	1	130.26	0	100.0	0	unl
259542	17004	62034	11	11	978.2	3.0	1	0.8	3	0	1	4.76	0	100.0	0	unl
259542	17004	74046	11	11	978.2	4.3	1	1.6	3	0	1	5.54	0	0.18880932101171496	0	unl
259542	17004	73045	11	11	978.2	9.3	1	2.4	3	1	1	96.04	0	0.2881215757026304	0	unl
259542	88060	128135	11	11	104.4	40.8	1	2.3	1	1	1	70.25	0	0.49860483054422705	0	unl
259542	88060	55027	11	11	104.4	2.5	1	1.6	2	1	1	75.44	0	100.0	0	unl
259542	88060	85057	11	11	104.4	8.5	1	2.1	2	1	1	102.95	0	100.0	1	unl
259542	88060	71043	11	11	104.4	1.6	1	4.6	2	1	1	19.11	0	100.0	0	unl
259542	88060	51023	11	11	104.4	11.1	1	1.5	2	1	1	120.32	0	2.3957970518382035	0	unl
259542	88060	82054	11	11	104.4	9.9	1	2.7	3	1	1	130.7	0	100.0	0	unl
259542	88060	125089	11	11	104.4	8.1	1	2.0	3	0	1	3.59	0	100.0	0	unl
259542	88060	73045	11	11	104.4	9.3	1	2.4	3	1	1	121.45	0	0.2881215757026304	0	unl
259542	130127	85057	11	11	20.2	8.5	1	2.1	2	0	1	3.02	0	100.0	1	unl
259542	131129	88060	11	11	138.7	104.4	9	25.3	2	0	1	4.68	0	100.0	0	unl
259542	131129	23022	11	11	138.7	0.8	1	0.4	4	1	0	83.92	0	100.0	0	unl
259542	131129	125089	11	11	138.7	8.1	1	2.0	3	1	0	5.29	0	100.0	0	unl
259542	131129	52024	11	2212	138.7	7.5	2	0.7	3	1	0	46.31	1	100.0	0	unl
285567	121096	87071	11	11	86.6	5.3	1	1.5	2	1	1	18.32	0	100.0	0	unl
285567	121096	15047	11	211	86.6	0.2	1	0.0	4	1	1	334.99	1	100.0	0	unl
285567	121096	16048	11	11	86.6	1.6	1	0.4	4	1	1	221.38	0	100.0	0	unl
285567	121096	77061	11	11	86.6	3.3	1	0.9	3	1	1	61.09	0	0.8650634844788662	0	unl
285567	121096	119082	11	11	86.6	4.7	1	0.5	3	1	1	15.63	0	0.3653397368309318	0	unl
285567	121096	122097	11	11	86.6	2.0	1	0.4	4	1	1	215.67	0	100.0	0	unl
285567	121096	123098	11	11	86.6	0.8	1	0.8	4	1	1	327.3	0	1.8995934377546162	0	unl
314838	110088	13010	11	11	691.9	117.3	3	30.2	2	1	1	0.35	0	0.1108078243857483	1	in
314838	110088	16020	11	11	691.9	1.1	1	0.3	4	1	1	110.13	0	100.0	0	unl
314838	110088	17021	11	13	691.9	19.4	1	3.9	3	1	1	88.78	1	0.13316785721433452	0	unl
314838	110088	90034	11	11	691.9	3.5	1	0.5	3	1	1	24.11	0	100.0	0	unl
314838	110088	112093	11	11	691.9	0.2	1	3.3	3	1	1	68.99	0	1.3605660411868892	0	unl
314838	110088	113094	11	11	691.9	1.8	1	1.6	4	1	1	96.85	0	100.0	0	unl
314838	110088	114095	11	11	691.9	4.1	1	0.9	3	1	1	84.23	0	0.20958773255406463	0	unl
314838	110088	115096	11	2212	691.9	2.6	1	0.3	4	1	1	112.88	1	100.0	0	unl
314838	110088	87031	11	13	691.9	17.1	8	11.1	4	1	1	7.33	1	100.0	0	in
314838	13010	16020	11	11	117.3	1.1	1	0.3	4	1	1	106.89	0	100.0	0	unl
314838	13010	17021	11	13	117.3	19.4	1	3.9	3	1	1	91.88	1	0.13316785721433452	0	unl
314838	13010	90034	11	11	117.3	3.5	1	0.5	3	1	1	27.97	0	100.0	0	unl
314838	13010	112093	11	11	117.3	0.2	1	3.3	3	1	1	69.66	0	1.3605660411868892	0	unl
314838	13010	113094	11	11	117.3	1.8	1	1.6	4	1	1	99.78	0	100.0	0	unl
314838	13010	114095	11	11	117.3	4.1	1	0.9	3	1	1	87.25	0	0.20958773255406463	0	unl
314838	13010	115096	11	2212	117.3	2.6	1	0.3	4	1	1	116.2	1	100.0	0	unl
314838	13010	87031	11	13	117.3	17.1	8	11.1	4	1	1	46.63	1	100.0	0	in
359980	21035	75089	11	11	596.3	163.3	7	39.2	2	1	1	16.05	0	100.0	1	unl
359980	21035	23053	11	2212	596.3	4.7	1	0.8	4	1	1	135.8	1	100.0	0	unl
359980	21035	45055	11	11	596.3	1.4	1	0.4	3	1	1	14.29	0	100.0	0	unl
359980	21035	49059	11	11	596.3	1.5	1	0.4	3	1	1	34.09	0	100.0	0	unl
359980	21035	51061	11	11	596.3	0.5	1	0.3	3	1	1	78.01	0	100.0	0	unl
359980	21035	69082	11	2212	596.3	2.5	1	2.1	3	1	1	3.65	1	100.0	0	unl
359980	75089	23053	11	2212	163.3	4.7	1	0.8	4	1	1	144.1	1	100.0	0	unl
359980	75089	45055	11	11	163.3	1.4	1	0.4	3	1	1	19.94	0	100.0	0	unl
359980	75089	49059	11	11	163.3	1.5	1	0.4	3	1	1	43.87	0	100.0	0	unl
359980	75089	51061	11	11	163.3	0.5	1	0.3	3	1	1	102.74	0	100.0	0	unl
359980	75089	69082	11	2212	163.3	2.5	1	2.1	3	1	1	33.31	1	100.0	0	unl
37112	84070	15015	11	11	38.9	18.6	1	4.9	2	1	1	260.67	0	100.0	0	unl
37112	84070	46027	11	11	38.9	1.9	1	0.2	3	1	1	22.73	0	100.0	0	unl
37112	84070	38019	11	13	38.9	3.2	1	0.9	3	1	1	68.31	1	100.0	0	unl
37112	84074	84070	11	11	183.9	38.9	1	4.1	1	1	1	0.0	0	100.0	0	unl
37112	84074	15015	11	11	183.9	18.6	1	4.9	2	1	1	231.48	0	100.0	0	unl
37112	84074	46027	11	11	183.9	1.9	1	0.2	3	1	1	22.73	0	100.0	0	unl
37112	84074	38019	11	13	183.9	3.2	1	0.9	3	1	1	45.64	1	100.0	0	unl
37112	67048	9008	11	2212	549.3	206.3	15	33.4	2	1	0	1.28	1	0.3479718828240416	0	unl
37112	67048	38019	11	13	549.3	3.2	1	0.9	3	0	1	4.33	1	100.0	0	unl
399860	17062	17065	11	13	910.7	49.1	2	18.9	1	1	1	0.0	1	100.0	0	unl
399860	17062	26066	11	11	910.7	2.0	1	0.4	3	1	1	45.07	0	100.0	0	unl
399860	17062	55068	11	11	910.7	0.9	1	0.3	3	1	1	55.22	0	100.0	0	unl
399860	17062	56069	11	11	910.7	1.0	1	0.1	3	1	1	43.47	0	100.0	0	unl
399860	17062	57070	11	2212	910.7	2.3	1	0.2	3	1	1	17.96	1	100.0	0	unl
399860	17062	59072	11	11	910.7	3.6	1	0.4	3	1	1	10.03	0	100.0	0	unl
399860	17062	65078	11	2212	910.7	3.5	1	0.1	3	1	1	11.38	1	100.0	0	unl
463565	114086	46038	11	11	29.2	1.6	1	0.3	3	1	0	5.79	0	100.0	0	unl
463565	114086	47039	11	11	29.2	1.3	1	0.6	3	1	0	4.96	0	100.0	0	unl
463565	114086	54046	11	11	29.2	2.3	1	0.3	4	1	0	83.92	0	100.0	0	unl
463565	114086	69061	11	11	29.2	1.7	1	0.3	3	1	0	13.08	0	100.0	0	unl
463565	114086	70062	11	11	29.2	11.0	1	2.2	3	1	0	14.47	0	0.33415813911928044	0	unl
463565	114086	74066	11	11	29.2	4.4	1	0.7	3	0	0	5.67	0	100.0	0	unl
463565	115088	114086	11	11	215.7	29.2	10	37.5	3	1	0	8.49	0	100.0	0	in
463565	115088	46038	11	11	215.7	1.6	1	0.3	3	1	0	6.29	0	100.0	0	unl
463565	115088	47039	11	11	215.7	1.3	1	0.6	3	1	0	10.47	0	100.0	0	unl
463565	115088	54046	11	11	215.7	2.3	1	0.3	4	1	0	69.04	0	100.0	0	unl
463565	115088	69061	11	11	215.7	1.7	1	0.3	3	1	0	14.53	0	100.0	0	unl
463565	115088	70062	11	11	215.7	11.0	1	2.2	3	1	0	14.52	0	0.33415813911928044	0	unl
463565	13001	66058	11	11	658.8	9.6	1	4.6	3	0	0	5.65	0	100.0	0	unl
463565	13001	114086	11	11	658.8	29.2	10	37.5	3	1	0	9.42	0	100.0	0	in
463565	13001	115088	11	11	658.8	215.7	17	85.7	3	1	0	11.81	0	100.0	0	in
463565	13001	44036	11	11	658.8	1.4	1	0.5	3	0	0	4.99	0	100.0	0	unl
463565	13001	46038	11	11	658.8	1.6	1	0.3	3	1	0	7.89	0	100.0	0	unl
463565	13001	47039	11	11	658.8	1.3	1	0.6	3	1	0	4.15	0	100.0	0	unl
463565	13001	52044	11	11	658.8	2.2	1	0.7	3	0	0	5.66	0	0.5166926189411947	0	unl
463565	13001	54046	11	11	658.8	2.3	1	0.3	4	1	0	91.1	0	100.0	0	unl
463565	13001	65057	11	11	658.8	3.0	1	1.1	3	0	0	2.98	0	0.39912984209789953	0	unl
463565	13001	68060	11	11	658.8	4.3	1	1.6	3	0	0	5.57	0	100.0	0	unl
463565	13001	69061	11	11	658.8	1.7	1	0.3	3	1	0	12.07	0	100.0	0	unl
463565	13001	70062	11	11	658.8	11.0	1	2.2	3	1	0	15.65	0	0.33415813911928044	0	unl
463565	13001	74066	11	11	658.8	4.4	1	0.7	3	0	0	5.02	0	100.0	0	unl
463565	13001	117108	11	11	658.8	1.7	1	1.8	3	0	0	3.98	0	100.0	0	unl
506114	19022	80078	11	11	1715.0	12.8	2	2.5	2	1	1	33.96	0	100.0	0	unl
506114	19022	82080	11	11	1715.0	12.7	1	2.6	2	1	1	51.9	0	100.0	1	unl
506114	19022	90102	11	11	1715.0	8.5	1	3.8	2	1	1	42.83	0	100.0	0	unl
506114	19022	60058	11	11	1715.0	8.7	1	2.1	2	1	1	42.19	0	0.22566364175211204	0	unl
506114	19022	27049	11	11	1715.0	0.6	1	0.3	4	1	1	271.59	0	100.0	0	unl
506114	19022	97125	11	11	1715.0	5.7	1	8.7	3	1	1	70.61	0	0.30843770696298933	0	unl
506114	19022	98126	11	11	1715.0	1.0	1	1.1	3	1	1	69.76	0	100.0	0	unl
506114	19022	99127	11	2212	1715.0	2.2	1	3.3	3	1	1	71.47	1	100.0	0	unl
506114	89100	80078	11	11	44.8	12.8	2	2.5	2	0	1	3.98	0	100.0	0	unl
506114	89100	90102	11	11	44.8	8.5	1	3.8	2	0	1	0.25	0	100.0	0	unl
506746	21067	72127	11	11	60.3	3.4	1	1.4	2	1	0	10.09	0	100.0	0	unl
506746	21067	62091	11	11	60.3	17.1	1	3.5	2	1	0	194.6	0	100.0	0	unl
506746	69124	21056	11	211	1038.2	78.3	6	19.8	1	1	1	17.86	1	100.0	0	unl
506746	22069	76139	11	11	32.2	2.5	2	4.1	3	1	0	40.9	0	100.0	0	unl
521075	18007	25022	11	11	671.2	1.9	1	0.5	4	1	1	328.31	0	100.0	0	unl
521075	18007	26023	11	11	671.2	0.3	1	0.7	4	1	1	335.9	0	100.0	0	unl
521075	18007	27024	11	11	671.2	1.9	1	0.4	4	1	1	214.74	0	100.0	0	unl
521075	18007	28025	11	11	671.2	0.9	1	0.3	4	1	1	412.99	0	100.0	0	unl
521075	18007	87026	11	2212	671.2	4.0	1	0.4	3	1	1	73.76	1	100.0	0	unl
521075	18007	89028	11	11	671.2	2.3	1	0.4	3	1	1	47.12	0	100.0	0	unl
521075	18007	90029	11	11	671.2	1.2	1	0.2	3	1	1	49.16	0	100.0	0	unl
521075	18007	92031	11	11	671.2	2.6	1	0.6	3	1	1	4.5	0	100.0	0	unl
56982	22028	30047	11	11	21.7	2.0	1	0.3	4	1	1	545.65	0	100.0	0	unl
56982	22028	50049	11	2212	21.7	5.6	1	0.4	3	1	1	75.28	1	100.0	0	unl
56982	22028	52051	11	2212	21.7	16.3	1	0.6	3	1	1	71.07	1	0.15991911164883646	0	unl
56982	22028	57056	11	11	21.7	2.2	1	0.4	3	1	1	63.12	0	100.0	0	unl
56982	22028	51050	11	13	21.7	8.5	1	1.7	4	1	1	88.09	1	0.38522302571511713	0	unl
56982	22028	55054	11	13	21.7	0.7	1	0.3	3	1	1	49.25	1	100.0	0	unl
56982	22046	22028	11	11	520.8	21.7	1	10.4	1	1	1	0.0	0	100.0	0	unl
56982	22046	22033	11	211	520.8	24.3	2	8.3	1	1	1	0.0	1	100.0	0	unl
56982	22046	22116	11	11	520.8	153.4	7	48.6	1	1	1	0.0	0	100.0	0	unl
56982	22046	22118	11	11	520.8	124.2	8	38.6	1	1	1	0.0	0	100.0	0	unl
56982	22046	22119	11	11	520.8	147.2	12	55.4	1	1	1	0.0	0	100.0	0	unl
56982	22046	30047	11	11	520.8	2.0	1	0.3	4	1	1	550.53	0	100.0	0	unl
56982	22046	50049	11	2212	520.8	5.6	1	0.4	3	1	1	76.55	1	100.0	0	unl
56982	22046	52051	11	2212	520.8	16.3	1	0.6	3	1	1	71.09	1	0.15991911164883646	0	unl
56982	22046	57056	11	11	520.8	2.2	1	0.4	3	1	1	62.85	0	100.0	0	unl
56982	22046	81080	11	11	520.8	2.5	1	0.3	3	0	1	5.87	0	100.0	0	unl
56982	22046	91110	11	11	520.8	2.3	1	0.5	3	0	1	3.94	0	100.0	0	unl
56982	22046	51050	11	13	520.8	8.5	1	1.7	4	1	1	94.72	1	0.38522302571511713	0	unl
56982	22046	55054	11	13	520.8	0.7	1	0.3	3	1	1	55.02	1	100.0	0	unl
56982	22116	22028	11	11	153.4	21.7	1	10.4	1	1	1	0.0	0	100.0	0	unl
56982	22116	22033	11	211	153.4	24.3	2	8.3	1	1	1	0.0	1	100.0	0	unl
56982	22116	22118	11	11	153.4	124.2	8	38.6	1	1	1	0.0	0	100.0	0	unl
56982	22116	22119	11	11	153.4	147.2	12	55.4	1	1	1	0.0	0	100.0	0	unl
56982	22116	30047	11	11	153.4	2.0	1	0.3	4	1	1	545.26	0	100.0	0	unl
56982	22116	50049	11	2212	153.4	5.6	1	0.4	3	1	1	76.05	1	100.0	0	unl
56982	22116	52051	11	2212	153.4	16.3	1	0.6	3	1	1	72.19	1	0.15991911164883646	0	unl
56982	22116	57056	11	11	153.4	2.2	1	0.4	3	1	1	66.27	0	100.0	0	unl
