ev	site	shw	seg	pdg	verdict	final_owner	kept	len_cm	site_ang	dist_cm	ang15	ang60	ao
400474	pass3_cone	18126	59062	11	UNL	18126	1	1.19	2.45	79.94	12.0	2.56	0.0
400474	pass3_cone	18126	60063	13	UNL	18126	1	0.52	3.63	59.97	6.03	3.51	0.0
400474	pass3_cone	18126	61064	13	UNL	18126	1	0.37	8.85	82.41	7.53	8.85	0.0
400474	pass3_cone	18126	62065	11	UNL	18126	1	1.86	5.69	57.35	13.55	5.67	0.0
400474	pass3_cone	18126	63069	11	UNL	18126	1	3.71	0.68	88.57	9.89	0.46	0.0
400474	pass3_cone	18126	63070	11	UNL	18126	1	3.31	0.68	88.57	9.89	0.46	0.0
400474	pass3_cone	18126	64071	13	UNL	18126	1	0.32	9.74	78.25	13.01	9.45	0.0
400474	pass3_cone	18126	65072	13	UNL	18126	1	0.32	10.28	76.93	17.93	10.53	0.0
400474	pass3_cone	18126	84082	13	UNL	18126	1	2.32	5.48	65.97	4.41	5.52	0.0
400474	pass3_cone	18126	85083	11	UNL	18126	1	1.87	2.41	64.39	7.59	2.25	0.0
400474	pass3_cone	18126	87090	11	UNL	18126	1	3.36	1.06	107.86	10.61	1.11	0.0
400474	pass3_cone	18126	88091	13	UNL	18126	1	0.36	4.56	102.2	13.25	4.39	0.0
400474	pass3_cone	18126	89095	11	UNL	18126	1	5.15	9.81	93.64	5.01	9.94	0.0
400474	pass3_cone	18126	92098	11	UNL	18126	1	1.78	6.37	118.92	15.66	6.3	0.0
400474	pass3_cone	18126	95101	11	UNL	18126	1	0.64	8.66	113.62	4.16	8.77	0.0
400474	pass3_cone	18126	105111	13	UNL	18126	1	0.27	5.56	126.94	14.85	5.71	0.0
400474	pass3_cone	18126	110117	11	UNL	18126	1	8.34	1.7	120.38	11.25	1.77	0.0
400474	pass3_cone	18126	110118	11	UNL	18126	1	2.57	2.39	127.39	11.37	2.22	0.0
42280	pass3_cone	8021	8024	11	UNL	8021	1	11.49	3.12	63.4	3.14	3.12	0.0
42280	pass3_cone	8021	8053	11	UNL	8021	1	22.35	18.58	61.46	18.69	18.58	0.0
42280	pass3_cone	8021	8054	11	UNL	8021	1	17.72	19.05	68.8	19.17	19.05	0.0
42280	pass3_cone	8021	31078	13	UNL	8021	1	0.59	5.76	103.75	6.0	5.76	0.0
42280	pass3_cone	8021	33080	13	UNL	8021	1	0.2	6.03	80.75	6.25	6.03	0.0
42280	pass3_cone	8021	34081	2212	UNL	8021	1	0.66	19.63	37.15	19.8	19.63	0.0
42280	pass3_cone	8021	35082	11	UNL	8021	1	1.01	8.53	117.03	8.76	8.39	0.0
42280	pass3_cone	8021	36083	13	UNL	8021	1	2.55	7.62	117.72	7.79	7.63	0.0
42280	pass3_cone	8021	38085	13	UNL	8021	1	1.71	21.82	60.69	21.75	21.96	0.0
42280	pass3_cone	8021	39086	13	UNL	8021	1	2.39	5.85	112.93	6.04	5.84	0.0
42280	pass3_cone	8021	41088	13	UNL	8021	1	0.23	22.32	33.52	22.13	22.47	0.0
42280	pass3_cone	8021	42089	11	UNL	8021	1	2.85	24.53	26.01	24.31	24.52	0.0
42280	pass3_cone	8021	43090	13	UNL	8021	1	2.04	3.48	97.51	3.24	3.12	0.0
42280	pass3_cone	8021	44091	11	UNL	8021	1	2.57	3.53	95.94	3.29	3.19	0.0
42280	pass3_cone	8021	45092	2212	UNL	8021	1	0.85	0.78	174.34	1.0	1.09	0.0
42280	pass3_cone	8021	46093	13	UNL	8021	1	0.48	3.66	158.72	3.76	3.98	0.0
42280	pass3_cone	8021	47094	11	UNL	8021	1	0.65	3.11	117.9	2.87	2.73	0.0
42280	pass3_cone	8021	48095	2212	UNL	8021	1	0.16	14.34	72.03	14.1	13.95	0.0
42280	pass3_cone	8021	49096	13	UNL	8021	1	0.33	9.18	82.57	8.98	8.99	0.0
42280	pass3_cone	8021	50097	11	UNL	8021	1	0.77	3.86	159.92	3.78	3.91	0.0
42280	pass3_cone	8021	53100	11	UNL	8021	1	4.54	2.74	89.18	2.58	2.36	0.0
42280	pass3_cone	8021	54102	11	UNL	8021	1	4.68	3.44	138.76	3.34	3.46	0.0
42280	pass3_cone	8021	54104	11	UNL	8021	1	4.23	3.92	142.7	3.85	4.0	0.0
42280	pass3_cone	8021	55105	2212	UNL	8021	1	0.59	2.65	157.13	2.87	3.05	0.0
42280	pass3_cone	8021	56106	11	UNL	8021	1	1.53	3.54	132.88	3.78	3.87	0.0
42280	pass3_cone	8021	96107	11	UNL	8021	1	37.2	19.38	67.21	19.29	19.08	0.0
42280	pass3_cone	8021	98109	13	UNL	8021	1	3.5	6.03	83.07	6.26	6.43	0.0
42280	pass3_cone	8021	99110	11	UNL	8021	1	4.78	1.73	97.64	1.79	2.0	0.0
42280	pass3_cone	8021	101112	11	UNL	8021	1	3.81	2.24	114.03	2.4	2.61	0.0
42280	pass3_cone	8021	103114	11	UNL	8021	1	3.73	1.43	122.92	1.62	1.82	0.0
42280	pass3_cone	8021	104115	11	UNL	8021	1	3.37	11.86	110.66	12.02	12.24	0.0
42280	pass3_cone	8021	106117	13	UNL	8021	1	0.38	3.56	121.3	3.48	3.28	0.0
422851	pass3_cone	1023	21029	13	UNL	1023	1	3.62	11.42	80.81	11.42	10.63	0.0
422851	pass3_cone	1023	22030	11	UNL	1023	1	1.91	3.99	70.97	3.99	2.86	0.0
422851	pass3_cone	1023	23031	13	UNL	1023	1	0.41	13.1	76.89	13.1	11.87	0.0
422851	pass3_cone	1023	24032	13	UNL	1023	1	2.31	11.35	74.93	11.35	10.02	0.0
422851	pass3_cone	1023	25033	11	UNL	1023	1	0.71	5.96	96.35	5.96	8.03	0.0
422851	pass3_cone	1023	26034	11	UNL	1023	1	1.85	2.51	97.28	2.51	4.16	0.0
422851	pass3_cone	1023	27035	11	UNL	1023	1	1.09	4.31	81.32	4.31	2.29	0.0
422851	pass3_cone	1023	28036	13	UNL	1023	1	0.7	22.33	71.49	22.33	23.73	0.0
422851	pass3_cone	1023	30038	2212	UNL	1023	1	0.32	13.2	29.26	13.2	13.43	0.0
422851	pass3_cone	1023	31039	13	UNL	1023	1	1.34	16.38	30.82	16.38	17.06	0.0
422851	pass3_cone	1023	32040	13	UNL	1023	1	0.2	11.7	63.93	11.7	12.85	0.0
422851	pass3_cone	1023	33041	13	UNL	1023	1	0.34	19.55	24.82	19.55	20.22	0.0
422851	pass3_cone	1023	34042	13	UNL	1023	1	0.34	21.4	50.87	21.4	22.91	0.0
422851	pass3_cone	1023	36044	13	UNL	1023	1	0.78	2.0	132.78	2.0	0.71	0.0
422851	pass3_cone	1023	37045	13	UNL	1023	1	0.13	6.34	125.77	6.34	5.07	0.0
422851	pass3_cone	1023	38046	13	UNL	1023	1	0.32	4.77	130.23	4.77	3.31	0.0
422851	pass3_cone	1023	47055	13	UNL	1023	1	1.4	4.91	112.0	4.91	4.11	0.0
422851	pass3_cone	1023	48056	13	UNL	1023	1	0.23	16.72	78.63	16.72	15.95	0.0
422851	pass3_cone	1023	49057	13	UNL	1023	1	0.24	7.09	104.78	7.09	7.12	0.0
422851	pass3_cone	1023	50058	13	UNL	1023	1	0.34	14.04	75.79	14.04	12.65	0.0
422851	pass3_cone	1023	51059	13	UNL	1023	1	0.25	15.93	67.8	15.93	14.61	0.0
422851	pass3_cone	1023	54062	13	UNL	1023	1	0.11	8.6	102.75	8.6	7.07	0.0
422851	pass3_cone	1023	55063	11	UNL	1023	1	0.72	12.03	123.33	12.03	12.21	0.0
422851	pass3_cone	1023	57065	13	UNL	1023	1	0.13	11.72	87.05	11.72	10.19	0.0
422851	pass3_cone	1023	58066	11	UNL	1023	1	3.63	4.69	109.87	4.69	6.14	0.0
422851	pass3_cone	1023	60068	13	UNL	1023	1	0.47	3.58	97.47	3.58	3.22	0.0
422851	pass3_cone	1023	76069	13	UNL	1023	1	1.79	2.52	75.45	2.52	2.3	0.0
422851	pass3_cone	1023	77070	13	UNL	1023	1	1.37	1.81	78.35	1.81	1.14	0.0
422851	pass3_cone	1023	79072	11	UNL	1023	1	1.7	7.91	74.95	7.91	7.83	0.0
422851	pass3_cone	1023	80074	11	UNL	1023	1	1.32	9.07	70.59	9.07	7.71	0.0
422851	pass3_cone	1023	80085	11	UNL	1023	1	10.61	3.98	54.41	3.98	3.05	0.0
422851	pass3_cone	1023	80086	11	UNL	1023	1	4.7	10.42	61.61	10.42	9.52	0.0
422851	pass3_cone	1023	80088	11	UNL	1023	1	3.56	1.29	66.66	1.29	0.92	0.0
422851	pass3_cone	1023	80089	11	UNL	1023	1	10.41	7.21	62.89	7.21	6.64	0.0
422851	pass3_cone	1023	80090	11	UNL	1023	1	9.54	1.36	65.75	1.36	1.58	0.0
422851	pass3_cone	1023	80092	11	UNL	1023	1	6.72	6.63	65.36	6.63	5.18	0.0
422851	pass3_cone	1023	80094	11	UNL	1023	1	11.43	5.28	59.44	5.28	3.79	0.0
422851	pass3_cone	1023	80097	11	UNL	1023	1	3.97	4.44	54.65	4.44	3.42	0.0
422851	pass3_cone	1023	80098	11	UNL	1023	1	10.54	4.24	56.71	4.24	2.44	0.0
422851	pass3_cone	1023	80099	11	UNL	1023	1	14.99	10.42	61.61	10.42	9.22	0.0
422851	pass3_cone	1023	81100	13	UNL	1023	1	0.79	2.9	71.72	2.9	1.71	0.0
422851	pass3_cone	1023	83103	11	UNL	1023	1	3.11	7.8	84.53	7.8	8.5	0.0
422851	pass3_cone	1023	83105	11	UNL	1023	1	3.96	6.74	87.01	6.74	7.48	0.0
422851	pass3_cone	1023	83106	11	UNL	1023	1	3.2	7.32	89.32	7.32	8.22	0.0
422851	pass3_cone	1023	83107	11	UNL	1023	1	3.2	7.32	89.32	7.32	8.22	0.0
422851	pass3_cone	1023	84108	11	UNL	1023	1	0.76	14.06	60.35	14.06	12.85	0.0
422851	pass3_cone	1023	85115	11	UNL	1023	1	1.73	4.53	90.54	4.53	4.43	0.0
422851	pass3_cone	1023	85117	11	UNL	1023	1	5.54	3.5	85.94	3.5	3.52	0.0
433451	pass3_cone	4039	4064	13	UNL	4040	0	7.45	5.22	42.9	9.67	5.22	0.0
433451	pass3_cone	4039	30104	11	UNL	4040	0	3.88	16.2	79.81	14.32	16.31	0.0
433451	pass3_cone	4039	32106	13	UNL	4040	0	0.25	5.5	93.33	8.49	5.36	0.0
433451	pass3_cone	4039	34108	13	UNL	4040	0	1.73	8.51	91.56	8.24	8.57	0.0
433451	pass3_cone	4039	35109	11	UNL	4040	0	2.2	15.74	55.32	18.42	15.63	0.0
433451	pass3_cone	4039	36110	11	UNL	4040	0	0.9	7.66	120.92	11.32	7.56	0.0
433451	pass3_cone	4039	38112	11	UNL	4040	0	0.66	5.45	54.5	1.95	5.8	0.0
433451	pass3_cone	4039	39113	13	UNL	4040	0	0.39	2.37	84.32	5.96	2.52	0.0
433451	pass3_cone	4039	40114	13	UNL	4040	0	0.6	3.24	87.41	7.75	2.89	0.0
433451	pass3_cone	4039	42116	2212	UNL	4040	0	0.48	4.43	66.07	1.83	4.7	0.0
433451	pass3_cone	4039	43117	13	UNL	4040	0	0.53	8.15	89.81	12.35	7.65	0.0
433451	pass3_cone	4039	45119	13	UNL	4040	0	0.44	6.22	60.68	2.62	6.49	0.0
433451	pass3_cone	4039	46120	11	UNL	4040	0	1.66	3.48	91.4	7.75	2.97	0.0
433451	pass3_cone	4039	47121	11	UNL	4040	0	0.9	2.79	150.52	2.06	3.27	0.0
433451	pass3_cone	4039	48122	13	UNL	4040	0	0.35	5.42	128.06	5.94	5.26	0.0
433451	pass3_cone	4039	49123	13	UNL	4040	0	0.56	1.35	167.33	5.38	0.89	0.0
433451	pass3_cone	4039	50124	2212	UNL	4040	0	0.28	2.18	171.97	3.14	2.69	0.0
433451	pass3_cone	4039	52126	13	UNL	4040	0	0.43	12.47	125.93	9.13	12.63	0.0
433451	pass3_cone	4039	55129	13	UNL	4040	0	0.3	10.72	86.38	8.79	10.72	0.0
433451	pass3_cone	4039	56130	13	UNL	4040	0	0.66	8.0	99.04	3.5	8.4	0.0
433451	pass3_cone	4039	57131	11	UNL	4040	0	1.95	4.67	165.06	7.43	4.87	0.0
433451	pass3_cone	4039	58132	11	UNL	4040	0	1.78	22.54	55.76	20.64	22.47	0.0
433451	pass3_cone	4039	59133	13	UNL	4040	0	1.78	1.24	116.85	3.45	1.79	0.0
433451	pass3_cone	4039	60134	13	UNL	4040	0	0.31	1.36	101.77	5.49	0.78	0.0
433451	pass3_cone	4039	62136	2212	UNL	4040	0	0.55	4.16	80.05	3.08	3.91	0.0
433451	pass3_cone	4039	64138	13	UNL	4040	0	0.93	14.14	67.76	18.14	13.64	0.0
433451	pass3_cone	4039	65139	13	UNL	4040	0	0.69	6.17	71.38	6.35	6.86	0.0
433451	pass3_cone	4039	66140	11	UNL	4040	0	0.76	8.24	67.58	7.49	8.93	0.0
433451	pass3_cone	4039	68142	13	UNL	4040	0	0.64	9.92	115.16	14.16	10.03	0.0
433451	pass3_cone	4039	69143	13	UNL	4040	0	0.23	13.24	58.43	10.51	13.84	0.0
433451	pass3_cone	4039	70144	13	UNL	4040	0	1.85	8.38	101.39	11.17	8.85	0.0
433451	pass3_cone	4039	71145	13	UNL	4040	0	0.42	3.86	60.85	8.28	3.97	0.0
433451	pass3_cone	4039	72146	13	UNL	4040	0	0.34	7.44	83.09	10.58	7.87	0.0
433451	pass3_cone	4039	73147	13	UNL	4040	0	0.71	12.47	117.24	13.68	13.03	0.0
433451	pass3_cone	4039	74148	13	UNL	4040	0	0.42	8.04	68.3	12.55	7.98	0.0
433451	pass3_cone	4039	75149	13	UNL	4040	0	0.55	9.71	92.72	13.08	10.09	0.0
433451	pass3_cone	4039	77151	11	UNL	4040	0	1.66	21.74	71.57	19.79	22.28	0.0
433451	pass3_cone	4039	78152	13	UNL	4040	0	0.52	7.67	69.77	9.81	8.21	0.0
433451	pass3_cone	4039	79153	13	UNL	4040	0	0.82	11.66	91.97	13.13	12.21	0.0
433451	pass3_cone	4039	82156	11	UNL	4040	0	2.95	9.07	51.64	13.57	9.03	0.0
433451	pass3_cone	4039	83157	11	UNL	4040	0	0.82	10.86	67.7	12.41	11.36	0.0
433451	pass3_cone	4039	88162	11	UNL	4040	0	3.71	14.78	58.78	16.74	15.21	0.0
433451	pass3_cone	4039	91165	11	UNL	4040	0	0.71	16.46	57.13	18.56	16.65	0.0
433451	pass3_cone	4039	97171	13	UNL	4040	0	0.91	5.41	73.61	7.18	5.63	0.0
433451	pass3_cone	4039	98176	11	UNL	4040	0	2.04	3.68	134.87	0.97	4.1	0.0
433451	pass3_cone	4039	98177	13	UNL	4040	0	4.53	2.31	131.08	2.54	2.67	0.0
433451	pass3_cone	4039	101180	13	UNL	4040	0	3.26	5.33	76.84	7.44	5.07	0.0
433451	pass3_cone	4039	121184	11	UNL	4040	0	1.34	2.29	77.91	6.8	1.85	0.0
433451	pass3_cone	4039	121185	13	UNL	4040	0	7.3	2.29	77.91	6.8	1.85	0.0
433451	pass3_cone	4039	123192	11	UNL	4040	0	3.74	12.6	48.67	10.67	13.04	0.0
433451	pass3_cone	4039	123193	11	UNL	4040	0	6.62	15.29	50.54	12.58	15.38	0.0
433451	pass3_cone	4039	126203	11	UNL	4040	0	10.16	2.33	60.37	3.08	1.9	0.0
433451	pass3_cone	4039	126205	11	UNL	4040	0	3.38	2.41	68.68	2.55	2.08	0.0
433451	pass3_cone	4039	126206	11	UNL	4040	0	7.98	2.41	68.68	2.55	2.08	0.0
433451	pass3_cone	4039	126208	11	UNL	4040	0	17.45	4.25	57.03	0.9	4.02	0.0
433451	pass3_cone	4039	126210	11	UNL	4040	0	2.3	1.55	68.52	3.04	1.27	0.0
433451	pass3_cone	4039	126212	11	UNL	4040	0	10.12	1.55	68.52	3.04	1.27	0.0
433451	pass3_cone	4039	126213	11	UNL	4040	0	7.32	1.75	56.91	3.73	2.08	0.0
433451	pass3_cone	4039	126214	11	UNL	4040	0	5.02	1.75	56.91	3.73	2.02	0.0
433451	pass3_cone	4039	126216	11	UNL	4040	0	7.25	3.46	71.92	1.85	3.01	0.0
433451	pass3_cone	4039	126217	11	UNL	4040	0	5.19	1.75	56.91	3.73	1.98	0.0
433451	pass3_cone	4039	127218	13	UNL	4040	0	3.06	3.96	58.11	4.78	3.45	0.0
433451	pass3_cone	4039	130220	11	UNL	4040	0	4.79	11.97	88.29	10.37	11.38	0.0
433451	pass3_cone	4039	131224	11	UNL	4040	0	4.11	6.93	119.09	11.4	7.38	0.0
433451	pass3_cone	4039	131225	11	UNL	4040	0	2.89	6.93	119.09	11.4	7.38	0.0
433451	pass3_cone	4039	132226	11	UNL	4040	0	1.68	12.96	74.53	13.8	12.5	0.0
433451	pass3_cone	4039	126242	0	UNL	4040	0	1.13	1.55	68.52	3.04	1.13	0.0
437699	pass3_cone	11023	19036	11	UNL	11030	0	23.69	2.13	131.42	1.87	2.13	0.0
437699	pass3_cone	11023	19038	11	UNL	11030	0	4.5	3.07	153.09	3.24	3.07	0.0
437699	pass3_cone	11023	19040	13	UNL	11030	0	1.68	3.6	154.97	2.9	3.6	0.0
437699	pass3_cone	11023	81041	11	UNL	11030	0	0.72	10.13	98.74	12.3	10.13	0.0
437699	pass3_cone	11023	82042	13	UNL	11030	0	1.42	11.02	82.71	13.2	11.02	0.0
437699	pass3_cone	11023	83043	11	UNL	11030	0	1.82	6.84	87.17	8.99	6.84	0.0
437699	pass3_cone	11023	84044	11	UNL	11030	0	0.94	11.31	61.03	13.41	11.31	0.0
437699	pass3_cone	11023	85045	11	UNL	11030	0	0.72	6.66	65.29	8.4	6.66	0.0
437699	pass3_cone	11023	86046	11	UNL	11030	0	1.68	6.61	78.48	6.3	6.61	0.0
437699	pass3_cone	11023	87047	13	UNL	11030	0	2.48	2.87	80.1	4.48	2.87	0.0
437699	pass3_cone	11023	88048	2212	UNL	11030	0	0.38	8.09	92.62	10.08	8.09	0.0
437699	pass3_cone	11023	89049	2212	UNL	11030	0	0.57	19.6	14.92	20.29	19.6	0.0
437699	pass3_cone	11023	90050	13	UNL	11030	0	0.25	6.54	60.34	4.86	6.57	0.0
437699	pass3_cone	11023	91051	13	UNL	11030	0	0.2	7.25	93.91	7.21	7.33	0.0
437699	pass3_cone	11023	92052	11	UNL	11030	0	0.86	8.19	69.11	8.95	8.28	0.0
437699	pass3_cone	11023	99063	11	UNL	11030	0	2.14	3.66	94.66	4.86	3.59	0.0
437699	pass3_cone	11023	99064	11	UNL	11030	0	3.29	2.98	92.06	4.38	2.91	0.0
437699	pass3_cone	11023	101066	11	UNL	11030	0	1.62	1.26	73.45	3.12	1.22	0.0
437699	pass3_cone	11023	102067	11	UNL	11030	0	1.06	0.45	86.58	1.59	0.47	0.0
437699	pass3_cone	11023	104069	11	UNL	11030	0	0.51	3.22	172.36	1.2	3.21	0.0
437699	pass3_cone	11023	106071	13	UNL	11030	0	0.34	11.16	116.69	12.36	11.09	0.0
437699	pass3_cone	11023	111076	13	UNL	11030	0	0.7	4.33	179.86	4.11	4.25	0.0
437699	pass3_cone	11023	112077	13	UNL	11030	0	0.45	3.28	178.89	3.03	3.19	0.0
437699	pass3_cone	11023	114079	13	UNL	11030	0	0.78	2.44	151.5	3.73	2.37	0.0
437699	pass3_cone	11023	115080	11	UNL	11030	0	4.67	1.51	122.18	1.07	1.45	0.0
437699	pass3_cone	11023	116081	11	UNL	11030	0	2.99	0.67	123.85	1.48	0.71	0.0
437699	pass3_cone	11023	117083	11	UNL	11030	0	2.53	3.61	117.76	5.38	3.58	0.0
437699	pass3_cone	11023	117084	13	UNL	11030	0	3.86	3.69	120.17	5.4	3.64	0.0
437699	pass3_cone	11023	118085	13	UNL	11030	0	5.89	4.03	178.54	5.34	3.96	0.0
437699	pass3_cone	11023	119087	11	UNL	11030	0	4.77	1.21	159.53	1.48	1.14	0.0
437699	pass3_cone	11023	119093	11	UNL	11030	0	2.87	2.17	162.38	1.09	2.12	0.0
437699	pass3_cone	11023	119094	11	UNL	11030	0	1.26	2.24	164.77	1.39	2.17	0.0
437699	pass3_cone	11023	119096	13	UNL	11030	0	4.64	2.78	158.82	1.45	2.72	0.0
437699	pass3_cone	11023	119099	0	UNL	11030	0	2.34	2.47	165.77	1.61	2.4	0.0
444187	pass3_cone	19079	60073	13	UNL	19079	1	0.91	23.34	11.9	23.34	22.77	0.0
444187	pass3_cone	19082	61074	11	IN	19082	1	1.11	11.03	39.74	11.03	10.52	0.0
444187	pass3_cone	19079	62075	13	UNL	19079	1	0.73	8.92	41.7	9.67	11.71	0.0
447477	pass3_cone	11019	36023	13	UNL	11019	1	0.39	7.43	118.6	7.43	3.53	0.0
447477	pass3_cone	11019	37024	2212	UNL	11019	1	0.42	8.23	49.27	8.23	10.59	0.0
447477	pass3_cone	11019	38025	11	UNL	11019	1	3.13	9.3	101.12	9.3	5.35	0.0
447477	pass3_cone	11019	39026	11	UNL	11019	1	1.55	2.05	101.96	2.05	3.07	0.0
447477	pass3_cone	11019	40027	13	UNL	11019	1	0.39	13.14	36.93	13.14	17.8	0.0
447477	pass3_cone	11019	41028	13	UNL	11019	1	0.25	7.64	83.42	7.64	3.44	0.0
447477	pass3_cone	11019	42029	13	UNL	11019	1	0.7	14.84	34.32	14.84	19.32	0.0
447477	pass3_cone	11019	44031	13	UNL	11019	1	0.32	12.77	48.9	12.77	13.67	0.0
447477	pass3_cone	11019	49036	13	UNL	11019	1	0.66	16.15	64.47	16.15	17.27	0.0
447477	pass3_cone	11019	50037	2212	UNL	11019	1	0.27	16.19	60.08	16.19	17.08	0.0
447477	pass3_cone	11006	54041	13	UNL	11006	1	0.87	21.54	26.2	21.54	21.54	0.0
447477	pass3_cone	11006	55042	13	UNL	11006	1	0.38	21.56	9.12	21.56	32.64	0.0
447477	pass3_cone	11019	57044	13	UNL	11019	1	0.26	10.14	94.5	10.14	8.15	0.0
447477	pass3_cone	11019	58045	11	UNL	11019	1	0.89	9.33	81.1	9.33	10.59	0.0
447477	pass3_cone	11019	59046	13	UNL	11019	1	0.23	7.2	86.11	7.2	6.01	0.0
447477	pass3_cone	11019	60047	2212	UNL	11019	1	0.42	6.92	56.77	6.92	4.86	0.0
447477	pass3_cone	11019	61048	11	UNL	11019	1	3.78	7.37	51.75	7.37	6.89	0.0
447477	pass3_cone	11019	62049	13	UNL	11019	1	0.59	8.24	67.31	8.24	4.77	0.0
447477	pass3_cone	11019	70055	13	UNL	11019	1	6.63	2.39	63.37	2.39	2.38	0.0
447477	pass3_cone	11019	71063	11	UNL	11019	1	4.36	1.42	57.47	1.42	4.04	0.0
447477	pass3_cone	11019	71065	11	UNL	11019	1	7.31	4.46	55.77	4.46	1.19	0.0
447477	pass3_cone	11019	71066	11	UNL	11019	1	9.14	4.33	53.39	4.33	6.43	0.0
447477	pass3_cone	11019	72067	11	UNL	11019	1	14.62	7.81	58.89	7.81	4.45	0.0
447477	pass3_cone	11019	74069	11	UNL	11019	1	5.16	2.15	32.71	2.15	1.46	0.0
447477	pass3_cone	11019	76072	11	UNL	11019	1	2.36	7.17	61.79	7.17	4.21	0.0
447477	pass3_cone	11019	76074	11	UNL	11019	1	7.75	7.28	64.02	7.28	4.35	0.0
447477	pass3_cone	11019	76075	11	UNL	11019	1	2.16	6.91	69.41	6.91	3.41	0.0
447477	pass3_cone	11019	76077	11	UNL	11019	1	4.79	7.28	64.02	7.28	4.35	0.0
447477	pass3_cone	11019	76078	13	UNL	11019	1	1.73	6.53	66.77	6.53	3.87	0.0
447477	pass3_cone	11019	77081	11	UNL	11019	1	10.31	2.41	93.07	2.41	2.1	0.0
447477	pass3_cone	11019	77082	11	UNL	11019	1	4.77	2.41	93.07	2.41	2.1	0.0
447477	pass3_cone	11019	77084	11	UNL	11019	1	4.99	2.41	93.07	2.41	2.1	0.0
447477	pass3_cone	11019	70087	0	UNL	11019	1	2.06	2.39	63.37	2.39	2.23	0.0
46363	pass3_cone	19079	50097	13	UNL	19079	1	0.94	9.91	105.09	7.75	9.91	0.0
46363	pass3_cone	19079	51098	2212	UNL	19079	1	0.51	5.74	114.51	3.81	5.74	0.0
46363	pass3_cone	19079	52099	11	UNL	19079	1	1.04	10.18	118.22	10.46	10.18	0.0
46363	pass3_cone	19079	53100	13	UNL	19079	1	0.2	4.66	109.32	4.44	4.66	0.0
46363	pass3_cone	19079	54101	2212	UNL	19079	1	0.23	1.56	110.57	2.06	1.56	0.0
46363	pass3_cone	19079	55102	11	UNL	19079	1	1.9	3.79	113.56	4.84	3.79	0.0
46363	pass3_cone	19079	56103	13	UNL	19079	1	0.54	4.93	84.62	2.41	4.93	0.0
46363	pass3_cone	19079	58105	2212	UNL	19079	1	2.59	16.33	30.78	17.39	16.33	0.0
46363	pass3_cone	19079	64111	2212	UNL	19079	1	0.51	7.0	109.06	9.51	6.87	0.0
46363	pass3_cone	19079	65112	13	UNL	19079	1	2.39	11.76	72.06	13.75	11.58	0.0
46363	pass3_cone	19079	68115	11	UNL	19079	1	0.98	10.85	61.48	12.07	11.0	0.0
46363	pass3_cone	19079	70117	13	UNL	19079	1	0.86	2.89	102.93	5.45	2.89	0.0
46363	pass3_cone	19079	71118	11	UNL	19079	1	0.89	3.64	72.99	1.45	3.65	0.0
46363	pass3_cone	19079	73120	11	UNL	19079	1	2.02	9.6	101.58	9.51	9.42	0.0
46363	pass3_cone	19079	74121	11	UNL	19079	1	1.38	1.66	103.79	3.81	1.79	0.0
46363	pass3_cone	19079	75123	11	UNL	19079	1	0.69	11.82	113.61	9.37	11.83	0.0
46363	pass3_cone	19079	75126	2212	UNL	19079	1	3.53	10.46	112.42	7.93	10.48	0.0
46363	pass3_cone	19079	76127	11	UNL	19079	1	6.55	7.83	102.12	8.03	8.03	0.0
46363	pass3_cone	19079	79130	13	UNL	19079	1	0.6	2.9	156.1	1.17	3.05	0.0
46363	pass3_cone	19079	83134	13	UNL	19079	1	0.6	6.21	80.85	4.67	6.13	0.0
46363	pass3_cone	19079	86143	11	UNL	19079	1	5.96	9.39	68.85	11.05	9.19	0.0
46363	pass3_cone	19079	87144	11	UNL	19079	1	2.68	8.85	52.07	6.68	9.0	0.0
46363	pass3_cone	19079	89147	11	UNL	19079	1	1.48	4.81	139.75	5.45	4.72	0.0
46363	pass3_cone	19079	89148	13	UNL	19079	1	8.04	4.97	141.16	5.63	4.89	0.0
46363	pass3_cone	19079	89149	11	UNL	19079	1	3.03	4.97	141.16	5.63	4.89	0.0
489330	pass3_cone	4019	4011	11	UNL	4018	0	13.97	1.62	27.1	1.62	2.45	0.0
489330	pass3_cone	4019	4024	11	UNL	4018	0	9.78	2.68	25.12	2.68	6.5	0.0
489330	pass3_cone	4019	4031	11	UNL	4018	0	6.17	11.38	25.12	11.38	14.12	0.0
489330	pass3_cone	4019	4032	11	UNL	4018	0	5.64	11.35	29.67	11.35	9.83	0.0
489330	pass3_cone	4019	25050	11	UNL	4018	0	1.2	9.59	44.23	9.59	9.32	0.0
489330	pass3_cone	4019	26051	11	UNL	4018	0	1.59	20.56	34.08	20.56	17.57	0.0
489330	pass3_cone	4019	27052	11	UNL	4018	0	2.37	8.34	80.17	8.34	9.83	0.0
489330	pass3_cone	4019	28053	11	UNL	4018	0	1.21	17.68	38.05	17.68	15.5	0.0
489330	pass3_cone	4019	29054	13	UNL	4018	0	0.13	10.93	61.8	10.93	10.05	0.0
489330	pass3_cone	4019	30055	13	UNL	4018	0	0.34	11.53	57.73	11.53	7.74	0.0
489330	pass3_cone	4019	31056	13	UNL	4018	0	0.55	10.28	44.71	10.28	14.29	0.0
489330	pass3_cone	4019	32057	11	UNL	4018	0	0.69	19.21	36.85	19.21	20.79	0.0
489330	pass3_cone	4019	33058	13	UNL	4018	0	0.59	21.47	38.77	21.47	22.42	0.0
