ev	sat	near	gap	sat_pdg	sat_E	sat_len	sat_conn	sat_track	pio	near_E	marks
172230	42063	5027	14.54	11	1.69	0.3	3	0	0	1470.2	unl
172230	44065	5027	22.11	11	0.39	0.8	3	0	0	1470.2	unl
172230	48069	5027	9.52	11	1.18	0.2	3	0	0	1470.2	unl
172230	50071	5027	18.1	11	2.96	0.6	3	0	0	1470.2	unl
174637	9043	9019	25.27	11	7.34	2.7	1	0	0	785.3	unl
174637	37062	9019	5.57	11	4.21	0.9	3	0	0	785.3	unl
174637	28053	9019	18.67	13	5.83	2.4	4	1	0	785.3	unl
196649	35081	11113	28.26	2212	4.0	0.3	3	1	0	1607.9	unl
196649	44090	11113	27.13	11	1.2	0.4	3	0	0	1607.9	unl
196649	52098	11113	17.51	11	2.4	0.4	3	0	0	1607.9	unl
214469	108174	16078	5.17	11	8.88	3.3	2	0	0	1797.1	unl
214469	56089	16078	31.47	11	4.07	1.0	2	0	0	1797.1	unl
214469	57090	16078	36.14	11	1.39	0.4	3	0	0	1797.1	unl
214469	60093	16078	25.87	2212	5.22	0.6	3	1	0	1797.1	unl
214469	68102	16078	24.14	11	2.73	0.6	3	0	0	1797.1	unl
214469	75109	16078	38.82	11	4.3	0.7	3	0	0	1797.1	unl
219295	77103	15128	16.21	11	1.85	2.5	2	0	0	1391.6	unl
219295	49075	15128	16.6	2212	6.6	0.5	3	1	0	1391.6	unl
219295	56082	15128	21.78	11	2.11	0.2	3	0	0	1391.6	unl
234638	44047	10041	28.23	11	0.02	5.2	2	0	0	1001.3	unl
234638	50053	10041	22.07	11	4.69	1.6	2	0	0	1001.3	unl
234638	91114	10041	16.35	11	2.0	1.6	2	0	0	1001.3	unl
234638	45048	10041	7.03	11	1.14	0.8	3	0	0	1001.3	unl
234638	46049	10018	18.25	11	1.67	0.3	3	0	0	24.0	unl
234638	54059	10041	37.36	11	1.76	1.9	3	0	0	1001.3	unl
234638	56061	10041	39.69	11	1.09	0.2	3	0	0	1001.3	unl
234638	57062	10041	16.39	11	0.73	0.2	3	0	0	1001.3	unl
234638	58063	10041	19.49	11	0.16	0.2	3	0	0	1001.3	unl
234638	59064	10041	16.54	11	0.63	0.7	3	0	0	1001.3	unl
234638	60065	10041	13.04	11	2.73	0.6	3	0	0	1001.3	unl
234638	61066	10041	14.23	11	4.6	1.0	3	0	0	1001.3	unl
234638	67072	10018	35.16	11	0.43	0.3	3	0	0	24.0	unl
234638	88111	10041	35.22	11	1.04	0.3	3	0	0	1001.3	unl
234638	89112	10041	18.33	11	0.32	0.2	3	0	0	1001.3	unl
234638	90113	10041	19.21	11	0.33	0.2	3	0	0	1001.3	unl
235435	22061	42066	5.38	11	4.62	2.4	2	0	0	40.4	unl
235435	17056	42066	6.86	11	0.3	0.2	3	0	0	40.4	unl
239794	59113	2069	6.17	11	0.99	1.5	2	0	0	2690.6	unl
239794	44096	2069	17.62	11	2.41	0.3	3	0	0	2690.6	unl
239794	51103	2069	13.77	2212	2.87	1.0	3	1	0	2690.6	unl
239794	58112	2069	36.21	11	7.27	1.1	3	0	0	2690.6	unl
246579	46085	19047	13.78	11	6.13	2.0	3	0	0	1655.8	unl
246579	52091	19047	9.84	11	3.04	0.6	3	0	0	1655.8	unl
246579	55094	19047	38.52	11	3.71	0.7	3	0	0	1655.8	unl
246579	57096	19047	3.53	11	1.73	0.3	3	0	0	1655.8	unl
246579	59098	19047	7.18	11	2.67	0.4	3	0	0	1655.8	unl
246579	64103	19047	24.49	11	2.37	0.3	3	0	0	1655.8	unl
246579	65104	19047	16.54	11	0.5	0.2	3	0	0	1655.8	unl
246579	79118	19047	8.03	11	3.91	0.5	3	0	0	1655.8	unl
256587	74217	11301	19.0	11	1.85	1.7	2	0	1	3591.6	unl
256587	66209	11301	30.6	11	3.01	1.0	2	0	0	3591.6	unl
256587	63206	11301	6.93	11	6.18	1.4	2	0	0	3591.6	unl
256587	41184	11301	18.86	11	1.31	0.4	3	0	0	3591.6	unl
256587	43186	11301	13.65	11	0.28	0.5	3	0	0	3591.6	unl
256587	44187	11301	31.22	11	2.18	0.9	3	0	0	3591.6	unl
256587	46189	11301	22.5	11	2.57	0.5	3	0	0	3591.6	unl
256587	47190	11301	7.71	11	0.24	0.4	3	0	0	3591.6	unl
256587	48191	11301	19.46	11	1.95	0.2	3	0	0	3591.6	unl
256587	49192	11301	6.59	11	4.89	1.0	3	0	0	3591.6	unl
256587	50193	11301	36.82	11	1.96	0.3	3	0	0	3591.6	unl
256587	51194	11301	10.54	11	1.18	0.4	3	0	0	3591.6	unl
256587	52195	11301	13.97	11	1.89	0.3	3	0	0	3591.6	unl
256587	53196	11301	26.01	11	0.92	0.2	3	0	0	3591.6	unl
256587	54197	11301	9.33	11	1.56	0.7	3	0	0	3591.6	unl
256587	61204	11301	38.78	11	1.09	0.3	3	0	0	3591.6	unl
256587	72215	11301	17.76	11	0.94	0.3	3	0	0	3591.6	unl
256587	80223	11301	19.44	11	1.19	0.6	3	0	0	3591.6	unl
256587	81224	11301	25.8	11	2.0	0.4	3	0	0	3591.6	unl
256587	84227	11301	18.98	11	0.29	0.3	3	0	0	3591.6	unl
256587	85228	11301	27.33	11	1.69	0.3	3	0	0	3591.6	unl
256587	86229	11301	17.15	11	1.83	0.4	3	0	0	3591.6	unl
256587	90233	11301	14.62	11	2.36	0.5	3	0	0	3591.6	unl
256587	95238	11301	15.94	11	1.96	0.2	3	0	0	3591.6	unl
256587	104247	11301	9.13	11	4.11	0.5	3	0	0	3591.6	unl
256587	107250	11301	36.87	11	2.61	1.3	3	0	0	3591.6	unl
256587	111259	11301	13.64	11	1.61	0.3	3	0	0	3591.6	unl
256587	135296	11301	35.8	11	2.91	0.4	3	0	0	3591.6	unl
267597	29041	5121	14.61	11	0.48	0.3	3	0	0	1312.5	unl
267597	43055	5121	23.31	11	2.11	0.2	3	0	0	1312.5	unl
267597	55067	5121	21.58	11	2.28	0.3	3	0	0	1312.5	unl
267597	70082	5121	5.41	11	1.91	0.1	3	0	0	1312.5	unl
267597	72084	5121	15.28	2212	2.96	0.4	3	1	0	1312.5	unl
267597	79091	5121	4.16	11	0.28	2.9	3	0	0	1312.5	unl
267597	32044	5121	11.26	2212	4.9	0.6	4	1	0	1312.5	unl
268067	15079	15080	0.0	11	2.67	3.2	1	0	0	723.1	unl
268067	62034	15080	7.08	11	7.32	1.6	2	0	0	723.1	unl
268067	63035	15080	6.65	11	2.13	0.7	3	0	0	723.1	unl
268067	64036	15080	6.58	11	0.74	0.7	3	0	0	723.1	unl
268067	57029	15080	17.36	13	3.17	1.4	3	1	0	723.1	unl
268784	35058	13027	15.1	11	0.18	0.7	3	0	0	1050.3	unl
268784	37060	78124	4.73	11	1.29	0.3	3	0	0	95.2	unl
268784	42065	13027	12.31	11	1.39	0.4	3	0	0	1050.3	unl
268784	57080	78124	7.82	11	1.01	0.3	3	0	0	95.2	unl
268784	61084	13027	32.03	11	3.08	0.9	3	0	0	1050.3	unl
269774	30042	13237	24.15	11	3.22	2.2	2	0	0	916.1	unl
269774	44056	87134	35.44	11	0.85	1.4	2	0	0	1136.4	unl
269774	31043	97197	4.77	11	6.25	1.8	3	0	0	250.8	unl
269774	38050	36048	36.78	11	3.25	0.8	3	0	0	24.0	unl
269774	39051	87134	13.7	11	0.17	0.2	3	0	0	1136.4	unl
269774	56068	87134	20.66	2212	5.49	0.0	3	1	0	1136.4	unl
269774	61073	87134	13.45	11	1.28	0.9	3	0	0	1136.4	unl
269774	84093	87134	3.43	11	2.95	0.8	3	0	0	1136.4	unl
269774	108232	13237	37.73	11	0.88	0.4	3	0	0	916.1	in
269774	37049	36048	30.92	13	6.53	3.8	4	1	0	24.0	unl
271851	99023	23010	18.82	11	2.1	0.6	3	0	0	1256.1	unl
271851	103027	23010	28.18	11	2.32	0.4	3	0	0	1256.1	unl
271851	107031	23010	38.18	11	1.69	0.3	3	0	0	1256.1	unl
271851	108032	23010	24.1	11	4.67	0.8	3	0	0	1256.1	unl
271851	111035	23010	10.01	11	1.5	0.4	3	0	0	1256.1	unl
271851	131064	23010	12.78	11	1.02	2.3	3	0	0	1256.1	unl
30504	11021	11008	0.0	13	1.91	7.0	1	1	0	48.3	unl
30504	11066	11008	0.0	11	3.57	2.1	1	0	0	48.3	unl
30504	48030	11065	25.18	11	7.92	2.0	2	0	1	321.2	unl
30504	55037	11065	6.95	11	1.93	2.2	3	0	0	321.2	unl
30504	69060	11065	7.72	11	7.09	2.5	3	0	0	321.2	unl
30504	42024	11065	24.77	11	0.78	0.6	3	0	0	321.2	unl
30504	47029	11008	4.58	11	1.72	0.6	3	0	0	48.3	unl
30504	50032	11068	17.25	11	3.49	1.0	3	0	0	659.7	unl
30504	53035	11068	8.56	2212	2.68	0.2	3	1	0	659.7	unl
30504	67058	11008	2.03	11	0.81	0.7	3	0	0	48.3	unl
30504	68059	11065	5.22	11	7.36	1.7	3	0	0	321.2	unl
30504	57039	11065	16.06	13	0.13	0.0	3	1	0	321.2	unl
342199	41041	69087	5.14	11	0.42	0.4	3	0	0	53.5	unl
342199	43043	20032	16.24	11	2.21	0.2	3	0	0	745.1	unl
342199	56056	20032	28.39	11	1.39	0.3	3	0	0	745.1	unl
342199	72098	25109	10.74	11	2.83	0.9	3	0	0	54.9	in
342199	73099	25109	12.88	11	1.52	0.3	3	0	0	54.9	in
350186	42021	6044	24.06	11	2.83	0.4	3	0	0	673.7	unl
350186	43022	6044	16.95	11	2.72	0.5	3	0	0	673.7	unl
350186	44023	6044	33.74	11	3.89	0.4	3	0	0	673.7	unl
350186	45024	6044	4.3	11	2.79	0.6	3	0	0	673.7	unl
350186	47026	6044	21.96	11	1.14	0.5	3	0	0	673.7	unl
350186	51030	6044	31.18	11	1.79	0.7	3	0	0	673.7	unl
360535	39085	7060	15.06	11	6.62	1.5	2	0	0	1933.3	unl
360535	30076	7060	21.66	11	4.93	1.0	3	0	0	1933.3	unl
388	57072	23032	36.21	2212	0.44	0.1	3	1	0	1964.1	unl
388	58073	23032	39.38	11	1.24	0.4	3	0	0	1964.1	unl
388	67083	23032	10.05	11	0.33	0.4	3	0	0	1964.1	unl
388	69085	23032	13.21	11	1.11	0.3	3	0	0	1964.1	unl
388	70086	23032	10.56	2212	2.96	0.0	3	1	0	1964.1	unl
388	94112	23032	20.98	11	8.47	3.2	3	0	0	1964.1	unl
38856	12082	12035	1.19	11	1.79	1.0	1	0	0	272.0	unl
38856	39044	12035	35.72	11	1.68	0.4	3	0	0	272.0	unl
389538	43045	11007	15.58	11	8.85	2.8	2	0	0	24.1	unl
389538	37039	11007	25.15	11	2.69	0.7	3	0	0	24.1	unl
389538	59064	74082	17.11	11	9.34	1.5	3	0	0	21.9	unl
389538	68076	54056	18.36	11	2.5	0.4	3	0	0	232.4	unl
389538	69077	54056	10.3	11	0.28	0.2	3	0	0	232.4	unl
389538	70078	74082	28.19	11	4.94	0.8	3	0	0	21.9	unl
389538	72080	54056	7.88	11	3.01	0.8	3	0	0	232.4	unl
389538	58063	78095	9.56	13	2.48	1.6	3	1	0	40.5	unl
400474	81074	82076	2.4	11	7.77	2.2	2	0	0	45.8	unl
400474	45048	18126	2.69	11	0.88	0.6	3	0	0	1240.8	unl
400474	46049	18126	35.66	11	1.47	0.3	3	0	0	1240.8	unl
400474	50053	82076	8.28	11	4.64	0.9	3	0	0	45.8	unl
400474	51054	82076	3.06	2212	2.98	0.4	3	1	0	45.8	unl
400474	52055	82076	13.86	11	2.52	0.3	3	0	0	45.8	unl
400474	53056	82076	23.15	11	1.03	0.8	3	0	0	45.8	unl
400474	55058	82076	6.95	11	4.43	0.7	3	0	0	45.8	unl
400474	91097	18126	34.2	11	2.45	0.3	3	0	0	1240.8	unl
400474	93099	18126	19.42	11	3.81	0.8	3	0	0	1240.8	unl
400474	94100	18126	14.03	2212	5.24	0.4	3	1	0	1240.8	unl
400474	96102	18126	33.22	11	1.79	0.4	3	0	0	1240.8	unl
400474	97103	18126	33.04	11	2.73	0.4	3	0	0	1240.8	unl
400474	98104	18126	22.02	11	0.7	0.3	3	0	0	1240.8	unl
400474	100106	18126	17.14	11	2.98	0.3	3	0	0	1240.8	unl
400474	101107	18126	28.53	11	1.7	0.3	3	0	0	1240.8	unl
400474	103109	18126	26.48	11	1.5	1.1	3	0	0	1240.8	unl
400474	106112	18126	16.59	11	0.51	0.3	3	0	0	1240.8	unl
42280	26073	8021	11.37	11	2.65	1.0	3	0	0	1832.7	unl
42280	28075	8021	15.11	11	5.78	0.9	3	0	0	1832.7	unl
42280	29076	8021	23.57	11	2.33	0.6	3	0	0	1832.7	unl
42280	30077	8021	23.76	2212	6.42	0.4	3	1	0	1832.7	unl
42280	40087	8021	32.1	11	2.61	1.0	3	0	0	1832.7	unl
42280	51098	8021	29.34	11	7.64	1.7	3	0	0	1832.7	unl
42280	52099	8021	26.96	13	6.35	3.0	3	1	0	1832.7	unl
422851	29037	1023	14.63	11	1.28	0.3	3	0	0	1174.2	unl
422851	35043	1023	17.92	11	2.67	0.8	3	0	0	1174.2	unl
422851	39047	1023	11.66	11	0.61	0.1	3	0	0	1174.2	unl
422851	40048	1023	15.27	11	1.4	0.2	3	0	0	1174.2	unl
422851	41049	1023	30.14	11	0.56	0.3	3	0	0	1174.2	unl
422851	42050	1023	26.45	11	0.72	0.5	3	0	0	1174.2	unl
422851	43051	1023	25.03	11	2.1	0.3	3	0	0	1174.2	unl
422851	44052	1023	28.68	11	1.65	0.8	3	0	0	1174.2	unl
422851	45053	1023	17.14	2212	4.84	0.2	3	1	0	1174.2	unl
422851	46054	1023	29.21	11	2.21	0.2	3	0	0	1174.2	unl
422851	52060	1023	11.78	11	3.81	0.9	3	0	0	1174.2	unl
422851	53061	1023	25.22	11	2.29	1.2	3	0	0	1174.2	unl
422851	56064	1023	36.08	11	1.73	0.4	3	0	0	1174.2	unl
423981	59066	12095	27.76	11	0.71	1.0	2	0	0	676.6	unl
423981	55062	12095	7.24	11	9.97	3.4	2	0	0	676.6	unl
423981	66073	12095	11.93	11	0.22	1.6	2	0	0	676.6	unl
423981	44051	12095	10.36	11	4.11	0.4	3	0	0	676.6	unl
423981	46053	12095	3.57	2212	7.03	1.7	3	1	0	676.6	unl
423981	48055	12095	19.37	11	1.02	0.1	3	0	0	676.6	unl
423981	51058	12095	9.72	11	0.66	0.9	3	0	0	676.6	unl
423981	57064	12095	22.61	11	0.61	0.3	3	0	0	676.6	unl
423981	62069	12095	17.62	2212	9.85	0.8	3	1	0	676.6	unl
423981	65072	12095	38.35	11	2.49	0.2	3	0	0	676.6	unl
423981	68075	12095	18.9	11	1.87	0.2	3	0	0	676.6	unl
423981	69076	12095	11.28	11	9.83	1.8	3	0	0	676.6	unl
423981	70077	12095	8.84	11	2.5	0.5	3	0	0	676.6	unl
423981	71078	12037	7.4	11	0.09	0.4	3	0	0	152.1	unl
423981	61068	12095	15.42	13	0.98	0.4	4	1	0	676.6	unl
433451	92166	4040	12.4	11	3.89	3.5	2	0	0	2092.4	unl
433451	100244	4040	30.81	11	2.85	4.0	2	0	0	2092.4	unl
433451	44118	4040	4.36	11	0.71	1.3	2	0	0	2092.4	unl
433451	99178	4040	6.45	11	1.43	4.4	3	0	0	2092.4	unl
433451	20094	4040	14.5	11	1.03	0.3	3	0	0	2092.4	unl
433451	21095	4040	17.68	11	1.02	0.3	3	0	0	2092.4	unl
433451	22096	4040	11.57	11	4.54	0.8	3	0	0	2092.4	unl
433451	23097	4040	26.27	11	3.56	0.8	3	0	0	2092.4	unl
433451	24098	4040	21.1	11	1.18	0.5	3	0	0	2092.4	unl
433451	25099	4040	29.0	11	1.1	0.2	3	0	0	2092.4	unl
433451	26100	4040	36.09	11	0.88	0.2	3	0	0	2092.4	unl
433451	28102	4040	38.27	11	0.61	0.4	3	0	0	2092.4	unl
433451	41115	4040	16.74	11	0.57	1.0	3	0	0	2092.4	unl
433451	51125	4040	9.32	11	1.39	0.4	3	0	0	2092.4	unl
433451	53127	4040	16.13	11	1.89	0.3	3	0	0	2092.4	unl
433451	67141	4040	23.25	11	0.76	0.5	3	0	0	2092.4	unl
433451	76150	4040	9.22	11	0.0	1.4	3	0	0	2092.4	unl
433451	80154	4040	14.0	11	2.12	0.2	3	0	0	2092.4	unl
433451	81155	4040	22.26	2212	2.02	0.8	3	1	0	2092.4	unl
433451	84158	4040	12.86	2212	6.82	0.5	3	1	0	2092.4	unl
433451	87161	4040	22.66	11	0.5	0.3	3	0	0	2092.4	unl
433451	93167	4040	20.73	2212	5.48	0.7	3	1	0	2092.4	unl
433451	94168	4040	18.34	11	1.09	0.4	3	0	0	2092.4	unl
433451	95169	4040	9.89	11	2.11	0.9	3	0	0	2092.4	unl
433451	96170	4040	34.99	11	7.57	1.3	3	0	0	2092.4	unl
437699	11025	11030	0.0	11	9.19	2.7	1	0	0	1303.9	unl
437699	100065	11030	11.52	11	1.77	6.7	2	0	0	1303.9	unl
437699	93053	11030	10.57	11	1.12	0.4	3	0	0	1303.9	unl
437699	96056	11030	24.04	11	1.95	0.3	3	0	0	1303.9	unl
437699	98058	11030	23.85	11	2.48	0.5	3	0	0	1303.9	unl
437699	105070	11030	38.51	11	7.97	1.2	3	0	0	1303.9	unl
437699	107072	11030	7.55	11	0.46	0.5	3	0	0	1303.9	unl
437699	108073	11030	18.42	11	1.84	0.4	3	0	0	1303.9	unl
437699	109074	11030	25.94	11	2.75	0.3	3	0	0	1303.9	unl
437699	113078	11030	8.44	11	7.91	0.7	3	0	0	1303.9	unl
437699	95055	11030	19.3	13	1.29	0.5	4	1	0	1303.9	unl
447477	43030	11019	19.0	11	2.77	0.7	3	0	0	869.0	unl
447477	47034	11019	38.97	11	0.1	0.3	3	0	0	869.0	unl
447477	48035	11019	16.73	11	4.52	0.9	3	0	0	869.0	unl
447477	52039	11019	30.86	11	1.47	0.2	3	0	0	869.0	unl
447477	53040	11019	16.45	11	0.62	0.3	3	0	0	869.0	unl
46363	49096	19079	9.98	11	2.25	0.1	3	0	0	1810.6	unl
46363	59106	19079	10.82	11	1.48	0.6	3	0	0	1810.6	unl
46363	60107	19079	35.23	11	1.9	0.4	3	0	0	1810.6	unl
46363	61108	19079	37.81	11	0.46	0.2	3	0	0	1810.6	unl
46363	62109	19079	37.62	11	0.5	0.3	3	0	0	1810.6	unl
46363	67114	19079	34.64	11	1.28	0.1	3	0	0	1810.6	unl
46363	69116	19079	28.31	2212	3.48	0.4	3	1	0	1810.6	unl
46363	72119	19079	6.34	11	0.51	0.3	3	0	0	1810.6	unl
46363	77128	19079	26.89	11	2.16	0.4	3	0	0	1810.6	unl
46363	80131	19079	22.82	11	1.21	0.9	3	0	0	1810.6	unl
46363	81132	19079	30.63	11	1.57	0.3	3	0	0	1810.6	unl
46363	82133	19079	10.86	11	2.97	0.4	3	0	0	1810.6	unl
46363	84135	19079	16.13	11	2.41	0.7	3	0	0	1810.6	unl
469665	33008	68052	30.55	11	7.38	2.1	2	0	0	39.5	unl
469665	32007	68052	12.89	11	0.9	0.2	3	0	0	39.5	in
469665	34009	15003	15.75	11	1.85	0.4	3	0	0	625.7	in
469665	36011	15003	14.71	11	4.08	1.0	3	0	0	625.7	in
469665	38013	15003	21.09	11	3.69	0.8	3	0	0	625.7	unl
489330	52069	4018	6.61	11	4.07	1.5	2	0	0	1440.0	unl
489330	42067	4018	7.8	11	1.18	0.4	3	0	0	1440.0	unl
52672	28023	9011	12.32	11	1.78	0.3	3	0	0	786.7	unl
52672	30025	9011	16.6	11	0.84	0.4	3	0	0	786.7	unl
52672	31026	9011	17.88	11	0.21	0.4	3	0	0	786.7	unl
52672	32027	9011	20.52	11	1.38	0.3	3	0	0	786.7	unl
52672	44039	9011	32.65	11	0.25	0.3	3	0	0	786.7	unl
52672	51046	9011	17.01	11	0.16	3.0	3	0	0	786.7	unl
52672	58053	82082	12.84	11	3.08	0.3	3	0	0	92.5	unl
52672	59054	9011	30.25	2212	3.88	0.2	3	1	0	786.7	unl
52672	60055	82082	31.19	11	1.81	0.2	3	0	0	92.5	unl
52672	62057	9011	37.9	11	1.25	2.0	3	0	0	786.7	unl
52672	76063	9011	8.33	2212	0.66	0.7	3	1	0	786.7	unl
52672	85085	9011	38.77	11	0.56	0.2	3	0	0	786.7	unl
54095	87117	17137	3.9	11	1.64	2.4	2	0	0	2607.8	unl
54095	64100	17137	6.48	11	0.29	2.3	2	0	0	2607.8	unl
54095	69105	17137	7.2	11	4.36	3.2	2	0	0	2607.8	unl
54095	40076	17137	37.83	11	1.61	0.3	3	0	0	2607.8	unl
54095	41077	17137	30.37	2212	3.26	0.2	3	1	0	2607.8	unl
54095	42078	17137	23.99	11	1.57	0.5	3	0	0	2607.8	unl
54095	44080	85115	30.28	11	2.3	0.4	3	0	0	29.1	unl
54095	45081	17137	14.75	2212	2.79	0.2	3	1	0	2607.8	unl
54095	46082	17137	14.3	11	5.44	0.6	3	0	0	2607.8	unl
54095	47083	17137	36.77	11	1.99	0.5	3	0	0	2607.8	unl
54095	50086	17137	34.96	11	1.86	0.4	3	0	0	2607.8	unl
54095	51087	17137	6.42	2212	1.58	0.7	3	1	0	2607.8	unl
54095	53089	17137	4.49	11	0.48	0.3	3	0	0	2607.8	unl
54095	55091	17137	8.01	11	0.82	0.4	3	0	0	2607.8	unl
54095	56092	85115	6.34	11	1.64	0.4	3	0	0	29.1	unl
54095	63099	17137	8.45	11	1.0	0.2	3	0	0	2607.8	unl
54095	73109	17137	5.93	11	2.69	0.4	3	0	0	2607.8	unl
54095	86116	17137	4.8	11	3.42	1.3	3	0	0	2607.8	unl
54095	91121	17137	3.87	11	3.58	0.9	3	0	0	2607.8	unl
69314	40029	3014	23.55	11	1.0	1.1	2	0	0	68.9	unl
69314	71076	3014	30.76	11	4.53	6.1	2	0	0	68.9	unl
69314	37026	3014	21.69	11	2.12	0.2	3	0	0	68.9	unl
69314	39028	3014	32.42	11	3.29	0.4	3	0	0	68.9	unl
69314	44033	3014	25.8	11	0.49	0.8	3	0	0	68.9	unl
69314	45034	3014	17.17	11	2.16	0.4	3	0	0	68.9	unl
69314	46035	3001	27.52	11	0.23	0.2	3	0	0	22.0	unl
69314	48037	3014	25.1	11	1.62	0.3	3	0	0	68.9	unl
69314	69039	3014	31.44	11	3.61	0.8	3	0	0	68.9	unl
69314	73084	3014	35.06	11	1.68	0.4	3	0	0	68.9	unl
74544	39068	12085	29.28	11	1.74	0.4	3	0	0	2063.3	unl
74544	40069	12085	8.89	11	1.77	0.4	3	0	0	2063.3	unl
81597	87049	19009	33.47	11	5.55	0.6	3	0	0	1416.1	unl
81597	88050	19009	30.51	11	0.57	0.2	3	0	0	1416.1	unl
81597	104066	19009	17.75	11	7.58	1.4	3	0	0	1416.1	unl
90055	11149	11033	0.0	11	1.32	1.5	1	0	0	2080.9	unl
90055	92051	128150	6.25	11	9.5	2.1	2	0	0	29.6	unl
90055	113072	11033	36.79	11	5.44	1.8	2	0	0	2080.9	unl
90055	91050	128150	12.13	2212	3.38	0.5	3	1	0	29.6	unl
90055	93052	11033	6.32	11	6.7	0.9	3	0	0	2080.9	unl
90055	94053	11033	27.41	11	0.2	0.4	3	0	0	2080.9	unl
90055	103062	11033	8.27	11	1.27	0.3	3	0	0	2080.9	unl
90055	104063	11033	29.12	11	0.33	1.5	3	0	0	2080.9	unl
90055	106065	11033	20.64	11	2.66	0.4	3	0	0	2080.9	unl
90055	107066	11033	38.41	2212	2.64	0.4	3	1	0	2080.9	unl
90055	108067	11033	21.24	11	0.8	0.3	3	0	0	2080.9	unl
90055	110069	146144	15.47	11	1.6	0.3	3	0	0	50.0	unl
90055	111070	11033	32.69	11	1.85	0.3	3	0	0	2080.9	unl
90055	115074	11033	30.66	2212	0.9	5.8	3	1	0	2080.9	unl
90055	117076	11033	18.97	11	1.05	0.3	3	0	0	2080.9	unl
90055	118077	11033	10.93	11	6.07	0.7	3	0	0	2080.9	unl
90055	119078	11033	21.59	11	0.14	0.8	3	0	0	2080.9	unl
90055	120079	11033	21.37	11	0.71	0.3	3	0	0	2080.9	unl
90055	121080	11033	27.18	11	0.2	0.3	3	0	0	2080.9	unl
90055	122081	11033	24.17	11	1.6	0.4	3	0	0	2080.9	unl
90055	123082	11033	25.02	11	1.29	0.3	3	0	0	2080.9	unl
90055	124083	11033	14.97	11	2.35	0.5	3	0	0	2080.9	unl
90055	125084	11033	20.79	11	0.62	0.4	3	0	0	2080.9	unl
90055	126085	11033	29.13	11	0.84	0.5	3	0	0	2080.9	unl
90055	134094	11033	4.95	11	4.01	0.8	3	0	0	2080.9	unl
90055	144134	128150	3.44	2212	7.75	4.2	3	1	0	29.6	unl
