evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
389588	mcp1k	human	0	17001	0.00	0	0	0	17000	22002	17000	17000	17000	None	None	17000	0
389874	mcp1k	human	0	11001	0.00	1	0	0	11001	11000	11001	11001	11001	None	None	11001	1
390182	mcp1k	human	0	4004	1.52	1	0	0	4004	4004	4004	4004	4004	None	None	4004	1
390216	mcp2k	ai-scanner	0	13003	0.62	1	0	0	13003	13003	13003	13003	13003	None	None	13003	1
390370	mcp2k	human	0	7003	0.25	1	0	0	7003	7003	7003	7003	7003	None	None	7003	1
390391	mcp2k	ai-scanner	0	4001	2.21	1	0	0	4001	4001	4001	4001	4001	None	None	4001	1
390634	mcp2k	human	0	1005	0.30	0	0	0	1005	26029	1005	1005	1005	None	None	1005	1
390743	mcp2k	ai-scanner	0	17004	0.24	1	0	0	17006	17004	17004	17004	17004	None	None	17006	1
390810	mcp2k	human	0	12003	0.00	0	0	0	12003	37010	12003	12003	12003	None	None	12003	1
390842	mcp1k	human	0	3001	0.20	0	0	0	3001	3005	3005	3005	3005	None	None	3001	0
390864	mcp1k	human	0	16000	0.00	1	0	0	16002	53015	16002	16002	16002	None	None	16002	0
390942	mcp2k	ai-scanner	0	13001	1.73	0	0	0	13001	44034	13001	13001	13001	None	None	13001	1
391260	mcp1k	human	0	13002	0.36	1	0	0	13002	23009	13002	13002	13002	None	None	13002	1
391415	mcp2k	ai-scanner	0	11002	2.41	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
391513	mcp2k	ai-scanner	0	8002	0.16	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
391766	mcp1k	human	0	25009	0.00	1	0	0	17001	25009	17001	17001	17001	None	None	17001	0
391777	mcp2k	human	0	14005	0.33	1	0	0	14005	14005	14005	14005	14005	None	None	14005	1
391899	mcp2k	ai-scanner	0	5002	0.81	0	0	0	5002	11017	5002	5002	5002	None	None	5002	1
392009	mcp2k	ai-scanner	0	6002	0.00	1	0	0	6002	6002	6002	6002	6002	None	None	6002	1
392327	mcp2k	ai-scanner	0	14002	0.28	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
392527	mcp2k	ai-scanner	0	13003	1.70	1	0	0	13003	13003	13003	13003	13003	None	None	13003	1
392552	mcp1k	human	0	12001	0.00	0	0	0	12001	12001	12001	12001	12001	None	None	12001	1
392649	mcp2k	ai-scanner	0	7001	0.00	0	0	0	7001	11002	7001	7001	7001	None	None	7001	1
392759	mcp2k	human	0	10001	1.58	0	0	0	10001	33023	10001	10001	10001	None	None	10001	1
392891	mcp2k	human	0	16001	0.00	1	0	0	16001	16001	16001	16001	16001	None	None	16001	1
392988	mcp2k	ai-scanner	0	14003	1.32	1	0	0	14003	14003	14003	14003	14003	None	None	14003	1
393042	mcp1k	human	0	15001	0.00	1	0	0	15001	15001	15001	15001	15001	None	None	15001	1
393089	mcp2k	ai-scanner	0	19001	0.25	1	0	0	19001	19001	19001	19001	19001	None	None	19001	1
393133	mcp2k	human	0	15003	0.00	0	0	0	34018	21009	34018	34018	34018	None	None	34018	0
393212	mcp1k	human	0	83064	0.00	0	0	0	83064	55053	83064	83064	83064	None	None	83064	1
393485	mcp2k	ai-scanner	0	4002	0.37	1	0	0	4002	4002	4002	4002	4002	None	None	4002	1
393538	mcp2k	ai-scanner	0	8002	0.42	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
393608	mcp1k	human	0	9001	0.30	1	0	0	9001	9001	9001	9001	9001	None	None	9001	1
393727	mcp2k	human	0	20001	0.00	1	0	0	20001	20001	20001	20001	20001	None	None	20001	1
393758	mcp2k	ai-scanner	0	17002	0.59	1	0	0	17002	17002	17002	17002	17002	None	None	17002	1
393935	mcp2k	ai-scanner	0	16001	0.00	0	0	0	16001	16001	16001	16001	16001	None	None	16001	1
394407	mcp2k	human	0	18004	0.00	0	0	0	11001	49011	11001	11001	11001	None	None	11001	0
394532	mcp1k	human	0	39031	0.00	0	0	0	39033	32023	39033	39033	39033	None	None	39033	0
394642	mcp1k	human	0	13003	0.74	1	0	0	13004	13003	13003	13003	13003	None	None	13004	1
394796	mcp1k	human	0	15002	0.40	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
395012	mcp2k	ai-scanner	0	10005	0.20	1	0	0	10005	10005	10005	10005	10005	None	None	10005	1
395033	mcp2k	ai-scanner	0	10003	0.00	1	0	0	10003	10003	10003	10003	10003	None	None	10003	1
395089	mcp2k	ai-scanner	0	21004	0.55	1	0	0	21005	21004	21004	21004	21004	None	None	21005	1
395209	mcp2k	ai-scanner	0	4001	1.45	1	0	0	4001	4001	4001	4001	4001	None	None	4001	1
395277	mcp2k	human	0	3002	0.00	0	0	0	3001	3000	3000	3000	3000	None	None	3001	0
395298	mcp2k	ai-scanner	0	56016	1.58	1	0	0	15001	56016	56016	56016	56016	None	None	15001	1
395443	mcp2k	ai-scanner	0	5003	0.45	1	0	0	5003	5003	5003	5003	5003	None	None	5003	1
395573	mcp2k	ai-scanner	0	10002	0.57	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
395597	mcp2k	human	0	20002	0.18	1	0	0	20001	20002	20002	20002	20002	None	None	20001	1
395610	mcp1k	human	0	22001	0.00	1	0	0	22001	22001	22001	22001	22001	None	None	22001	1
395654	mcp1k	human	0	15002	0.00	0	0	0	15002	15002	15002	15002	15002	None	None	15002	1
395695	mcp2k	human	0	11003	0.84	1	0	0	11003	11003	11003	11003	11003	None	None	11003	1
395837	mcp2k	human	0	22001	0.00	0	0	0	22001	30002	22001	22001	22001	None	None	22001	1
395870	mcp2k	ai-scanner	0	16002	0.67	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
395962	mcp1k	human	0	15004	0.55	0	0	0	15004	40010	15004	15004	15004	None	None	15004	1
396037	mcp2k	human	0	63027	0.00	0	0	0	17001	60022	17001	17001	17001	None	None	17001	0
396057	mcp2k	human	0	11004	0.00	1	0	0	11003	11003	11003	11003	11003	None	None	11003	0
396091	mcp2k	human	0	7005	1.25	1	0	0	7005	7005	7005	7005	7005	None	None	7005	1
396157	mcp2k	human	0	3001	0.00	1	0	0	3001	29004	3001	3001	3001	None	None	3001	1
396222	mcp2k	human	0	9048	1.88	1	0	0	9015	9052	9052	9052	9052	None	None	9015	0
396323	mcp2k	human	0	10003	1.84	0	0	0	10003	20019	10003	10003	10003	None	None	10003	1
396355	mcp2k	human	0	24003	0.18	1	0	0	24003	24003	24003	24003	24003	None	None	24003	1
396420	mcp2k	human	0	10002	2.01	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
396551	mcp2k	human	0	13001	0.00	1	0	0	13001	13001	13001	13001	13001	None	None	13001	1
396761	mcp2k	human	0	15001	1.52	1	0	0	15001	65005	15001	15001	15001	None	None	15001	1
396805	mcp2k	ai-scanner	0	6002	0.00	1	0	0	6002	6002	6002	6002	6002	None	None	6002	1
396816	mcp2k	human	0	18000	0.00	0	0	0	57036	57036	57036	57036	57036	None	None	57036	0
396829	mcp2k	human	0	17001	0.00	0	0	0	17001	84030	17001	17001	17001	None	None	17001	1
396882	mcp2k	human	0	12005	0.00	1	0	0	12005	17011	12005	12005	12005	None	None	12005	1
396927	mcp2k	ai-scanner	0	15004	0.06	1	0	0	15004	15004	15004	15004	15004	None	None	15004	1
396971	mcp2k	ai-scanner	0	10003	2.57	0	0	0	10003	65014	10003	10003	10003	None	None	10003	1
397005	mcp2k	human	0	19005	1.33	1	0	0	19003	19005	19005	19005	19005	None	None	19003	1
397103	mcp2k	ai-scanner	0	8002	0.67	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
397190	mcp2k	ai-scanner	0	10001	0.00	0	0	0	10001	23008	10001	10001	10001	None	None	10001	1
397379	mcp2k	human	0	13003	0.57	1	0	0	13003	41008	13003	13003	13003	None	None	13003	1
397401	mcp2k	ai-scanner	0	16005	1.27	1	0	0	16005	16005	16005	16005	16005	None	None	16005	1
397476	mcp2k	human	0	23006	0.00	0	0	0	18001	42018	18001	18001	18001	None	None	18001	0
397487	mcp2k	human	0	10000	0.00	1	0	0	10001	37006	10001	10001	10001	None	None	10001	0
397542	mcp2k	human	0	6001	0.36	0	0	0	6002	27006	6002	6002	6002	None	None	6002	0
397599	mcp2k	ai-scanner	0	22002	0.45	1	0	0	22002	22002	22002	22002	22002	None	None	22002	1
397630	mcp2k	ai-scanner	0	15002	1.16	1	0	0	15002	26025	15002	15002	15002	None	None	15002	1
397722	mcp1k	human	0	18003	0.79	1	0	0	18003	21004	18003	18003	18003	None	None	18003	1
397920	mcp1k	human	0	8002	0.00	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
397927	mcp2k	human	0	13002	0.34	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
398181	mcp2k	ai-scanner	0	37024	0.60	1	0	0	9001	37024	37024	37024	37024	None	None	9001	1
398260	mcp1k	human	0	5002	0.48	1	0	0	5002	5002	5002	5002	5002	None	None	5002	1
398268	mcp2k	human	0	15006	1.82	0	0	0	15002	37014	15002	15002	15002	None	None	15002	0
398313	mcp2k	ai-scanner	0	8002	0.33	0	0	0	8002	17006	8002	8002	8002	None	None	8002	1
398414	mcp1k	human	0	18001	0.00	1	0	0	18001	18001	18001	18001	18001	None	None	18001	1
399052	mcp1k	human	0	19029	0.00	1	0	0	15021	19029	19029	19029	19029	None	None	15021	1
399061	mcp2k	ai-scanner	0	9001	0.00	0	0	0	9001	13003	9001	9001	9001	None	None	9001	1
399118	mcp1k	human	0	16013	0.00	0	0	0	9001	9001	9001	9001	9001	None	None	9001	0
399303	mcp2k	ai-scanner	0	14002	0.00	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
399328	mcp1k	human	0	12003	0.26	1	0	0	12003	12003	12003	12003	12003	None	None	12003	1
399702	mcp1k	human	0	27001	0.00	0	0	0	27001	27000	27000	27000	27000	None	None	27001	0
399856	mcp1k	human	0	3001	0.00	1	0	0	3001	3001	3001	3001	3001	None	None	3001	1
399860	ncpi0	human	0	17023	1.67	1	0	0	17023	17023	17023	17023	17023	None	None	17023	1
399998	mcp1k	human	0	20002	0.27	1	0	0	20002	20003	20002	20002	20002	None	None	20002	1
400029	mcp2k	ai-scanner	0	15004	0.00	1	0	0	15004	15004	15004	15004	15004	None	None	15004	1
400054	mcp1k	human	0	16001	0.00	0	0	0	16001	24003	16001	16001	16001	None	None	16001	1
400117	mcp2k	ai-scanner	0	15002	0.36	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
400185	mcp2k	human	0	14001	0.00	0	0	0	14001	14001	14001	14001	14001	None	None	14001	1
400251	mcp2k	ai-scanner	0	17003	0.28	1	0	0	17003	17003	17003	17003	17003	None	None	17003	1
400460	mcp1k	human	0	18001	0.00	1	0	0	18001	18001	18001	18001	18001	None	None	18001	1
400474	nuecc48	human	0	18003	1.47	1	0	0	18003	18003	18003	18003	18003	None	None	18003	1
400504	mcp1k	human	0	6002	0.00	0	0	0	6002	6002	6002	6002	6002	None	None	6002	1
400592	mcp1k	human	0	14002	0.37	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
400636	mcp1k	human	0	13001	0.00	1	0	0	13001	13001	13001	13001	13001	None	None	13001	1
400779	mcp2k	human	0	18001	0.00	1	0	0	18001	68005	18001	18001	18001	None	None	18001	1
400856	mcp1k	human	0	12003	0.00	1	0	0	12003	12000	12000	12000	12000	None	None	12003	0
401054	mcp1k	human	0	11002	0.47	0	0	0	11002	16005	11002	11002	11002	None	None	11002	1
401197	mcp2k	human	0	9001	0.00	1	0	0	9001	9001	9001	9001	9001	None	None	9001	1
401241	mcp2k	human	0	13000	0.00	1	0	0	13001	46006	13001	13001	13001	None	None	13001	0
401516	mcp1k	human	0	12002	1.52	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
401626	mcp1k	human	0	9001	0.00	0	0	0	9001	24022	9001	9001	9001	None	None	9001	1
401780	mcp1k	human	0	13002	0.00	0	0	0	13001	13001	13001	13001	13001	None	None	13001	0
402077	mcp2k	ai-scanner	0	15003	0.10	1	0	0	15003	15003	15003	15003	15003	None	None	15003	1
402209	mcp2k	ai-scanner	0	7002	0.16	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
402330	mcp1k	human	0	1003	1.81	1	0	0	1003	26006	1003	1003	1003	None	None	1003	1
402880	mcp1k	human	0	9004	0.00	0	0	0	9001	57037	9001	9001	9001	None	None	9001	0
403023	mcp2k	human	0	11003	0.00	1	0	0	11002	60041	11003	11003	11003	None	None	11002	1
403397	mcp2k	ai-scanner	0	8002	0.76	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
404189	mcp2k	ai-scanner	0	5002	0.77	1	0	0	5002	5002	5002	5002	5002	None	None	5002	1
404244	mcp1k	human	0	12001	0.00	0	0	0	12001	49021	12001	12001	12001	None	None	12001	1
404684	mcp1k	human	0	9002	0.00	0	0	0	9003	9003	9003	9003	9003	None	None	9003	0
405201	mcp2k	ai-scanner	0	20001	0.47	1	0	0	20001	20001	20001	20001	20001	None	None	20001	1
405234	mcp1k	human	0	16003	0.35	1	0	0	16003	16003	16003	16003	16003	None	None	16003	1
405432	mcp1k	human	0	15002	0.61	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
405674	mcp1k	human	0	11003	0.38	1	0	0	11003	11003	11003	11003	11003	None	None	11003	1
405707	mcp2k	human	0	17003	3.10	1	0	0	17003	17003	17003	17003	17003	None	None	17003	1
405740	mcp1k	human	0	14001	0.00	1	0	0	14001	39005	14001	14001	14001	None	None	14001	1
405927	mcp2k	human	0	21001	0.00	0	0	0	21002	26004	21002	21002	21002	None	None	21002	0
406125	mcp2k	human	0	8003	1.16	0	0	0	8003	8003	8003	8003	8003	None	None	8003	1
406147	mcp2k	ai-scanner	0	22011	1.18	1	0	0	22011	22011	22011	22011	22011	None	None	22011	1
406367	mcp2k	human	0	12000	1.96	1	0	0	12000	40014	12000	12000	12000	None	None	12000	1
406631	mcp2k	human	0	18001	0.00	0	0	0	18004	27023	18004	18004	18004	None	None	18004	0
406752	mcp1k	human	0	7001	2.15	1	0	0	7002	31006	7002	7002	7002	None	None	7002	0
406796	mcp1k	human	0	11001	2.48	0	0	0	11001	51008	11001	11001	11001	None	None	11001	1
407148	mcp1k	human	0	15002	0.00	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
407280	mcp1k	human	0	51013	1.70	1	0	0	16002	51013	51013	51013	51013	None	None	16002	1
407534	mcp2k	human	0	11002	0.24	1	0	0	11002	11004	11004	11004	11004	None	None	11002	0
407886	mcp2k	human	0	26004	0.00	0	0	0	11001	11002	11002	11002	11002	None	None	11001	0
407918	mcp1k	human	0	11006	2.02	0	0	0	11000	48030	11000	11000	11000	None	None	11000	0
408326	mcp2k	ai-scanner	0	21003	0.89	1	0	0	21003	21003	21003	21003	21003	None	None	21003	1
408534	mcp1k	human	0	23014	0.00	1	0	0	9000	23013	9000	9000	9000	None	None	9000	0
408678	mcp2k	ai-scanner	0	14003	1.81	0	0	0	14003	53046	14003	14003	14003	None	None	14003	1
409052	mcp2k	human	0	17001	0.00	1	0	0	17001	17001	17001	17001	17001	None	None	17001	1
409140	mcp2k	ai-scanner	0	13004	1.71	1	0	0	13004	13004	13004	13004	13004	None	None	13004	1
409514	mcp2k	human	0	8001	0.07	1	0	1	8002	8002	8002	8002	8002	None	None	8002	0
409546	mcp1k	human	0	41016	0.00	1	0	0	9001	41017	41017	41017	41017	None	None	9001	0
409624	mcp2k	human	0	5002	3.51	1	0	0	None	32012	None	None	None	None	None	None	0
409634	mcp1k	human	0	63020	0.00	0	0	0	63019	64021	63019	63019	63019	None	None	63019	0
409888	mcp2k	human	0	13002	0.00	0	0	0	13002	13003	13003	13003	13003	None	None	13002	0
409906	mcp2k	ai-scanner	0	13006	0.27	0	0	0	13004	20007	13004	13004	13004	None	None	13004	0
409920	mcp1k	human	0	7001	0.00	0	0	0	7001	48017	7001	7001	7001	None	None	7001	1
409942	mcp1k	human	0	17004	0.38	1	0	0	17004	17004	17004	17004	17004	None	None	17004	1
409964	mcp1k	human	0	14003	0.36	1	0	0	14003	14003	14003	14003	14003	None	None	14003	1
410008	mcp1k	human	0	35008	0.00	0	0	0	35008	98040	35008	35008	35008	None	None	35008	1
410566	mcp2k	human	0	7002	0.04	1	0	0	7002	11004	7002	7002	7002	None	None	7002	1
410680	mcp2k	ai-scanner	0	11003	0.53	1	0	0	11006	11003	11003	11003	11003	None	None	11006	1
410698	mcp2k	ai-scanner	0	13002	0.60	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
411460	mcp1k	human	0	6000	0.07	1	0	0	6002	24009	6002	6002	6002	None	None	6002	0
412208	mcp1k	human	0	7001	0.00	1	0	0	7001	7001	7001	7001	7001	None	None	7001	1
412396	mcp2k	ai-scanner	0	19002	0.72	1	0	0	19005	19002	19002	19002	19002	None	None	19005	1
412612	mcp2k	human	0	10000	0.00	0	0	0	10001	10001	10001	10001	10001	None	None	10001	0
412638	mcp2k	human	0	18001	2.86	0	0	0	18001	79015	18001	18001	18001	None	None	18001	1
414024	mcp2k	human	0	17001	0.00	0	0	0	17001	32008	17001	17001	17001	None	None	17001	1
414200	mcp2k	ai-scanner	0	6002	0.53	1	0	0	6002	6002	6002	6002	6002	None	None	6002	1
414240	mcp2k	human	0	17002	0.00	1	0	0	17003	22004	17003	17003	17003	None	None	17003	0
414288	mcp2k	human	0	1001	0.00	1	0	0	1002	1002	1002	1002	1002	None	None	1002	0
414306	mcp2k	human	0	11001	0.00	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
415186	mcp2k	human	0	19002	1.47	1	0	0	19002	19002	19002	19002	19002	None	None	19002	1
415564	mcp2k	human	0	37008	17.45	1	0	0	17000	22006	17000	17000	17000	None	None	17000	0
417100	mcp2k	human	0	25002	0.00	1	0	0	25002	25002	25002	25002	25002	None	None	25002	1
417496	mcp2k	ai-scanner	0	19002	0.00	0	0	0	19002	23005	19002	19002	19002	None	None	19002	1
417782	mcp2k	human	0	14001	0.00	0	0	0	14002	18003	14002	14002	14002	None	None	14002	0
422851	nuecc48	human	0	1005	0.31	1	0	0	1005	1005	1005	1005	1005	None	None	1005	1
423981	nuecc48	human	0	12003	1.15	1	0	0	12003	12003	12003	12003	12003	None	None	12003	1
433451	nuecc48	human	0	4007	0.11	1	0	0	4007	4007	4007	4007	4007	None	None	4007	1
437699	nuecc48	human	0	11005	0.64	1	0	0	11005	11005	11005	11005	11005	None	None	11005	1
444187	nuecc48	human	0	19002	0.41	1	0	0	19002	19002	19002	19002	19002	None	None	19002	1
447477	nuecc48	human	0	11001	0.08	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
463565	ncpi0	human	0	108102	0.00	0	0	0	13006	48043	13006	13006	13006	None	None	13006	0
469665	nuecc48	human	0	15003	1.30	1	0	0	15003	15003	15003	15003	15003	None	None	15003	1
473952	mcp2k	human	0	18001	0.00	1	0	0	18001	18001	18001	18001	18001	None	None	18001	1
474370	mcp2k	ai-scanner	0	8001	0.00	0	0	0	8001	26011	8001	8001	8001	None	None	8001	1
474612	mcp2k	human	0	5000	0.00	1	0	0	5000	5002	5000	5000	5000	None	None	5000	1
474678	mcp2k	human	0	60013	0.52	1	0	0	17002	60013	60013	60013	60013	None	None	17002	1
477142	mcp2k	human	0	60016	0.00	1	0	0	18002	60016	18002	18002	18002	None	None	18002	0
478088	mcp2k	ai-scanner	0	22002	1.06	1	0	0	22002	22002	22002	22002	22002	None	None	22002	1
478220	mcp2k	ai-scanner	0	17001	0.00	1	0	0	17001	17001	17001	17001	17001	None	None	17001	1
478374	mcp2k	ai-scanner	0	12002	4.27	0	0	0	12002	15004	12002	12002	12002	None	None	12002	1
478594	mcp2k	ai-scanner	0	9002	0.84	1	0	0	9002	9002	9002	9002	9002	None	None	9002	1
478638	mcp2k	ai-scanner	0	5001	0.68	1	0	0	5002	5001	5001	5001	5001	None	None	5002	1
478880	mcp2k	human	0	24004	0.00	1	0	0	14001	24004	24004	24004	24004	None	None	14001	1
479650	mcp2k	human	0	8001	0.21	0	0	0	8002	28016	8002	8002	8002	None	None	8002	0
480728	mcp2k	ai-scanner	0	11002	0.48	1	0	0	11002	34008	11002	11002	11002	None	None	11002	1
480772	mcp2k	human	0	10004	0.76	1	0	0	10004	10004	10004	10004	10004	None	None	10004	1
480970	mcp2k	ai-scanner	0	10002	4.22	1	0	0	10001	10003	10003	10003	10003	None	None	10001	0
481014	mcp2k	human	0	52012	0.00	1	0	0	52012	50009	52012	52012	52012	None	None	52012	1
486247	mcp1k	human	0	18011	0.00	1	0	0	7001	17006	7001	7001	7001	None	None	7001	0
486687	mcp1k	human	0	20001	0.32	1	0	0	20002	20001	20001	20001	20001	None	None	20002	1
487303	mcp1k	human	0	7002	1.52	0	0	0	7002	41003	7002	7002	7002	None	None	7002	1
487853	mcp1k	human	0	45021	0.00	0	0	0	13001	29009	13001	13001	13001	None	None	13001	0
488139	mcp1k	human	0	14003	1.37	1	0	0	14003	14003	14003	14003	14003	None	None	14003	1
488755	mcp1k	human	0	9002	0.00	0	0	0	9002	14003	9002	9002	9002	None	None	9002	1
489327	mcp1k	human	0	19003	0.30	1	0	0	19003	19003	19003	19003	19003	None	None	19003	1
489330	nuecc48	human	0	4004	0.39	1	0	0	4004	4004	4004	4004	4004	None	None	4004	1
489503	mcp1k	human	0	18003	0.00	0	0	0	18001	18001	18001	18001	18001	None	None	18001	0
490361	mcp1k	human	0	20005	0.17	1	0	0	20005	20005	20005	20005	20005	None	None	20005	1
490581	mcp1k	human	0	6001	0.00	1	0	0	6001	6001	6001	6001	6001	None	None	6001	1
490779	mcp1k	human	0	15001	0.00	0	0	0	15001	43021	15001	15001	15001	None	None	15001	1
490977	mcp1k	human	0	17001	0.00	0	0	0	17001	50020	17001	17001	17001	None	None	17001	1
491483	mcp1k	human	0	13001	0.00	0	0	0	13002	33011	13002	13002	13002	None	None	13002	0
492649	mcp1k	human	0	20001	0.00	0	0	0	20001	51022	20001	20001	20001	None	None	20001	1
492803	mcp1k	human	0	16002	0.00	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
492913	mcp1k	human	0	15001	0.00	1	0	0	15001	20002	15001	15001	15001	None	None	15001	1
493243	mcp1k	human	0	13001	0.00	0	0	0	13001	13001	13001	13001	13001	None	None	13001	1
493659	mcp2k	human	0	20000	0.00	0	0	0	20001	59005	20001	20001	20001	None	None	20001	0
494297	mcp2k	ai-scanner	0	10003	0.99	1	0	0	10003	10003	10003	10003	10003	None	None	10003	1
494847	mcp2k	human	0	4001	0.00	0	0	0	4001	23014	4001	4001	4001	None	None	4001	1
495199	mcp2k	ai-scanner	0	37010	0.00	1	0	0	18001	37010	37010	37010	37010	None	None	18001	1
495881	mcp2k	human	0	2004	0.00	1	0	0	2006	23010	2006	2006	2006	None	None	2006	0
497311	mcp2k	human	0	18003	0.00	0	0	0	15001	18002	18002	18002	18002	None	None	15001	0
497399	mcp2k	human	0	24000	0.05	0	0	0	24001	24001	24001	24001	24001	None	None	24001	0
497553	mcp2k	ai-scanner	0	12003	0.51	1	0	0	12003	12003	12003	12003	12003	None	None	12003	1
498851	mcp2k	ai-scanner	0	11002	0.22	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
499115	mcp2k	ai-scanner	0	6003	0.72	1	0	0	6003	6003	6003	6003	6003	None	None	6003	1
499423	mcp2k	human	0	35012	0.00	0	0	0	11002	40023	11002	11002	11002	None	None	11002	0
499577	mcp2k	human	0	13005	0.65	1	0	0	13005	13005	13005	13005	13005	None	None	13005	1
500149	mcp2k	ai-scanner	0	17002	0.59	1	0	0	17002	17002	17002	17002	17002	None	None	17002	1
500567	mcp2k	human	0	13000	4.79	1	0	0	13002	13000	13000	13000	13000	None	None	13002	1
501711	mcp2k	human	0	13002	0.00	0	0	0	13002	67057	13002	13002	13002	None	None	13002	1
502019	mcp2k	human	0	9002	1.04	1	0	0	9003	9002	9002	9002	9002	None	None	9003	1
502525	mcp2k	ai-scanner	0	19003	0.96	1	0	0	19003	19003	19003	19003	19003	None	None	19003	1
502921	mcp2k	ai-scanner	0	10004	0.10	1	0	0	10004	10004	10004	10004	10004	None	None	10004	1
506114	ncpi0	human	0	28058	0.00	1	0	0	None	28058	28058	28058	28058	None	None	None	1
506746	ncpi0	human	0	21038	1.87	1	0	0	69110	69110	21038	21038	21038	None	None	69110	1
521075	ncpi0	human	0	94055	0.00	1	0	0	18001	94055	94055	94055	94055	None	None	18001	1
