event	truth	frac_wanted	keep_node	cand_node	conn1	conn2	mv1	mv2	len1	len2	gap	gap_exact	angle_fold	nstep	ngood	nbad	badrun	cont_frac	qmed	qfrac	dqdx_frag	dqdx_abs	t0_frag	t0_abs	walked	ax15_ang	ax100_ang	ax_d	jx15_ang	jx100_ang	jx_d
409634	UNKNOWN	0.0	21002	66023	2	3	1	0	47.8	0.1	22.21	22.21	77.52	36	1	35	35	0.028	0.0	0.353	3053.5	7533.7	1.1	1.1	1	94.79	94.79	22.21	94.79	94.79	22.21
409634	UNKNOWN	0.0	67024	66023	3	3	0	0	0.4	0.1	23.2	23.2	29.61	38	0	38	38	0.0	0.0	0.289	3053.5	4362.3	1.1	1.1	1	62.97	62.97	23.39	62.97	62.97	23.39
409634	DISTINCT	0.0	69032	66023	3	3	0	0	8.7	0.1	21.59	21.59	79.57	35	1	34	34	0.029	0.0	0.229	3053.5	5554.3	1.1	1.1	1	78.4	78.4	22.13	78.4	78.4	22.13
409634	UNKNOWN	0.0	21002	67024	2	3	1	0	47.8	0.4	13.93	13.93	77.85	22	1	21	21	0.045	0.0	0.409	4362.3	4387.0	1.1	1.1	1	41.21	41.21	24.75	41.21	41.21	24.75
409634	UNKNOWN	0.0	27015	67024	2	3	1	0	31.7	0.4	29.84	29.84	70.25	49	2	47	47	0.041	0.0	0.041	4362.3	10110.6	1.1	1.1	1	144.48	146.1	29.86	144.06	145.64	29.84
409634	UNKNOWN	0.0	21002	69032	2	3	1	0	47.8	8.7	13.3	13.3	30.38	21	0	21	21	0.0	0.0	0.438	7755.3	7533.7	1.1	1.1	1	149.01	149.01	18.9	149.37	149.37	13.3
409888	DISTINCT	0.0	57045	13008	2	1	1	0	60.0	0.8	3.99	3.99	23.01	6	1	5	5	0.167	0.0	0.333	1803.1	6034.3	0.7	0.7	1	157.45	156.75	3.99	157.45	156.75	3.99
409888	DISTINCT	0.0	13008	41014	1	3	0	0	0.8	0.2	13.12	13.12	40.33	21	0	21	21	0.0	3858.1	1.0	2680.5	1803.1	0.7	0.7	1	120.61	120.61	13.12	120.61	120.61	13.12
409888	DISTINCT	0.0	57045	41014	2	3	1	0	60.0	0.2	14.1	14.1	40.22	22	0	22	22	0.0	355.1	0.545	2680.5	6034.3	0.7	0.7	1	92.99	93.65	14.18	92.99	93.65	14.18
415278	DISTINCT	0.0	23037	23014	1	1	1	1	396.1	5.5	0.0	0.0	72.88	0	0	0	0	1.0	-1.0	-1.0	5114.3	7554.6	1.7	1.7	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
415278	DISTINCT	0.0	23012	23014	1	1	1	1	270.3	5.5	0.0	0.0	73.58	0	0	0	0	1.0	-1.0	-1.0	5114.3	4737.3	1.7	1.7	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
415278	DISTINCT	0.0	23037	23012	1	1	1	1	396.1	270.3	0.0	0.0	20.36	0	0	0	0	1.0	-1.0	-1.0	4737.3	7554.6	1.7	1.7	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
415278	UNKNOWN	0.0	22050	54084	4	4	0	0	20.7	0.7	20.37	20.37	80.18	33	0	33	33	0.0	0.0	0.091	2151.3	4495.2	1.7	1.7	1	120.4	120.4	20.93	120.96	120.96	20.37
415278	DISTINCT	0.0	23037	64111	1	2	1	1	396.1	7.4	3.48	3.48	39.39	5	1	4	4	0.2	5480.7	0.8	9169.1	3401.2	1.7	1.7	1	9.58	13.37	81.63	6.12	9.66	96.04
415278	DISTINCT	0.0	23012	64111	1	2	1	1	270.3	7.4	17.1	17.1	20.57	27	0	27	27	0.0	282.7	0.519	1959.3	4109.1	1.7	1.7	1	24.88	20.85	81.63	23.89	20.56	83.14
415278	UNKNOWN	0.0	99156	64111	2	2	1	1	13.7	7.4	29.46	29.46	37.52	48	1	47	47	0.021	0.0	0.271	9169.1	7513.7	1.7	1.7	1	169.19	164.63	42.51	165.3	156.39	29.46
415278	DISTINCT	0.0	23037	70126	1	3	1	0	396.1	0.5	10.46	10.46	88.39	16	3	13	7	0.188	2618.4	0.75	4992.2	10601.3	1.7	1.7	1	7.62	11.82	97.07	7.62	11.82	97.07
415278	DISTINCT	0.0	23012	70126	1	3	1	0	270.3	0.5	20.14	20.14	67.15	33	5	28	21	0.152	0.0	0.273	4992.2	4109.1	1.7	1.7	1	20.04	17.06	97.07	19.79	16.8	97.08
415278	UNKNOWN	0.0	64111	70126	2	3	1	0	7.4	0.5	8.58	8.58	84.85	13	1	12	12	0.077	1107.9	0.692	4992.2	9169.1	1.7	1.7	1	35.44	35.44	17.18	35.44	35.44	17.18
415278	UNKNOWN	0.0	83139	70126	2	3	1	0	1.5	0.5	15.33	15.33	61.73	25	0	25	25	0.0	0.0	0.4	4992.2	4793.3	1.7	1.7	1	116.68	122.95	15.5	116.08	121.73	15.33
415278	UNKNOWN	0.0	89145	70126	3	3	0	0	0.9	0.5	15.04	15.04	9.35	24	0	24	24	0.0	0.0	0.208	4992.2	3194.6	1.7	1.7	1	159.82	159.82	15.45	158.99	158.99	15.04
415278	UNKNOWN	0.0	97153	70126	2	3	1	0	1.1	0.5	14.51	14.51	79.83	23	0	23	23	0.0	0.0	0.13	4992.2	5369.2	1.7	1.7	1	150.28	150.28	14.72	151.11	151.11	14.51
415278	UNKNOWN	0.0	99156	70126	2	3	1	0	13.7	0.5	29.91	29.91	88.25	49	1	48	48	0.02	324.4	0.551	4992.2	7513.7	1.7	1.7	1	152.32	145.84	29.91	152.32	145.84	29.91
415278	DISTINCT	0.0	23037	81137	1	3	1	0	396.1	0.1	28.3	28.3	81.86	46	1	45	45	0.022	2996.8	1.0	5669.9	3401.2	1.7	1.7	1	10.4	14.35	122.23	10.4	14.35	122.23
415278	UNKNOWN	0.0	64111	81137	2	3	1	0	7.4	0.1	27.73	27.73	73.22	45	0	45	45	0.0	0.0	0.489	5669.9	9169.1	1.7	1.7	1	33.3	33.3	40.68	33.3	33.3	40.68
415278	UNKNOWN	0.0	70126	81137	3	3	0	0	0.5	0.1	26.6	26.6	76.07	43	0	43	43	0.0	981.9	0.674	5669.9	4992.2	1.7	1.7	1	105.34	105.34	26.6	105.34	105.34	26.6
415278	UNKNOWN	0.0	97153	81137	2	3	1	0	1.1	0.1	19.31	19.31	65.17	31	1	30	30	0.032	0.0	0.452	5669.9	5369.2	1.7	1.7	1	56.05	56.05	19.89	56.05	56.05	19.89
415278	UNKNOWN	0.0	99156	81137	2	3	1	0	13.7	0.1	5.78	5.78	82.62	9	1	8	8	0.111	0.0	0.333	5669.9	7513.7	1.7	1.7	1	101.78	97.14	5.88	101.78	97.14	5.88
415278	DISTINCT	0.0	23037	83139	1	2	1	1	396.1	1.5	19.14	19.14	30.93	31	8	23	16	0.258	365.0	0.645	4793.3	10601.3	1.7	1.7	1	16.78	20.98	96.41	16.78	20.98	96.41
415278	DISTINCT	0.0	23012	83139	1	2	1	1	270.3	1.5	9.81	9.81	80.65	15	1	14	14	0.067	0.0	0.133	3839.6	5204.3	1.7	1.7	1	22.32	12.99	96.41	20.54	6.75	117.52
415278	UNKNOWN	0.0	64111	83139	2	2	1	1	7.4	1.5	21.24	21.24	78.11	34	5	29	24	0.147	1951.7	0.735	4793.3	1959.3	1.7	1.7	1	76.89	76.89	21.6	76.89	76.89	21.6
415278	UNKNOWN	0.0	100161	84140	2	3	1	0	5.5	0.7	24.72	24.72	57.92	40	4	36	29	0.1	0.0	0.4	7917.2	5366.4	1.7	1.7	1	34.88	34.88	28.36	34.88	34.88	28.36
415278	UNKNOWN	0.0	97153	85141	2	3	1	0	1.1	0.3	27.22	27.22	83.93	44	0	44	44	0.0	0.0	0.136	3081.2	5369.2	1.7	1.7	1	34.53	34.53	28.1	34.53	34.53	28.1
415278	DISTINCT	0.0	23037	89145	1	3	1	0	396.1	0.9	17.82	17.82	80.27	29	6	23	20	0.207	0.0	0.034	3194.6	5904.6	1.7	1.7	1	10.95	13.78	94.87	10.95	13.78	94.87
415278	DISTINCT	0.0	23012	89145	1	3	1	0	270.3	0.9	14.21	14.21	72.05	23	3	20	18	0.13	0.0	0.478	3194.6	4109.1	1.7	1.7	1	10.9	12.23	94.87	10.9	12.23	94.87
415278	UNKNOWN	0.0	64111	89145	2	3	1	0	7.4	0.9	21.94	21.94	87.24	36	1	35	35	0.028	0.0	0.389	3194.6	9169.1	1.7	1.7	1	62.59	62.59	25.19	62.59	62.59	25.19
415278	UNKNOWN	0.0	83139	89145	2	3	1	0	1.5	0.9	22.17	22.17	67.14	36	0	36	36	0.0	0.0	0.361	3194.6	4793.3	1.7	1.7	1	105.38	94.38	22.17	105.38	94.38	22.17
415278	UNKNOWN	0.0	97153	89145	2	3	1	0	1.1	0.9	18.49	18.49	84.1	30	0	30	30	0.0	0.0	0.133	3194.6	5369.2	1.7	1.7	1	148.84	148.84	18.49	148.84	148.84	18.49
415278	DISTINCT	0.0	23037	97153	1	2	1	1	396.1	1.1	21.92	21.92	26.5	36	0	36	36	0.0	0.0	0.417	5369.2	3401.2	1.7	1.7	1	8.86	12.81	110.26	8.86	12.81	110.26
415278	UNKNOWN	0.0	64111	97153	2	2	1	1	7.4	1.1	20.74	20.74	43.54	34	0	34	34	0.0	0.0	0.441	5369.2	9169.1	1.7	1.7	1	39.19	39.19	31.82	39.19	39.19	31.82
415278	UNKNOWN	0.0	83139	97153	2	2	1	1	1.5	1.1	21.13	21.13	47.43	34	0	34	34	0.0	0.0	0.412	5369.2	4793.3	1.7	1.7	1	73.67	81.12	21.4	73.67	81.12	21.4
415278	UNKNOWN	0.0	99156	97153	2	2	1	1	13.7	1.1	24.61	24.61	14.18	40	0	40	40	0.0	0.0	0.325	5369.2	7513.7	1.7	1.7	1	123.03	116.51	25.09	120.87	114.44	24.61
415278	MERGE	1.0	23037	99156	1	2	1	1	396.1	13.7	29.74	29.74	15.72	49	1	48	48	0.02	0.0	0.49	7513.7	3401.2	1.7	1.7	1	11.2	14.77	124.0	11.2	14.77	124.0
415278	DISTINCT	0.0	23037	100161	1	2	1	1	396.1	5.5	19.89	19.89	58.92	32	1	31	31	0.031	0.0	0.312	5366.4	5115.5	1.7	1.7	1	32.81	30.7	87.04	32.81	30.7	87.04
415278	MERGE	1.0	23012	105182	1	2	1	1	270.3	24.3	4.5	4.5	24.04	7	3	4	4	0.429	8264.0	1.0	4600.6	6514.2	1.7	1.7	1	20.29	7.84	129.03	20.75	8.26	129.62
415278	DISTINCT	0.0	23012	108185	1	3	1	0	270.3	0.4	22.17	22.17	39.81	36	1	35	30	0.028	719.5	0.583	5805.2	6514.2	1.7	1.7	1	17.54	5.64	145.84	17.54	5.64	145.84
415278	UNKNOWN	0.0	105182	108185	2	3	1	0	24.3	0.4	8.57	8.57	30.47	13	0	13	13	0.0	0.0	0.385	5805.2	5410.4	1.7	1.7	1	41.62	49.08	18.05	41.62	49.08	18.05
415278	UNKNOWN	0.0	112192	108185	2	3	1	0	5.9	0.4	20.95	20.95	84.66	34	0	34	34	0.0	0.0	0.147	5805.2	5279.2	1.7	1.7	1	112.73	112.73	21.24	112.96	112.96	20.95
415278	UNKNOWN	0.0	105182	109186	2	3	1	0	24.3	0.3	18.03	18.03	61.2	29	0	29	29	0.0	0.0	0.241	5388.8	5410.4	1.7	1.7	1	28.39	24.29	29.89	28.39	24.29	29.89
415278	UNKNOWN	0.0	108185	109186	3	3	0	0	0.4	0.3	18.33	18.33	31.09	30	0	30	30	0.0	0.0	0.433	5388.8	5805.2	1.7	1.7	1	59.75	59.75	18.51	59.75	59.75	18.51
415278	UNKNOWN	0.0	112192	109186	2	3	1	0	5.9	0.3	26.26	26.26	61.46	43	1	42	42	0.023	0.0	0.349	5388.8	5279.2	1.7	1.7	1	90.17	90.17	26.37	90.17	90.17	26.37
415278	DISTINCT	0.0	23012	111188	1	3	1	0	270.3	0.9	20.92	20.92	86.25	34	1	33	33	0.029	0.0	0.059	1862.9	4339.0	1.7	1.7	1	31.78	17.99	125.57	31.78	17.99	125.57
415278	UNKNOWN	0.0	83139	111188	2	3	1	0	1.5	0.9	25.02	25.02	49.02	41	0	41	41	0.0	0.0	0.195	1862.9	3839.6	1.7	1.7	1	32.21	33.67	43.84	32.21	33.67	43.84
415278	UNKNOWN	0.0	105182	111188	2	3	1	0	24.3	0.9	26.01	26.01	58.02	42	0	42	42	0.0	0.0	0.262	1862.9	5803.1	1.7	1.7	1	83.13	81.81	29.89	83.13	81.81	29.89
415278	UNKNOWN	0.0	105182	112192	2	2	1	1	24.3	5.9	29.22	29.22	66.69	48	0	48	48	0.0	0.0	0.354	5279.2	5410.4	1.7	1.7	1	49.21	56.87	38.98	49.21	56.87	38.98
422851	DISTINCT	0.0	1023	29037	1	3	1	0	236.1	0.3	14.63	14.63	85.15	23	0	23	23	0.0	0.0	0.217	3439.9	3491.2	0.9	0.9	1	12.75	12.57	110.91	12.75	12.57	110.91
422851	DISTINCT	0.0	53061	29037	3	3	0	0	1.2	0.3	22.49	22.49	21.34	36	0	36	36	0.0	738.6	0.694	3439.9	2067.8	0.9	0.9	1	92.39	92.39	22.49	93.19	93.19	22.49
422851	DISTINCT	0.0	1023	35043	1	3	1	0	236.1	0.8	17.92	17.92	11.69	29	0	29	29	0.0	0.0	0.276	3572.8	2026.2	0.9	0.9	1	24.17	23.6	61.74	24.17	23.6	61.74
422851	DISTINCT	0.0	1023	39047	1	3	1	0	236.1	0.1	11.66	11.66	87.39	18	0	18	18	0.0	0.0	0.389	4912.0	2378.3	0.9	0.9	1	5.88	5.34	137.86	5.88	5.34	137.86
422851	DISTINCT	0.0	40048	39047	3	3	0	0	0.2	0.1	21.83	21.83	84.74	35	0	35	35	0.0	0.0	0.143	4912.0	3592.1	0.9	0.9	1	102.3	102.3	21.83	102.3	102.3	21.83
422851	DISTINCT	0.0	1023	40048	1	3	1	0	236.1	0.2	15.27	15.27	54.42	24	0	24	24	0.0	0.0	0.083	3592.1	5766.4	0.9	0.9	1	5.59	6.04	145.26	5.59	6.04	145.26
422851	DISTINCT	0.0	44052	41049	3	3	0	0	0.8	0.3	16.12	16.12	9.59	26	0	26	26	0.0	0.0	0.192	2822.4	2225.8	0.9	0.9	1	92.64	92.64	16.19	91.47	91.47	16.12
422851	DISTINCT	0.0	1023	42050	1	3	1	0	236.1	0.5	26.45	26.45	71.26	43	0	43	43	0.0	0.0	0.116	1576.5	2026.2	0.9	0.9	1	32.09	32.13	71.1	32.09	32.13	71.1
422851	DISTINCT	0.0	1023	43051	1	3	1	0	236.1	0.3	25.03	25.03	64.81	41	2	39	34	0.049	0.0	0.317	4352.7	6340.7	0.9	0.9	1	141.81	141.13	25.03	141.81	141.13	25.03
422851	DISTINCT	0.0	56064	43051	3	3	0	0	0.4	0.3	27.92	27.92	7.75	46	1	45	45	0.022	0.0	0.13	4352.7	4768.4	0.9	0.9	1	149.93	149.93	28.2	149.56	149.56	27.92
422851	DISTINCT	0.0	1023	44052	1	3	1	0	236.1	0.8	28.68	28.68	19.52	47	0	47	47	0.0	0.0	0.021	2225.8	6419.9	0.9	0.9	1	21.3	21.6	109.08	21.3	21.6	109.08
422851	DISTINCT	0.0	1023	46054	1	3	1	0	236.1	0.2	29.21	29.21	24.11	48	0	48	48	0.0	0.0	0.208	7174.5	1576.1	0.9	0.9	1	23.02	23.4	107.18	23.02	23.4	107.18
422851	DISTINCT	0.0	1023	52060	1	3	1	0	236.1	0.9	11.78	11.78	80.85	19	0	19	19	0.0	468.9	0.579	6046.2	4936.5	0.9	0.9	1	25.36	26.03	83.19	25.36	26.03	83.19
422851	DISTINCT	0.0	1023	53061	1	3	1	0	236.1	1.2	25.22	25.22	84.49	41	1	40	40	0.024	1452.6	0.634	2067.8	4538.2	0.9	0.9	1	18.03	17.46	106.1	18.03	17.46	106.1
422851	DISTINCT	0.0	41049	59067	3	3	0	0	0.3	0.3	20.27	20.27	7.5	33	0	33	33	0.0	0.0	0.03	2793.1	2822.4	0.9	0.9	1	37.2	37.2	20.53	37.2	37.2	20.53
422851	DISTINCT	0.0	44052	59067	3	3	0	0	0.8	0.3	14.71	14.71	10.57	24	0	24	24	0.0	0.0	0.083	2793.1	2225.8	0.9	0.9	1	29.62	29.62	15.4	29.62	29.62	15.4
423981	MERGE	1.0	12095	12038	1	3	1	0	86.1	65.0	2.14	0.07	25.2	0	0	0	0	1.0	-1.0	-1.0	6086.6	5658.7	1.1	1.1	1	0.75	3.12	40.79	2.24	4.18	22.76
423981	DISTINCT	0.0	12095	12037	1	3	1	0	86.1	18.8	3.22	3.22	63.63	4	4	0	0	1.0	19918.0	1.0	4631.8	5658.7	1.1	1.1	1	2.63	2.45	44.62	2.63	2.45	44.62
423981	UNKNOWN	0.0	12038	12037	3	3	0	0	65.0	18.8	1.84	1.36	38.38	1	1	0	0	1.0	20187.7	1.0	4631.8	5824.0	1.1	1.1	1	169.75	169.75	4.26	157.3	157.3	6.34
423981	DISTINCT	0.0	12095	44051	1	3	1	0	86.1	0.4	10.36	10.36	34.12	16	1	15	15	0.062	1072.4	0.5	6945.3	4874.2	1.1	1.1	1	6.55	9.11	66.93	6.55	9.11	66.93
423981	UNKNOWN	0.0	12038	44051	3	3	0	0	65.0	0.4	12.57	12.57	58.59	20	1	19	19	0.05	1208.2	0.55	6945.3	7713.1	1.1	1.1	1	148.94	148.94	26.71	148.94	148.94	26.71
423981	UNKNOWN	0.0	12037	44051	3	3	0	0	18.8	0.4	18.8	18.8	87.15	30	2	28	28	0.067	0.0	0.433	6945.3	4631.8	1.1	1.1	1	121.23	121.23	23.58	121.23	121.23	23.58
423981	UNKNOWN	0.0	51058	44051	3	3	0	0	0.9	0.4	26.1	26.1	45.52	42	1	41	41	0.024	0.0	0.167	6945.3	1148.1	1.1	1.1	1	129.3	129.3	26.12	130.16	130.16	26.1
423981	UNKNOWN	0.0	69076	44051	3	3	0	0	1.8	0.4	6.67	6.67	67.58	10	1	9	9	0.1	7457.0	0.8	6945.3	6289.5	1.1	1.1	1	34.19	34.19	8.44	32.6	32.6	8.1
423981	UNKNOWN	0.0	70077	44051	3	3	0	0	0.5	0.4	5.85	5.85	34.57	9	0	9	9	0.0	966.4	0.889	6945.3	4467.8	1.1	1.1	1	73.54	73.54	6.27	76.06	76.06	5.96
423981	UNKNOWN	0.0	71078	44051	3	3	0	0	0.4	0.4	28.01	28.01	48.02	46	1	45	45	0.022	0.0	0.413	6945.3	2225.1	1.1	1.1	1	87.98	87.98	28.02	87.98	87.98	28.02
423981	DISTINCT	0.0	12095	48055	1	3	1	0	86.1	0.1	19.37	19.37	85.76	31	1	30	30	0.032	1454.5	0.677	4128.5	5658.7	1.1	1.1	1	49.11	48.23	25.95	49.11	48.23	25.95
423981	UNKNOWN	0.0	12038	48055	3	3	0	0	65.0	0.1	19.96	19.96	81.52	32	1	31	31	0.031	1563.1	0.719	4128.5	6086.6	1.1	1.1	1	39.6	39.6	31.17	39.6	39.6	31.17
423981	UNKNOWN	0.0	55062	48055	2	3	0	0	3.4	0.1	26.75	26.75	66.54	44	0	44	44	0.0	0.0	0.364	4128.5	5018.7	1.1	1.1	1	126.57	126.57	26.75	126.57	126.57	26.75
423981	DISTINCT	0.0	12095	51058	1	3	1	0	86.1	0.9	9.72	9.72	66.89	15	0	15	15	0.0	0.0	0.133	1148.1	3498.7	1.1	1.1	1	12.04	10.17	79.57	12.04	10.17	79.57
423981	UNKNOWN	0.0	12038	51058	3	3	0	0	65.0	0.9	28.74	28.74	87.0	47	1	46	46	0.021	0.0	0.255	1148.1	3795.8	1.1	1.1	1	154.41	154.41	40.8	154.41	154.41	40.8
423981	UNKNOWN	0.0	69076	51058	3	3	0	0	1.8	0.9	23.91	23.91	88.81	39	0	39	39	0.0	0.0	0.359	1148.1	6289.5	1.1	1.1	1	116.11	116.11	23.91	116.11	116.11	23.91
423981	DISTINCT	0.0	12095	55062	1	2	1	0	86.1	3.4	7.24	7.24	16.84	11	1	10	9	0.091	3755.8	1.0	5018.7	7426.7	1.1	1.1	1	22.55	25.05	31.4	23.66	26.14	32.7
423981	UNKNOWN	0.0	12038	55062	3	2	0	0	65.0	3.4	10.04	10.04	66.65	16	3	13	11	0.188	2263.5	0.938	5018.7	2586.0	1.1	1.1	1	28.67	28.67	16.71	28.67	28.67	16.71
423981	UNKNOWN	0.0	12037	55062	3	2	0	0	18.8	3.4	15.87	15.87	52.53	25	1	24	24	0.04	2301.5	0.84	5018.7	4631.8	1.1	1.1	1	45.86	45.86	20.72	45.86	45.86	20.72
423981	DISTINCT	0.0	12095	57064	1	3	1	0	86.1	0.3	22.71	22.61	44.7	37	3	34	18	0.081	0.0	0.054	2756.5	2365.9	1.1	1.1	1	26.04	27.94	66.45	26.04	27.94	66.45
423981	UNKNOWN	0.0	12038	57064	3	3	0	0	65.0	0.3	26.62	26.62	76.81	43	0	43	43	0.0	0.0	0.256	2756.5	7713.1	1.1	1.1	1	118.39	118.39	34.33	118.63	118.63	34.17
423981	UNKNOWN	0.0	44051	57064	3	3	0	0	0.4	0.3	23.88	23.88	55.28	39	0	39	39	0.0	0.0	0.333	2756.5	6945.3	1.1	1.1	1	69.43	69.43	24.33	69.65	69.65	24.02
423981	UNKNOWN	0.0	59066	57064	2	3	0	0	1.5	0.3	16.48	16.48	88.46	26	0	26	26	0.0	0.0	0.346	2756.5	3810.0	1.1	1.1	1	168.11	165.19	16.48	168.11	165.19	16.48
423981	UNKNOWN	0.0	66073	57064	2	3	0	0	2.0	0.3	13.82	13.82	75.13	22	0	22	22	0.0	0.0	0.091	2756.5	4647.7	1.1	1.1	1	132.55	122.05	13.82	132.55	122.05	13.82
423981	UNKNOWN	0.0	69076	57064	3	3	0	0	1.8	0.3	24.27	24.27	85.16	39	0	39	39	0.0	0.0	0.359	2756.5	6289.5	1.1	1.1	1	51.66	51.66	25.59	51.13	51.13	25.35
423981	UNKNOWN	0.0	70077	57064	3	3	0	0	0.5	0.3	22.35	22.35	67.8	36	0	36	36	0.0	0.0	0.222	2756.5	4467.8	1.1	1.1	1	83.9	83.9	22.71	83.48	83.48	22.41
423981	DISTINCT	0.0	12095	59066	1	2	1	0	86.1	1.5	27.76	27.76	68.56	45	4	41	21	0.089	0.0	0.2	3810.0	2365.9	1.1	1.1	1	38.27	40.53	63.37	38.27	40.53	63.37
423981	UNKNOWN	0.0	66073	59066	2	2	0	0	2.0	1.5	15.2	15.2	75.62	24	0	24	24	0.0	3645.7	1.0	3810.0	4647.7	1.1	1.1	1	150.99	168.9	15.2	150.99	168.9	15.2
423981	DISTINCT	0.0	12095	66073	1	2	1	0	86.1	2.0	11.93	11.93	61.53	19	0	19	19	0.0	1307.7	1.0	4647.7	2365.9	1.1	1.1	1	34.64	36.59	75.21	34.64	36.59	76.83
423981	DISTINCT	0.0	12095	68075	1	3	1	0	86.1	0.2	18.9	18.9	86.21	30	0	30	30	0.0	0.0	0.333	5225.9	5658.7	1.1	1.1	1	68.51	67.06	20.0	68.51	67.06	20.0
423981	UNKNOWN	0.0	12038	68075	3	3	0	0	65.0	0.2	21.23	21.23	83.82	34	2	32	32	0.059	0.0	0.382	5225.9	6086.6	1.1	1.1	1	45.61	45.61	38.22	45.61	45.61	38.22
423981	DISTINCT	0.0	12095	69076	1	3	1	0	86.1	1.8	11.28	11.28	50.81	18	0	18	18	0.0	638.7	0.556	6289.5	4874.2	1.1	1.1	1	5.54	6.63	69.54	5.54	6.63	69.54
423981	UNKNOWN	0.0	12038	69076	3	3	0	0	65.0	1.8	16.26	16.12	86.46	26	0	26	26	0.0	11818.4	1.0	6289.5	7713.1	1.1	1.1	1	163.09	163.09	29.1	159.74	159.74	29.15
423981	UNKNOWN	0.0	12037	69076	3	3	0	0	18.8	1.8	21.09	21.09	85.68	34	3	31	26	0.088	6549.9	1.0	6289.5	4631.8	1.1	1.1	1	124.07	124.07	25.26	124.07	124.07	25.26
423981	DISTINCT	0.0	12095	70077	1	3	1	0	86.1	0.5	8.84	8.84	57.79	14	0	14	14	0.0	2586.9	1.0	4467.8	3532.4	1.1	1.1	1	8.62	11.04	72.22	8.62	11.04	72.22
423981	UNKNOWN	0.0	12038	70077	3	3	0	0	65.0	0.5	18.3	18.3	79.34	30	0	30	30	0.0	1081.3	0.567	4467.8	7713.1	1.1	1.1	1	148.25	148.25	32.32	147.41	147.41	32.22
423981	UNKNOWN	0.0	12037	70077	3	3	0	0	18.8	0.5	24.71	24.71	89.7	40	1	39	39	0.025	1744.9	0.65	4467.8	4631.8	1.1	1.1	1	116.73	116.73	29.14	116.45	116.45	29.09
423981	UNKNOWN	0.0	51058	70077	3	3	0	0	0.9	0.5	27.93	27.93	66.88	46	0	46	46	0.0	0.0	0.283	4467.8	1148.1	1.1	1.1	1	135.46	135.46	27.93	135.46	135.46	27.93
423981	UNKNOWN	0.0	69076	70077	3	3	0	0	1.8	0.5	7.22	7.22	33.02	11	0	11	11	0.0	1856.6	0.636	4467.8	6289.5	1.1	1.1	1	14.58	14.58	8.94	14.58	14.58	8.94
423981	DISTINCT	0.0	12095	71078	1	3	1	0	86.1	0.4	8.55	8.55	83.41	13	3	10	7	0.231	7915.4	0.923	2225.1	5658.7	1.1	1.1	1	11.2	8.78	44.5	11.2	8.78	44.5
423981	UNKNOWN	0.0	12038	71078	3	3	0	0	65.0	0.4	9.05	9.05	70.65	14	2	12	7	0.143	10144.9	0.929	2225.1	5824.0	1.1	1.1	1	117.01	117.01	9.54	117.01	117.01	9.54
423981	UNKNOWN	0.0	12037	71078	3	3	0	0	18.8	0.4	7.4	7.4	31.01	11	3	8	5	0.273	5271.8	0.818	2225.1	4631.8	1.1	1.1	1	125.08	125.08	8.39	125.08	125.08	8.39
423981	UNKNOWN	0.0	55062	71078	2	3	0	0	3.4	0.4	24.63	24.63	63.12	40	0	40	40	0.0	2610.9	0.925	2225.1	5018.7	1.1	1.1	1	103.39	103.39	24.63	103.39	103.39	24.63
423981	UNKNOWN	0.0	69076	71078	3	3	0	0	1.8	0.4	28.88	28.88	76.92	47	0	47	47	0.0	1868.8	0.851	2225.1	6289.5	1.1	1.1	1	105.03	105.03	28.88	105.03	105.03	28.88
433451	DISTINCT	0.0	4040	20094	1	3	1	0	412.9	0.3	14.5	14.5	60.2	23	1	22	22	0.043	307.5	0.522	2794.9	4191.0	0.9	0.9	1	33.55	34.64	26.43	33.55	34.64	26.43
433451	DISTINCT	0.0	22096	20094	3	3	0	0	0.8	0.3	21.51	21.51	74.19	35	0	35	35	0.0	1411.6	0.629	2794.9	5983.7	0.9	0.9	1	98.31	98.31	21.61	98.59	98.59	21.51
433451	DISTINCT	0.0	24098	20094	3	3	0	0	0.5	0.3	27.64	27.64	40.22	45	0	45	45	0.0	0.0	0.4	2794.9	2179.1	0.9	0.9	1	82.57	82.57	27.83	83.06	83.06	27.7
433451	DISTINCT	0.0	94168	20094	3	3	0	0	0.4	0.3	8.56	8.56	65.44	13	0	13	13	0.0	105.9	0.538	2794.9	6461.7	0.9	0.9	1	56.02	56.02	8.79	56.02	56.02	8.79
433451	DISTINCT	0.0	95169	20094	3	3	0	0	0.9	0.3	5.76	5.76	55.23	9	0	9	9	0.0	0.0	0.222	2794.9	2932.6	0.9	0.9	1	28.66	28.66	6.51	28.66	28.66	6.51
433451	DISTINCT	0.0	4040	21095	1	3	1	0	412.9	0.3	17.68	17.68	73.21	28	0	28	28	0.0	0.0	0.286	2793.7	5570.8	0.9	0.9	1	59.03	57.16	20.5	59.03	57.16	20.5
433451	DISTINCT	0.0	22096	21095	3	3	0	0	0.8	0.3	11.81	11.81	72.57	19	0	19	19	0.0	299.7	0.526	2793.7	5983.7	0.9	0.9	1	63.07	63.07	12.29	63.28	63.28	12.15
