run	idx	evt	gid	t	ch	pred	meas	cov	sat	r_cath	n_good_cath	predsum_cath	total_pe	gold	nbund	bary_x	bary_y	bary_z	qfrac_top
039253	7	49826	167	2903.54	1	6.138	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	2	0.0	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	3	8.022	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	4	56.468	27.08	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	5	160.168	208.29	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	6	13.203	2.74	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	7	153.134	96.75	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	8	62.101	28.24	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	9	92.717	158.68	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	10	15.859	6.06	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	11	61.215	47.68	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	12	0.139	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	13	0.0	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	14	0.043	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	15	0.033	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	16	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	17	0.0	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	18	0.086	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	19	0.275	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	20	0.023	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	21	0.025	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	22	0.013	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	23	0.021	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	24	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	25	0.036	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	26	0.021	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	27	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	28	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	29	0.0	0.27	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	30	0.003	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	31	0.01	0.0	1	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	32	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	33	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	34	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	35	0.011	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	36	0.007	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	37	0.003	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	38	0.005	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	167	2903.54	39	0.0	0.0	0	0	0.936	8	614.9	577.8	0	1	215.7	-115.8	279.5	1.0
039253	7	49826	168	2915.45	0	124.611	69.35	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	1	6.686	0.0	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	2	0.0	25.7	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	3	9.531	30.553	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	4	2153.456	1845.36	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	5	193.341	221.43	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	6	1254.055	1150.61	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	7	759.45	986.34	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	8	1143.72	1236.08	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	9	203.572	272.85	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	10	895.644	832.93	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	11	287.063	219.0	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	12	4.686	26.63	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	13	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	14	0.844	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	15	0.13	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	16	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	17	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	18	3.532	17.0	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	19	0.658	4.34	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	20	0.598	9.63	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	21	0.04	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	22	0.306	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	23	0.106	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	24	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	25	0.165	1.61	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	26	0.096	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	27	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	28	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	29	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	30	0.13	0.83	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	31	0.022	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	32	0.0	0.87	1	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	33	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	34	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	35	0.107	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	36	0.046	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	37	0.062	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	38	0.065	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	168	2915.45	39	0.0	0.0	0	0	0.9818	8	6890.3	6951.1	0	1	249.4	156.0	195.1	1.0
039253	7	49826	184	3362.69	0	8.615	23.13	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	1	39.703	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	2	0.0	5.14	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	3	60.136	0.0	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	4	685.405	752.74	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	5	1694.826	2888.03	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	6	253.315	331.55	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	7	2870.545	8528.25	1	1	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	8	2079.376	3573.83	1	1	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	9	3550.957	13247.87	1	1	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	10	477.801	556.94	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	11	4886.031	9109.62	1	1	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	12	11.139	167.597	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	13	0.0	45.36	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	14	1.787	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	15	2.724	2.17	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	16	0.0	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	17	0.0	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	18	8.919	188.483	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	19	120.386	385.813	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	20	1.557	3.03	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	21	2.355	14.9	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	22	2.471	1.14	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	23	18.243	8.84	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	24	0.0	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	25	1.219	1.16	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	26	1.416	1.5	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	27	0.0	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	28	0.0	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	29	0.0	3.73	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	30	0.138	1.06	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	31	2.329	2.75	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	32	0.0	0.6	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	33	0.0	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	34	0.0	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	35	4.596	3.71	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	36	9.261	1.43	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	37	0.826	0.0	0	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	38	2.205	4.1	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	184	3362.69	39	0.0	3.72	1	0	1.4557	4	3111.3	39858.2	0	2	-18.0	-121.4	91.1	0.46
039253	7	49826	186	3395.43	0	0.787	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	1	5.782	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	2	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	3	7.129	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	4	35.214	29.43	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	5	84.057	142.68	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	6	11.067	24.56	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	7	80.697	74.74	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	8	40.723	22.99	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	9	61.154	89.71	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	10	10.923	2.49	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	11	43.505	36.38	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	12	0.077	0.0	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	13	0.0	0.0	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	14	0.022	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	15	0.025	0.0	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	16	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	17	0.0	0.0	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	18	0.054	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	19	0.155	0.0	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	20	0.014	0.19	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	21	0.019	1.55	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	22	0.011	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	23	0.013	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	24	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	25	0.024	1.67	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	26	0.011	0.82	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	27	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	28	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	29	0.0	0.0	1	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	30	0.001	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	31	0.008	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	32	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	33	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	34	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	35	0.007	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	36	0.004	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	37	0.003	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	38	0.003	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039253	7	49826	186	3395.43	39	0.0	0.0	0	0	1.1515	8	367.3	427.2	0	2	285.4	-116.6	278.5	1.0
039349	11	19629	2	-2015.78	0	0.002	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	1	0.022	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	2	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	3	0.073	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	4	0.507	0.0	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	5	564.515	414.82	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	6	0.311	1.94	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	7	2.494	6.06	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	8	1.076	0.0	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	9	3.521	7.02	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	10	0.138	0.0	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	11	1.382	4.17	1	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	12	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	13	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	14	0.001	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	15	0.005	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	16	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	17	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	18	0.001	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	19	0.062	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	20	0.003	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	21	0.002	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	22	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	23	0.004	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	24	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	25	0.001	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	26	0.001	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	27	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	28	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	29	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	30	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	31	0.001	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	32	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	33	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	34	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	35	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	36	0.001	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	37	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	38	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	2	-2015.78	39	0.0	0.0	0	0	0.7562	8	573.9	434.0	0	1	-7.8	-214.1	266.7	0.0
039349	11	19629	35	-1319.2	0	22.392	287.5	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	1	0.267	0.0	0	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	2	0.0	35.43	0	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	3	0.613	7.63	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	4	258.323	1203.34	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	5	19.743	170.98	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	6	1718.715	2873.0	1	1	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	7	91.903	423.25	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	8	217.918	491.18	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	9	20.749	140.95	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
039349	11	19629	35	-1319.2	10	2694.844	525.84	1	0	0.9135	7	3348.3	7014.0	0	1	39.1	301.8	68.2	1.0
