sample	event	cluster	status_A	status_B	verdict_A	verdict_B	margin_A	margin_B	ks1_A	ks1_B	ks2_A	ks2_B	ratio2_A	ratio2_B
mcp2k	72786	17	3	3	0	0	-0.00934	-0.09829	0.07976	0.11346	0.07042	0.01517	1.02522	1.08134
mcp2k	72840	21	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73038	18	0	0	1	1	0.09943	0.09172	0.02451	0.02076	0.12394	0.11247	0.75577	0.76041
mcp2k	73054	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73068	15	0	0	1	1	0.08917	0.09616	0.01018	0.01951	0.09934	0.11567	0.74091	0.73170
mcp2k	73688	16	4	4	1	1	0.09305	0.06667	0.01170	0.02040	0.10475	0.08707	0.69532	0.71405
mcp2k	73698	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73838	13	3	3	0	0	-0.03748	-0.03712	0.06045	0.06239	0.04465	0.04685	1.01306	1.00167
mcp2k	73926	7	0	0	1	1	0.07537	0.08252	0.02086	0.02144	0.09622	0.10396	0.72714	0.71565
mcp2k	74270	22	3	0	0	1	-0.01095	0.03292	0.01208	0.09512	0.00113	0.12804	0.54631	0.58340
mcp2k	74326	10	4	4	1	1	0.04734	0.00625	0.04190	0.04685	0.08924	0.05416	0.89890	0.92781
mcp2k	74336	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	74849	15	0	0	1	1	0.10169	0.07519	0.01646	0.01716	0.11815	0.09235	0.73039	0.77641
mcp2k	74854	15	3	3	0	0	0.00152	0.00338	0.03950	0.03878	0.04938	0.04955	1.06982	1.07197
mcp2k	75040	24	3	0	0	1	0.03622	0.02317	0.09571	0.06785	0.13193	0.09102	1.01799	0.89110
mcp2k	75206	10	3	3	0	0	-0.00730	-0.01025	0.06413	0.06548	0.05683	0.05523	0.91700	0.91114
mcp2k	75206	20	3	3	0	0	0.08315	0.08291	0.70711	1.33970	0.79026	1.42261	4.59090	6.17233
mcp2k	75316	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75334	21	0	0	1	1	0.09262	0.09035	0.01188	0.01260	0.10450	0.10296	0.77582	0.77458
mcp2k	75377	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75554	4	3	3	0	0	0.04651	0.04332	0.05376	0.05925	0.12946	0.12679	0.98346	0.98834
mcp2k	75668	14	3	3	0	0	-0.03862	-0.06989	0.04490	0.01708	0.03164	0.00842	1.03253	0.98867
mcp2k	75678	15	3	3	0	0	0.10274	0.10249	0.06392	0.05000	0.16667	0.15249	0.82148	0.83820
mcp2k	75678	28	2	0	1	1	0.09815	0.09327	0.06449	0.09404	0.16264	0.18730	1.15521	0.95920
mcp2k	75795	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75954	21	2	3	0	0	nan	-0.03894	nan	0.42749	nan	0.38854	nan	0.39989
mcp2k	76038	18	3	3	0	0	0.02777	-0.01370	0.02510	0.05076	0.06007	0.03706	0.90574	0.93233
mcp2k	76059	9	3	7	0	1	0.03343	0.03319	0.10614	0.09980	0.13957	0.13299	0.97010	0.91856
mcp2k	76147	5	0	3	1	0	0.02587	0.02930	0.03249	0.05437	0.05836	0.08919	0.90488	0.93012
mcp2k	76170	23	3	3	0	0	-0.01455	-0.01622	0.08264	0.09593	0.06809	0.07971	0.90002	0.88615
mcp2k	76250	16	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	76631	5	0	0	1	1	0.09921	0.08885	0.01310	0.01786	0.11231	0.10671	0.70633	0.70276
mcp2k	76866	9	7	3	1	0	0.05999	-0.02773	0.06181	0.02311	0.12897	0.04581	0.93598	1.03267
mcp2k	76866	17	3	7	0	1	0.06246	0.03668	0.00381	0.20967	0.06628	0.24635	1.17145	1.06456
mcp2k	76888	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	76910	10	0	0	1	1	0.08245	0.07909	0.01472	0.01565	0.09718	0.09474	0.70997	0.71039
mcp2k	77328	16	3	3	0	0	0.00220	0.03619	0.07308	0.09616	0.07528	0.13236	1.08429	1.07968
mcp2k	77702	21	3	7	0	1	-0.04631	0.04113	0.08674	0.05365	0.04043	0.09478	0.99804	0.88945
mcp2k	77702	28	7	7	1	1	0.07290	0.06326	0.31632	0.32061	0.38922	0.38387	-0.44276	-0.59874
mcp2k	77731	13	0	0	1	1	0.03321	0.03858	0.13424	0.06065	0.16745	0.09923	0.45743	0.36526
mcp2k	77731	19	7	7	1	1	0.08730	0.09889	0.04239	0.04865	0.12969	0.14755	1.18727	1.33504
mcp2k	77846	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	77878	8	3	3	0	0	-0.05037	-0.02414	0.12766	0.06114	0.07729	0.03701	1.09205	1.10934
mcp2k	77885	11	0	0	1	1	0.07475	0.06804	0.01663	0.01741	0.09139	0.08545	0.77308	0.77677
mcp2k	77922	17	0	0	1	1	0.08501	0.06699	0.01486	0.02390	0.09986	0.09089	0.74785	0.76404
mcp2k	77978	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	78032	13	0	0	1	1	0.05348	0.05570	0.03422	0.03232	0.08770	0.08802	0.80101	0.77554
mcp2k	78523	13	0	0	1	1	0.09081	0.08802	0.03300	0.03372	0.12382	0.12174	0.41170	0.41904
mcp2k	79220	12	0	5	1	1	0.06056	0.06890	0.04440	0.03560	0.10495	0.11651	0.87729	0.90099
mcp2k	79220	18	0	0	1	1	0.06886	0.06741	0.02543	0.02481	0.09430	0.09222	0.36539	0.36432
mcp2k	79330	12	0	0	1	1	0.08565	0.09183	0.06309	0.03218	0.14874	0.12401	0.76357	0.72601
mcp2k	79491	6	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	79616	18	5	5	1	1	0.00525	0.02880	0.04198	0.07007	0.04723	0.09887	0.91835	0.86998
mcp2k	79616	23	0	0	1	1	0.09792	0.11004	0.09740	0.09975	0.19532	0.20980	0.49761	0.54166
mcp2k	79711	16	0	0	1	1	0.07991	0.07857	0.01678	0.01673	0.09670	0.09530	0.76279	0.76366
mcp2k	79755	6	0	0	1	1	0.07846	0.09100	0.01618	0.01938	0.09464	0.11038	0.72193	0.71789
mcp2k	80078	13	0	0	1	1	0.04760	0.04219	0.02978	0.03083	0.07737	0.07301	0.80445	0.79795
mcp2k	80672	2	3	3	0	0	-0.04550	-0.04582	0.11005	0.10539	0.06454	0.05956	0.91788	0.94751
mcp2k	81310	17	0	0	1	1	0.06928	0.10104	0.03431	0.02321	0.10359	0.12424	0.72422	0.71575
mcp2k	81420	15	3	7	0	1	-0.02424	0.05723	0.01666	0.05431	0.04685	0.11155	1.03710	0.85215
mcp2k	82102	10	0	0	1	1	0.06756	0.08502	0.01700	0.01213	0.08456	0.09715	0.76084	0.74562
mcp2k	82608	14	0	0	1	1	0.09781	0.08895	0.05459	0.04201	0.15240	0.13095	1.59546	1.47797
mcp2k	83048	9	3	0	0	1	0.04658	0.06784	0.03793	0.04758	0.08451	0.11542	1.13812	1.14269
mcp2k	90179	25	7	7	1	1	0.02559	0.10829	0.11120	0.10899	0.13679	0.21728	1.92078	1.84386
mcp2k	90751	30	3	3	0	0	0.02238	0.01129	0.03125	0.03413	0.06662	0.07102	0.91706	0.93647
mcp2k	91367	7	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	91653	13	3	7	0	1	0.00000	0.02852	0.00000	0.09806	0.00000	0.12657	0.60929	1.40961
mcp2k	91697	2	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	92159	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	92225	21	7	7	1	1	0.10153	0.09292	0.34278	0.42857	0.44431	0.52149	1.51614	1.35102
mcp2k	92310	6	0	0	1	1	0.06547	0.05661	0.05437	0.03728	0.11985	0.09390	0.88559	0.84481
mcp2k	92552	3	0	5	1	1	0.09210	0.08974	0.08547	0.07952	0.17758	0.16926	0.88309	0.84068
mcp2k	92904	20	7	7	1	1	0.08732	0.09980	0.50261	0.14938	0.58993	0.24918	1.14724	1.25726
mcp2k	93105	9	4	2	1	0	0.07059	nan	0.05870	nan	0.14790	nan	0.95500	nan
mcp2k	93325	4	0	0	1	1	0.09356	0.09427	0.02121	0.01340	0.11477	0.10767	0.71265	0.71548
mcp2k	93655	6	0	3	1	0	0.03435	0.03962	0.02803	0.04632	0.07048	0.08594	1.09507	1.25860
mcp2k	93776	9	3	0	0	1	-0.02199	0.06913	0.05448	0.04255	0.05447	0.14461	0.97037	0.94962
mcp2k	93776	22	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.55711	0.52874
mcp2k	93875	8	0	0	1	1	0.08633	0.08389	0.02090	0.02300	0.10723	0.10689	0.74035	0.73609
mcp2k	93919	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	94007	20	0	0	1	1	0.08872	0.06538	0.02502	0.03024	0.11374	0.09562	0.71535	0.73359
mcp2k	94029	10	3	3	0	0	-0.01248	-0.00294	0.07693	0.03404	0.06445	0.07320	0.87094	0.96837
mcp2k	94092	13	3	3	0	0	0.03122	0.01688	0.04018	0.04716	0.11081	0.09995	1.03158	0.98631
mcp2k	94224	24	3	3	0	0	-0.00125	0.00000	0.00578	0.00000	0.00453	0.00000	0.71042	0.65932
mcp2k	94392	12	7	3	1	0	0.09991	0.10352	0.32410	0.99602	0.42400	1.09955	1.67136	8.64163
mcp2k	94678	8	3	3	0	0	-0.02655	-0.02145	0.05151	0.03232	0.02496	0.03910	1.06119	1.04882
mcp2k	94942	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95151	6	3	3	0	0	-0.03981	0.08729	1.90394	1.36203	1.86413	1.44932	-3.69806	6.63239
mcp2k	95170	15	7	3	1	0	0.07052	0.05831	0.09157	0.06474	0.16209	0.12449	0.79391	0.93105
mcp2k	95173	12	0	0	1	1	0.03943	0.03310	0.03243	0.03757	0.07186	0.07067	0.75297	0.76690
mcp2k	95305	14	0	0	1	1	0.08564	0.09567	0.01155	0.01061	0.09719	0.10628	0.73514	0.72576
mcp2k	95327	7	0	0	1	1	0.09473	0.09711	0.02439	0.02519	0.11912	0.12230	0.75160	0.74659
mcp2k	95371	9	0	0	1	1	0.00813	0.03027	0.04883	0.01874	0.05697	0.04901	0.89029	0.89504
mcp2k	95405	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95412	12	3	7	0	1	-0.03372	0.00486	0.04818	0.05693	0.03182	0.07907	0.96107	0.95947
mcp2k	95500	15	0	0	1	1	0.09124	0.06799	0.01630	0.02365	0.10754	0.09164	0.73308	0.76928
mcp2k	95503	13	0	0	1	1	0.07361	0.08565	0.02879	0.01571	0.10240	0.10136	0.71588	0.70145
mcp2k	95800	20	0	0	1	1	0.06820	0.07016	0.02127	0.02192	0.08947	0.09208	0.40614	0.40894
mcp2k	95899	16	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95933	18	0	0	1	1	0.07926	0.07886	0.03267	0.02760	0.11194	0.10645	0.70560	0.69348
mcp2k	96042	11	0	0	1	1	0.09422	0.09994	0.01386	0.01107	0.10808	0.11101	0.72032	0.71746
mcp2k	96218	6	0	0	1	1	0.08258	0.07868	0.02403	0.02744	0.10662	0.10612	0.67599	0.66371
mcp2k	96251	25	3	3	0	0	-0.00291	0.07074	0.05524	0.06919	0.05233	0.13993	3.05608	2.57422
mcp2k	96306	11	3	3	0	0	-0.04554	-0.01760	0.05616	0.04563	0.03294	0.06507	1.01984	1.01318
mcp2k	96864	21	3	3	0	0	0.00840	-0.02620	0.06012	0.07674	0.06852	0.05054	0.86829	0.87549
mcp2k	96944	12	0	0	1	1	0.04066	0.06137	0.03415	0.02589	0.07481	0.08726	0.34507	0.33881
mcp2k	96977	17	0	0	1	1	0.06966	0.09134	0.02602	0.01915	0.09568	0.11048	0.76247	0.72984
mcp2k	97010	21	5	0	1	1	0.10004	0.09715	0.21296	0.18930	0.31299	0.28645	0.67979	0.62805
mcp2k	97033	32	3	2	0	0	0.10192	nan	0.61701	nan	0.71894	nan	5.18642	nan
mcp2k	97304	21	0	0	1	1	0.00860	0.01717	0.03624	0.02224	0.04485	0.06200	0.88908	0.92006
mcp2k	97407	11	0	0	1	1	0.08564	0.09498	0.01318	0.01379	0.09882	0.10877	0.70424	0.70363
mcp2k	98111	10	0	0	1	1	0.09528	0.09104	0.01083	0.01288	0.10610	0.10391	0.66296	0.67047
mcp2k	98353	13	3	2	0	0	-0.03402	nan	0.41617	nan	0.38215	nan	1.72299	nan
mcp2k	98441	13	0	0	1	1	0.09843	0.10013	0.01514	0.01071	0.11357	0.11084	0.71809	0.72710
mcp2k	98452	6	5	5	1	1	0.05714	0.07886	0.15161	0.07549	0.20875	0.15435	0.82601	0.88208
mcp2k	98470	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	98529	16	2	3	0	0	nan	0.02015	nan	0.04913	nan	0.07527	nan	1.07199
mcp2k	98660	23	0	0	1	1	0.10713	0.11033	0.10073	0.10746	0.20786	0.21779	0.60774	0.61267
mcp2k	98756	9	0	0	1	1	0.03678	0.06591	0.04226	0.02456	0.07904	0.09046	0.75750	0.73431
mcp2k	98778	8	3	2	0	0	-0.00911	nan	0.04953	nan	0.04644	nan	0.94125	nan
mcp2k	98844	6	3	2	1	0	0.10888	nan	0.06807	nan	0.17695	nan	1.28660	nan
mcp2k	98870	10	0	0	1	1	0.06419	0.06678	0.04217	0.04958	0.13737	0.14638	0.94443	0.96384
mcp2k	98947	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	99078	22	0	0	1	1	0.08767	0.09332	0.01598	0.02374	0.10365	0.11706	0.66842	0.67000
mcp2k	99218	15	0	0	1	1	0.09044	0.08730	0.04199	0.02391	0.13243	0.11120	0.83708	0.79762
mcp2k	99376	6	0	0	1	1	0.09306	0.08918	0.01956	0.01171	0.11262	0.10089	0.41245	0.38673
mcp2k	99563	16	7	7	1	1	0.03296	0.03310	0.04844	0.04838	0.08140	0.08148	0.74952	0.74940
mcp2k	99636	21	0	0	1	1	0.09285	0.09294	0.11124	0.10516	0.20409	0.19810	0.55034	0.56278
mcp2k	99782	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100032	9	0	0	1	1	0.09016	0.09308	0.01712	0.02231	0.10728	0.11539	0.75996	0.73559
mcp2k	100080	17	3	3	0	0	-0.00732	0.00165	0.04756	0.04571	0.06318	0.06411	0.95655	0.94321
mcp2k	100135	14	3	3	0	0	-0.04434	-0.04732	0.08347	0.08044	0.03913	0.03312	0.95738	0.97055
mcp2k	100157	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100190	22	0	0	1	1	0.02641	0.02442	0.02064	0.02013	0.04705	0.04455	0.84539	0.84562
mcp2k	100200	3	0	0	1	1	0.06464	0.03363	0.02306	0.03756	0.08770	0.07119	0.75581	0.79219
mcp2k	100420	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100421	7	3	3	0	0	-0.04960	-0.04488	0.09947	0.08710	0.04986	0.04222	1.07196	1.12060
mcp2k	100728	9	0	0	1	1	0.03051	0.03075	0.05507	0.04318	0.08558	0.07617	0.88990	0.91417
mcp2k	101004	2	3	7	0	1	0.00000	0.08450	0.00000	0.04773	0.00000	0.13223	0.44249	0.70658
mcp2k	101224	12	3	3	0	0	-0.04054	-0.04380	0.05030	0.05902	0.01607	0.01522	1.04038	1.03910
mcp2k	101828	18	7	0	1	1	0.01582	0.01076	0.03169	0.03451	0.04751	0.04527	0.88622	0.87629
mcp2k	101828	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	101873	7	0	0	1	1	0.05816	0.06806	0.04091	0.03105	0.09907	0.09910	0.73369	0.73810
mcp2k	102082	3	0	0	1	1	0.09764	0.07905	0.01669	0.01430	0.11433	0.09335	0.72484	0.74923
mcp2k	102940	17	0	0	1	1	0.08665	0.08449	0.02437	0.02340	0.11101	0.10789	0.72119	0.72487
mcp2k	103204	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	103545	18	2	2	0	0	-0.04971	0.06290	0.27879	0.16018	0.22908	0.22308	1.92522	1.74237
mcp2k	103567	11	0	0	1	1	0.09520	0.09245	0.02367	0.02161	0.11887	0.11406	0.68910	0.68005
mcp2k	103952	15	3	3	0	0	-0.03435	-0.03591	0.07948	0.08336	0.04963	0.04764	0.99849	0.99347
mcp2k	104172	24	7	2	1	0	0.02357	nan	0.56014	nan	0.58372	nan	-4.85574	nan
mcp2k	104172	25	3	3	0	0	0.06802	0.06040	0.08304	0.12878	0.15106	0.18919	0.79238	0.77882
mcp2k	104216	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	104260	4	0	0	1	1	0.02514	0.09471	0.02939	0.03632	0.09750	0.13183	0.95095	0.87934
mcp2k	104260	10	3	7	0	1	0.04921	0.03949	0.11148	0.19622	0.16068	0.23571	0.95111	0.88508
mcp2k	104920	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	105074	23	0	0	1	1	0.09265	0.09678	0.00837	0.01028	0.10102	0.10706	0.71640	0.70748
mcp2k	105140	6	3	3	0	0	-0.02386	0.03740	0.07593	0.09122	0.05206	0.12862	1.08040	0.96992
mcp2k	105404	4	0	3	1	0	0.02471	-0.00201	0.06125	0.05873	0.08595	0.05672	0.87574	0.92347
mcp2k	155829	2	0	0	1	1	0.08542	0.08191	0.03718	0.03963	0.12260	0.12154	0.53894	0.53870
mcp2k	156093	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	157215	18	0	3	1	0	0.02989	0.02649	0.03410	0.05547	0.08087	0.10935	0.91981	0.98414
mcp2k	157413	12	0	0	1	1	0.09205	0.09974	0.01366	0.00947	0.10570	0.10921	0.72980	0.71876
mcp2k	158579	9	0	0	1	1	0.03764	0.03029	0.04085	0.04441	0.07849	0.07470	0.53601	0.53863
mcp2k	158689	8	0	0	1	1	0.02231	0.02607	0.03695	0.02539	0.09743	0.10144	0.95747	0.95727
mcp2k	159371	3	0	0	1	1	0.03464	0.07408	0.01815	0.04972	0.05279	0.12380	0.49034	0.52692
mcp2k	159569	12	3	7	0	1	-0.04196	0.08633	0.11189	0.03995	0.06993	0.12628	1.27645	1.17452
mcp2k	159635	9	0	0	1	1	0.08259	0.07927	0.02196	0.02339	0.10455	0.10266	0.77283	0.77336
mcp2k	159635	19	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.76037	1.40376
mcp2k	160031	15	7	0	1	1	0.09829	0.10025	0.01893	0.02058	0.11722	0.12083	0.72561	0.72359
mcp2k	160119	6	0	0	1	1	0.07812	0.08363	0.01674	0.01408	0.09486	0.09771	0.39369	0.39740
mcp2k	160537	13	3	2	0	0	0.03701	nan	0.01751	nan	0.05452	nan	1.12633	nan
mcp2k	162143	8	7	7	1	1	0.05856	0.06813	0.06736	0.06326	0.12592	0.13139	0.89139	0.88617
mcp2k	162143	14	0	0	1	1	0.09381	0.07482	0.03923	0.02249	0.13304	0.09730	0.49825	0.50859
mcp2k	162363	12	0	7	1	1	0.05016	0.05390	0.02938	0.02735	0.07954	0.08126	0.77165	0.77743
mcp2k	162891	18	0	0	1	1	0.05897	0.05042	0.02148	0.02748	0.08045	0.07789	0.70414	0.71349
mcp2k	164466	6	7	7	1	1	0.02232	0.08593	0.04629	0.01861	0.06861	0.10454	0.79101	0.70106
mcp2k	164576	24	7	3	1	0	0.07108	0.06973	1.26378	0.94823	1.33486	1.01796	-2.81827	4.31914
mcp2k	164774	24	3	3	0	0	-0.02765	-0.03181	0.07889	0.06987	0.05124	0.05079	0.89531	1.01204
mcp2k	164849	5	0	0	1	1	0.08520	0.09327	0.01711	0.01531	0.10231	0.10859	0.55325	0.55153
mcp2k	165547	11	0	0	1	1	0.08894	0.08500	0.01520	0.01589	0.10414	0.10089	0.69700	0.70372
mcp2k	166185	8	0	0	1	1	0.00803	0.00258	0.06392	0.05105	0.07195	0.05363	0.83490	0.83886
mcp2k	166185	12	3	3	0	0	-0.04166	-0.02398	0.03211	0.03373	0.04234	0.05137	0.99988	0.96895
mcp2k	166251	7	0	0	1	1	0.09467	0.09180	0.05059	0.13400	0.14526	0.22580	1.10849	0.92430
mcp2k	166295	13	0	0	1	1	0.06848	0.05581	0.02257	0.02941	0.09105	0.08522	0.74711	0.76131
mcp2k	166295	25	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	166908	9	0	0	1	1	0.07471	0.06766	0.02193	0.02086	0.09663	0.08852	0.73247	0.72409
mcp2k	167109	17	0	0	1	1	0.08741	0.04196	0.07582	0.06465	0.16324	0.10661	0.53821	0.68014
mcp2k	167329	18	0	0	1	1	0.09590	0.09496	0.01607	0.02091	0.11197	0.11587	0.68984	0.69912
mcp2k	167329	30	7	7	1	1	0.08739	0.08712	0.09945	0.15282	0.18684	0.23994	0.91595	0.96987
mcp2k	167351	13	3	3	0	0	0.02228	-0.00439	0.04702	0.03799	0.06930	0.03360	1.08622	1.14144
mcp2k	167351	19	7	7	1	1	0.10367	0.10277	0.17981	0.16385	0.28348	0.26662	1.48354	1.15921
mcp2k	167461	6	0	0	1	1	0.08890	0.08779	0.02159	0.01958	0.11049	0.10737	0.71684	0.70382
mcp2k	167612	14	0	0	1	1	0.09072	0.09292	0.02140	0.02597	0.11212	0.11888	0.67501	0.66886
mcp2k	167612	27	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	167744	13	3	3	0	0	0.00562	0.01724	0.04439	0.04442	0.07416	0.07518	0.94967	0.93220
mcp2k	168077	9	0	0	1	1	0.08350	0.08525	0.01556	0.01514	0.09906	0.10039	0.72908	0.72719
mcp2k	168209	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	168209	17	3	7	0	1	0.04584	0.08935	0.07209	0.09325	0.11793	0.18260	2.28527	1.85499
mcp2k	168822	6	0	0	1	1	0.07527	0.06926	0.02137	0.02156	0.09664	0.09082	0.69703	0.69977
mcp2k	169152	22	2	3	0	0	nan	0.03784	nan	0.18033	nan	0.21817	nan	-0.22329
mcp2k	169160	10	0	0	1	1	0.08862	0.09080	0.03078	0.02731	0.11940	0.11811	0.77863	0.78119
mcp2k	169221	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	169240	19	3	3	0	0	0.00398	0.00729	0.07075	0.06795	0.08424	0.08795	0.97461	0.97551
mcp2k	169306	22	0	5	1	1	0.05124	0.05712	0.07258	0.14077	0.12382	0.19789	0.83335	1.32235
mcp2k	169793	11	3	3	0	0	0.01138	-0.00187	0.05175	0.05047	0.09468	0.08023	0.98841	1.01757
mcp2k	169900	15	0	0	1	1	0.06091	0.06664	0.02556	0.03190	0.08646	0.09854	0.82672	0.82238
mcp2k	169900	21	7	3	1	0	0.09790	0.00000	0.46845	0.00000	0.56635	0.00000	1.80493	0.80911
mcp2k	170076	10	3	3	0	0	-0.00165	0.05704	0.04822	0.08143	0.07123	0.13847	1.04133	1.05874
mcp2k	170274	7	0	0	1	1	0.10560	0.09750	0.01231	0.01169	0.11791	0.10919	0.54541	0.54404
mcp2k	170326	8	3	0	0	1	0.01712	0.02648	0.06507	0.07613	0.08220	0.10261	0.90592	0.91070
mcp2k	170365	12	3	3	0	0	0.01962	-0.03882	0.03526	0.04171	0.08126	0.03302	1.06430	1.03083
mcp2k	170585	11	3	3	0	0	-0.01656	-0.00501	0.05911	0.05246	0.04255	0.04745	0.86192	0.86352
mcp2k	170739	15	0	0	1	1	0.10206	0.10283	0.02155	0.03113	0.12361	0.13396	0.72512	0.72223
mcp2k	170761	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171143	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171352	13	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171426	18	0	0	1	1	0.09029	0.08476	0.02146	0.02068	0.11174	0.10544	0.76186	0.74343
mcp2k	171528	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171536	15	3	3	0	0	0.06826	0.07318	0.05852	0.08287	0.14484	0.15606	0.95305	0.97872
mcp2k	171770	24	3	3	0	0	0.10359	0.04593	5.48149	3.44968	5.58508	3.49561	28.62549	45.17621
mcp2k	171778	1	0	0	1	1	0.02793	0.04913	0.05251	0.03434	0.08044	0.08348	0.40093	0.40510
mcp2k	171792	12	0	0	1	1	0.07366	0.08440	0.02199	0.01531	0.09565	0.09970	0.40248	0.40424
mcp2k	171866	15	3	3	0	0	0.02999	-0.03319	0.10671	0.05608	0.13670	0.04820	1.00025	0.98393
mcp2k	172012	24	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172177	7	3	5	0	1	0.08475	0.05779	0.25516	0.18734	0.33991	0.24513	0.65367	0.76596
mcp2k	172262	30	7	7	1	1	0.07398	0.07534	0.22530	0.22453	0.29928	0.29987	1.34639	1.42198
mcp2k	172262	31	0	0	1	1	0.01876	0.06793	0.04669	0.02205	0.06545	0.08998	0.78438	0.72666
mcp2k	172298	5	0	0	1	1	0.07070	0.03943	0.01483	0.01302	0.08553	0.05245	0.76202	0.81522
mcp2k	172344	6	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172397	14	0	0	1	1	0.09249	0.09654	0.01280	0.00919	0.10529	0.10573	0.73866	0.73208
mcp2k	172397	20	7	7	1	1	0.08965	0.08670	0.11935	0.10917	0.20900	0.19587	0.90619	0.87499
mcp2k	172463	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172498	5	3	7	0	1	0.03776	0.03173	0.05725	0.08528	0.09500	0.11702	1.24137	1.15228
mcp2k	172617	17	3	4	0	1	0.09658	0.06241	0.12592	0.05136	0.22250	0.11378	0.84052	0.89997
mcp2k	172850	12	7	4	1	1	0.03747	0.01852	0.04727	0.02922	0.08474	0.04773	0.81261	0.87341
mcp2k	173048	17	0	3	1	0	0.00830	0.07817	0.06467	0.08062	0.07962	0.16105	0.95330	1.01899
mcp2k	173049	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	173054	12	0	0	1	1	0.08415	0.07447	0.01718	0.01849	0.10133	0.09296	0.71769	0.73954
mcp2k	173086	11	0	0	1	1	0.09888	0.09223	0.19647	0.19067	0.29535	0.28290	0.62303	0.62960
mcp2k	173108	25	3	3	0	0	-0.03247	-0.03415	0.03823	0.04300	0.04101	0.03403	1.03120	1.03644
mcp2k	173180	15	0	0	1	1	0.08833	0.05527	0.00724	0.02256	0.09557	0.07782	0.75735	0.79072
mcp2k	173450	13	7	0	1	1	0.06222	0.06344	0.02458	0.02250	0.08681	0.08594	0.75380	0.75278
mcp2k	173495	22	3	3	0	0	-0.04483	-0.04669	0.22805	0.21978	0.18322	0.17310	1.15077	1.16611
mcp2k	173643	3	3	3	0	0	-0.01543	0.00476	0.04155	0.06804	0.06312	0.08874	1.02678	0.99816
mcp2k	173671	7	3	3	0	0	-0.03121	-0.01373	0.04045	0.05871	0.03660	0.07015	1.03804	0.99592
mcp2k	173692	3	0	0	1	1	0.05371	0.08533	0.02488	0.01238	0.07859	0.09772	0.72054	0.69728
mcp2k	173819	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
