evt	tag	arm	runNo	subRunNo	n_cloud	n_vtx_points	n_seg_points	n_invalid_fit	truth_x	truth_y	truth_z	pick_kind	not_a_candidate	dis_to_main	corrective	label_source	sample	numu_score	prod_x	prod_y	prod_z	lockbox	label_saved_utc	label_mtime	npz
352664	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	505	9	496	-1	-149.381866	-104.773972	317.069855	candidate	0	0.0000	0	human	nuecc		-149.381866	-104.773972	317.069855	0	2026-08-16T20:16:54+00:00	1786911415	evt352664.npz
354248	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	979	30	949	-1	96.538445	81.764214	265.519318	candidate	0	0.0000	0	human	nuecc		96.538445	81.764214	265.519318	0	2026-08-16T20:55:45+00:00	1786913746	evt354248.npz
354578	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	103	8	95	-1	45.878300	183.299225	365.491394	candidate	0	0.0000	0	human	nuecc		45.878300	183.299225	365.491394	0	2026-08-16T19:14:13+00:00	1786907654	evt354578.npz
355106	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	649	7	642	-1	22.283619	199.847473	149.825699	candidate	0	353.2683	1	human	nuecc		152.107712	-110.696991	257.093353	0	2026-08-16T18:48:19+00:00	1786906099	evt355106.npz
388323	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	436	35	401	-1	-44.011269	-197.450912	309.643097	candidate	0	0.0000	0	human	nuecc		-44.011269	-197.450912	309.643097	0	2026-08-16T20:00:27+00:00	1786910427	evt388323.npz
389379	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	290	26	264	-1	80.010704	9.269413	217.217148	candidate	0	155.5936	1	human	nuecc		190.985580	-63.949066	298.044067	0	2026-08-16T20:26:38+00:00	1786911999	evt389379.npz
390370	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	412	26	386	-1	129.351013	22.236729	22.165640	candidate	0	0.0000	0	human	nuecc		129.351013	22.236729	22.165640	0	2026-08-16T20:02:39+00:00	1786910560	evt390370.npz
390634	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	378	48	330	-1	-162.349854	-170.482956	220.427765	candidate	0	0.0000	0	human	nuecc		-162.349854	-170.482956	220.427765	0	2026-08-16T19:02:17+00:00	1786906937	evt390634.npz
390810	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	60	11	49	-1	-195.046829	-140.236221	229.175873	candidate	0	0.0000	0	human	nuecc		-195.046829	-140.236221	229.175873	0	2026-08-16T19:35:06+00:00	1786908907	evt390810.npz
391777	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	140	19	121	-1	-73.509430	-9.963545	88.569481	candidate	0	0.0000	0	human	nuecc		-73.509430	-9.963545	88.569481	0	2026-08-16T20:19:07+00:00	1786911547	evt391777.npz
392759	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	274	44	230	-1	-53.553257	-154.232727	83.468796	candidate	0	0.0000	0	human	nuecc		-53.553257	-154.232727	83.468796	0	2026-08-16T20:04:29+00:00	1786910670	evt392759.npz
392891	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	396	10	386	-1	42.621586	-158.103561	248.626266	candidate	0	0.0000	0	human	nuecc		42.621586	-158.103561	248.626266	0	2026-08-16T21:00:07+00:00	1786914008	evt392891.npz
393133	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	65	40	25	-1	19.466253	170.879471	341.607849	candidate	0	31.9577	1	human	nuecc		3.530726	197.559479	349.059570	0	2026-08-16T19:26:18+00:00	1786908379	evt393133.npz
393727	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	243	5	238	-1	177.004349	-38.811016	8.610358	candidate	0	0.0000	0	human	nuecc		177.004349	-38.811016	8.610358	0	2026-08-16T20:53:28+00:00	1786913609	evt393727.npz
394407	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	1028	22	1006	-1	25.523565	-108.426605	1.593577	candidate	0	313.4724	1	human	nuecc		0.926180	199.927460	52.364483	0	2026-08-16T19:27:59+00:00	1786908480	evt394407.npz
395277	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	159	23	136	-1	-154.489700	186.846466	126.186287	candidate	0	10.3424	1	human	nuecc		-147.990097	186.989929	134.229950	0	2026-08-16T20:05:32+00:00	1786910732	evt395277.npz
395597	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	681	16	665	-1	48.261711	9.135748	75.026337	candidate	0	0.0000	0	human	nuecc		48.261711	9.135748	75.026337	0	2026-08-16T19:25:48+00:00	1786908349	evt395597.npz
395695	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	395	38	357	-1	181.890350	-68.363441	45.288651	candidate	0	0.0000	0	human	nuecc		181.890350	-68.363441	45.288651	0	2026-08-16T20:58:21+00:00	1786913901	evt395695.npz
395837	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	246	14	232	-1	-201.371979	135.605194	420.443359	candidate	0	0.0000	0	human	nuecc		-201.371979	135.605194	420.443359	0	2026-08-16T19:34:35+00:00	1786908875	evt395837.npz
396037	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	113	38	75	-1	-166.449783	138.588699	450.225647	candidate	0	33.7381	1	human	nuecc		-173.031693	141.702332	483.168640	0	2026-08-16T19:50:36+00:00	1786909837	evt396037.npz
396057	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	155	8	147	-1	62.619591	186.067291	396.589294	candidate	0	56.4466	1	human	nuecc		117.949791	196.317932	401.029419	0	2026-08-16T19:27:42+00:00	1786908462	evt396057.npz
396091	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	276	19	257	-1	142.498993	52.863739	231.422043	candidate	0	0.0000	0	human	nuecc		142.498993	52.863739	231.422043	0	2026-08-16T19:38:12+00:00	1786909093	evt396091.npz
396222	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	1843	291	1552	-1	121.727356	-164.648453	315.678131	candidate	0	0.0000	0	human	nuecc		121.727356	-164.648453	315.678131	0	2026-08-16T20:54:15+00:00	1786913655	evt396222.npz
396323	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	237	18	219	-1	-60.317654	152.562744	418.516144	candidate	0	0.0000	0	human	nuecc		-60.317654	152.562744	418.516144	0	2026-08-16T20:00:46+00:00	1786910447	evt396323.npz
396355	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	223	17	206	-1	-144.044022	-142.597763	462.657745	candidate	0	0.0000	0	human	nuecc		-144.044022	-142.597763	462.657745	0	2026-08-16T20:20:43+00:00	1786911643	evt396355.npz
396420	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	158	25	133	-1	-114.733604	161.005798	458.504089	candidate	0	0.0000	0	human	nuecc		-114.733604	161.005798	458.504089	0	2026-08-16T18:46:58+00:00	1786906018	evt396420.npz
396551	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	324	13	311	-1	-179.068558	105.264313	152.361221	candidate	0	0.0000	0	human	nuecc		-179.068558	105.264313	152.361221	0	2026-08-16T20:57:05+00:00	1786913825	evt396551.npz
396761	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	276	8	268	-1	-58.234173	54.387768	379.013641	candidate	0	0.0000	0	human	nuecc		-58.234173	54.387768	379.013641	0	2026-08-16T19:34:20+00:00	1786908861	evt396761.npz
396816	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	131	41	90	-1	-91.112335	-83.769493	26.272659	candidate	0	32.7814	1	human	nuecc		-84.046890	-59.943848	4.894172	0	2026-08-16T19:29:00+00:00	1786908540	evt396816.npz
396829	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	297	40	257	-1	136.380646	199.356659	233.153229	candidate	0	0.0000	0	human	nuecc		136.380646	199.356659	233.153229	0	2026-08-16T19:30:28+00:00	1786908629	evt396829.npz
396882	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	98	8	90	-1	22.703329	2.929893	442.647125	candidate	0	0.0000	0	human	nuecc		22.703329	2.929893	442.647125	0	2026-08-16T19:32:55+00:00	1786908776	evt396882.npz
397005	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	191	17	174	-1	-66.023170	-89.543190	306.210022	candidate	0	0.0000	0	human	nuecc		-66.023170	-89.543190	306.210022	0	2026-08-16T19:25:57+00:00	1786908357	evt397005.npz
397379	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	268	9	259	-1	54.966515	-95.322021	139.457886	candidate	0	0.0000	0	human	nuecc		54.966515	-95.322021	139.457886	0	2026-08-16T20:06:07+00:00	1786910768	evt397379.npz
397476	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	790	23	767	-1	-35.307831	-55.098122	3.016940	candidate	0	24.2011	1	human	nuecc		-35.954308	-42.901722	23.910042	0	2026-08-16T19:35:37+00:00	1786908938	evt397476.npz
397487	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	20	8	12	-1	-25.390589	197.500320	175.280167	candidate	0	5.8195	1	human	nuecc		-24.430161	192.354858	172.736984	0	2026-08-16T19:38:32+00:00	1786909113	evt397487.npz
397542	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	45	9	36	-1	-99.586838	-178.308868	343.424194	candidate	0	2.5185	1	human	nuecc		-98.997643	-176.349258	344.892395	0	2026-08-16T19:29:40+00:00	1786908581	evt397542.npz
397927	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	261	7	254	-1	-77.960075	-82.271400	7.312781	candidate	0	0.0000	0	human	nuecc		-77.960075	-82.271400	7.312781	0	2026-08-16T20:22:21+00:00	1786911741	evt397927.npz
398115	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	645	21	624	-1	143.117599	199.866089	337.247131	candidate	0	0.0000	0	human	nuecc		143.117599	199.866089	337.247131	0	2026-08-16T19:51:11+00:00	1786909872	evt398115.npz
400185	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	283	48	235	-1	118.897331	129.625732	25.580009	candidate	0	0.0000	0	human	nuecc		118.897331	129.625732	25.580009	0	2026-08-16T19:52:30+00:00	1786909951	evt400185.npz
400779	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	156	12	144	-1	97.440918	35.999668	263.978546	candidate	0	0.0000	0	human	nuecc		97.440918	35.999668	263.978546	0	2026-08-16T19:56:31+00:00	1786910192	evt400779.npz
401241	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	47	10	37	-1	69.662788	189.800934	376.824860	candidate	0	17.2771	1	human	nuecc		56.646687	199.947998	371.714294	0	2026-08-16T20:02:52+00:00	1786910573	evt401241.npz
403023	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	268	42	226	-1	-79.251244	73.074020	423.086212	candidate	0	0.0000	0	human	nuecc		-79.251244	73.074020	423.086212	0	2026-08-16T20:04:47+00:00	1786910688	evt403023.npz
405707	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	655	24	631	-1	-20.687017	168.106049	214.793915	candidate	0	3.6311	1	human	nuecc		-18.074286	165.654709	214.202667	0	2026-08-16T20:57:29+00:00	1786913849	evt405707.npz
405927	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	147	15	132	-1	105.349434	-70.042999	101.447739	candidate	0	5.8759	1	human	nuecc		109.618629	-73.383469	103.715324	0	2026-08-16T19:49:22+00:00	1786909763	evt405927.npz
406125	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	343	88	255	-1	-7.962239	16.200663	28.524508	candidate	0	0.0000	0	human	nuecc		-7.962239	16.200663	28.524508	0	2026-08-16T20:23:51+00:00	1786911832	evt406125.npz
406631	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	527	25	502	-1	-71.683662	-192.433792	252.199936	candidate	0	205.5098	1	human	nuecc		-166.503052	-15.085256	294.520691	0	2026-08-16T19:28:34+00:00	1786908514	evt406631.npz
407534	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	147	22	125	-1	186.973602	-81.190392	90.087120	candidate	0	1.7566	1	human	nuecc		185.850906	-82.372772	89.433411	0	2026-08-16T20:13:17+00:00	1786911197	evt407534.npz
407886	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	416	16	400	-1	14.471423	-57.892670	2.027437	candidate	0	103.9728	1	human	nuecc		36.861233	-19.744923	96.121979	0	2026-08-16T20:24:20+00:00	1786911860	evt407886.npz
409052	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	298	4	294	-1	190.444916	-112.207825	321.818756	candidate	0	0.0000	0	human	nuecc		190.444916	-112.207825	321.818756	0	2026-08-16T20:23:59+00:00	1786911839	evt409052.npz
409514	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	66	15	51	-1	-37.759457	114.416260	222.571594	candidate	0	2.4594	1	human	nuecc		-36.268974	113.220322	224.119781	0	2026-08-16T20:03:58+00:00	1786910639	evt409514.npz
409624	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	189	19	170	-1	-146.095444	-56.985523	329.848816	candidate	0	0.0000	0	human	nuecc		-146.095444	-56.985523	329.848816	0	2026-08-16T20:19:15+00:00	1786911555	evt409624.npz
409888	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	738	37	701	-1	-45.188927	-40.615765	128.362350	candidate	0	2.8274	1	human	nuecc		-43.662724	-39.590031	126.214554	0	2026-08-16T20:13:44+00:00	1786911224	evt409888.npz
410566	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	87	18	69	-1	-3.926854	-94.235115	90.704483	candidate	0	0.0000	0	human	nuecc		-3.926854	-94.235115	90.704483	0	2026-08-16T20:25:20+00:00	1786911921	evt410566.npz
412612	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	265	6	259	-1	-42.645008	-62.771313	339.337982	candidate	0	146.4498	1	human	nuecc		-0.614275	-198.714890	304.692627	0	2026-08-16T20:15:52+00:00	1786911353	evt412612.npz
412638	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	478	17	461	-1	22.299999	-64.000000	44.400002	manual	1	2.8603	1	human	nuecc		20.777908	-62.676365	42.372082	0	2026-08-16T20:16:42+00:00	1786911402	evt412638.npz
414024	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	561	20	541	-1	2.232117	-188.336502	87.056778	candidate	0	0.0000	0	human	nuecc		2.232117	-188.336502	87.056778	0	2026-08-16T20:21:46+00:00	1786911706	evt414024.npz
414288	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	25	3	22	-1	-192.475403	164.602509	93.610504	candidate	0	4.5487	1	human	nuecc		-191.525391	166.163498	97.775986	0	2026-08-16T20:18:34+00:00	1786911515	evt414288.npz
414306	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	388	5	383	-1	-127.125572	-19.960617	49.428482	candidate	0	0.0000	0	human	nuecc		-127.125572	-19.960617	49.428482	0	2026-08-16T20:24:26+00:00	1786911866	evt414306.npz
415186	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	179	21	158	-1	-133.989609	74.126953	201.740295	candidate	0	0.0000	0	human	nuecc		-133.989609	74.126953	201.740295	0	2026-08-16T20:26:28+00:00	1786911989	evt415186.npz
415564	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	266	12	254	-1	21.500000	143.000000	267.000000	manual	1	62.5823	1	human	nuecc		3.224833	124.961166	324.071564	0	2026-08-16T20:18:07+00:00	1786911487	evt415564.npz
417782	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	36	19	17	-1	32.989922	120.870331	34.251831	candidate	0	6.5733	1	human	nuecc		34.243477	115.437881	37.733978	0	2026-08-16T20:20:35+00:00	1786911635	evt417782.npz
473952	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	341	29	312	-1	-96.434837	104.053200	357.588013	candidate	0	0.0000	0	human	nuecc		-96.434837	104.053200	357.588013	0	2026-08-16T20:53:53+00:00	1786913634	evt473952.npz
474612	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	49	5	44	-1	76.071709	199.803284	264.393219	candidate	0	0.0000	0	human	nuecc		76.071709	199.803284	264.393219	0	2026-08-16T20:18:47+00:00	1786911527	evt474612.npz
474678	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	445	25	420	-1	-11.599354	190.695282	40.665344	candidate	0	0.0000	0	human	nuecc		-11.599354	190.695282	40.665344	0	2026-08-16T21:01:29+00:00	1786914090	evt474678.npz
477142	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	148	16	132	-1	72.534447	29.308578	385.167084	candidate	0	68.0506	1	human	nuecc		129.790298	37.413887	349.292847	0	2026-08-16T20:12:11+00:00	1786911132	evt477142.npz
478880	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	623	33	590	-1	-13.694938	-104.225815	133.248734	candidate	0	23.1513	1	human	nuecc		9.331491	-103.528336	130.951447	0	2026-08-16T20:54:24+00:00	1786913665	evt478880.npz
479650	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	185	70	115	-1	72.256645	148.914200	432.957428	candidate	0	3.7630	1	human	nuecc		71.563782	151.566406	435.535370	0	2026-08-16T20:15:09+00:00	1786911310	evt479650.npz
480772	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	248	23	225	-1	-8.551172	-168.329803	329.967285	candidate	0	0.0000	0	human	nuecc		-8.551172	-168.329803	329.967285	0	2026-08-16T21:27:09+00:00	1786915629	evt480772.npz
493659	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	272	20	252	-1	-1.110584	-124.659744	462.547455	candidate	0	70.1524	1	human	nuecc		-68.122063	-144.658371	456.991150	0	2026-08-16T20:21:16+00:00	1786911677	evt493659.npz
494847	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	281	23	258	-1	128.005371	159.476608	410.831604	candidate	0	0.0000	0	human	nuecc		128.005371	159.476608	410.831604	0	2026-08-16T20:22:51+00:00	1786911772	evt494847.npz
495881	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	218	22	196	-1	-168.616196	193.975861	365.201843	candidate	0	33.1587	1	human	nuecc		-189.512070	179.758194	386.666168	0	2026-08-16T20:22:14+00:00	1786911734	evt495881.npz
497311	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	1188	15	1173	-1	52.025887	-31.485891	139.871506	candidate	0	191.7304	1	human	nuecc		80.309479	-160.283386	0.688896	0	2026-08-16T20:25:15+00:00	1786911915	evt497311.npz
497399	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	236	22	214	-1	-108.754883	87.034302	116.332748	candidate	0	121.1942	1	human	nuecc		-201.440063	162.268097	95.419563	0	2026-08-16T20:23:34+00:00	1786911814	evt497399.npz
499423	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	169	58	111	-1	-132.842270	-1.787986	415.991699	candidate	0	41.3594	1	human	nuecc		-115.815224	-37.963104	426.576599	0	2026-08-16T19:51:58+00:00	1786909919	evt499423.npz
499577	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	767	50	717	-1	-15.908364	136.256470	312.801727	candidate	0	1.6577	1	human	nuecc		-15.060747	134.861603	312.511963	0	2026-08-16T20:14:29+00:00	1786911269	evt499577.npz
500567	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	101	20	81	-1	64.000000	98.000000	121.000000	manual	1	4.7867	1	human	nuecc		63.644928	100.936455	124.763405	0	2026-08-16T20:26:09+00:00	1786911970	evt500567.npz
502019	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	306	17	289	-1	-158.611832	-38.309498	66.286072	candidate	0	0.0000	0	human	nuecc		-158.611832	-38.309498	66.286072	0	2026-08-16T20:25:36+00:00	1786911937	evt502019.npz
51128	vtxscan-mcp2k	work-mcp2k-harv3	18259	1	179	48	131	-1	164.004852	113.880714	296.023773	candidate	0	0.0000	0	human	nuecc		164.004852	113.880714	296.023773	0	2026-08-16T19:31:19+00:00	1786908680	evt51128.npz
51546	vtxscan-mcp2k	work-mcp2k-harv3	18259	1	277	26	251	-1	-158.415985	173.330063	420.862885	candidate	0	0.0000	0	human	nuecc		-158.415985	173.330063	420.862885	0	2026-08-16T20:22:41+00:00	1786911762	evt51546.npz
51868	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	318	25	293	-1	12.020434	-22.955782	211.097549	candidate	0	0.0000	0	human	nuecc		12.020434	-22.955782	211.097549	0	2026-08-16T20:14:49+00:00	1786911290	evt51868.npz
52044	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	335	50	285	-1	-84.956970	-118.482574	239.985703	candidate	0	0.0000	0	human	nuecc		-84.956970	-118.482574	239.985703	0	2026-08-16T20:14:11+00:00	1786911251	evt52044.npz
52605	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	109	24	85	-1	-154.625290	47.443565	311.619659	candidate	0	29.8634	1	human	nuecc		-166.754517	64.457909	290.283936	0	2026-08-16T20:20:24+00:00	1786911624	evt52605.npz
52693	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	562	38	524	-1	89.638710	-50.864685	35.085793	candidate	0	0.0000	0	human	nuecc		89.638710	-50.864685	35.085793	0	2026-08-16T20:21:38+00:00	1786911698	evt52693.npz
53658	vtxscan-mcp2k	work-mcp2k-harv3	18259	1	203	19	184	-1	-126.648285	-99.186012	60.134193	candidate	0	72.2940	1	human	nuecc		-85.184273	-95.107597	1.053549	0	2026-08-16T20:13:03+00:00	1786911183	evt53658.npz
53881	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	144	11	133	-1	90.757629	62.591030	409.355743	candidate	0	4.8661	1	human	nuecc		90.383575	62.478039	414.206116	0	2026-08-16T20:03:47+00:00	1786910628	evt53881.npz
54332	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	670	120	550	-1	59.245724	2.779299	70.536118	candidate	0	69.9829	1	human	nuecc		65.961403	-52.967758	112.306618	0	2026-08-16T20:52:51+00:00	1786913572	evt54332.npz
54629	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	458	16	442	-1	35.216816	108.219788	72.587090	candidate	0	123.3102	1	human	nuecc		-56.474716	66.456024	1.496524	0	2026-08-16T20:50:22+00:00	1786913422	evt54629.npz
55740	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	602	40	562	-1	37.313068	119.505943	37.091606	candidate	0	235.8937	1	human	nuecc		-56.579765	133.214905	253.059265	0	2026-08-16T20:40:09+00:00	1786912809	evt55740.npz
56763	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	101	21	80	-1	196.583939	130.994766	103.106750	candidate	0	11.7888	1	human	nuecc		189.288925	123.132324	107.999733	0	2026-08-16T20:47:23+00:00	1786913244	evt56763.npz
56972	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	130	23	107	-1	178.614136	60.361763	78.451141	candidate	0	0.0000	0	human	nuecc		178.614136	60.361763	78.451141	0	2026-08-16T20:47:33+00:00	1786913253	evt56972.npz
57280	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	56	14	42	-1	171.481384	-6.706198	284.589630	candidate	0	1.8842	1	human	nuecc		172.536316	-5.848135	285.893860	0	2026-08-16T20:50:54+00:00	1786913454	evt57280.npz
65266	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	103	22	81	-1	-86.186317	155.410690	244.597488	candidate	0	45.3300	1	human	nuecc		-72.132462	168.630768	203.578842	0	2026-08-16T20:39:34+00:00	1786912775	evt65266.npz
66872	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	217	26	191	-1	116.060509	177.504425	296.719635	candidate	0	0.0000	0	human	nuecc		116.060509	177.504425	296.719635	0	2026-08-16T20:48:15+00:00	1786913296	evt66872.npz
66944	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	120	11	109	-1	-118.802528	-31.202236	404.233154	candidate	0	49.3248	1	human	nuecc		-99.970474	-61.744198	370.388306	0	2026-08-16T20:40:31+00:00	1786912831	evt66944.npz
67942	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	161	8	153	-1	60.870567	199.930939	177.975327	candidate	0	0.0000	0	human	nuecc		60.870567	199.930939	177.975327	0	2026-08-16T20:50:39+00:00	1786913440	evt67942.npz
68748	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	682	16	666	-1	-28.860035	-20.746201	132.720200	candidate	0	0.0000	0	human	nuecc		-28.860035	-20.746201	132.720200	0	2026-08-16T20:53:01+00:00	1786913581	evt68748.npz
69232	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	546	22	524	-1	7.394451	95.705650	273.238251	candidate	0	28.4990	1	human	nuecc		13.154363	86.757599	299.675903	0	2026-08-16T20:50:03+00:00	1786913403	evt69232.npz
70010	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	136	2	134	-1	6.220140	-196.596313	438.648163	candidate	0	78.1805	1	human	nuecc		25.559727	-167.509583	368.704346	0	2026-08-16T20:46:51+00:00	1786913211	evt70010.npz
70084	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	223	23	200	-1	-195.006516	14.003037	114.421600	candidate	0	0.0000	0	human	nuecc		-195.006516	14.003037	114.421600	0	2026-08-16T20:59:43+00:00	1786913984	evt70084.npz
70472	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	748	30	718	-1	-89.542107	-194.367691	402.583862	candidate	0	4.6641	1	human	nuecc		-88.932724	-193.175293	407.051636	0	2026-08-16T18:44:19+00:00	1786905860	evt70472.npz
70538	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	126	6	120	-1	-1.768156	192.280426	6.044424	candidate	0	9.7214	1	human	nuecc		1.422675	186.074585	12.812805	0	2026-08-16T20:51:16+00:00	1786913476	evt70538.npz
70612	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	166	15	151	-1	-1.310234	-119.691231	64.587456	candidate	0	44.8503	1	human	nuecc		29.687853	-132.313080	34.731853	0	2026-08-16T20:51:26+00:00	1786913487	evt70612.npz
70766	vtxscan-mcp2k	work-mcp2k-harv3	18255	1	799	16	783	-1	90.567108	119.024010	0.035453	candidate	0	0.0000	0	human	nuecc		90.567108	119.024010	0.035453	0	2026-08-16T20:45:37+00:00	1786913137	evt70766.npz
