arm	evt	hit_base	hit_arm	moved	d_base	d_arm	adverse	rescued	nue_b	nue_a	numu_b	numu_a	agree	transferred	dual_d	has_vertex	off_ms	route
work-pr112i-uniW0-mcp2k	92225	0	0	0	2.59428288395136	2.59428288395136	0	0	-15.0	-15.0	1.631816029548645	1.631816029548645	False	False	-1.0	False	1400.726235	dl-rerank-accept
work-pr112i-uniW0-mcp2k	93105	1	1	0	0.3036126004995622	0.3036126004995622	0	0	-15.0	-15.0	2.325910806655884	2.325910806655884	False	False	-1.0	False	1953.832878	dl-rerank-accept
work-pr112i-uniW0-mcp2k	93545	1	1	0	1.40158075303525e-05	1.40158075303525e-05	0	0	-15.0	-15.0	-2.3805813789367676	-2.3805813789367676	False	False	-1.0	False	1710.189426	dl-rerank-reject
work-pr112i-uniW0-mcp2k	93677	1	1	0	0.31813382620299496	0.31813382620299496	0	0	-15.0	-15.0	2.562464714050293	2.562464714050293	False	False	-1.0	False	1421.839651	dl-rerank-accept
work-pr112i-uniW0-mcp2k	93696	1	1	0	0.23280064806121084	0.23280064806121084	0	0	-15.0	-15.0	2.1672120094299316	2.1672120094299316	False	False	-1.0	False	1568.899079	dl-rerank-accept
work-pr112i-uniW0-mcp2k	94092	0	0	0	9.02160078604263	9.02160078604263	0	0	-15.0	-15.0	2.746387243270874	2.746387243270874	False	False	-1.0	False	1933.196123	dl-rerank-accept
work-pr112i-uniW0-mcp2k	94224	1	1	0	0.1920670927408251	0.1920670927408251	0	0	-4.300936222076416	-4.300936222076416	1.2489622831344604	1.2489622831344604	False	False	-1.0	False	1775.889341	dl-rerank-accept
work-pr112i-uniW0-mcp2k	94293	1	1	0	0.49962724129448294	0.49962724129448294	0	0	-15.0	-15.0	4.190224647521973	4.190224647521973	False	False	-1.0	False	3415.320404	dl-rerank-accept
work-pr112i-uniW0-mcp2k	94392	1	1	0	0.41277250689049927	0.41277250689049927	0	0	-4.300936222076416	-4.300936222076416	1.5004531145095825	1.5004531145095825	False	False	-1.0	False	2340.637642	dl-rerank-accept
work-pr112i-uniW0-mcp2k	94942	0	0	0	2.8134270844334326	2.8134270844334326	0	0	-15.0	-15.0	4.301008224487305	4.301008224487305	False	False	-1.0	False	1700.327034	dl-rerank-accept
work-pr112i-uniW0-mcp2k	95074	1	1	0	0.1276182732295047	0.1276182732295047	0	0	-15.0	-15.0	3.7097809314727783	3.7097809314727783	False	False	-1.0	False	1266.174854	dl-rerank-accept
work-pr112i-uniW0-mcp2k	95405	1	1	0	0.6203231460165576	0.6203231460165576	0	0	-15.0	-15.0	2.9888296127319336	2.9888296127319336	False	False	-1.0	False	1457.845532	dl-rerank-accept
work-pr112i-uniW0-mcp2k	95412	1	1	0	0.2871342018298573	0.7623301907147864	0	0	-15.0	-15.0	2.325298547744751	1.8807282447814941	False	False	-1.0	False	1716.041424	dl-rerank-accept
work-pr112i-uniW0-mcp2k	95690	1	1	0	0.28078438333900246	0.28078438333900246	0	0	-15.0	-15.0	4.068631172180176	4.068631172180176	False	False	-1.0	False	1358.220604	dl-rerank-accept
work-pr112i-uniW0-mcp2k	96306	1	1	0	0.045716372784621345	0.045716372784621345	0	0	-15.0	-15.0	4.301008224487305	4.301008224487305	False	False	-1.0	False	1740.151055	dl-rerank-accept
work-pr112i-uniW0-mcp2k	96383	0	0	0	6.544307410171524	6.544307410171524	0	0	-15.0	-15.0	-0.21326066553592682	-0.21326066553592682	False	False	-1.0	False	2591.235216	dl-rerank-reject
work-pr112i-uniW0-mcp2k	97084	1	1	0	1.113900839799868	1.113900839799868	0	0	-15.0	-15.0	3.2444894313812256	3.2444894313812256	False	False	-1.0	False	1482.991222	dl-rerank-reject
work-pr112i-uniW0-mcp2k	97231	0	0	0	2.914053559445128	2.914053559445128	0	0	-15.0	-15.0	4.301008224487305	4.301008224487305	False	False	-1.0	False	5580.19975	dl-rerank-reject
work-pr112i-uniW0-mcp2k	98470	1	1	0	0.7904021300231924	0.7904021300231924	0	0	-15.0	-15.0	4.231675624847412	4.231675624847412	False	False	-1.0	False	1708.113863	dl-rerank-accept
work-pr112i-uniW0-mcp2k	98704	0	0	0	3.0430534770165583	3.0430534770165583	0	0	-15.0	-15.0	-2.3323893547058105	-2.3323893547058105	False	False	-1.0	False	1690.430301	dl-rerank-reject
work-pr112i-uniW0-mcp2k	98778	1	1	0	0.13551560532908194	0.13551560532908194	0	0	-15.0	-15.0	4.301008224487305	4.301008224487305	False	False	-1.0	False	3898.951381	dl-rerank-accept
work-pr112i-uniW0-mcp2k	98947	1	1	0	0.5053307086803879	0.5053307086803879	0	0	-15.0	-15.0	2.3866336345672607	2.3866336345672607	False	False	-1.0	False	1467.616373	dl-rerank-accept
