mode,sample,apa,event,flash_index,time_ns,total_pe,n_active_pmt,n_zero_excl_chmask,n_zero_incl_chmask,min_pe_active,min_nonzero_pe
data,100,0,655941,1,-1.32761e+06,11795.3,53,4,10,0,2.52932
data,100,0,655941,2,-831121,14631.4,53,4,10,0,11.1928
data,100,0,655941,3,-1.13093e+06,16434.8,53,4,10,0,85.2582
data,100,0,655941,4,343941,3588.79,53,4,10,0,3.88748
data,100,0,655941,5,691936,3276.87,53,4,10,0,10.811
data,100,0,655941,6,119827,1684.52,53,4,10,0,2.0204
data,100,0,655941,7,474172,894.435,53,15,21,0,0.5576
data,100,0,655941,8,-291323,1108.11,53,4,10,0,0.6902
data,100,0,655941,9,1.38969e+06,2114.07,53,7,13,0,1.06525
data,100,0,655941,10,-1.21422e+06,299.278,53,5,11,0,0.6956
data,100,0,655941,11,-15460.5,295.687,53,5,11,0,1.18325
data,100,0,655941,12,-340585,240.324,53,8,14,0,0.89425
data,100,0,655941,13,216014,263.73,53,8,14,0,0.775
data,100,0,655941,14,333327,213.524,53,9,15,0,0.95925
data,100,0,655963,0,189129,25413.5,53,4,10,0,42.0966
data,100,0,655963,1,-96860.2,13484,53,4,10,0,33.777
data,100,0,655963,2,-591315,15207.9,53,4,10,0,13.2019
data,100,0,655963,3,-654739,6717.03,53,4,10,0,13.62
data,100,0,655963,4,-990903,6952,53,4,10,0,24.1512
data,100,0,655963,5,-873030,4451.46,53,4,10,0,23.7552
data,100,0,655963,6,-1.00309e+06,3884.48,53,4,10,0,17.0828
data,100,0,655963,7,513904,1225.21,53,5,11,0,1.11865
data,100,0,655963,8,734969,474.393,53,11,17,0,0.5258
data,100,0,655963,9,907381,511.532,53,6,12,0,0.64225
data,100,0,655963,10,-1.12996e+06,245.953,53,12,18,0,0.583625
data,100,0,655985,0,-887589,49051.9,53,4,10,0,20.6476
data,100,0,655985,1,-1.15878e+06,19665,53,4,10,0,142.094
data,100,0,655985,2,-968911,8432.57,53,4,10,0,1.26465
data,100,0,655985,3,-353784,7176.7,53,4,10,0,6.20895
data,100,0,655985,4,-494648,7709.92,53,4,10,0,23.9628
data,100,0,655985,5,-930548,6622.53,53,4,10,0,13.5982
data,100,0,655985,6,-553560,7220.32,53,4,10,0,11.1147
data,100,0,655985,7,1.2386e+06,9141.54,53,4,10,0,41.5697
data,100,0,655985,8,917097,8348.71,53,4,10,0,21.4945
data,100,0,655985,9,-324577,2755.05,53,5,11,0,0.969875
data,100,0,655985,10,196708,3528.62,53,4,10,0,3.5465
data,100,0,655985,11,-67213,1662.53,53,5,11,0,2.27905
data,100,0,655985,12,1.43285e+06,705.242,53,6,12,0,0.7857
data,100,0,655985,13,1.02922e+06,970.918,53,5,11,0,1.06062
data,100,0,655985,14,-164412,432.779,53,7,13,0,0.948
data,100,0,655985,15,-732.663,347.106,53,4,10,0,0.9462
data,100,0,655985,16,-879428,262.571,53,18,24,0,1.03402
data,100,0,656183,0,292256,21172.2,53,4,10,0,74.7357
data,100,0,656183,1,-1.04551e+06,22659.4,53,4,10,0,31.4415
data,100,0,656183,2,276712,4508.48,53,4,10,0,10.0768
data,100,0,656183,3,-747.62,4065.8,53,4,10,0,9.27277
data,100,0,656183,4,628021,2987.91,53,4,10,0,3.5244
data,100,0,656183,5,155904,1118.5,53,4,10,0,0.848125
data,100,0,656183,6,488805,269.758,53,8,14,0,1.0226
data,100,0,656183,7,609886,237.084,53,8,14,0,0.6284
data,100,0,656183,8,-656982,220.615,53,15,21,0,0.61285
data,100,0,656183,9,1.04572e+06,204.249,53,7,13,0,0.557075
data,100,0,656183,10,-160719,203.725,53,12,18,0,0.8353
data,100,0,656205,0,-1.31728e+06,15637.4,53,4,10,0,2.6742
data,100,0,656205,1,-348319,17757.2,53,4,10,0,59.0707
data,100,0,656205,2,-676657,21297.1,53,4,10,0,30.1647
data,100,0,656205,3,-1.1102e+06,20470.8,53,4,10,0,73.722
data,100,0,656205,4,-727.462,9240.39,53,4,10,0,1.27338
data,100,0,656205,5,1.41199e+06,3212.83,53,6,12,0,1.536
data,100,0,656205,6,604614,3036.8,53,4,10,0,9.33575
data,100,0,656205,7,1.26793e+06,1879.29,53,12,18,0,0.5755
data,100,0,656205,8,-516636,259.48,53,8,14,0,1.03925
data,100,0,656205,9,-668338,72.3994,53,32,38,0,0.3448
data,100,0,656205,10,999680,314.093,53,7,13,0,0.661125
data,100,0,656315,0,-739.394,15929.6,53,4,10,0,8.2498
data,100,0,656315,1,-721933,11500.1,53,4,10,0,16.4197
data,100,0,656315,2,-295103,9089.26,53,4,10,0,40.1709
data,100,0,656315,3,537758,7416.57,53,4,10,0,6.4991
data,100,0,656315,4,-136535,6867.79,53,4,10,0,19.5522
data,100,0,656315,5,172272,1094.37,53,5,11,0,1.2262
data,100,0,656315,6,-18220.5,759.377,53,7,13,0,1.0717
data,100,0,656315,7,47845.1,668.629,53,6,12,0,0.846
data,100,0,656315,8,-843563,203.05,53,9,15,0,0.66305
data,100,0,656315,9,384654,302.893,53,6,12,0,0.7298
data,100,0,656315,10,-713505,40.9894,53,31,38,0,0.0525
data,100,0,656315,11,559409,237.012,53,7,13,0,0.3658
data,100,0,656315,12,519534,189.475,53,10,16,0,0.64895
data,100,0,656447,0,410529,7077.85,53,4,10,0,1.57995
data,100,0,656447,1,1.35308e+06,7776.64,53,4,10,0,0.78255
data,100,0,656447,2,-124098,25943.2,53,4,10,0,1.198
data,100,0,656447,3,1.10632e+06,2206.63,53,4,10,0,3.9703
data,100,0,656447,4,1.00676e+06,1306.26,53,4,10,0,0.9109
data,100,0,656447,5,1.38747e+06,810.193,53,5,11,0,0.774
data,100,0,656447,6,1.3248e+06,610.972,53,4,10,0,0.8674
data,100,0,656447,7,-1.37731e+06,447.291,53,5,11,0,0.57395
data,100,0,656447,8,-981288,307.085,53,7,13,0,0.5538
data,100,0,656447,9,1.25642e+06,232.406,53,6,12,0,0.598875
data,100,0,656447,10,-850199,286.28,53,7,13,0,0.30525
data,100,0,656447,11,-743.95,403.69,53,7,13,0,0.563425
data,100,0,656447,12,1.45267e+06,335.223,53,6,12,0,0.811375
data,100,0,656447,13,-489474,176.556,53,8,14,0,0.1483
data,100,0,656447,14,-49776.4,218.237,53,10,16,0,0.51725
data,100,0,656491,0,-1.13241e+06,23067.5,53,4,10,0,5.0824
data,100,0,656491,1,1.08021e+06,11377.6,53,4,10,0,3.67755
data,100,0,656491,2,990617,14795.2,53,4,10,0,94.0074
data,100,0,656491,3,-467062,18446.7,53,4,10,0,49.3578
data,100,0,656491,4,469557,9091.48,53,4,10,0,6.47925
data,100,0,656491,5,-527766,9805.4,53,4,10,0,40.7861
data,100,0,656491,6,-1.38959e+06,7735.91,53,4,10,0,49.0029
data,100,0,656491,7,72533.8,4039.78,53,5,11,0,0.914225
data,100,0,656491,8,63394.8,2984.3,53,4,10,0,5.96705
data,100,0,656491,9,-735.99,4290.32,53,4,10,0,9.7666
data,100,0,656491,10,344148,2047.15,53,4,10,0,1.0946
data,100,0,656491,11,-723518,2758.65,53,4,10,0,7.14115
data,100,0,656491,12,136837,437.185,53,6,12,0,1.4106
data,100,0,656491,13,-99473.2,282.87,53,13,19,0,0.57485
data,100,0,656491,14,-242485,192.264,53,4,10,0,0.972625
data,100,0,656491,15,680682,190.8,53,7,13,0,1.07245
data,100,0,656491,16,-13739.8,276.638,53,8,14,0,0.60195
data,100,0,656491,17,-1.0249e+06,390.476,53,5,11,0,1.53795
data,100,0,656491,18,999529,22.478,53,45,52,0,0.931125
data,100,0,656645,0,23340.2,17742.8,53,4,10,0,25.9274
data,100,0,656645,1,-485123,39253.7,53,4,10,0,40.8981
data,100,0,656645,2,872150,14787.5,53,4,10,0,24.6611
data,100,0,656645,3,-1.32547e+06,12994.5,53,4,10,0,31.3672
data,100,0,656645,4,87704.5,9022.03,53,4,11,0,50.3213
data,100,0,656645,5,-740.918,4936.67,53,4,10,0,6
data,100,0,656645,6,31392,1202.87,53,4,10,0,1.08175
data,100,0,656645,7,545707,679.233,53,4,10,0,0.972625
data,100,0,656645,8,-230516,318.406,53,5,11,0,0.9034
data,100,0,656645,9,168621,292.964,53,6,12,0,0.714125
data,100,0,656645,10,39501.9,207.626,53,8,14,0,1.06093
data,100,0,656887,0,-1.31821e+06,10821.1,53,4,10,0,0.958875
data,100,0,656887,1,-36455.9,14994.9,53,4,10,0,23.6387
data,100,0,656887,2,-1.33291e+06,12360.2,53,4,11,0,27.239
data,100,0,656887,3,795568,8538.43,53,4,10,0,31.2067
data,100,0,656887,4,-343135,6935.67,53,4,10,0,14.52
data,100,0,656887,5,566329,4905.04,53,4,10,0,11.5336
data,100,0,656887,6,458379,4481.95,53,4,10,0,5.36413
data,100,0,656887,7,-1.39911e+06,2895.07,53,4,10,0,10.6803
data,100,0,656887,8,671454,2286.34,53,4,10,0,9.6946
data,100,0,656887,9,-754.027,2280.33,53,6,12,0,0.69465
data,100,0,656887,10,928166,872.611,53,8,14,0,0.8365
data,100,0,656887,11,549721,582.644,53,7,13,0,0.53865
data,100,0,656887,12,-749730,385.798,53,4,10,0,0.80585
data,100,0,656887,13,-1.24949e+06,292.889,53,7,13,0,0.5203
data,100,0,656887,14,97291.9,435.667,53,4,10,0,0.814475
data,100,0,656887,15,-503115,189.954,53,16,22,0,0.814625
data,100,0,657195,0,-943820,53640.1,53,4,10,0,51.2831
data,100,0,657195,1,1.2214e+06,20998.6,53,4,10,0,63.0881
data,100,0,657195,2,-745.523,14665.4,53,4,10,0,102.237
data,100,0,657195,3,-234653,10008.8,53,5,11,0,2.28358
data,100,0,657195,4,832972,4993.82,53,4,10,0,8.74428
data,100,0,657195,5,227514,4883.26,53,4,10,0,7.58475
data,100,0,657195,6,365791,1958.45,53,4,10,0,4.38755
data,100,0,657195,7,1.08395e+06,1067.13,53,5,11,0,0.61725
data,100,0,657195,8,1.24742e+06,2019.48,53,4,10,0,8.37632
data,100,0,657195,9,-933974,551.238,53,12,18,0,0.7045
data,100,0,657195,10,1.21304e+06,231.541,53,7,13,0,0.572575
data,100,0,657327,0,1.31818e+06,28377.9,53,4,10,0,57.074
data,100,0,657327,1,1.49783e+06,21035.6,53,4,10,0,21.7051
data,100,0,657327,2,-291674,20413.3,53,4,10,0,64.0583
data,100,0,657327,3,-716196,9470.37,53,4,10,0,1.70175
data,100,0,657327,4,404069,9054.87,53,4,10,0,2.16893
data,100,0,657327,5,-1.30932e+06,9055.42,53,4,10,0,2.668
data,100,0,657327,6,-1.20222e+06,27670.8,53,4,10,0,25.4646
data,100,0,657327,7,1.24675e+06,7072.35,53,4,10,0,4.43075
data,100,0,657327,8,667457,6590.52,53,4,10,0,1.3588
data,100,0,657327,9,-826819,6234.38,53,4,10,0,4.8989
data,100,0,657327,10,-75795.4,10449.5,53,4,10,0,14.8567
data,100,0,657327,11,-736.367,5252.79,53,4,10,0,7.032
data,100,0,657327,12,-1.28138e+06,844.037,53,6,12,0,0.911275
data,100,0,657327,13,-1.37051e+06,405.738,53,6,12,0,0.88055
data,100,0,657327,14,240816,208.155,53,10,16,0,0.640975
data,100,0,657327,15,-1.194e+06,129.257,53,30,36,0,0.5164
data,100,0,657327,16,-594303,208.537,53,11,17,0,0.9494
data,100,0,657327,17,338221,251.07,53,11,17,0,0.5597
data,100,0,657371,0,1.19465e+06,18036.1,53,4,10,0,21.531
data,100,0,657371,1,-35860.1,17908.9,53,4,10,0,61.2988
data,100,0,657371,2,193706,11002.3,53,4,10,0,4.683
data,100,0,657371,3,499953,18932.2,53,4,10,0,38.9928
data,100,0,657371,4,1.24488e+06,5993.21,53,4,10,0,1.9704
data,100,0,657371,5,1.35304e+06,10303.6,53,4,10,0,22.1213
data,100,0,657371,6,-582506,8973.54,53,4,10,0,6.27075
data,100,0,657371,7,-850927,4915,53,4,10,0,4.80675
data,100,0,657371,8,381196,6757.74,53,4,10,0,35.6135
data,100,0,657371,9,897866,4878.32,53,4,10,0,3.12295
data,100,0,657371,10,1.05567e+06,5405,53,4,10,0,10.7355
data,100,0,657371,11,-24661.1,2851.96,53,4,10,0,1.18
data,100,0,657371,12,-524717,3699.32,53,4,10,0,17.4563
data,100,0,657371,13,-1.47255e+06,3363.3,53,4,10,0,15.3055
data,100,0,657371,14,75420.4,2993.68,53,4,10,0,4.84687
data,100,0,657371,15,-1.23529e+06,925.121,53,6,12,0,0.694125
data,100,0,657371,16,-1.36292e+06,385.899,53,12,19,0,0.70195
data,100,0,657371,17,-606899,435.523,53,4,10,0,1.38048
data,100,0,657371,18,-825388,373.477,53,7,13,0,0.288925
data,100,0,657371,19,100732,205.844,53,7,13,0,0.67325
data,100,0,657371,20,1.34186e+06,130.319,53,9,15,0,0.232075
data,100,0,657371,21,-406977,217.843,53,6,12,0,0.7808
data,100,0,657371,22,-774991,209.6,53,11,17,0,0.440425
data,100,0,657371,23,1.32707e+06,22.6624,53,46,53,0,0.82125
data,100,0,658075,0,-355558,14435.4,53,4,11,0,8.5185
data,100,0,658075,1,-396416,9352.97,53,4,10,0,22.9864
data,100,0,658075,2,408350,10292.3,53,4,10,0,34.7456
data,100,0,658075,3,958004,9037.79,53,4,10,0,26.6222
data,100,0,658075,4,189737,5204.99,53,4,10,0,15.4037
data,100,0,658075,5,747812,1721.94,53,4,10,0,3.084
data,100,0,658075,6,-1.47681e+06,964.977,53,8,14,0,0.792
data,100,0,658075,7,673092,324.117,53,7,13,0,1.4022
data,100,0,658075,8,1.24403e+06,392.635,53,6,12,0,0.3941
data,100,0,658075,9,1.19872e+06,189.936,53,10,16,0,0.66775
data,100,0,658075,10,-741.759,206.85,53,10,16,0,0.912775
data,100,0,658075,11,846808,207.633,53,9,15,0,0.68045
data,100,0,658075,12,312010,176.426,53,10,16,0,0.565625
data,100,0,658185,0,-749.659,23345.9,53,4,10,0,5.45547
data,100,0,658185,1,380198,17760,53,4,10,0,136.863
data,100,0,658185,2,442330,16205.6,53,4,10,0,68.7996
data,100,0,658185,3,-1.47875e+06,8043.75,53,4,10,0,16.9216
data,100,0,658185,4,778946,660.595,53,6,12,0,0.951
data,100,0,658185,5,-1.05329e+06,778.32,53,4,10,0,1.7754
data,100,0,658383,0,-230536,16975.8,53,4,10,0,50.4843
data,100,0,658383,1,-951201,10130.1,53,4,10,0,9.085
data,100,0,658383,2,1.33177e+06,14486.1,53,4,10,0,29.9002
data,100,0,658383,3,1.3641e+06,11368.8,53,4,10,0,43.9886
data,100,0,658383,4,-1.33185e+06,2835.36,53,7,13,0,0.7932
data,100,0,658383,5,754415,2734.35,53,6,12,0,0.821175
data,100,0,658383,6,-1.22757e+06,4059.03,53,4,11,0,11.8831
data,100,0,658383,7,-755.601,2321.57,53,5,11,0,1.6523
data,100,0,658383,8,-112113,345.877,53,5,11,0,1.523
data,100,0,658383,9,-1.37442e+06,215.653,53,12,18,0,0.9544
data,100,0,658383,10,-1.14084e+06,354.922,53,8,14,0,1.0126
data,100,0,658383,11,578633,263.846,53,11,17,0,0.7355
data,100,0,658383,12,-1.30538e+06,241.252,53,13,19,0,0.9012
data,100,0,658449,0,829026,17730.8,53,4,10,0,11.784
data,100,0,658449,1,-60567.5,8764.48,53,4,10,0,5.3075
data,100,0,658449,2,-828064,8700.89,53,4,10,0,5.1337
data,100,0,658449,3,-612663,12800.5,53,4,10,0,25.4855
data,100,0,658449,4,1.23842e+06,9025.26,53,4,11,0,34.8857
data,100,0,658449,5,-382493,6526.7,53,4,10,0,15.7397
data,100,0,658449,6,1.38893e+06,4656.16,53,4,10,0,10.3556
data,100,0,658449,7,-749.242,4838.38,53,4,10,0,22.2113
data,100,0,658449,8,-771689,3856.24,53,4,10,0,6.805
data,100,0,658449,9,-1.00422e+06,1323.25,53,4,10,0,0.9568
data,100,0,658449,10,-1.32142e+06,491.821,53,6,12,0,0.8687
data,100,0,658449,11,-157832,498.912,53,5,11,0,0.6297
data,100,0,658449,12,642642,255.861,53,6,12,0,0.5343
data,100,0,658449,13,-859993,276.979,53,8,14,0,0.85745
data,100,0,658449,14,-1.02233e+06,262.173,53,9,15,0,0.5255
data,100,0,658449,15,-646172,248.762,53,8,14,0,0.587375
data,100,0,658449,16,-397597,131.269,53,16,22,0,1.01412
data,100,0,658581,0,-742.399,30072.3,53,4,10,0,1.01723
data,100,0,658581,1,1.37636e+06,21602.1,53,4,10,0,31.9018
data,100,0,658581,2,-765951,12651.8,53,4,10,0,11.9922
data,100,0,658581,3,1.13883e+06,15865,53,4,10,0,57.7824
data,100,0,658581,4,-948311,6115.5,53,4,10,0,2.5628
data,100,0,658581,5,687673,1495.22,53,6,12,0,0.713875
data,100,0,658581,6,-756626,1559.2,53,4,10,0,1.19463
data,100,0,658581,7,820258,190.654,53,12,18,0,0.638375
data,100,0,658581,8,-1.15971e+06,243.198,53,9,15,0,0.6511
data,100,0,658581,9,-1.08732e+06,225.721,53,11,17,0,0.5075
data,100,0,658581,10,-1.42365e+06,232.537,53,11,17,0,0.76125
data,100,0,658647,0,932198,14957.8,53,4,10,0,72.3938
data,100,0,658647,1,15881.1,9712.3,53,4,10,0,9.633
data,100,0,658647,2,1.21499e+06,9628.78,53,4,10,0,40.2512
data,100,0,658647,3,-744.754,10884.6,53,4,10,0,24.4666
data,100,0,658647,4,795981,6731.13,53,4,10,0,10.5544
data,100,0,658647,5,-105415,6083.73,53,4,10,0,3.087
data,100,0,658647,6,-1.34397e+06,1115.09,53,6,12,0,0.788375
data,100,0,658647,7,-942094,418.055,53,5,11,0,0.764375
data,100,0,658647,8,878274,22.4131,53,47,53,0,0.908125
data,100,0,658647,9,1.30849e+06,176.018,53,19,25,0,0.6295
data,100,0,658713,0,397071,15956.8,53,4,10,0,32.9239
data,100,0,658713,1,5833.45,17915.7,53,4,10,0,31.439
data,100,0,658713,2,584559,8302.2,53,4,10,0,9.77313
data,100,0,658713,3,-1.47684e+06,3855.04,53,4,10,0,5.09245
data,100,0,658713,4,847001,4946.35,53,4,10,0,21.3344
data,100,0,658713,5,1.19865e+06,1216.96,53,8,14,0,0.925
data,100,0,658713,6,-1.21287e+06,606.404,53,4,10,0,1.70215
data,100,0,658713,7,912792,696.792,53,5,11,0,2.30048
data,100,0,658713,8,-639703,97.5775,53,24,30,0,0.801
data,100,0,658713,9,-838988,165.616,53,13,19,0,0.32735
data,100,0,658757,0,329113,27070.3,53,4,10,0,61.8072
data,100,0,658757,1,-660448,11962.6,53,4,11,0,22.3871
data,100,0,658757,2,-423884,9677.27,53,4,10,0,24.4409
data,100,0,658757,3,-731.07,5666.49,53,4,10,0,8.0784
data,100,0,658757,4,630084,5442.63,53,4,10,0,8.33717
data,100,0,658757,5,-324679,1962.44,53,5,11,0,1.50903
data,100,0,658757,6,277907,1941.15,53,4,10,0,3.26615
data,100,0,658757,7,445758,1514.28,53,5,11,0,0.9028
data,100,0,658757,8,1.28063e+06,404.072,53,7,13,0,0.670625
data,100,0,658757,9,1.00856e+06,293.04,53,10,16,0,0.897125
data,100,0,658757,10,-870549,262.744,53,12,18,0,0.485325
data,100,0,658801,0,-137401,32673,53,4,10,0,14.4628
data,100,0,658801,1,-237756,12645.7,53,4,10,0,3.615
data,100,0,658801,2,490282,18073.5,53,4,10,0,42.5107
data,100,0,658801,3,-337069,11015.3,53,4,10,0,13.8344
data,100,0,658801,4,577653,16948.1,53,4,10,0,81.2793
data,100,0,658801,5,1.24715e+06,4960.99,53,4,10,0,14.075
data,100,0,658801,6,-742.702,9982.55,53,4,10,0,3.21528
data,100,0,658801,7,-863320,1550.95,53,4,10,0,6.21255
data,100,0,658801,8,-981825,382.754,53,7,13,0,0.8708
data,100,0,658801,9,8845.84,45.4431,53,44,51,0,0.793525
data,100,0,658801,10,-1.22737e+06,248.032,53,15,21,0,0.5289
data,100,0,659197,0,-1.337e+06,17057.4,53,4,10,0,5.1418
data,100,0,659197,1,408660,15240.7,53,4,10,0,53.6918
data,100,0,659197,2,1.34595e+06,13401.7,53,4,10,0,75.897
data,100,0,659197,3,-662544,5580.24,53,4,10,0,22.7284
data,100,0,659197,4,531458,5215.27,53,4,10,0,10.4238
data,100,0,659197,5,310254,3084.28,53,4,10,0,5.21552
data,100,0,659197,6,280348,2841.96,53,4,10,0,3.6376
data,100,0,659197,7,-1.37848e+06,1117.5,53,5,11,0,0.7668
data,100,0,659197,8,-758.702,708.751,53,6,12,0,0.4188
data,100,0,659197,9,798855,769.899,53,4,11,0,0.7376
data,100,0,659197,10,-1.0203e+06,291.923,53,6,12,0,0.865225
data,100,0,659197,11,617362,378.085,53,5,11,0,1.62745
data,100,0,659197,12,-424297,377.576,53,5,11,0,1.38663
data,100,0,659197,13,-1.1645e+06,234.719,53,8,14,0,0.53205
data,100,0,659197,14,-1.23806e+06,237.716,53,7,13,0,1.0756
data,100,0,659197,15,-928016,304.752,53,8,14,0,0.60925
data,100,0,659197,16,1.35399e+06,77.7883,53,27,34,0,0.61675
data,100,0,659197,17,-1.32263e+06,230.494,53,17,23,0,0.90725
data,100,0,659263,0,-190745,18735,53,4,10,0,32.964
data,100,0,659263,1,-562342,14469,53,4,10,0,42.8379
data,100,0,659263,2,1.42558e+06,3089.56,53,4,10,0,6.1434
data,100,0,659263,3,684051,3671.31,53,4,10,0,14.5298
data,100,0,659263,4,106529,1065.02,53,4,10,0,1.3368
data,100,0,659263,5,180728,974.249,53,5,11,0,0.8082
data,100,0,659263,6,-1.45369e+06,457.204,53,5,11,0,0.92185
data,100,0,659263,7,-791534,290.969,53,5,11,0,0.8994
data,100,0,659263,8,-759758,158.23,53,15,21,0,0.7062
data,100,0,659263,9,-1.01694e+06,122.926,53,12,18,0,0.48665
data,100,0,659263,10,1.15153e+06,162.666,53,8,14,0,0.5685
data,100,0,659263,11,-352211,241.543,53,10,16,0,0.691
data,100,0,659351,0,1.11385e+06,27500.5,53,4,10,0,45.6072
data,100,0,659351,1,1.40036e+06,7879.63,53,4,10,0,1.25238
data,100,0,659351,2,-1.28215e+06,17034.8,53,4,10,0,77.6692
data,100,0,659351,3,684146,7494.66,53,4,10,0,23.6206
data,100,0,659351,4,154407,6890.15,53,4,10,0,39.7277
data,100,0,659351,5,-205012,6319.74,53,4,10,0,23.9996
data,100,0,659351,6,1397.79,2686.77,53,4,10,0,6.79063
data,100,0,659351,7,90058,760.322,53,5,11,0,2.1384
data,100,0,659351,8,798676,387.971,53,8,14,0,0.61995
data,100,0,659351,9,300030,318.918,53,4,10,0,1.01275
data,100,0,659351,10,324514,336.812,53,6,12,0,1.11378
data,100,0,659351,11,1.09442e+06,301.366,53,14,20,0,0.3379
data,100,0,659351,12,-181663,267.499,53,7,13,0,0.582125
data,100,0,659351,13,472162,139.862,53,9,15,0,0.758
data,100,0,659439,0,-1.19511e+06,7751.42,53,4,11,0,1.14068
data,100,0,659439,1,350637,10297.1,53,4,10,0,11.5898
data,100,0,659439,2,1.49406e+06,4300.09,53,4,10,0,1.79955
data,100,0,659439,3,-1.37667e+06,3872.23,53,4,10,0,7.9117
data,100,0,659439,4,-739.752,3767.57,53,4,10,0,16.3455
data,100,0,659439,5,-327975,4382.32,53,4,10,0,13.898
data,100,0,659439,6,1.01176e+06,2592.98,53,4,10,0,1.39008
data,100,0,659439,7,-987620,3355.53,53,4,10,0,11.7881
data,100,0,659439,8,-673997,355.837,53,20,26,0,0.5915
data,100,0,659439,9,600162,165.473,53,9,15,0,0.707775
data,100,0,659439,10,1.4397e+06,246.593,53,9,15,0,0.667125
data,100,0,659527,0,-391702,23009.5,53,4,10,0,45.2964
data,100,0,659527,1,-294154,18219.5,53,4,10,0,27.1619
data,100,0,659527,2,445518,8965.5,53,4,10,0,13.8948
data,100,0,659527,3,-418405,9442.99,53,4,10,0,21.8106
data,100,0,659527,4,-1.19554e+06,7387.34,53,4,10,0,8.83018
data,100,0,659527,5,-1.3665e+06,9960.45,53,4,10,0,32.0512
data,100,0,659527,6,-30551.6,6480.75,53,4,10,0,11.999
data,100,0,659527,7,-399847,3559.22,53,5,11,0,0.8071
data,100,0,659527,8,252736,4867.58,53,4,10,0,4.58625
data,100,0,659527,9,642166,5690.88,53,4,10,0,9.83995
data,100,0,659527,10,1.07966e+06,6261.18,53,4,10,0,8.02295
data,100,0,659527,11,-937205,1305.4,53,4,10,0,1.8589
data,100,0,659527,12,-426680,1073.96,53,6,12,0,1.08088
data,100,0,659527,13,-760.72,578.844,53,4,10,0,0.53695
data,100,0,659527,14,121643,430.082,53,5,11,0,1.516
data,100,0,659527,15,509413,654.203,53,5,11,0,0.8088
data,100,0,659527,16,1.35271e+06,323.78,53,6,12,0,1.07595
data,100,0,659527,17,-1.18527e+06,323.72,53,7,13,0,0.49185
data,100,0,659527,18,263546,297.771,53,6,12,0,0.5842
data,100,0,659527,19,-171644,84.6184,53,19,25,0,0.6751
data,100,0,659681,0,212829,15692.2,53,4,10,0,34.9206
data,100,0,659681,1,273799,13297.9,53,4,10,0,35.8225
data,100,0,659681,2,1.19554e+06,14051.2,53,4,10,0,74.6134
data,100,0,659681,3,-235180,8932.26,53,4,10,0,4.38535
data,100,0,659681,4,-321233,5731.75,53,4,10,0,11.1504
data,100,0,659681,5,337584,6314.42,53,4,10,0,12.8304
data,100,0,659681,6,-1.43386e+06,6254.26,53,4,10,0,8.46987
data,100,0,659681,7,808711,3958.66,53,4,10,0,12.7666
data,100,0,659681,8,845837,609.838,53,4,10,0,1.17665
data,100,0,659681,9,29026.8,313.255,53,9,15,0,1.977
data,100,0,659681,10,1.41757e+06,296.259,53,7,13,0,0.69
data,100,0,659703,0,-1.2799e+06,17633.2,53,4,10,0,1.878
data,100,0,659703,1,-660283,14914.3,53,4,10,0,42.8297
data,100,0,659703,2,724149,20533.9,53,4,10,0,113.146
data,100,0,659703,3,218616,15426.8,53,4,10,0,26.0644
data,100,0,659703,4,-1.32729e+06,9614.13,53,4,10,0,8.213
data,100,0,659703,5,20843.2,8579.64,53,4,10,0,6.66295
data,100,0,659703,6,-449213,13481.2,53,4,10,0,16.849
data,100,0,659703,7,357566,2061.79,53,4,10,0,0.89485
data,100,0,659703,8,945711,1682.63,53,4,10,0,2.2337
data,100,0,659703,9,-15727.9,444.37,53,5,11,0,1.0545
data,100,0,659703,10,370150,173.321,53,12,18,0,0.86265
data,100,0,659703,11,-565055,231.284,53,9,15,0,0.8876
data,100,0,659703,12,1.13186e+06,260.353,53,6,12,0,1.22402
data,100,0,659703,13,-620882,230.888,53,22,28,0,0.6363
data,100,0,659703,14,269612,168.626,53,10,16,0,0.8954
data,100,0,659747,0,-741.535,17249.4,53,4,11,0,51.969
data,100,0,659747,1,-199351,23140.3,53,4,10,0,71.785
data,100,0,659747,2,-464487,8113.01,53,4,10,0,21.836
data,100,0,659747,3,-517610,228.19,53,11,17,0,1.05025
data,100,0,659747,4,-133499,647.455,53,4,10,0,1.72488
data,100,0,659747,5,459947,223.693,53,8,14,0,0.9582
data,100,0,659747,6,-1.03634e+06,215.992,53,7,13,0,0.822375
data,100,0,659813,0,-132836,18683.8,53,4,10,0,7.8102
data,100,0,659813,1,910771,15241,53,4,10,0,38.1321
data,100,0,659813,2,-593500,12486.7,53,4,10,0,33.7281
data,100,0,659813,3,-1.38953e+06,5178.17,53,4,10,0,8.94825
data,100,0,659813,4,1.071e+06,3735.29,53,4,10,0,15.4397
data,100,0,659813,5,302898,3708.07,53,4,10,0,1.92695
data,100,0,659813,6,200033,2852.85,53,4,10,0,11.59
data,100,0,659813,7,-758.849,1527.95,53,4,10,0,4.4439
data,100,0,659813,8,-1.12686e+06,795.499,53,4,10,0,1.1692
data,100,0,659813,9,803246,778.242,53,9,15,0,1.23875
data,100,0,659813,10,-1.51842e+06,384.524,53,5,11,0,1.4006
data,100,0,659813,11,-123593,24.9572,53,47,54,0,0.28675
data,100,0,659813,12,-669073,202.984,53,13,19,0,0.949
