sample	event	nflash	nclus	n_noflash	n_correct	n_wrong	n_oob	note
mcp2k	173582	16	19	0	11	8	0	
mcp2k	173585	15	16	0	9	7	0	
mcp2k	173620	13	14	1	3	10	0	
mcp2k	173636	20	24	0	15	9	0	
mcp2k	173643	13	17	0	8	9	0	
mcp2k	173665	17	17	0	7	9	1	
mcp2k	173671	11	17	1	8	7	1	
mcp2k	173692	16	14	0	10	4	0	
mcp2k	173717	15	16	0	7	7	2	
mcp2k	173781	13	16	0	9	7	0	
mcp2k	173790	11	14	0	8	6	0	
mcp2k	173819	11	16	0	4	12	0	
mcp2k	173827	19	28	0	13	15	0	
mcp2k	173862	9	12	0	4	6	2	
mcp2k	173869	12	17	0	10	7	0	
mcp2k	173906	9	12	0	4	8	0	
mcp2k	173912	15	11	0	6	5	0	
mcp2k	173915	15	19	0	5	13	1	
mcp2k	173978	13	15	0	9	6	0	
mcp2k	174000	16	22	0	15	7	0	
mcp2k	174132	10	13	1	2	10	0	
mcp2k	174149	14	13	0	4	9	0	
mcp2k	174164	14	17	1	6	10	0	
mcp2k	174170	17	17	0	11	6	0	
mcp2k	174221	15	17	0	10	7	0	
mcp2k	174230	14	12	0	6	6	0	
mcp2k	174258	15	17	0	9	8	0	
mcp2k	174265	12	12	0	3	9	0	
mcp2k	174280	18	13	0	6	7	0	
mcp2k	174302	18	20	0	8	12	0	
mcp2k	174311	14	18	0	6	12	0	
mcp2k	174330	15	22	0	17	5	0	
mcp2k	174352	13	14	0	5	9	0	
mcp2k	174443	11	15	0	4	10	1	
mcp2k	174465	17	20	0	16	4	0	
mcp2k	174506	13	21	0	14	7	0	
mcp2k	174551	13	16	0	7	9	0	
mcp2k	174573	13	21	1	8	12	0	
mcp2k	174589	15	19	0	10	9	0	
mcp2k	174617	15	14	0	9	5	0	
mcp2k	174661	10	16	0	8	8	0	
mcp2k	174704	12	12	0	8	4	0	
mcp2k	174720	16	13	0	8	5	0	
mcp2k	174736	11	15	1	2	10	2	
mcp2k	174770	14	9	0	7	2	0	
mcp2k	174771	12	19	0	5	13	1	
mcp2k	174795	17	22	0	9	13	0	
mcp2k	174839	15	19	0	11	8	0	
mcp2k	174896	15	16	0	13	3	0	
mcp2k	174902	8	13	0	8	4	1	
mcp2k	174993	11	15	0	9	5	1	
mcp2k	175006	10	13	0	4	9	0	
mcp2k	175057	19	18	0	9	9	0	
mcp2k	175094	5	7	0	6	1	0	
mcp2k	175100	15	16	0	11	5	0	
mcp2k	175101	19	17	0	9	8	0	
mcp2k	175117	17	21	0	10	11	0	
mcp2k	175147	14	13	0	5	8	0	
mcp2k	175189	15	20	0	3	17	0	
mcp2k	175242	12	17	0	10	7	0	
mcp2k	175380	12	15	0	6	9	0	
mcp2k	175689	17	23	0	9	13	1	
mcp2k	175777	16	14	0	10	4	0	
mcp2k	175814	11	14	0	5	8	1	
mcp2k	175829	14	11	0	6	5	0	
mcp2k	175848	7	8	0	6	2	0	
mcp2k	175864	8	7	0	5	2	0	
mcp2k	175871	14	18	0	14	4	0	
mcp2k	175893	17	20	0	12	8	0	
mcp2k	175931	16	17	0	9	7	1	
mcp2k	175936	20	20	0	10	10	0	
mcp2k	175952	9	11	0	10	1	0	
mcp2k	175959	15	15	0	11	4	0	
mcp2k	176137	6	14	0	4	8	2	
mcp2k	176150	13	17	0	10	7	0	
mcp2k	176159	15	14	0	7	7	0	
mcp2k	176181	10	16	0	5	11	0	
mcp2k	176260	14	21	0	11	10	0	
mcp2k	176333	20	17	0	10	7	0	
mcp2k	176399	8	12	0	6	6	0	
mcp2k	176423	11	15	0	10	5	0	
mcp2k	176502	13	20	0	7	13	0	
mcp2k	176533	13	12	0	7	5	0	
mcp2k	176575	12	15	0	8	7	0	
mcp2k	176628	13	23	0	9	13	1	
mcp2k	176707	15	18	0	13	5	0	
mcp2k	176731	14	13	0	9	4	0	
mcp2k	176775	10	11	0	1	9	1	
mcp2k	176810	18	21	0	14	7	0	
mcp2k	176914	11	11	0	5	6	0	
mcp2k	176926	5	11	1	8	2	0	
mcp2k	176948	18	21	0	15	6	0	
mcp2k	176951	16	13	0	7	6	0	
mcp2k	176970	12	14	0	6	8	0	
mcp2k	176973	16	20	0	9	11	0	
mcp2k	176980	11	10	0	4	6	0	
mcp2k	176986	11	12	0	1	11	0	
mcp2k	177037	15	13	0	7	6	0	
mcp2k	177068	14	16	0	8	8	0	
mcp2k	177102	11	10	0	5	5	0	
mcp2k	177149	9	14	0	7	7	0	
mcp2k	177156	18	21	0	11	10	0	
mcp2k	177171	13	15	0	5	10	0	
mcp2k	177178	14	21	0	10	11	0	
mcp2k	177193	17	20	0	10	9	1	
mcp2k	177266	14	19	0	10	9	0	
mcp2k	177278	14	21	0	12	9	0	
mcp2k	177294	17	20	0	10	10	0	
mcp2k	177301	13	13	0	8	5	0	
mcp2k	177360	8	11	0	6	5	0	
mcp2k	177366	13	20	0	8	12	0	
mcp2k	177404	16	14	0	4	10	0	
mcp2k	177413	15	14	0	6	8	0	
mcp2k	177455	10	17	0	5	11	1	
mcp2k	177477	14	16	0	7	9	0	
mcp2k	177521	7	11	0	4	7	0	
mcp2k	177530	9	14	0	5	9	0	
mcp2k	177536	13	19	0	9	10	0	
mcp2k	177574	15	16	0	10	6	0	
mcp2k	177589	9	16	1	8	5	2	
mcp2k	177787	11	10	0	6	4	0	
mcp2k	177873	16	12	0	9	3	0	
mcp2k	177875	18	21	0	11	10	0	
mcp2k	177910	13	21	1	9	11	0	
mcp2k	177917	23	29	0	17	12	0	
mcp2k	177939	12	15	0	8	7	0	
mcp2k	177961	18	17	0	11	6	0	
mcp2k	178042	15	15	0	6	9	0	
mcp2k	178115	9	11	0	4	7	0	
mcp2k	178146	12	12	0	7	5	0	
mcp2k	178152	18	25	0	12	13	0	
mcp2k	178225	11	10	0	8	2	0	
mcp2k	178240	15	21	0	5	16	0	
mcp2k	178328	13	13	0	4	9	0	
mcp2k	178337	19	24	0	19	5	0	
mcp2k	178350	18	20	0	10	10	0	
mcp2k	178381	17	20	0	8	12	0	
mcp2k	178388	11	11	0	7	4	0	
mcp2k	178410	20	21	0	12	9	0	
mcp2k	178445	18	13	1	3	9	0	
mcp2k	178476	14	15	0	8	7	0	
mcp2k	178513	7	12	2	6	4	0	
mcp2k	178535	9	10	1	7	2	0	
mcp2k	178548	12	15	0	6	9	0	
mcp2k	178570	19	21	0	13	8	0	
mcp2k	178577	12	12	0	3	9	0	
mcp2k	178601	13	22	0	13	8	1	
mcp2k	178645	16	22	0	10	12	0	
mcp2k	178841	11	13	0	9	4	0	
mcp2k	178865	12	15	0	4	10	1	
mcp2k	178872	17	22	0	11	11	0	
mcp2k	178885	15	15	0	8	7	0	
mcp2k	178907	13	16	0	8	8	0	
mcp2k	178931	11	14	0	8	6	0	
mcp2k	178938	13	14	0	7	7	0	
mcp2k	178966	12	19	1	10	8	0	
mcp2k	178982	13	14	0	9	5	0	
mcp2k	178995	15	15	0	6	9	0	
mcp2k	179048	15	19	0	10	9	0	
mcp2k	179054	18	24	0	13	11	0	
mcp2k	179246	12	14	1	6	7	0	
mcp2k	179303	19	19	0	7	12	0	
mcp2k	179325	10	13	0	6	7	0	
mcp2k	179356	13	18	1	4	13	0	
mcp2k	179369	12	17	0	7	10	0	
mcp2k	179435	21	19	0	12	7	0	
mcp2k	179604	7	13	0	7	6	0	
mcp2k	179611	11	15	0	4	10	1	
mcp2k	179752	12	15	0	9	6	0	
mcp2k	179765	6	10	0	5	4	1	
mcp2k	179840	14	18	0	7	11	0	
mcp2k	179897	18	24	0	17	7	0	
mcp2k	179912	14	15	0	7	7	1	
mcp2k	179928	11	11	0	4	7	0	
mcp2k	179963	22	30	0	14	16	0	
mcp2k	180000	13	20	0	13	7	0	
mcp2k	180044	11	12	0	10	2	0	
mcp2k	180088	16	18	0	10	8	0	
mcp2k	180117	14	13	0	8	4	1	
mcp2k	180308	14	16	0	2	14	0	
mcp2k	180403	14	19	0	13	6	0	
mcp2k	180462	16	8	0	4	4	0	
mcp2k	180544	15	11	0	7	4	0	
mcp2k	180566	19	15	0	5	10	0	
mcp2k	180645	12	13	0	8	5	0	
mcp2k	180698	9	12	0	3	7	2	
mcp2k	180720	9	10	0	5	5	0	
mcp2k	180764	13	18	0	7	11	0	
mcp2k	180777	11	9	0	5	4	0	
mcp2k	180918	15	20	0	10	10	0	
mcp2k	181050	11	16	0	10	6	0	
mcp2k	181072	14	23	0	9	13	1	
mcp2k	181094	5	12	0	3	4	5	
mcp2k	181160	12	15	0	6	9	0	
mcp2k	181226	14	21	0	9	12	0	
mcp2k	181248	16	18	0	12	6	0	
mcp2k	181402	17	11	0	5	6	0	
mcp2k	181776	14	16	0	11	5	0	
mcp2k	181930	15	15	0	8	7	0	
mcp2k	236192	13	11	0	4	7	0	
mcp2k	236500	19	25	0	15	10	0	
mcp2k	236610	15	19	0	8	11	0	
mcp2k	236742	16	13	0	8	5	0	
mcp2k	236852	16	22	0	11	11	0	
mcp2k	237028	12	12	0	6	6	0	
mcp2k	237292	14	12	0	4	8	0	
mcp2k	237380	17	14	0	4	9	1	
mcp2k	237446	14	21	0	3	18	0	
mcp2k	237688	15	18	0	8	9	1	
mcp2k	237710	15	19	0	8	11	0	
mcp2k	237798	16	11	1	8	2	0	
mcp2k	237930	14	11	0	8	3	0	
mcp2k	238018	6	8	0	3	4	1	
mcp2k	238062	20	16	0	10	6	0	
mcp2k	238106	15	18	0	10	8	0	
mcp2k	238502	14	19	0	10	8	1	
mcp2k	239118	14	21	0	8	13	0	
mcp2k	239162	16	17	0	14	3	0	
mcp2k	239206	14	20	0	11	9	0	
mcp2k	239404	17	26	0	9	17	0	
mcp2k	239712	15	14	0	6	8	0	
mcp2k	239932	12	15	0	11	4	0	
mcp2k	240196	12	16	0	10	6	0	
mcp2k	240306	19	20	0	13	7	0	
mcp2k	240372	14	17	0	11	6	0	
mcp2k	240504	20	23	0	12	11	0	
mcp2k	240636	10	13	0	7	6	0	
mcp2k	240922	12	21	0	11	10	0	
mcp2k	240966	12	15	0	7	8	0	
mcp2k	240988	13	17	0	12	5	0	
mcp2k	241186	21	23	0	11	12	0	
mcp2k	241274	12	14	0	6	8	0	
mcp2k	241340	17	17	0	7	10	0	
mcp2k	241626	16	14	1	7	6	0	
mcp2k	242000	14	23	1	13	9	0	
mcp2k	242022	12	17	0	10	7	0	
mcp2k	242264	12	14	0	4	10	0	
mcp2k	242286	13	21	0	10	11	0	
mcp2k	242484	13	9	0	6	3	0	
mcp2k	242550	12	14	0	9	5	0	
mcp2k	242726	12	21	0	10	11	0	
mcp2k	242748	12	14	0	5	9	0	
mcp2k	242770	17	17	0	4	13	0	
mcp2k	242814	16	19	0	10	9	0	
mcp2k	242858	9	12	0	3	9	0	
mcp2k	242968	8	13	0	3	8	2	
mcp2k	243210	17	14	0	9	5	0	
mcp2k	243408	19	25	1	13	11	0	
mcp2k	243628	17	17	1	9	7	0	
mcp2k	273559	10	16	0	5	11	0	
mcp2k	273845	9	9	2	5	2	0	
mcp2k	274505	14	16	0	7	9	0	
mcp2k	274681	12	14	0	4	10	0	
mcp2k	275011	15	14	0	10	4	0	
mcp2k	275187	26	19	0	9	10	0	
mcp2k	275231	11	9	1	0	8	0	
mcp2k	275385	16	19	0	11	8	0	
mcp2k	275429	14	19	0	9	9	1	
mcp2k	275451	14	14	0	4	10	0	
mcp2k	275539	10	12	0	5	7	0	
mcp2k	275671	14	23	0	10	13	0	
mcp2k	275825	21	18	0	10	8	0	
mcp2k	276309	16	19	0	10	9	0	
mcp2k	276331	12	10	0	7	3	0	
mcp2k	276925	10	9	0	4	5	0	
mcp2k	277013	17	15	0	8	7	0	
mcp2k	277123	11	12	0	4	7	1	
mcp2k	277189	10	13	0	2	10	1	
mcp2k	277277	10	11	0	5	5	1	
mcp2k	278487	14	16	0	8	8	0	
mcp2k	278509	14	15	0	6	8	1	
mcp2k	279213	8	10	0	3	7	0	
mcp2k	279273	13	16	0	9	7	0	
mcp2k	279537	19	14	0	8	6	0	
mcp2k	279713	9	17	1	5	9	2	
mcp2k	279823	16	19	0	11	8	0	
mcp2k	279829	19	19	0	13	6	0	
mcp2k	279955	15	16	0	12	4	0	
mcp2k	279977	12	15	0	8	6	1	
mcp2k	280043	13	18	0	8	10	0	
mcp2k	280153	9	12	1	9	2	0	
mcp2k	280159	14	13	0	10	3	0	
mcp2k	280225	16	19	0	4	15	0	
mcp2k	280329	10	12	0	3	9	0	
mcp2k	280351	15	14	0	8	6	0	
mcp2k	280461	11	8	0	6	2	0	
mcp2k	280637	17	23	0	11	12	0	
mcp2k	280709	9	12	1	5	6	0	
mcp2k	280769	9	14	0	4	10	0	
mcp2k	280819	12	18	0	10	8	0	
mcp2k	280857	9	10	0	5	4	1	
mcp2k	280885	5	7	1	5	1	0	
mcp2k	280923	22	24	0	9	15	0	
mcp2k	280929	13	17	0	11	6	0	
mcp2k	280945	9	11	0	7	2	2	
mcp2k	280967	16	17	0	8	9	0	
mcp2k	280995	14	18	0	7	11	0	
mcp2k	281165	10	16	1	3	10	2	
mcp2k	281215	13	18	0	12	6	0	
mcp2k	281253	18	23	0	10	13	0	
mcp2k	281325	13	11	0	5	6	0	
mcp2k	281341	12	11	2	6	3	0	
mcp2k	281347	18	31	0	13	17	1	
mcp2k	281479	12	12	0	7	5	0	
mcp2k	281561	12	14	0	6	8	0	
mcp2k	281567	13	11	0	8	3	0	
mcp2k	281743	12	12	0	2	10	0	
mcp2k	281781	16	16	0	11	5	0	
mcp2k	281853	16	18	0	8	9	1	
mcp2k	281875	12	16	0	4	12	0	
mcp2k	281985	17	21	0	12	9	0	
mcp2k	282067	12	15	0	5	10	0	
mcp2k	282155	17	15	0	8	7	0	
mcp2k	282271	11	10	0	6	4	0	
mcp2k	282469	19	21	0	8	13	0	
mcp2k	282491	14	19	1	9	9	0	
mcp2k	282529	7	14	1	5	7	1	
mcp2k	282689	12	10	0	6	4	0	
mcp2k	282749	12	17	0	8	9	0	
mcp2k	282837	18	21	0	13	8	0	
mcp2k	282909	13	20	0	5	15	0	
mcp2k	283013	15	14	0	8	6	0	
mcp2k	283035	13	17	0	5	12	0	
mcp2k	283129	12	13	0	6	6	1	
mcp2k	283150	20	23	0	14	9	0	
mcp2k	283211	15	15	0	2	12	1	
mcp2k	283216	18	20	0	16	4	0	
mcp2k	283299	15	16	0	3	13	0	
mcp2k	283370	11	8	0	5	3	0	
mcp2k	283525	11	12	0	5	7	0	
mcp2k	283568	16	20	0	15	5	0	
mcp2k	283585	19	26	0	18	8	0	
mcp2k	283590	8	10	0	1	8	1	
mcp2k	283591	12	14	0	8	6	0	
mcp2k	283700	14	15	0	7	8	0	
mcp2k	283723	13	9	0	5	4	0	
mcp2k	283761	9	12	0	5	7	0	
mcp2k	283833	14	12	0	6	6	0	
mcp2k	283849	13	11	0	4	7	0	
mcp2k	283876	14	15	0	9	6	0	
mcp2k	284025	9	10	0	6	4	0	
mcp2k	284030	10	11	3	6	1	1	
mcp2k	284047	12	9	0	4	5	0	
mcp2k	284096	15	21	0	6	15	0	
mcp2k	284206	7	11	0	5	6	0	
mcp2k	284294	16	20	0	10	10	0	
mcp2k	284382	19	16	0	10	6	0	
mcp2k	284866	21	25	0	15	10	0	
mcp2k	284905	19	16	0	9	7	0	
mcp2k	284971	16	15	0	8	7	0	
mcp2k	285059	18	20	0	10	10	0	
mcp2k	285323	13	23	0	9	12	2	
mcp2k	285350	16	23	0	13	10	0	
mcp2k	285372	6	10	0	0	8	2	
mcp2k	285416	10	15	0	6	7	2	
mcp2k	285438	22	18	0	5	13	0	
mcp2k	285460	19	28	0	8	20	0	
mcp2k	285521	19	32	0	17	15	0	
mcp2k	285680	16	13	0	7	6	0	
mcp2k	285724	13	18	0	13	5	0	
mcp2k	285851	19	22	0	11	11	0	
mcp2k	285878	25	27	0	17	10	0	
mcp2k	285895	14	17	1	13	3	0	
mcp2k	285961	10	15	0	9	6	0	
mcp2k	286049	20	26	1	11	12	2	
mcp2k	286076	13	13	0	9	4	0	
mcp2k	286120	17	17	0	8	8	1	
mcp2k	286225	14	24	0	14	10	0	
mcp2k	286269	13	17	0	9	8	0	
mcp2k	286296	15	20	0	15	5	0	
mcp2k	286450	12	11	0	5	5	1	
mcp2k	286489	13	14	0	7	7	0	
mcp2k	286555	10	13	0	9	4	0	
mcp2k	286582	11	15	0	10	5	0	
mcp2k	286621	11	9	0	3	6	0	
mcp2k	286670	17	17	0	11	6	0	
mcp2k	286802	18	24	0	9	15	0	
mcp2k	287090	15	17	0	8	8	1	
mcp2k	287110	17	19	0	10	8	1	
mcp2k	287132	16	18	0	14	4	0	
mcp2k	287244	14	12	1	6	5	0	
mcp2k	287332	15	14	0	5	9	0	
mcp2k	287374	13	21	0	6	14	1	
mcp2k	287464	10	9	0	4	5	0	
mcp2k	287550	16	19	0	6	13	0	
mcp2k	287596	16	18	1	9	8	0	
mcp2k	287638	13	16	0	9	7	0	
mcp2k	287662	17	21	0	15	5	1	
mcp2k	287682	14	21	0	8	12	1	
mcp2k	287770	15	22	0	10	12	0	
mcp2k	287794	16	19	0	10	9	0	
mcp2k	287926	16	23	0	13	10	0	
mcp2k	287970	17	24	0	12	12	0	
mcp2k	288012	12	11	0	8	3	0	
mcp2k	288056	11	15	0	7	8	0	
mcp2k	288080	10	11	0	5	6	0	
mcp2k	288124	9	17	0	8	9	0	
mcp2k	288278	20	15	0	5	10	0	
mcp2k	288716	18	16	0	11	5	0	
mcp2k	288914	20	20	0	5	14	1	
mcp2k	289158	9	13	0	9	3	1	
mcp2k	289202	21	25	0	13	12	0	
mcp2k	289246	17	17	0	9	8	0	
mcp2k	289290	19	21	0	9	12	0	
mcp2k	289312	16	18	0	12	6	0	
mcp2k	289376	13	15	0	6	9	0	
mcp2k	289464	15	18	0	10	8	0	
mcp2k	289508	14	20	0	8	11	1	
mcp2k	289596	16	18	0	8	8	2	
mcp2k	289818	20	28	1	13	14	0	
mcp2k	289840	18	19	1	7	11	0	
mcp2k	289862	14	16	0	7	9	0	
mcp2k	290168	13	16	0	8	8	0	
mcp2k	290192	21	18	0	9	9	0	
mcp2k	290476	20	22	0	8	14	0	
mcp2k	290542	14	19	0	12	7	0	
mcp2k	290566	12	14	0	6	8	0	
mcp2k	290588	12	15	0	7	8	0	
mcp2k	290654	27	24	0	13	11	0	
mcp2k	290676	15	18	0	6	12	0	
mcp2k	290718	13	21	0	10	11	0	
mcp2k	290740	17	17	1	10	6	0	
mcp2k	290742	15	19	0	4	14	1	
mcp2k	290762	18	18	0	7	11	0	
mcp2k	290786	11	14	0	8	6	0	
mcp2k	290874	12	18	0	10	7	1	
mcp2k	290938	21	24	1	15	8	0	
mcp2k	291006	13	19	0	6	12	1	
mcp2k	291072	23	35	0	17	18	0	
mcp2k	291248	19	21	0	11	10	0	
mcp2k	291754	12	17	0	9	7	1	
mcp2k	291820	15	17	0	6	11	0	
mcp2k	292370	15	17	0	12	5	0	
mcp2k	292436	18	14	0	4	10	0	
mcp2k	292524	17	18	0	13	5	0	
mcp2k	292568	11	12	0	6	6	0	
mcp2k	292612	14	14	0	9	5	0	
mcp2k	292722	14	13	0	5	8	0	
mcp2k	292788	12	14	0	9	5	0	
mcp2k	292810	18	17	0	7	10	0	
mcp2k	293470	16	15	0	7	8	0	
mcp2k	293492	13	18	0	9	9	0	
mcp2k	293536	17	22	1	8	13	0	
mcp2k	293734	11	13	0	8	5	0	
mcp2k	294064	12	15	0	11	4	0	
mcp2k	294174	10	20	0	10	8	2	
mcp2k	294284	9	12	0	5	7	0	
mcp2k	294438	14	13	0	9	4	0	
mcp2k	294922	11	9	0	2	7	0	
mcp2k	315955	15	17	0	10	7	0	
mcp2k	316021	17	14	0	8	4	2	
mcp2k	316043	15	16	0	5	11	0	
mcp2k	316065	10	13	0	10	3	0	
mcp2k	316197	19	21	0	11	10	0	
mcp2k	316261	12	19	0	7	10	2	
mcp2k	316329	17	16	0	12	4	0	
mcp2k	316571	13	13	0	6	7	0	
mcp2k	316615	12	15	0	9	6	0	
mcp2k	316769	17	20	0	11	9	0	
mcp2k	316811	10	9	0	4	5	0	
mcp2k	316879	15	15	0	7	8	0	
mcp2k	316987	7	10	0	5	5	0	
mcp2k	317009	16	21	0	13	8	0	
mcp2k	317077	13	15	0	6	8	1	
mcp2k	317297	16	20	0	7	13	0	
mcp2k	317341	16	20	0	7	12	1	
mcp2k	317407	13	15	0	11	4	0	
mcp2k	317427	15	23	0	13	10	0	
mcp2k	317515	16	18	0	9	9	0	
mcp2k	317539	13	21	0	14	7	0	
mcp2k	317559	14	20	0	6	13	1	
mcp2k	317693	14	10	0	6	4	0	
mcp2k	317911	18	25	0	13	12	0	
mcp2k	317957	9	12	0	6	6	0	
mcp2k	317977	8	15	1	9	3	2	
mcp2k	318021	19	20	0	14	6	0	
mcp2k	318197	12	16	0	10	6	0	
mcp2k	318549	14	18	0	6	12	0	
mcp2k	318593	5	11	3	2	5	1	
mcp2k	318703	13	14	0	12	2	0	
mcp2k	318749	7	13	0	10	1	2	
mcp2k	318769	20	27	0	12	13	2	
mcp2k	318857	13	18	0	8	9	1	
mcp2k	319013	11	10	0	3	7	0	
mcp2k	319057	13	19	0	12	7	0	
mcp2k	319099	11	20	0	13	6	1	
mcp2k	319275	12	15	0	10	5	0	
mcp2k	319321	16	20	0	10	10	0	
mcp2k	319363	14	16	0	11	5	0	
mcp2k	319453	21	21	0	11	10	0	
mcp2k	319473	17	15	0	9	6	0	
mcp2k	319475	20	18	0	7	11	0	
mcp2k	319871	20	29	0	16	12	1	
mcp2k	319913	8	8	0	3	5	0	
mcp2k	320023	18	27	0	16	11	0	
mcp2k	320091	14	17	0	7	10	0	
mcp2k	320289	20	21	0	13	8	0	
mcp2k	320485	22	23	0	10	13	0	
mcp2k	320575	7	7	0	2	5	0	
mcp2k	320619	6	8	0	3	5	0	
mcp2k	320639	21	22	0	12	10	0	
mcp2k	320663	15	23	0	11	12	0	
mcp2k	320729	6	12	0	5	6	1	
mcp2k	320773	15	9	0	4	5	0	
mcp2k	320925	15	20	0	13	7	0	
mcp2k	320927	11	17	0	5	10	2	
mcp2k	321015	9	16	0	7	8	1	
mcp2k	321035	19	22	0	11	11	0	
mcp2k	321057	8	10	0	4	4	2	
mcp2k	321101	29	29	0	19	10	0	
mcp2k	321169	14	17	0	6	11	0	
mcp2k	321235	15	15	0	6	9	0	
mcp2k	321299	11	14	0	7	7	0	
mcp2k	321343	13	14	0	7	6	1	
mcp2k	321367	8	6	0	4	2	0	
mcp2k	321519	7	7	0	2	5	0	
mcp2k	321629	11	10	0	6	4	0	
mcp2k	321673	7	13	0	5	8	0	
mcp2k	321741	15	18	0	10	8	0	
mcp2k	321849	14	23	0	11	12	0	
mcp2k	321895	15	13	0	5	8	0	
mcp2k	321937	16	24	0	10	13	1	
mcp2k	321983	14	14	0	6	7	1	
mcp2k	322003	15	18	0	11	7	0	
mcp2k	322027	11	21	0	6	11	4	
mcp2k	322113	13	19	1	9	8	1	
mcp2k	322135	20	15	0	13	2	0	
mcp2k	322181	16	18	0	9	9	0	
mcp2k	322269	10	18	0	8	10	0	
mcp2k	322399	10	10	0	7	3	0	
mcp2k	322487	12	15	1	5	9	0	
mcp2k	322509	19	17	0	9	8	0	
mcp2k	322663	15	19	0	10	9	0	
mcp2k	322707	11	16	0	10	6	0	
mcp2k	322731	10	13	0	3	9	1	
mcp2k	322861	21	22	0	10	12	0	
mcp2k	322885	13	21	0	8	11	2	
mcp2k	322907	16	20	0	11	9	0	
mcp2k	323061	19	21	0	13	8	0	
mcp2k	323125	12	13	0	7	6	0	
mcp2k	323171	22	25	0	18	7	0	
mcp2k	323215	14	14	0	9	5	0	
mcp2k	323237	13	18	0	10	8	0	
mcp2k	323301	14	16	0	12	4	0	
mcp2k	323345	13	12	0	6	6	0	
mcp2k	323369	16	15	1	8	5	1	
mcp2k	323543	13	12	0	3	9	0	
mcp2k	323917	15	26	0	12	12	2	
mcp2k	324225	18	15	0	9	6	0	
mcp2k	346746	13	14	0	10	4	0	
mcp2k	346878	17	22	0	17	5	0	
mcp2k	347142	17	15	0	11	4	0	
mcp2k	347164	9	10	0	6	3	1	
mcp2k	347384	12	15	0	5	10	0	
mcp2k	347802	18	25	0	12	12	1	
mcp2k	347824	17	27	0	5	22	0	
mcp2k	347890	9	5	0	3	2	0	
mcp2k	348088	12	10	0	5	5	0	
mcp2k	348198	14	14	0	8	6	0	
mcp2k	348374	16	23	0	9	13	1	
mcp2k	348594	20	21	0	11	10	0	
mcp2k	348638	21	29	0	16	13	0	
mcp2k	348682	19	16	0	10	6	0	
mcp2k	349034	15	19	0	8	10	1	
mcp2k	349056	13	13	0	3	10	0	
mcp2k	349122	10	11	0	6	5	0	
mcp2k	349276	18	22	1	10	11	0	
mcp2k	349320	11	18	0	9	9	0	
mcp2k	349386	14	15	0	6	9	0	
mcp2k	350112	9	12	0	7	5	0	
mcp2k	350266	14	17	0	12	5	0	
mcp2k	350354	11	20	0	9	11	0	
mcp2k	350420	15	16	0	7	9	0	
mcp2k	350596	16	15	0	7	8	0	
mcp2k	350772	13	16	0	5	11	0	
mcp2k	350816	19	17	0	10	7	0	
mcp2k	350882	12	23	0	10	13	0	
mcp2k	350948	7	8	0	5	3	0	
mcp2k	351564	11	15	0	6	9	0	
mcp2k	351740	21	19	0	10	9	0	
mcp2k	352136	13	16	0	14	2	0	
mcp2k	352202	17	16	0	6	10	0	
mcp2k	352246	18	19	0	12	7	0	
mcp2k	352510	12	11	0	5	6	0	
mcp2k	352664	12	17	0	9	8	0	
mcp2k	352730	8	10	0	9	1	0	
mcp2k	352796	18	21	0	14	7	0	
mcp2k	352862	17	18	0	9	9	0	
mcp2k	352906	15	20	0	7	13	0	
mcp2k	353214	15	14	0	9	5	0	
mcp2k	354248	21	24	0	11	13	0	
mcp2k	354270	15	15	0	9	6	0	
mcp2k	354578	15	12	0	6	6	0	
mcp2k	354622	16	19	0	11	8	0	
mcp2k	355040	16	16	0	5	9	2	
mcp2k	355106	13	15	1	5	8	1	
mcp2k	355238	14	17	0	7	10	0	
mcp2k	355326	20	19	0	9	10	0	
mcp2k	355612	10	16	0	8	7	1	
mcp2k	388323	15	23	0	9	13	1	
mcp2k	388433	19	22	0	10	12	0	
mcp2k	388499	19	22	0	13	7	2	
mcp2k	388543	11	11	0	7	4	0	
mcp2k	388587	10	10	0	5	5	0	
mcp2k	388675	16	14	0	9	5	0	
mcp2k	388807	17	18	0	12	6	0	
mcp2k	389225	10	12	0	4	8	0	
mcp2k	389379	11	12	0	5	6	1	
mcp2k	389423	17	26	0	9	17	0	
mcp2k	389533	12	15	1	9	5	0	
mcp2k	389687	5	4	0	3	1	0	
mcp2k	390215	9	8	0	4	4	0	
mcp2k	390216	13	19	0	10	9	0	
mcp2k	390282	9	9	0	7	2	0	
mcp2k	390370	15	10	0	4	6	0	
mcp2k	390391	13	19	0	9	10	0	
mcp2k	390392	11	12	0	6	6	0	
mcp2k	390611	13	13	1	5	7	0	
mcp2k	390634	10	11	0	5	6	0	
mcp2k	390655	14	17	0	12	5	0	
mcp2k	390700	11	16	0	12	4	0	
mcp2k	390743	13	19	0	13	6	0	
mcp2k	390744	12	14	0	6	8	0	
mcp2k	390810	14	12	1	7	4	0	
mcp2k	390821	17	18	0	11	7	0	
mcp2k	390853	13	19	0	7	11	1	
mcp2k	390875	8	9	0	5	4	0	
mcp2k	390919	17	19	0	3	15	1	
mcp2k	390931	17	26	0	12	14	0	
mcp2k	390942	8	14	0	9	5	0	
mcp2k	391063	23	26	0	14	12	0	
mcp2k	391294	17	16	0	8	8	0	
mcp2k	391415	13	16	0	6	10	0	
mcp2k	391448	17	25	0	14	11	0	
