sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp2k	397498	18255	0	1	29	-120.027	67.1862	134.885	263	4	1	31.6961	1.08446	0.607194	0.211538	31.6961	1.08446	0.607194	31.6961	31.6961	31.6961	31.6961	66829.8	44	0.10822	1.6301e+07	1	2.26714	-1	-1	-1	no-bundle	1	0.58207965	-15.0	404.55804	10.925	6.914	1278024	{"-1:9": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000018": "-1,-1,-1", "15:1000001": "-1,-1,-1", "19:1000004": "-1,-1,-1", "1:6": "-1,-1,-1", "20:5": "-1,-1,-1", "21:1000000": "-1,-1,-1", "22:2": "-1,-1,-1", "24:1000002": "-1,-1,-1", "2:3": "-1,-1,-1", "3:8": "-1,-1,-1", "5:4": "-1,-1,-1", "8:1": "-1,-1,-1"}
mcp2k	397542	18255	0	1	6	-98.9607	-176.873	345.479	145	2	1	20.8948	1.04101	0.0880041	0.147059	20.8948	1.04101	0.0880041	20.8948	0	20.8948	0	nan	0	0.0155388	1.06882e+07	1	1.28144	-1	-1	-1	nu-candidate	1	-1.8757229	-15.0	309.8845	7.869	5.221	1216520	{"10:1000012": "-1,-1,-1", "12:1000002": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:1000003": "-1,-1,-1", "17:1000004": "-1,-1,-1", "18:4": "-1,-1,-1", "19:1000006": "-1,-1,-1", "1:6": "-1,-1,-1", "20:0": "-1,-1,-1", "21:8": "-1,-1,-1", "3:1": "-1,-1,-1", "5:5": "-1,-1,-1", "6:9": "0,0,1", "9:1000000": "-1,-1,-1"}
mcp2k	397599	18255	0	1	22	-171.961	178.912	483.551	162	2	0	19.9603	1.02517	0.0890796	0.1875	0	nan	nan	0	0	0	0	nan	0	0.0874789	6.99897e+06	1	1.64383	-1	-1	-1	nu-candidate	1	2.545293	-15.0	265.00848	6.802	5.446	1243292	{"10:1000009": "-1,-1,-1", "12:1000001": "-1,-1,-1", "14:1000000": "-1,-1,-1", "17:1000005": "-1,-1,-1", "19:1000008": "-1,-1,-1", "1:1": "-1,-1,-1", "20:1000004": "-1,-1,-1", "21:1000002": "-1,-1,-1", "22:7": "0,0,0", "23:3": "-1,-1,-1", "3:9": "-1,-1,-1", "5:0": "-1,-1,-1", "6:2": "-1,-1,-1", "8:1000007": "-1,-1,-1"}
mcp2k	397621	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				4.699	1.222	414616	{"10:1000004": "-1,-1,-1", "11:4": "-1,-1,-1", "12:2": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:15": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:9": "-1,-1,-1", "17:6": "0,1,0", "18:1000000": "-1,-1,-1", "19:0": "-1,-1,-1", "20:1000001": "-1,-1,-1", "3:10": "-1,-1,-1", "5:1000012": "-1,-1,-1", "6:1000017": "-1,-1,-1", "7:1000011": "-1,-1,-1"}
mcp2k	397630	18255	0	1	15	-178.367	-65.8922	336.924	735	5	1	98.0341	1.02417	0.864421	0.0457415	0	nan	nan	0	0	0	0	60305.8	120	0.231301	2.66945e+07	1	36.2236	238.721	0.731959	202.519	nu-candidate	1	1.4199485	-15.0	647.02765	11.009	7.150	1162304	{"10:0": "-1,-1,-1", "11:7": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:5": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:3": "0,0,1", "1:13": "-1,-1,-1", "5:1000012": "-1,-1,-1", "6:1000007": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	397653	18255	0	1	3	-98.7732	169.606	264.524	72	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.00567518	3.52148e+06	1	5.42984	-1	-1	-1	nu-candidate	1	-1.4807031	-15.0	107.87581	8.136	5.084	1169244	{"11:1000003": "-1,-1,-1", "12:2": "-1,-1,-1", "13:4": "-1,-1,-1", "14:0": "-1,-1,-1", "15:1000000": "-1,-1,-1", "1:10": "-1,-1,-1", "2:5": "-1,-1,-1", "3:8": "0,0,1", "4:1": "-1,-1,-1", "5:1000009": "-1,-1,-1", "6:1000001": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp2k	397685	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.624	0.751	345924	{"11:4": "-1,-1,-1", "12:0": "-1,-1,-1", "13:5": "1,0,0", "14:1000000": "-1,-1,-1", "15:1000010": "-1,-1,-1", "16:1000001": "-1,-1,-1", "1:10": "-1,-1,-1", "2:8": "-1,-1,-1", "4:2": "-1,-1,-1", "5:3": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp2k	397707	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.883	0.693	320560	{"10:1000001": "0,1,0", "11:1000004": "-1,-1,-1", "3:1000000": "-1,-1,-1", "7:0": "-1,-1,-1", "8:4": "-1,-1,-1", "9:1": "-1,-1,-1"}
mcp2k	397806	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.889	0.980	372988	{"11:1000005": "-1,-1,-1", "13:1": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:6": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000001": "-1,-1,-1", "1:0": "-1,-1,-1", "6:5": "1,0,0", "8:1000010": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp2k	397861	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				4.277	0.730	357052	{"-1:7": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:1000006": "-1,-1,-1", "14:2": "-1,-1,-1", "1:3": "-1,-1,-1", "2:4": "-1,-1,-1", "3:1": "-1,-1,-1", "5:5": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp2k	397873	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				6.735	1.202	428264	{"11:1000001": "-1,-1,-1", "12:1000006": "-1,-1,-1", "14:1000000": "-1,-1,-1", "16:1000005": "-1,-1,-1", "17:1000011": "0,1,0", "18:1000004": "-1,-1,-1", "19:3": "-1,-1,-1", "1:14": "-1,-1,-1", "20:1000017": "-1,-1,-1", "21:1000007": "-1,-1,-1", "22:1000012": "-1,-1,-1", "3:6": "-1,-1,-1", "5:9": "-1,-1,-1", "8:1000008": "-1,-1,-1", "9:1000016": "-1,-1,-1"}
mcp2k	397885	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				6.668	0.935	362500	{"11:0": "-1,-1,-1", "12:1000002": "1,0,0", "13:7": "-1,-1,-1", "14:1": "-1,-1,-1", "15:9": "-1,-1,-1", "16:1000005": "-1,-1,-1", "17:1000010": "-1,-1,-1", "18:1000009": "-1,-1,-1", "2:3": "-1,-1,-1", "5:1000004": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	397905	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				6.564	0.633	327288	{"11:1000003": "-1,-1,-1", "12:1000005": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:5": "0,0,1", "15:1000004": "-1,-1,-1", "1:6": "-1,-1,-1", "2:3": "-1,-1,-1", "4:1": "-1,-1,-1", "6:0": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	397927	18255	0	1	13	-78.0497	-82.2706	7.38241	1017	2	0	152.911	1.05416	5.64613	0.106241	0	nan	nan	0	0	0	0	53453	210	0.0630505	3.65494e+07	0	0	285.432	0.0401398	313.256	nu-candidate	1	3.2839134	-15.0	614.71344	10.186	6.162	1176800	{"10:1000000": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:1000005": "-1,-1,-1", "13:1": "0,0,1", "14:1000008": "-1,-1,-1", "1:10": "-1,-1,-1", "3:1000006": "-1,-1,-1", "4:1000001": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp2k	397951	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				6.657	0.789	356308	{"11:0": "-1,-1,-1", "12:4": "-1,-1,-1", "13:8": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:10": "-1,-1,-1", "17:6": "-1,-1,-1", "18:1000004": "-1,-1,-1", "1:12": "-1,-1,-1", "2:5": "-1,-1,-1", "6:7": "-1,-1,-1"}
mcp2k	398092	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.164	0.654	328804	{"1:5": "-1,-1,-1", "2:1000006": "-1,-1,-1", "5:1000005": "-1,-1,-1", "6:1000007": "-1,-1,-1", "7:1000002": "-1,-1,-1", "8:1000003": "0,1,0", "9:1000000": "-1,-1,-1"}
mcp2k	398115	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.324	1.392	406016	{"-1:1000003": "-1,-1,-1", "10:4": "1,0,0", "11:1000000": "-1,-1,-1", "12:1000002": "-1,-1,-1", "2:12": "-1,-1,-1", "5:1000005": "-1,-1,-1", "6:1000004": "-1,-1,-1", "7:2": "-1,-1,-1", "8:1": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp2k	398125	18255	0	1	12	-96.1707	81.1759	126.769	937	1	0	180.948	1.0543	2.31678	0.189369	180.948	1.0543	2.31678	180.948	0	180.948	0	52475.6	293	0.254956	4.21549e+07	1	1.77977	485.161	0.398401	416.638	nu-candidate	1	2.6197336	-15.0	533.6068	9.027	5.835	1196444	{"10:1000008": "-1,-1,-1", "11:1000004": "-1,-1,-1", "12:3": "0,0,1", "13:2": "-1,-1,-1", "14:1000000": "-1,-1,-1", "2:4": "-1,-1,-1", "5:11": "-1,-1,-1", "7:8": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp2k	398181	18255	0	1	37	55.9763	171.067	344.342	1116	6	1	155.002	1.0379	0.262152	0.130212	39.3088	1.08925	0.276712	39.3088	0	39.3088	0	50049.9	164	0.0462328	4.48984e+07	1	5.40315	588.857	0.0906295	576.996	nu-candidate	1	3.8382566	-15.0	1263.2278	13.310	7.674	1190232	{"10:1000004": "-1,-1,-1", "11:0": "-1,-1,-1", "12:1000006": "-1,-1,-1", "1:7": "-1,-1,-1", "2:4": "-1,-1,-1", "5:1000001": "-1,-1,-1", "6:1000014": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000015": "-1,-1,-1", "9:5": "0,0,0"}
mcp2k	398191	18255	0	1	22	-120.143	140.112	250.233	2078	4	0	500.153	1.05866	5.73938	0.193942	500.153	1.05866	5.73938	500.153	500.153	500.153	98.9276	49583.8	660	0.225934	9.99457e+07	1	3.71786	860.207	0.00131112	902.527	nu-candidate	1	4.3665876	-15.0	1636.8203	16.613	11.570	1328308	{"11:1000003": "-1,-1,-1", "12:1000010": "-1,-1,-1", "14:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:1": "-1,-1,-1", "18:5": "-1,-1,-1", "19:1000001": "-1,-1,-1", "1:15": "-1,-1,-1", "20:1000000": "-1,-1,-1", "21:2": "-1,-1,-1", "22:0": "0,0,0", "2:9": "-1,-1,-1", "3:8": "-1,-1,-1", "4:17": "-1,-1,-1", "8:3": "-1,-1,-1", "9:1000013": "-1,-1,-1"}
mcp2k	398225	18255	0	1	19	-100.917	45.5401	5.38919	1718	4	0	270.697	1.05004	0.670073	0.140254	127.479	1.0801	0.579794	127.479	127.479	127.479	127.479	56813.9	253	0.467404	1.0311e+08	1	42.9756	335.006	0.662184	306.832	cosmic-tagged	1	1.495747	-15.0	1028.2651	14.286	9.947	1210476	{"10:2": "-1,-1,-1", "11:0": "1,0,0", "12:8": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:4": "-1,-1,-1", "15:1000008": "-1,-1,-1", "3:9": "-1,-1,-1", "5:1000007": "-1,-1,-1", "7:1000003": "-1,-1,-1"}
mcp2k	398247	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.598	0.787	351068	{"11:1000001": "-1,-1,-1", "12:12": "-1,-1,-1", "13:0": "-1,-1,-1", "14:8": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000003": "-1,-1,-1", "2:10": "-1,-1,-1", "5:6": "1,0,0", "8:1000010": "-1,-1,-1"}
mcp2k	398268	18255	0	1	15	187.889	-63.5276	380.038	1385	4	0	196.777	1.09335	5.26309	0.26073	196.777	1.09335	5.26309	179.681	0	196.777	17.0957	47838	291	0.167962	4.88666e+07	1	28.6772	403.689	0.148684	412.146	nu-candidate	1	3.0863655	-14.737105	758.8605	11.114	7.035	1184160	{"11:1000006": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:1000003": "-1,-1,-1", "15:1000000": "0,0,1", "1:7": "-1,-1,-1", "3:2": "-1,-1,-1", "5:1": "-1,-1,-1", "7:0": "-1,-1,-1", "8:1000002": "-1,-1,-1"}
mcp2k	398301	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				4.655	1.176	403544	{"11:9": "-1,-1,-1", "12:1000005": "-1,-1,-1", "13:1": "-1,-1,-1", "14:0": "-1,-1,-1", "15:3": "-1,-1,-1", "16:4": "-1,-1,-1", "17:6": "-1,-1,-1", "1:10": "-1,-1,-1", "2:2": "-1,-1,-1", "3:5": "-1,-1,-1", "6:1000008": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000004": "0,1,0", "9:1000007": "-1,-1,-1"}
mcp2k	398313	18255	0	1	8	46.2728	-147.668	403.182	594	2	1	101.561	1.02189	1.33357	0.0714286	0	nan	nan	0	0	0	0	48759.2	160	0.0276285	1.81133e+07	0	0	424.106	0.828915	252.779	nu-candidate	1	1.5169156	-15.0	538.52167	8.036	5.633	1192940	{"10:5": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1": "-1,-1,-1", "13:7": "-1,-1,-1", "14:4": "-1,-1,-1", "15:1000009": "-1,-1,-1", "5:1000002": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:1000005": "0,0,0", "9:8": "-1,-1,-1"}
mcp2k	398369	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				3.628	0.704	340212	{"-1:3": "-1,-1,-1", "10:4": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000001": "-1,-1,-1", "2:6": "-1,-1,-1", "3:0": "-1,-1,-1", "6:1000004": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000006": "-1,-1,-1", "9:1": "-1,-1,-1"}
mcp2k	398567	18255	0	1	18	-8.53167	-74.8812	176.329	1912	2	0	352.647	1.03363	1.00514	0.122658	0	nan	nan	0	0	0	0	50161.7	579	0.0874413	6.63538e+07	0	0	1560.79	0.669673	792.377	nu-candidate	1	5.6244597	-15.0	1000.943	10.800	8.551	1242636	{"12:1000014": "-1,-1,-1", "13:4": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1": "0,0,0", "19:1000000": "-1,-1,-1", "2:2": "-1,-1,-1", "4:12": "-1,-1,-1", "5:13": "-1,-1,-1"}
mcp2k	398743	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				5.019	1.034	412260	{"-1:11": "-1,-1,-1", "11:1000000": "-1,-1,-1", "12:1000006": "-1,-1,-1", "13:1000008": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:8": "-1,-1,-1", "16:1000012": "-1,-1,-1", "1:2": "-1,-1,-1", "2:7": "-1,-1,-1", "3:1000001": "-1,-1,-1", "5:1000002": "-1,-1,-1", "7:1000015": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp2k	398775	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.081	1.148	428820	{"10:18": "-1,-1,-1", "11:1000012": "-1,-1,-1", "13:1000000": "-1,-1,-1", "15:1000010": "-1,-1,-1", "17:1000006": "-1,-1,-1", "19:1000004": "-1,-1,-1", "21:1000005": "-1,-1,-1", "22:8": "-1,-1,-1", "23:1000003": "-1,-1,-1", "24:3": "-1,-1,-1", "25:9": "-1,-1,-1", "26:5": "1,0,0", "27:1000009": "-1,-1,-1", "2:2": "-1,-1,-1", "7:1": "-1,-1,-1", "9:6": "-1,-1,-1"}
mcp2k	398787	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.059	1.084	423288	{"10:1000006": "-1,-1,-1", "11:9": "-1,-1,-1", "12:5": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:16": "1,0,0", "15:1000000": "-1,-1,-1", "16:6": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1": "-1,-1,-1", "19:3": "-1,-1,-1", "2:2": "-1,-1,-1", "5:4": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	398819	18255	0	1	17	75.608	-54.0311	123.501	32	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.132261	5.62642e+06	1	1.29984	-1	-1	-1	nu-candidate	1	-1.3902982	-15.0	158.29771	8.592	6.168	1335980	{"12:1000000": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000008": "-1,-1,-1", "17:1000007": "0,0,1", "18:1000005": "-1,-1,-1", "20:1000001": "-1,-1,-1", "21:1000003": "-1,-1,-1", "22:3": "-1,-1,-1", "23:0": "-1,-1,-1", "24:4": "-1,-1,-1", "25:1": "-1,-1,-1", "26:5": "-1,-1,-1", "27:1000010": "-1,-1,-1", "28:1000009": "-1,-1,-1", "2:2": "-1,-1,-1", "3:17": "-1,-1,-1", "5:7": "-1,-1,-1"}
mcp2k	398995	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.910	0.945	393456	{"13:1000008": "-1,-1,-1", "14:1000012": "-1,-1,-1", "15:1000002": "-1,-1,-1", "17:1000003": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:11": "-1,-1,-1", "1:14": "-1,-1,-1", "20:7": "-1,-1,-1", "21:1": "-1,-1,-1", "3:4": "-1,-1,-1", "5:0": "1,0,0", "6:8": "-1,-1,-1", "9:2": "-1,-1,-1"}
mcp2k	399061	18255	0	1	9	77.1491	-141.298	66.6343	456	1	0	78.3765	1.01704	1.07833	0.0615385	0	nan	nan	0	0	0	0	58587.7	122	0.197215	1.96837e+07	1	3.58462	288.171	0.803455	204.703	nu-candidate	1	0.95736593	-15.0	318.62817	6.770	4.957	1139700	{"10:1000007": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "8:1000009": "-1,-1,-1", "9:1000004": "0,0,1"}
mcp2k	399073	18255	0	1	-1	nan	nan	nan	0	0	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	nan	nan	0	0	-1	-1	-1	cosmic-tagged	1	-1.9416895	-15.0	0.0	7.863	4.182	807748	{"10:6": "-1,-1,-1", "11:10": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:12": "-1,-1,-1", "16:0": "-1,-1,-1", "17:1000001": "-1,-1,-1", "18:1000003": "0,1,0", "1:13": "-1,-1,-1", "7:1000011": "-1,-1,-1", "9:3": "-1,-1,-1"}
mcp2k	399139	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.221	1.666	462460	{"12:1000013": "-1,-1,-1", "14:1000012": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:11": "-1,-1,-1", "18:2": "-1,-1,-1", "19:9": "-1,-1,-1", "1:18": "-1,-1,-1", "20:1": "-1,-1,-1", "21:4": "-1,-1,-1", "22:1000001": "-1,-1,-1", "23:5": "-1,-1,-1", "24:7": "-1,-1,-1", "25:6": "0,1,0", "3:3": "-1,-1,-1", "7:12": "-1,-1,-1", "9:8": "-1,-1,-1"}
mcp2k	399161	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				5.158	1.094	399248	{"10:1000002": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:1000003": "-1,-1,-1", "15:1": "-1,-1,-1", "16:1000012": "-1,-1,-1", "17:1000011": "-1,-1,-1", "4:1000007": "-1,-1,-1", "6:1000001": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
mcp2k	399215	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				5.414	1.317	440212	{"11:1000000": "-1,-1,-1", "12:7": "-1,-1,-1", "13:3": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:2": "-1,-1,-1", "16:1000008": "-1,-1,-1", "3:1": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000007": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp2k	399249	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.400	1.508	453020	{"10:3": "-1,-1,-1", "11:1": "-1,-1,-1", "3:1000007": "-1,-1,-1", "4:1000003": "-1,-1,-1", "5:1000005": "-1,-1,-1", "6:1000004": "-1,-1,-1", "7:1000002": "-1,-1,-1", "8:5": "-1,-1,-1", "9:2": "1,0,0"}
mcp2k	399303	18255	0	1	14	33.1547	147.454	101.185	1089	2	0	237.099	1.02618	1.19382	0.0788525	86.2368	1.03812	2.00819	86.2368	0	86.2368	0	50178.1	242	0.353088	8.14845e+07	1	7.25335	317.56	0.0200696	357.733	nu-candidate	1	4.616403	-15.0	940.40924	10.367	6.701	1266920	{"10:1000004": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:0": "-1,-1,-1", "14:1000006": "0,0,1", "15:10": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:4": "-1,-1,-1", "18:1000001": "-1,-1,-1", "3:5": "-1,-1,-1", "6:3": "-1,-1,-1", "7:2": "-1,-1,-1", "8:1000016": "-1,-1,-1", "9:1000015": "-1,-1,-1"}
mcp2k	399315	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.844	0.657	320132	{"10:2": "-1,-1,-1", "11:0": "-1,-1,-1", "12:3": "0,0,1", "1:8": "-1,-1,-1", "3:1": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp2k	399325	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.059	0.986	395516	{"10:1000000": "-1,-1,-1", "11:1000002": "-1,-1,-1", "13:1000007": "-1,-1,-1", "14:1000015": "-1,-1,-1", "15:1000008": "-1,-1,-1", "16:1000003": "-1,-1,-1", "17:1000004": "-1,-1,-1", "18:3": "-1,-1,-1", "19:1000009": "1,0,0", "2:1": "-1,-1,-1", "5:2": "-1,-1,-1", "6:1000011": "-1,-1,-1", "8:1000010": "-1,-1,-1"}
mcp2k	399457	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				4.934	0.999	380512	{"10:1000007": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:2": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:13": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:4": "1,0,0", "18:0": "-1,-1,-1", "19:1000000": "-1,-1,-1", "20:1000009": "-1,-1,-1", "3:6": "-1,-1,-1", "6:1000012": "-1,-1,-1", "8:1000004": "-1,-1,-1"}
mcp2k	399525	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				5.029	1.061	417268	{"-1:11": "-1,-1,-1", "10:1000005": "-1,-1,-1", "13:3": "-1,-1,-1", "14:1000008": "-1,-1,-1", "15:10": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:8": "-1,-1,-1", "18:6": "-1,-1,-1", "19:2": "-1,-1,-1", "1:16": "-1,-1,-1", "20:1000000": "-1,-1,-1", "21:1000003": "-1,-1,-1", "7:4": "-1,-1,-1"}
mcp2k	399743	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				5.725	1.002	400756	{"12:1000004": "-1,-1,-1", "15:1000012": "-1,-1,-1", "18:1000005": "-1,-1,-1", "1:13": "-1,-1,-1", "20:1000002": "-1,-1,-1", "21:3": "-1,-1,-1", "22:1000000": "-1,-1,-1", "23:1": "-1,-1,-1", "24:0": "-1,-1,-1", "25:1000003": "-1,-1,-1", "26:1000015": "-1,-1,-1", "27:1000001": "-1,-1,-1", "28:1000007": "-1,-1,-1", "29:1000008": "-1,-1,-1"}
mcp2k	399787	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				5.659	0.641	325480	{"10:1000008": "-1,-1,-1", "11:1000003": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:2": "-1,-1,-1", "4:5": "-1,-1,-1", "8:0": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp2k	399853	18255	0	1	13	-51.5542	-75.9674	434.624	1084	1	0	135.278	1.0271	0.54367	0.0848214	0	nan	nan	0	0	0	0	48343.8	216	0.331759	3.20866e+07	1	3.78498	656.237	0.759936	322.497	nu-candidate	1	0.38740528	-15.0	438.31824	9.465	5.881	1225508	{"10:1000000": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:3": "0,0,0", "14:1000004": "-1,-1,-1", "1:8": "-1,-1,-1", "2:1": "-1,-1,-1", "5:1000012": "-1,-1,-1", "6:1000003": "-1,-1,-1", "7:1000005": "-1,-1,-1"}
mcp2k	399899	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.928	1.356	400812	{"10:1000002": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:10": "-1,-1,-1", "13:4": "-1,-1,-1", "14:3": "-1,-1,-1", "2:1": "-1,-1,-1", "4:0": "1,0,0", "5:8": "-1,-1,-1", "7:2": "-1,-1,-1", "8:1000004": "-1,-1,-1"}
mcp2k	399941	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.760	1.323	465408	{"12:0": "-1,-1,-1", "14:1000001": "-1,-1,-1", "15:6": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:2": "-1,-1,-1", "19:1000003": "-1,-1,-1", "1:12": "-1,-1,-1", "20:1000000": "-1,-1,-1", "21:1": "-1,-1,-1", "3:7": "-1,-1,-1", "5:5": "-1,-1,-1", "7:4": "0,1,0", "8:3": "-1,-1,-1"}
mcp2k	399963	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				5.920	0.933	390436	{"-1:2": "-1,-1,-1", "11:1000009": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:5": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:11": "-1,-1,-1", "17:8": "-1,-1,-1", "18:12": "-1,-1,-1", "19:9": "-1,-1,-1", "1:18": "-1,-1,-1", "20:1000002": "-1,-1,-1", "21:1000007": "0,0,0", "4:6": "-1,-1,-1", "5:13": "-1,-1,-1", "7:4": "-1,-1,-1", "9:1": "-1,-1,-1"}
