sample	event	arm	segid	source	nseg	npoints	len_cm	ke_mcs	amb	tracklen_cm	ke_range_mcs	ke_range_toolkit	ke_dqdx_toolkit	nsegs14	bad_path	cathode_drop	cathode_mask	nseg_chain	len_chain	ke_range_chain	nseg_bridged	len_bridged
mcp2k	281985	work-d84r3-cens-mcp2k	17002	long_muon_else_pf	1	86	51.2	272.7	0.9008	51.2	146.3	146.7	121.6	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	282491	work-d84r3-cens-mcp2k	18001	long_muon_else_pf	1	204	122.2	317.1	0.4215	121.9	296.5	298.5	315.4	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	282749	work-d84r3-cens-mcp2k	17016	long_muon_else_pf	1	126	75.0	177.4	0.5763	75.0	197.6	198.3	176.4	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	282837	work-d84r3-cens-mcp2k	2018	long_muon_else_pf	2	245	145.3	342.4	0.3383	139.7	334.1	348.1	328.1	10	false	0	0	2	145.3	348.1	0	0
mcp2k	283013	work-d84r3-cens-mcp2k	14000	long_muon_else_pf	1	195	116.4	609.9	0.8111	115.2	282.4	286.2	241.7	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	283299	work-d84r3-cens-mcp2k	11005	long_muon_else_pf	4	447	270.1	743.0	0.6246	263.0	601.8	622.7	619.1	17	false	3	4	4	270.1	622.7	0	0
mcp2k	283591	work-d84r3-cens-mcp2k	14001	long_muon_else_pf	1	448	269.4	613.3	0.01475	268.9	614.9	621.3	610.7	19	false	2	3	0	0.0	-1.0	0	0
mcp2k	283833	work-d84r3-cens-mcp2k	11004	long_muon_else_pf	2	719	430.2	1633.9	0.8349	426.8	966.7	995.6	911.2	28	false	0	0	2	430.2	995.6	0	0
mcp2k	283849	work-d84r3-cens-mcp2k	7020	long_muon_else_pf	1	216	128.7	1562.7	0.8601	127.8	309.0	312.4	304.0	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	284866	work-d84r3-cens-mcp2k	16001	long_muon_else_pf	1	585	350.7	946.4	0.2724	347.2	786.2	807.9	786.0	23	false	0	0	0	0.0	-1.0	0	0
mcp2k	285350	work-d84r3-cens-mcp2k	18001	long_muon_else_pf	1	125	74.4	179.3	0.3131	74.4	196.3	197.0	198.4	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	285680	work-d84r3-cens-mcp2k	13000	long_muon_else_pf	1	143	86.2	683.3	0.9049	85.9	220.6	222.0	189.1	6	false	2	3	0	0.0	-1.0	0	0
mcp2k	287332	work-d84r3-cens-mcp2k	22001	long_muon_else_pf	1	111	65.9	440.5	0.8527	65.9	178.0	178.7	147.6	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	287374	work-d84r3-cens-mcp2k	17000	long_muon_else_pf	1	207	123.5	305.8	0.3919	123.2	299.2	301.4	349.8	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	287464	work-d84r3-cens-mcp2k	8000	long_muon_else_pf	1	80	47.5	145.5	0.814	47.5	138.4	138.7	130.7	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	287638	work-d84r3-cens-mcp2k	4001	long_muon_else_pf	1	185	110.3	465.3	0.7004	109.9	271.3	273.3	256.0	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	287770	work-d84r3-cens-mcp2k	20002	long_muon_else_pf	1	208	124.3	280.8	0.04443	124.3	301.5	303.0	301.9	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	287794	work-d84r3-cens-mcp2k	5025	long_muon_else_pf	1	210	125.2	436.3	0.7017	123.7	300.2	304.9	272.1	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	287926	work-d84r3-cens-mcp2k	21016	long_muon_else_pf	1	636	381.0	869.9	0.01704	378.7	857.4	879.0	853.0	26	false	0	0	0	0.0	-1.0	0	0
mcp2k	288012	work-d84r3-cens-mcp2k	10013	long_muon_else_pf	1	233	139.1	2320.4	0.938	138.1	330.7	334.8	322.1	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	289246	work-d84r3-cens-mcp2k	16001	long_muon_else_pf	1	169	100.7	923.8	0.847	100.5	251.3	252.9	221.6	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	289464	work-d84r3-cens-mcp2k	11001	long_muon_else_pf	1	498	298.1	629.4	0.0005907	295.8	673.6	686.4	665.4	20	false	0	0	0	0.0	-1.0	0	0
mcp2k	289508	work-d84r3-cens-mcp2k	17013	long_muon_else_pf	1	133	79.1	195.7	0.5668	78.7	205.3	206.9	226.1	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	290476	work-d84r3-cens-mcp2k	25000	long_muon_else_pf	1	520	311.1	1120.1	0.5478	306.7	697.6	716.3	594.5	20	false	0	0	0	0.0	-1.0	0	0
mcp2k	290542	work-d84r3-cens-mcp2k	6002	long_muon_else_pf	1	172	102.7	352.7	0.7656	102.2	254.9	257.1	240.2	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	290588	work-d84r3-cens-mcp2k	14013	long_muon_else_pf	1	105	62.5	151.4	0.7425	62.5	170.7	171.4	161.6	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	290718	work-d84r3-cens-mcp2k	8000	long_muon_else_pf	1	831	498.1	1089.5	0.001896	495.2	1125.5	1138.7	1116.9	33	false	0	0	0	0.0	-1.0	0	0
mcp2k	292370	work-d84r3-cens-mcp2k	17001	long_muon_else_pf	1	251	150.1	338.4	0.237	149.7	355.3	358.2	363.4	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	292524	work-d84r3-cens-mcp2k	9011	long_muon_else_pf	5	307	180.8	651.2	0.8735	180.5	421.0	424.8	403.5	12	false	0	0	5	180.8	424.8	0	0
mcp2k	292568	work-d84r3-cens-mcp2k	9003	long_muon_else_pf	1	396	237.2	602.1	0.2427	235.6	541.8	548.9	541.3	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	292722	work-d84r3-cens-mcp2k	10005	long_muon_else_pf	1	159	94.9	265.4	0.6112	94.9	239.5	240.5	221.8	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	292788	work-d84r3-cens-mcp2k	13003	long_muon_else_pf	1	159	94.5	185.3	0.4316	93.1	235.8	239.7	198.7	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	293470	work-d84r3-cens-mcp2k	1001	long_muon_else_pf	2	271	161.8	337.7	0.02609	161.8	380.9	383.5	453.7	11	false	0	0	2	161.8	383.5	0	0
mcp2k	293734	work-d84r3-cens-mcp2k	12001	long_muon_else_pf	1	73	43.1	4000.0	1	43.1	128.5	128.9	97.0	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	294174	work-d84r3-cens-mcp2k	16001	long_muon_else_pf	1	409	245.8	547.4	0.01038	245.3	563.2	568.3	564.7	17	false	2	3	0	0.0	-1.0	0	0
mcp2k	316021	work-d84r3-cens-mcp2k	5005	long_muon_else_pf	1	203	121.4	268.7	0.3134	119.0	290.4	297.0	283.8	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	316065	work-d84r3-cens-mcp2k	11002	long_muon_else_pf	1	121	71.8	172.8	0.2278	71.2	189.5	191.4	196.8	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	316811	work-d84r3-cens-mcp2k	8023	long_muon_else_pf	1	118	70.2	209.9	0.6434	70.2	187.3	188.0	209.6	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	316987	work-d84r3-cens-mcp2k	9001	long_muon_else_pf	1	254	152.1	365.6	0.2754	152.1	360.3	362.5	381.7	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	317407	work-d84r3-cens-mcp2k	12005	long_muon_else_pf	2	631	376.9	981.4	0.1878	372.4	843.0	869.2	886.4	25	false	0	0	2	376.9	869.2	0	0
mcp2k	317539	work-d84r3-cens-mcp2k	19000	long_muon_else_pf	1	298	178.2	801.7	0.814	176.7	412.7	419.1	413.0	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	317911	work-d84r3-cens-mcp2k	25003	long_muon_else_pf	2	110	65.1	1943.4	0.9731	65.1	176.3	177.0	153.8	4	false	0	0	2	65.1	177.0	0	0
mcp2k	317957	work-d84r3-cens-mcp2k	10008	long_muon_else_pf	1	104	61.9	263.3	0.8404	61.9	169.3	170.0	188.3	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	318703	work-d84r3-cens-mcp2k	17023	long_muon_else_pf	2	462	275.8	4000.0	1	273.6	625.0	635.7	620.2	19	false	0	0	2	275.8	635.7	0	0
mcp2k	319275	work-d84r3-cens-mcp2k	17004	long_muon_else_pf	1	262	156.7	352.0	0.07081	156.1	368.8	372.4	362.3	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	319475	work-d84r3-cens-mcp2k	18000	long_muon_else_pf	1	114	67.6	673.9	0.9159	67.2	180.7	182.4	148.4	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	319871	work-d84r3-cens-mcp2k	29015	long_muon_else_pf	1	105	62.1	1223.3	0.8906	61.9	169.3	170.6	133.1	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	319913	work-d84r3-cens-mcp2k	8001	long_muon_else_pf	1	101	61.4	135.3	0.7622	61.4	168.3	169.0	145.8	4	false	1	1	0	0.0	-1.0	0	0
mcp2k	320289	work-d84r3-cens-mcp2k	19001	long_muon_else_pf	1	78	46.3	114.3	0.5714	46.3	135.7	136.0	152.5	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	320485	work-d84r3-cens-mcp2k	19001	long_muon_else_pf	1	167	99.2	331.8	0.6389	99.2	248.7	249.8	249.3	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	321015	work-d84r3-cens-mcp2k	16011	long_muon_else_pf	3	229	135.9	350.1	0.5672	129.5	312.6	327.8	308.2	8	false	0	0	3	135.9	327.8	0	0
mcp2k	321367	work-d84r3-cens-mcp2k	3001	long_muon_else_pf	1	80	47.3	297.1	0.9223	47.3	137.9	138.2	105.1	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	321629	work-d84r3-cens-mcp2k	10011	long_muon_else_pf	1	288	173.0	452.9	0.264	172.2	402.9	407.7	413.2	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	321741	work-d84r3-cens-mcp2k	16006	long_muon_else_pf	1	177	106.9	257.7	0.4321	106.9	264.9	266.1	253.7	7	false	1	2	0	0.0	-1.0	0	0
mcp2k	321849	work-d84r3-cens-mcp2k	21013	long_muon_else_pf	1	293	175.2	456.8	0.3511	173.5	405.9	412.5	397.6	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	321895	work-d84r3-cens-mcp2k	7008	long_muon_else_pf	1	123	73.2	154.4	0.3796	73.2	193.6	194.3	185.0	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	321937	work-d84r3-cens-mcp2k	22001	long_muon_else_pf	2	412	245.6	532.4	0.04737	242.3	556.5	567.8	611.5	16	false	0	0	2	245.6	567.8	0	0
mcp2k	322135	work-d84r3-cens-mcp2k	15022	long_muon_else_pf	1	413	247.1	571.6	0.315	244.6	561.5	571.1	572.6	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	322181	work-d84r3-cens-mcp2k	8001	long_muon_else_pf	1	121	72.0	306.8	0.8101	71.0	189.0	191.9	167.5	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	322269	work-d84r3-cens-mcp2k	7001	long_muon_else_pf	1	244	145.6	414.3	0.575	145.3	346.0	348.7	358.7	10	false	1	1	0	0.0	-1.0	0	0
mcp2k	322663	work-d84r3-cens-mcp2k	2005	long_muon_else_pf	2	255	151.9	351.9	0.2051	150.9	357.8	362.3	330.9	10	false	0	0	2	151.9	362.3	0	0
mcp2k	322707	work-d84r3-cens-mcp2k	11003	long_muon_else_pf	1	105	62.2	192.5	0.7829	61.7	168.9	170.7	177.2	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	322861	work-d84r3-cens-mcp2k	10010	long_muon_else_pf	1	140	83.1	453.0	0.8169	82.6	213.7	215.5	186.9	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	322885	work-d84r3-cens-mcp2k	20000	long_muon_else_pf	1	400	239.7	509.3	0.05458	237.7	546.4	554.5	551.1	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	322907	work-d84r3-cens-mcp2k	20001	long_muon_else_pf	1	243	146.0	344.4	0.5282	146.0	347.4	349.4	331.0	10	false	2	2	0	0.0	-1.0	0	0
mcp2k	323171	work-d84r3-cens-mcp2k	22001	long_muon_else_pf	1	258	155.2	520.1	0.4285	154.7	365.9	369.3	362.6	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	323301	work-d84r3-cens-mcp2k	19011	long_muon_else_pf	4	372	220.4	842.9	0.5446	218.2	503.7	511.7	473.1	15	false	0	0	4	220.4	511.7	0	0
mcp2k	323369	work-d84r3-cens-mcp2k	13000	long_muon_else_pf	1	408	246.6	587.8	0.1336	245.1	562.6	570.0	544.8	17	false	4	5	0	0.0	-1.0	0	0
mcp2k	346746	work-d84r3-cens-mcp2k	14001	long_muon_else_pf	1	176	105.2	705.6	0.7747	105.2	261.2	262.4	213.2	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	346878	work-d84r3-cens-mcp2k	22000	long_muon_else_pf	1	180	107.6	780.6	0.9468	107.6	266.2	267.4	221.2	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	347384	work-d84r3-cens-mcp2k	15001	long_muon_else_pf	1	333	199.0	461.8	0.05397	199.0	461.6	464.5	444.1	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	347824	work-d84r3-cens-mcp2k	24111	long_muon_else_pf	1	254	151.9	616.5	0.6246	150.2	356.4	362.2	322.3	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	347890	work-d84r3-cens-mcp2k	4000	long_muon_else_pf	1	306	182.9	365.9	0.001735	182.9	426.5	429.4	446.7	13	false	1	1	0	0.0	-1.0	0	0
mcp2k	348088	work-d84r3-cens-mcp2k	8004	long_muon_else_pf	2	525	316.2	1109.0	0.6204	311.7	708.5	728.0	699.5	21	false	3	4	2	316.2	728.0	0	0
mcp2k	348198	work-d84r3-cens-mcp2k	2000	long_muon_else_pf	1	71	42.1	626.1	0.9802	42.1	126.2	126.6	157.9	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	348594	work-d84r3-cens-mcp2k	16008	long_muon_else_pf	1	89	53.1	771.0	0.9534	52.1	148.4	151.0	108.4	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	348638	work-d84r3-cens-mcp2k	26000	long_muon_else_pf	1	232	138.4	-1.0	-1	133.9	321.8	333.1	264.4	9	false	9	8	0	0.0	-1.0	0	0
mcp2k	348682	work-d84r3-cens-mcp2k	11000	long_muon_else_pf	1	456	275.6	659.5	0.1239	275.2	628.6	635.3	644.7	19	false	3	4	0	0.0	-1.0	0	0
mcp2k	349056	work-d84r3-cens-mcp2k	12001	long_muon_else_pf	1	295	176.3	461.9	0.3671	174.9	408.9	414.9	346.7	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	349276	work-d84r3-cens-mcp2k	21002	long_muon_else_pf	2	729	436.3	1058.6	0.2098	430.7	975.5	1009.0	986.8	29	false	0	0	2	436.3	1009.0	0	0
mcp2k	350354	work-d84r3-cens-mcp2k	18009	long_muon_else_pf	1	109	64.8	262.4	0.8989	63.8	173.4	176.4	105.7	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	351564	work-d84r3-cens-mcp2k	11001	long_muon_else_pf	1	506	303.1	676.0	0.003274	302.5	688.4	697.8	676.2	21	false	0	0	0	0.0	-1.0	0	0
mcp2k	351564	work-d84r3-cens-mcp2k	15001	long_muon_else_pf	1	447	267.5	581.0	0.02882	265.9	608.3	617.0	604.0	18	false	0	0	0	0.0	-1.0	0	0
mcp2k	352664	work-d84r3-cens-mcp2k	7001	long_muon_else_pf	1	362	216.6	1453.0	0.7159	216.1	499.1	503.3	502.8	15	false	0	0	0	0.0	-1.0	0	0
mcp2k	352796	work-d84r3-cens-mcp2k	10007	long_muon_else_pf	1	268	160.2	395.1	0.2447	160.2	377.6	380.2	369.4	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	354248	work-d84r3-cens-mcp2k	22004	long_muon_else_pf	1	664	397.8	1047.0	0.1928	394.5	893.2	918.5	795.4	26	false	0	0	0	0.0	-1.0	0	0
mcp2k	355106	work-d84r3-cens-mcp2k	7000	long_muon_else_pf	1	612	366.8	824.6	0.005781	364.8	825.7	845.5	821.3	25	false	0	0	0	0.0	-1.0	0	0
mcp2k	355238	work-d84r3-cens-mcp2k	5005	long_muon_else_pf	1	170	101.2	300.1	0.6437	101.2	252.9	254.0	252.5	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	388323	work-d84r3-cens-mcp2k	23001	long_muon_else_pf	1	371	223.6	546.5	0.4664	223.6	515.5	518.7	481.3	15	false	3	4	0	0.0	-1.0	0	0
mcp2k	389225	work-d84r3-cens-mcp2k	9005	long_muon_else_pf	1	292	176.2	461.0	0.3125	176.2	411.8	414.8	412.2	12	false	1	2	0	0.0	-1.0	0	0
mcp2k	389379	work-d84r3-cens-mcp2k	10000	long_muon_else_pf	1	266	158.7	497.2	0.4785	157.9	372.6	376.9	369.9	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	390216	work-d84r3-cens-mcp2k	13002	long_muon_else_pf	1	343	205.0	444.0	0.008078	203.5	471.5	477.8	453.0	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	390370	work-d84r3-cens-mcp2k	7008	long_muon_else_pf	1	317	189.4	427.2	0.0566	189.4	440.6	443.4	442.8	13	false	0	0	0	0.0	-1.0	0	0
mcp2k	390391	work-d84r3-cens-mcp2k	4001	long_muon_else_pf	1	123	73.2	306.0	0.9393	72.0	191.1	194.3	150.0	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	390634	work-d84r3-cens-mcp2k	1017	long_muon_else_pf	1	223	134.0	326.6	0.3473	133.0	320.0	323.8	328.3	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	390743	work-d84r3-cens-mcp2k	17010	long_muon_else_pf	1	101	59.8	197.9	0.8684	59.8	164.8	165.5	141.7	4	false	1	1	0	0.0	-1.0	0	0
mcp2k	390744	work-d84r3-cens-mcp2k	11002	long_muon_else_pf	1	383	230.9	633.0	0.4118	230.2	530.1	534.9	514.5	16	false	2	2	0	0.0	-1.0	0	0
mcp2k	391415	work-d84r3-cens-mcp2k	11002	long_muon_else_pf	1	130	77.2	175.9	0.5065	76.9	201.6	202.9	175.0	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	391513	work-d84r3-cens-mcp2k	8003	long_muon_else_pf	1	709	424.9	942.2	0.001406	421.9	955.6	983.0	1010.8	29	false	0	0	0	0.0	-1.0	0	0
mcp2k	391899	work-d84r3-cens-mcp2k	5012	long_muon_else_pf	2	312	185.9	826.6	0.7265	184.3	429.4	435.8	438.0	12	false	0	0	2	185.9	435.8	0	0
mcp2k	392009	work-d84r3-cens-mcp2k	6001	long_muon_else_pf	1	377	225.6	950.8	0.5687	225.6	520.0	523.3	501.5	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	392262	work-d84r3-cens-mcp2k	6006	long_muon_else_pf	1	74	44.0	562.4	0.9848	43.6	129.7	130.8	95.2	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	392327	work-d84r3-cens-mcp2k	14001	long_muon_else_pf	1	240	143.6	288.2	0.01261	141.3	337.6	344.3	347.4	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	392417	work-d84r3-cens-mcp2k	19001	long_muon_else_pf	1	179	106.8	850.1	0.8841	106.8	264.6	265.8	233.3	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	392527	work-d84r3-cens-mcp2k	13003	long_muon_else_pf	1	170	101.4	351.0	0.7815	98.3	246.6	254.3	209.6	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	392649	work-d84r3-cens-mcp2k	7000	long_muon_else_pf	1	184	110.0	273.6	0.2027	110.0	271.3	272.5	251.9	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	392669	work-d84r3-cens-mcp2k	5001	long_muon_else_pf	2	149	88.1	476.6	0.8749	86.9	222.6	226.0	190.7	6	false	0	0	2	88.1	226.0	0	0
mcp2k	392693	work-d84r3-cens-mcp2k	11010	long_muon_else_pf	1	482	288.4	637.5	0.1388	285.3	650.8	664.4	712.3	19	false	0	0	0	0.0	-1.0	0	0
mcp2k	392759	work-d84r3-cens-mcp2k	10035	long_muon_else_pf	2	225	134.9	334.1	0.4858	125.7	304.6	325.8	329.3	9	false	2	3	2	134.9	325.8	0	0
mcp2k	392891	work-d84r3-cens-mcp2k	16008	long_muon_else_pf	1	382	228.7	1116.4	0.7239	228.3	525.8	530.1	533.9	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	392900	work-d84r3-cens-mcp2k	10000	long_muon_else_pf	1	68	40.0	126.7	0.782	40.0	121.6	122.0	103.7	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	392901	work-d84r3-cens-mcp2k	15016	long_muon_else_pf	2	341	203.3	926.0	0.7984	199.4	462.5	474.0	419.4	13	false	0	0	2	203.3	474.0	0	0
mcp2k	393119	work-d84r3-cens-mcp2k	10024	long_muon_else_pf	1	302	180.9	993.7	0.8	179.4	418.6	425.1	411.1	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	393485	work-d84r3-cens-mcp2k	4001	long_muon_else_pf	1	195	116.5	652.2	0.7149	116.5	285.1	286.4	262.6	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	393505	work-d84r3-cens-mcp2k	21017	long_muon_else_pf	1	261	156.3	403.5	0.4421	154.8	366.1	371.6	427.7	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	393538	work-d84r3-cens-mcp2k	8009	long_muon_else_pf	3	490	292.5	810.3	0.309	289.1	659.1	673.7	698.7	20	false	0	0	3	292.5	673.7	0	0
mcp2k	393581	work-d84r3-cens-mcp2k	6000	long_muon_else_pf	1	125	74.5	556.7	0.9169	74.2	195.8	197.0	173.8	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	393727	work-d84r3-cens-mcp2k	20004	long_muon_else_pf	1	235	140.3	355.8	0.3987	140.3	335.4	337.3	354.3	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	393758	work-d84r3-cens-mcp2k	17001	long_muon_else_pf	1	92	54.9	591.4	0.875	54.9	154.3	154.9	122.9	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	393791	work-d84r3-cens-mcp2k	7012	long_muon_else_pf	1	186	111.3	341.9	0.7236	110.4	272.2	275.3	236.5	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	393835	work-d84r3-cens-mcp2k	12000	long_muon_else_pf	1	367	219.8	487.3	0.02553	217.2	501.6	510.3	502.1	15	false	0	0	0	0.0	-1.0	0	0
mcp2k	393935	work-d84r3-cens-mcp2k	16000	long_muon_else_pf	1	492	294.9	651.0	0.04039	294.4	670.6	679.3	658.9	20	false	0	0	0	0.0	-1.0	0	0
mcp2k	394363	work-d84r3-cens-mcp2k	18000	long_muon_else_pf	1	156	92.8	572.7	0.7839	91.0	231.4	236.1	199.9	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	394396	work-d84r3-cens-mcp2k	7001	long_muon_else_pf	2	287	172.5	614.2	0.8923	172.5	403.5	406.6	404.5	12	false	2	3	2	172.5	406.6	0	0
mcp2k	394407	work-d84r3-cens-mcp2k	11000	long_muon_else_pf	1	576	345.1	4000.0	1	340.8	772.4	794.9	784.2	24	false	1	1	0	0.0	-1.0	0	0
mcp2k	394605	work-d84r3-cens-mcp2k	21011	long_muon_else_pf	1	121	71.9	240.2	0.7522	71.9	190.9	191.6	185.1	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	394717	work-d84r3-cens-mcp2k	17011	long_muon_else_pf	1	177	105.6	312.2	0.622	105.6	262.0	263.2	267.1	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	395012	work-d84r3-cens-mcp2k	10009	long_muon_else_pf	1	79	49.1	81.6	0.8918	49.1	141.9	142.2	130.8	3	false	1	1	0	0.0	-1.0	0	0
mcp2k	395079	work-d84r3-cens-mcp2k	15003	long_muon_else_pf	2	366	218.9	1325.5	0.9042	215.1	497.0	508.3	437.1	14	false	0	0	2	218.9	508.3	0	0
mcp2k	395209	work-d84r3-cens-mcp2k	4005	long_muon_else_pf	3	744	444.8	1494.0	0.643	437.7	991.5	1026.7	1008.0	29	false	0	0	3	444.8	1026.7	0	0
mcp2k	395277	work-d84r3-cens-mcp2k	3002	long_muon_else_pf	1	118	70.0	221.0	0.6643	69.6	185.9	187.6	198.0	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	395298	work-d84r3-cens-mcp2k	15000	long_muon_else_pf	1	304	181.9	519.6	0.4157	181.4	423.0	427.1	407.1	13	false	0	0	0	0.0	-1.0	0	0
mcp2k	395443	work-d84r3-cens-mcp2k	5009	long_muon_else_pf	1	82	49.0	123.9	0.6757	49.0	141.6	141.9	150.9	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	395485	work-d84r3-cens-mcp2k	6005	long_muon_else_pf	2	213	126.3	305.6	0.1227	125.7	304.4	307.4	280.5	9	false	0	0	2	126.3	307.4	0	0
mcp2k	395597	work-d84r3-cens-mcp2k	20001	long_muon_else_pf	2	429	256.3	640.9	0.07975	256.1	586.7	591.8	581.6	18	false	0	0	2	256.3	591.8	0	0
mcp2k	395695	work-d84r3-cens-mcp2k	11009	long_muon_else_pf	2	174	103.2	3092.8	0.9832	101.0	252.3	258.2	254.2	7	false	0	0	2	103.2	258.2	0	0
mcp2k	395717	work-d84r3-cens-mcp2k	21006	long_muon_else_pf	2	210	125.1	295.3	0.5594	115.9	283.9	304.9	262.4	8	false	0	0	2	125.1	304.9	0	0
mcp2k	395837	work-d84r3-cens-mcp2k	22000	long_muon_else_pf	1	226	134.8	518.7	0.7451	133.7	321.3	325.4	297.7	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	395870	work-d84r3-cens-mcp2k	16001	long_muon_else_pf	1	471	284.1	867.6	0.3856	283.4	646.5	654.5	640.7	19	false	2	3	0	0.0	-1.0	0	0
mcp2k	396057	work-d84r3-cens-mcp2k	11004	long_muon_else_pf	1	140	83.7	209.3	0.2749	83.7	216.0	216.8	219.9	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	396091	work-d84r3-cens-mcp2k	7014	long_muon_else_pf	1	180	107.7	222.7	0.06899	107.2	265.5	267.8	254.5	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	396323	work-d84r3-cens-mcp2k	10009	long_muon_else_pf	2	93	54.7	324.8	0.9384	51.3	146.5	154.5	105.2	3	false	0	0	2	54.7	154.5	0	0
mcp2k	396355	work-d84r3-cens-mcp2k	24008	long_muon_else_pf	1	136	80.8	277.2	0.6795	80.5	209.1	210.6	215.4	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	396420	work-d84r3-cens-mcp2k	10015	long_muon_else_pf	1	108	64.3	293.4	0.8162	64.3	174.5	175.3	141.9	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	396551	work-d84r3-cens-mcp2k	13000	long_muon_else_pf	1	293	176.3	820.2	0.8095	175.5	410.3	414.9	423.1	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	396761	work-d84r3-cens-mcp2k	15001	long_muon_else_pf	2	263	157.9	380.5	0.2811	157.9	372.7	375.2	352.9	11	false	3	4	2	157.9	375.2	0	0
mcp2k	396829	work-d84r3-cens-mcp2k	17008	long_muon_else_pf	2	211	125.4	442.7	0.7594	123.9	300.7	305.5	289.3	9	false	0	0	2	125.4	305.5	0	0
