fileidx	file	entry	run	subrun	event
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	0	296	38	2497
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	1	296	38	3389
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	2	296	38	4984
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	3	296	38	5673
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	4	296	38	6953
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	5	296	38	7680
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	6	296	38	8871
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	7	296	38	10408
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	8	296	38	10549
124	reco1-detsim-g4-filter-gen-93a5-4def-f64e-e2a7_nuecc.root	9	296	38	12353
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	0	298	6	453
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	1	298	6	3280
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	2	298	6	3768
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	3	298	6	4447
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	4	298	6	5756
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	5	298	6	7420
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	6	298	6	8242
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	7	298	6	9409
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	8	298	6	10975
125	reco1-detsim-g4-filter-gen-966a-30a2-49d0-ce53_nuecc.root	9	298	6	11300
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	0	294	71	3055
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	1	294	71	3675
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	2	294	71	4198
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	3	294	71	4459
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	4	294	71	4817
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	5	294	71	5236
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	6	294	71	5856
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	7	294	71	6844
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	8	294	71	7335
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	9	294	71	8333
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	10	294	71	8969
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	11	294	71	9224
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	12	294	71	9930
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	13	294	71	10250
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	14	294	71	10426
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	15	294	71	12045
126	reco1-detsim-g4-filter-gen-97ac-7848-59e7-b025_nuecc.root	16	294	71	12406
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	0	298	97	670
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	1	298	97	1559
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	2	298	97	3056
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	3	298	97	4611
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	4	298	97	5778
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	5	298	97	5918
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	6	298	97	6704
127	reco1-detsim-g4-filter-gen-98d5-98f6-2a10-eb7e_nuecc.root	7	298	97	7575
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	0	294	65	498
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	1	294	65	2594
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	2	294	65	2772
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	3	294	65	3961
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	4	294	65	5563
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	5	294	65	5613
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	6	294	65	5809
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	7	294	65	7604
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	8	294	65	9472
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	9	294	65	9780
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	10	294	65	10541
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	11	294	65	11227
128	reco1-detsim-g4-filter-gen-990b-b2f9-e56e-3ecd_nuecc.root	12	294	65	11811
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	0	295	83	73
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	1	295	83	1960
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	2	295	83	2274
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	3	295	83	3328
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	4	295	83	4919
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	5	295	83	5358
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	6	295	83	6119
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	7	295	83	7234
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	8	295	83	7723
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	9	295	83	9499
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	10	295	83	9583
129	reco1-detsim-g4-filter-gen-9971-0602-0dc3-9566_nuecc.root	11	295	83	10651
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	0	294	18	360
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	1	294	18	759
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	2	294	18	1199
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	3	294	18	4080
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	4	294	18	4512
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	5	294	18	5045
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	6	294	18	9085
130	reco1-detsim-g4-filter-gen-99e1-40b1-d5e4-1f48_nuecc.root	7	294	18	9369
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	0	293	86	539
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	1	293	86	3932
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	2	293	86	4733
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	3	293	86	6533
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	4	293	86	6999
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	5	293	86	7195
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	6	293	86	8175
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	7	293	86	8767
131	reco1-detsim-g4-filter-gen-99e6-cef0-b7b6-cbe5_nuecc.root	8	293	86	12364
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	0	295	69	1924
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	1	295	69	4317
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	2	295	69	4623
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	3	295	69	4684
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	4	295	69	7293
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	5	295	69	7474
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	6	295	69	8175
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	7	295	69	10190
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	8	295	69	11654
132	reco1-detsim-g4-filter-gen-9c50-b2b8-8b9a-15ac_nuecc.root	9	295	69	11965
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	0	300	41	220
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	1	300	41	308
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	2	300	41	730
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	3	300	41	1307
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	4	300	41	1367
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	5	300	41	1424
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	6	300	41	1653
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	7	300	41	1869
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	8	300	41	2408
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	9	300	41	5293
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	10	300	41	6105
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	11	300	41	7516
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	12	300	41	8498
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	13	300	41	9343
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	14	300	41	12401
133	reco1-detsim-g4-filter-gen-9c7a-2f0e-7cb3-a07d_nuecc.root	15	300	41	12410
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	0	297	84	343
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	1	297	84	411
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	2	297	84	1768
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	3	297	84	3056
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	4	297	84	6038
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	5	297	84	7967
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	6	297	84	8605
134	reco1-detsim-g4-filter-gen-9e6c-b237-de21-2c96_nuecc.root	7	297	84	12174
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	0	294	53	2704
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	1	294	53	2746
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	2	294	53	3393
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	3	294	53	4196
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	4	294	53	4655
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	5	294	53	6016
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	6	294	53	6548
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	7	294	53	9231
135	reco1-detsim-g4-filter-gen-9e89-ca15-b24b-f2c2_nuecc.root	8	294	53	12033
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	0	298	26	671
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	1	298	26	1527
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	2	298	26	2292
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	3	298	26	2323
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	4	298	26	3680
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	5	298	26	3713
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	6	298	26	3961
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	7	298	26	5015
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	8	298	26	5092
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	9	298	26	7677
136	reco1-detsim-g4-filter-gen-9efb-f060-7a75-f8a1_nuecc.root	10	298	26	8559
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	0	294	68	627
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	1	294	68	4034
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	2	294	68	5664
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	3	294	68	5994
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	4	294	68	6610
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	5	294	68	7066
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	6	294	68	7627
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	7	294	68	10591
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	8	294	68	10851
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	9	294	68	11004
137	reco1-detsim-g4-filter-gen-9f18-4816-ddea-56c8_nuecc.root	10	294	68	11660
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	0	296	1	1559
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	1	296	1	3216
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	2	296	1	4414
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	3	296	1	4575
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	4	296	1	6639
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	5	296	1	8710
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	6	296	1	8950
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	7	296	1	10127
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	8	296	1	10876
138	reco1-detsim-g4-filter-gen-a13d-b412-fac5-234f_nuecc.root	9	296	1	12306
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	0	295	89	1531
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	1	295	89	2850
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	2	295	89	3063
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	3	295	89	3874
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	4	295	89	4129
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	5	295	89	5591
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	6	295	89	6721
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	7	295	89	7816
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	8	295	89	8675
139	reco1-detsim-g4-filter-gen-a217-44ac-8452-5acb_nuecc.root	9	295	89	8736
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	0	300	34	2426
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	1	300	34	3546
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	2	300	34	4299
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	3	300	34	6181
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	4	300	34	6579
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	5	300	34	7013
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	6	300	34	8528
140	reco1-detsim-g4-filter-gen-a3d3-9402-e110-660a_nuecc.root	7	300	34	12406
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	0	294	52	2698
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	1	294	52	3276
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	2	294	52	3595
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	3	294	52	4112
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	4	294	52	4287
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	5	294	52	5882
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	6	294	52	9872
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	7	294	52	11004
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	8	294	52	11086
141	reco1-detsim-g4-filter-gen-a426-611d-ab52-936e_nuecc.root	9	294	52	11720
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	0	293	91	1420
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	1	293	91	1579
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	2	293	91	1758
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	3	293	91	3961
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	4	293	91	4677
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	5	293	91	6450
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	6	293	91	6779
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	7	293	91	7952
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	8	293	91	8077
142	reco1-detsim-g4-filter-gen-a45d-dd07-8b8f-afaa_nuecc.root	9	293	91	11796
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	0	296	9	351
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	1	296	9	456
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	2	296	9	961
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	3	296	9	2203
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	4	296	9	3689
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	5	296	9	3863
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	6	296	9	4164
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	7	296	9	4541
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	8	296	9	5684
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	9	296	9	9250
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	10	296	9	9334
143	reco1-detsim-g4-filter-gen-a4e6-a7f0-8f5f-d271_nuecc.root	11	296	9	10090
144	reco1-detsim-g4-filter-gen-a4ee-e656-e2c3-6616_nuecc.root	0	296	11	1853
144	reco1-detsim-g4-filter-gen-a4ee-e656-e2c3-6616_nuecc.root	1	296	11	1951
144	reco1-detsim-g4-filter-gen-a4ee-e656-e2c3-6616_nuecc.root	2	296	11	5225
144	reco1-detsim-g4-filter-gen-a4ee-e656-e2c3-6616_nuecc.root	3	296	11	7412
144	reco1-detsim-g4-filter-gen-a4ee-e656-e2c3-6616_nuecc.root	4	296	11	8929
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	0	295	19	2504
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	1	295	19	4424
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	2	295	19	5663
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	3	295	19	6342
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	4	295	19	6882
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	5	295	19	7190
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	6	295	19	7199
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	7	295	19	7368
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	8	295	19	7805
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	9	295	19	8916
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	10	295	19	9236
145	reco1-detsim-g4-filter-gen-a52b-a811-b361-3656_nuecc.root	11	295	19	9326
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	0	295	54	1887
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	1	295	54	1972
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	2	295	54	2012
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	3	295	54	6565
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	4	295	54	6859
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	5	295	54	9621
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	6	295	54	10541
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	7	295	54	11835
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	8	295	54	12248
146	reco1-detsim-g4-filter-gen-a562-9531-58f3-9d1d_nuecc.root	9	295	54	12469
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	0	294	54	282
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	1	294	54	596
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	2	294	54	1589
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	3	294	54	6723
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	4	294	54	9323
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	5	294	54	10960
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	6	294	54	10994
147	reco1-detsim-g4-filter-gen-a57b-d7ec-d187-2b5e_nuecc.root	7	294	54	11985
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	0	298	66	160
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	1	298	66	1280
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	2	298	66	3299
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	3	298	66	3494
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	4	298	66	4088
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	5	298	66	5761
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	6	298	66	6217
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	7	298	66	6233
148	reco1-detsim-g4-filter-gen-a5e1-61b1-36c6-6ced_nuecc.root	8	298	66	6891
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	0	296	51	775
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	1	296	51	1681
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	2	296	51	1793
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	3	296	51	3134
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	4	296	51	3757
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	5	296	51	6651
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	6	296	51	6981
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	7	296	51	8111
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	8	296	51	8823
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	9	296	51	9239
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	10	296	51	11402
149	reco1-detsim-g4-filter-gen-a680-d202-3ab3-461b_nuecc.root	11	296	51	11902
150	reco1-detsim-g4-filter-gen-a6a1-4d1a-37a5-6853_nuecc.root	0	292	99	609
150	reco1-detsim-g4-filter-gen-a6a1-4d1a-37a5-6853_nuecc.root	1	292	99	1331
150	reco1-detsim-g4-filter-gen-a6a1-4d1a-37a5-6853_nuecc.root	2	292	99	1334
150	reco1-detsim-g4-filter-gen-a6a1-4d1a-37a5-6853_nuecc.root	3	292	99	4313
150	reco1-detsim-g4-filter-gen-a6a1-4d1a-37a5-6853_nuecc.root	4	292	99	4849
150	reco1-detsim-g4-filter-gen-a6a1-4d1a-37a5-6853_nuecc.root	5	292	99	7157
150	reco1-detsim-g4-filter-gen-a6a1-4d1a-37a5-6853_nuecc.root	6	292	99	7632
