det	event	block	status	plane	rr_bin	N	abs	sum_y	sum_yhat	uncov_y
pdvd	039349_75_d42fit	760	3	U	10-20	71	174316	702574	568222	6379
pdvd	039349_75_d42fit	760	3	U	20-40	133	1195118	2828134	1850982	236089
pdvd	039349_75_d42fit	760	3	U	40+	3168	7461573	34470250	29537261	405405
pdvd	039349_75_d42fit	760	3	V	0-2	7	51865	88644	131945	4235
pdvd	039349_75_d42fit	760	3	V	2-5	13	149995	293673	158980	10838
pdvd	039349_75_d42fit	760	3	V	5-10	17	82667	159570	96995	24564
pdvd	039349_75_d42fit	760	3	V	10-20	54	293373	796800	579405	58901
pdvd	039349_75_d42fit	760	3	V	20-40	121	1376901	2443650	1363469	270377
pdvd	039349_75_d42fit	760	3	V	40+	3238	7725870	31443505	25755747	452062
pdvd	039349_75_d42fit	760	3	W	0-2	20	39860	145545	108165	736
pdvd	039349_75_d42fit	760	3	W	2-5	21	67008	185520	171956	3552
pdvd	039349_75_d42fit	760	3	W	5-10	38	34616	228844	241914	2217
pdvd	039349_75_d42fit	760	3	W	10-20	68	62920	467123	479591	4861
pdvd	039349_75_d42fit	760	3	W	20-40	152	296113	1163317	1027674	34074
pdvd	039349_75_d42fit	760	3	W	40+	4069	4530962	29544693	29497879	50627
pdvd	039349_75_d42fit	780	7	U	0-2	8	24620	6762	30862	0
pdvd	039349_75_d42fit	780	7	U	2-5	16	25960	48330	44666	1280
pdvd	039349_75_d42fit	780	7	U	5-10	24	85602	324022	285156	30837
pdvd	039349_75_d42fit	780	7	U	10-20	65	149732	703590	584088	244
pdvd	039349_75_d42fit	780	7	U	20-40	133	501244	1441542	981322	92098
pdvd	039349_75_d42fit	780	7	U	40+	1470	5595121	14388531	10073256	1040168
pdvd	039349_75_d42fit	780	7	V	0-2	6	11246	39769	31983	692
pdvd	039349_75_d42fit	780	7	V	2-5	18	63132	146222	83090	3464
pdvd	039349_75_d42fit	780	7	V	5-10	30	199180	325428	173140	33165
pdvd	039349_75_d42fit	780	7	V	10-20	64	181648	437095	323717	13087
pdvd	039349_75_d42fit	780	7	V	20-40	116	221083	811367	630368	8577
pdvd	039349_75_d42fit	780	7	V	40+	1367	4881007	14165441	10763722	257838
pdvd	039349_75_d42fit	780	7	W	0-2	10	49297	52123	17016	0
pdvd	039349_75_d42fit	780	7	W	2-5	21	154989	164063	66750	11152
pdvd	039349_75_d42fit	780	7	W	5-10	41	460004	560930	300268	0
pdvd	039349_75_d42fit	780	7	W	10-20	88	517716	1088170	580254	1967
pdvd	039349_75_d42fit	780	7	W	20-40	181	227155	1040061	990440	3537
pdvd	039349_75_d42fit	780	7	W	40+	2043	3817309	14606223	12954742	99613
pdvd	039349_76_d42fit	180	7	U	0-2	14	25201	90442	89405	347
pdvd	039349_76_d42fit	180	7	U	2-5	8	32440	171646	160754	0
pdvd	039349_76_d42fit	180	7	U	5-10	16	60137	271644	239629	0
pdvd	039349_76_d42fit	180	7	U	10-20	35	241148	914966	710948	47
pdvd	039349_76_d42fit	180	7	U	20-40	75	317761	1609184	1482303	1409
pdvd	039349_76_d42fit	180	7	U	40+	519	1782621	9737491	8743400	142836
pdvd	039349_76_d42fit	180	7	V	0-2	14	22565	55771	67600	0
pdvd	039349_76_d42fit	180	7	V	2-5	15	53099	265120	225621	0
pdvd	039349_76_d42fit	180	7	V	5-10	18	120379	260371	157982	0
pdvd	039349_76_d42fit	180	7	V	10-20	44	276869	803212	689907	0
pdvd	039349_76_d42fit	180	7	V	20-40	73	317607	1358508	1137293	0
pdvd	039349_76_d42fit	180	7	V	40+	588	2538244	11797541	10324637	762
pdvd	039349_76_d42fit	180	7	W	0-2	11	12128	59396	47618	0
pdvd	039349_76_d42fit	180	7	W	2-5	25	21133	219115	216782	0
pdvd	039349_76_d42fit	180	7	W	5-10	35	62111	243235	218260	0
pdvd	039349_76_d42fit	180	7	W	10-20	76	146334	766146	682242	0
pdvd	039349_76_d42fit	180	7	W	20-40	151	240398	1524770	1415510	0
pdvd	039349_76_d42fit	180	7	W	40+	1036	1241828	9310987	8929235	0
pdvd	039349_76_d42fit	200	7	U	0-2	6	28472	51859	62515	0
pdvd	039349_76_d42fit	200	7	U	2-5	13	97073	315859	231206	17187
pdvd	039349_76_d42fit	200	7	U	5-10	25	147351	489420	373631	15887
pdvd	039349_76_d42fit	200	7	U	10-20	56	373494	1069925	780593	47524
pdvd	039349_76_d42fit	200	7	U	20-40	124	674399	2261762	1630829	137847
pdvd	039349_76_d42fit	200	7	U	40+	89	445951	1322910	901305	85580
pdvd	039349_76_d42fit	200	7	V	0-2	15	148591	190989	151236	20183
pdvd	039349_76_d42fit	200	7	V	2-5	16	103622	477438	401294	12964
pdvd	039349_76_d42fit	200	7	V	5-10	28	170478	639225	482325	39325
pdvd	039349_76_d42fit	200	7	V	10-20	69	748947	1609304	1233845	213272
pdvd	039349_76_d42fit	200	7	V	20-40	136	766727	2983075	2314874	94306
pdvd	039349_76_d42fit	200	7	V	40+	119	790896	2328822	1623416	177294
pdvd	039349_76_d42fit	200	7	W	0-2	20	81424	162795	81403	15
pdvd	039349_76_d42fit	200	7	W	2-5	28	20116	204493	206125	234
pdvd	039349_76_d42fit	200	7	W	5-10	35	25717	241194	239673	705
pdvd	039349_76_d42fit	200	7	W	10-20	80	423095	728164	562651	59776
pdvd	039349_76_d42fit	200	7	W	20-40	176	153352	1163237	1188269	2867
pdvd	039349_76_d42fit	200	7	W	40+	102	179933	760847	708388	1805
pdvd	039349_76_d42fit	230	4	U	0-2	5	69216	83006	27288	0
pdvd	039349_76_d42fit	230	4	U	2-5	12	165390	186990	21600	80254
pdvd	039349_76_d42fit	230	4	U	5-10	21	151064	203242	75010	77407
pdvd	039349_76_d42fit	230	4	U	10-20	51	176544	552497	468801	25518
pdvd	039349_76_d42fit	230	4	U	20-40	105	785295	1162024	464125	244381
pdvd	039349_76_d42fit	230	4	U	40+	1165	10093264	16787003	8994979	3434257
pdvd	039349_76_d42fit	230	4	V	0-2	12	315066	362779	54765	0
pdvd	039349_76_d42fit	230	4	V	2-5	12	178489	274765	115448	0
pdvd	039349_76_d42fit	230	4	V	5-10	36	639615	775579	397062	62888
pdvd	039349_76_d42fit	230	4	V	10-20	71	312554	1425800	1247858	17202
pdvd	039349_76_d42fit	230	4	V	20-40	103	839657	1744844	1260287	22425
pdvd	039349_76_d42fit	230	4	V	40+	1618	15942685	34605980	22463429	3679534
pdvd	039349_76_d42fit	230	4	W	0-2	10	156938	172567	34397	0
pdvd	039349_76_d42fit	230	4	W	2-5	15	57273	96237	65864	0
pdvd	039349_76_d42fit	230	4	W	5-10	38	47993	212363	210338	220
pdvd	039349_76_d42fit	230	4	W	10-20	86	96685	697829	627276	623
pdvd	039349_76_d42fit	230	4	W	20-40	127	250308	816438	659286	2091
pdvd	039349_76_d42fit	230	4	W	40+	1834	6233281	17789612	13597633	558680
pdvd	039349_76_d42fit	250	0	U	0-2	12	69428	241422	259570	0
pdvd	039349_76_d42fit	250	0	U	2-5	18	151040	563379	500325	860
pdvd	039349_76_d42fit	250	0	U	5-10	34	130378	760367	722409	0
pdvd	039349_76_d42fit	250	0	U	10-20	50	258483	689524	560797	405
pdvd	039349_76_d42fit	250	0	U	20-40	117	237011	1161037	1050728	13909
pdvd	039349_76_d42fit	250	0	U	40+	653	4930413	9489312	5366283	374178
pdvd	039349_76_d42fit	250	0	V	0-2	8	15044	91240	88876	0
pdvd	039349_76_d42fit	250	0	V	2-5	21	85048	345062	296402	558
pdvd	039349_76_d42fit	250	0	V	5-10	30	119682	369442	327666	57
pdvd	039349_76_d42fit	250	0	V	10-20	60	221660	755446	623704	1758
pdvd	039349_76_d42fit	250	0	V	20-40	114	502904	1324266	1185756	3917
pdvd	039349_76_d42fit	250	0	V	40+	633	4177059	8477450	6105325	345821
pdvd	039349_76_d42fit	250	0	W	0-2	12	17691	113875	115020	0
pdvd	039349_76_d42fit	250	0	W	2-5	21	45092	307121	297379	0
pdvd	039349_76_d42fit	250	0	W	5-10	33	34237	335911	330554	0
pdvd	039349_76_d42fit	250	0	W	10-20	59	116391	697596	633713	0
pdvd	039349_76_d42fit	250	0	W	20-40	120	225542	1285556	1191020	56
pdvd	039349_76_d42fit	250	0	W	40+	694	2169359	7771360	6581313	102909
pdvd	039349_76_d42fit	270	0	U	0-2	8	17333	130460	131079	73
pdvd	039349_76_d42fit	270	0	U	2-5	19	35821	189820	172247	518
pdvd	039349_76_d42fit	270	0	U	5-10	31	104956	346654	276488	9720
pdvd	039349_76_d42fit	270	0	U	10-20	33	173575	393244	298439	13146
pdvd	039349_76_d42fit	270	0	U	20-40	96	403702	1163666	889932	25319
pdvd	039349_76_d42fit	270	0	U	40+	862	5205314	15473566	11696042	403376
pdvd	039349_76_d42fit	270	0	V	0-2	12	97080	392289	366979	2748
pdvd	039349_76_d42fit	270	0	V	2-5	18	173361	486468	408103	0
pdvd	039349_76_d42fit	270	0	V	5-10	24	203373	579140	523149	1583
pdvd	039349_76_d42fit	270	0	V	10-20	36	436368	974906	709488	134
pdvd	039349_76_d42fit	270	0	V	20-40	100	821629	2183870	1862893	3776
pdvd	039349_76_d42fit	270	0	V	40+	783	4117589	13064103	10741478	206935
pdvd	039349_76_d42fit	270	0	W	0-2	16	175966	396030	220064	60317
pdvd	039349_76_d42fit	270	0	W	2-5	13	92203	275547	183344	42496
pdvd	039349_76_d42fit	270	0	W	5-10	23	91050	379554	297894	62592
pdvd	039349_76_d42fit	270	0	W	10-20	24	163386	435307	271921	777
pdvd	039349_76_d42fit	270	0	W	20-40	48	238701	1137408	925165	959
pdvd	039349_76_d42fit	270	0	W	40+	491	3689350	10536657	10140119	909728
pdvd	039349_76_d42fit	510	3	U	0-2	12	16718	48895	56229	2
pdvd	039349_76_d42fit	510	3	U	2-5	21	24868	137021	129583	859
pdvd	039349_76_d42fit	510	3	U	5-10	34	75371	252647	205328	1552
pdvd	039349_76_d42fit	510	3	U	10-20	78	117126	587397	516201	1704
pdvd	039349_76_d42fit	510	3	U	20-40	145	226377	1144332	1070813	5502
pdvd	039349_76_d42fit	510	3	U	40+	672	1165036	5176034	4568462	35312
pdvd	039349_76_d42fit	510	3	V	0-2	10	19222	40393	45321	0
pdvd	039349_76_d42fit	510	3	V	2-5	14	26179	216985	198490	882
pdvd	039349_76_d42fit	510	3	V	5-10	28	115616	389141	331587	22057
pdvd	039349_76_d42fit	510	3	V	10-20	56	235388	856378	689808	26343
pdvd	039349_76_d42fit	510	3	V	20-40	103	393950	1677874	1336290	26914
pdvd	039349_76_d42fit	510	3	V	40+	542	2430023	8954882	7245977	85593
pdvd	039349_76_d42fit	510	3	W	0-2	15	65674	123294	57620	0
pdvd	039349_76_d42fit	510	3	W	2-5	25	13458	136332	131200	1087
pdvd	039349_76_d42fit	510	3	W	5-10	34	31633	215120	213269	530
pdvd	039349_76_d42fit	510	3	W	10-20	77	98788	558321	521229	1474
pdvd	039349_76_d42fit	510	3	W	20-40	144	164794	1150242	1079618	512
pdvd	039349_76_d42fit	510	3	W	40+	690	827228	4875324	4643596	2014
pdvd	039349_76_d42fit	520	3	U	0-2	10	24403	91675	99852	0
pdvd	039349_76_d42fit	520	3	U	2-5	23	18060	164362	152304	249
pdvd	039349_76_d42fit	520	3	U	5-10	41	50802	315698	284372	770
pdvd	039349_76_d42fit	520	3	U	10-20	69	293578	745514	533236	49904
pdvd	039349_76_d42fit	520	3	U	20-40	148	184651	1113011	978434	4279
pdvd	039349_76_d42fit	520	3	U	40+	1906	7239681	21542245	16224072	903636
pdvd	039349_76_d42fit	520	3	V	0-2	14	56666	75005	112349	644
pdvd	039349_76_d42fit	520	3	V	2-5	16	25229	114042	129661	4616
pdvd	039349_76_d42fit	520	3	V	5-10	18	32079	108715	83088	575
pdvd	039349_76_d42fit	520	3	V	10-20	44	267213	633818	425829	0
pdvd	039349_76_d42fit	520	3	V	20-40	100	181188	761105	656245	25737
pdvd	039349_76_d42fit	520	3	V	40+	1325	6696911	13685048	8767565	1762214
pdvd	039349_76_d42fit	520	3	W	0-2	21	39244	147833	115881	0
pdvd	039349_76_d42fit	520	3	W	2-5	29	15353	149786	152951	0
pdvd	039349_76_d42fit	520	3	W	5-10	40	40505	290108	283949	0
pdvd	039349_76_d42fit	520	3	W	10-20	70	201843	642292	535253	0
pdvd	039349_76_d42fit	520	3	W	20-40	137	124594	873356	885424	0
pdvd	039349_76_d42fit	520	3	W	40+	1998	4311848	15715042	13321616	204115
pdvd	039349_76_d42fit	530	3	U	0-2	11	12986	70396	57662	5840
pdvd	039349_76_d42fit	530	3	U	2-5	23	58217	152382	107553	3931
pdvd	039349_76_d42fit	530	3	U	5-10	33	66040	273863	217207	15328
pdvd	039349_76_d42fit	530	3	U	10-20	77	148553	618240	542539	17136
pdvd	039349_76_d42fit	530	3	U	20-40	147	264499	906210	780649	41386
pdvd	039349_76_d42fit	530	3	U	40+	1019	3461919	9224882	6556215	1160886
pdvd	039349_76_d42fit	530	3	V	0-2	13	61879	43660	71929	8538
pdvd	039349_76_d42fit	530	3	V	2-5	13	132076	200029	134501	1499
pdvd	039349_76_d42fit	530	3	V	5-10	28	133831	443016	353409	50519
pdvd	039349_76_d42fit	530	3	V	10-20	55	333655	957025	713502	16495
pdvd	039349_76_d42fit	530	3	V	20-40	106	476583	1381580	994483	48609
pdvd	039349_76_d42fit	530	3	V	40+	821	5754501	13509025	9206194	1885016
pdvd	039349_76_d42fit	530	3	W	0-2	18	44742	100885	59453	628
pdvd	039349_76_d42fit	530	3	W	2-5	27	62472	158013	109621	410
pdvd	039349_76_d42fit	530	3	W	5-10	39	19780	221070	218556	142
pdvd	039349_76_d42fit	530	3	W	10-20	87	82680	584776	546876	312
pdvd	039349_76_d42fit	530	3	W	20-40	146	172422	842416	749756	974
pdvd	039349_76_d42fit	530	3	W	40+	1078	1893941	7757502	6597233	211557
pdvd	039349_76_d42fit	540	0	U	0-2	6	80748	48949	129697	0
pdvd	039349_76_d42fit	540	0	U	2-5	8	127975	403702	281173	0
pdvd	039349_76_d42fit	540	0	U	5-10	16	423216	1060319	727099	1034
pdvd	039349_76_d42fit	540	0	U	10-20	44	1085247	2247594	1398449	66613
pdvd	039349_76_d42fit	540	0	U	20-40	81	1366801	2895909	1959036	283512
pdvd	039349_76_d42fit	540	0	U	40+	153	2065393	4334155	2768532	837906
pdvd	039349_76_d42fit	540	0	V	0-2	6	38129	90662	70593	334
pdvd	039349_76_d42fit	540	0	V	2-5	27	423547	712024	288477	15891
pdvd	039349_76_d42fit	540	0	V	5-10	52	811878	1158972	546680	232369
pdvd	039349_76_d42fit	540	0	V	10-20	71	1530738	2536619	1352921	208977
pdvd	039349_76_d42fit	540	0	V	20-40	137	1452211	3121368	2030283	215029
pdvd	039349_76_d42fit	540	0	V	40+	178	329838	1292676	1140624	29767
pdvd	039349_76_d42fit	540	0	W	0-2	18	232466	292854	69448	32440
pdvd	039349_76_d42fit	540	0	W	2-5	28	196580	273330	135056	0
pdvd	039349_76_d42fit	540	0	W	5-10	49	488313	791674	359493	11160
pdvd	039349_76_d42fit	540	0	W	10-20	69	624144	1295106	747788	47007
pdvd	039349_76_d42fit	540	0	W	20-40	123	444793	1200284	964101	6957
pdvd	039349_76_d42fit	540	0	W	40+	237	227718	1607931	1521201	2416
pdvd	039349_76_d42fit	620	3	U	0-2	4	12900	451	13351	0
pdvd	039349_76_d42fit	620	3	U	2-5	6	27031	4686	31717	0
pdvd	039349_76_d42fit	620	3	U	5-10	12	71408	92289	83661	6174
pdvd	039349_76_d42fit	620	3	U	10-20	33	161475	476165	374020	7650
pdvd	039349_76_d42fit	620	3	U	20-40	97	506535	1456726	990049	177118
pdvd	039349_76_d42fit	620	3	U	40+	500	5267210	10114207	7686761	2257638
pdvd	039349_76_d42fit	620	3	V	0-2	4	83945	100006	16061	0
pdvd	039349_76_d42fit	620	3	V	2-5	14	143786	253689	137085	20
pdvd	039349_76_d42fit	620	3	V	5-10	33	140087	566718	483057	3500
pdvd	039349_76_d42fit	620	3	V	10-20	55	528632	1042296	572562	154720
pdvd	039349_76_d42fit	620	3	V	20-40	127	673933	2307037	1902952	10317
pdvd	039349_76_d42fit	620	3	V	40+	641	3225114	9673924	7878648	269061
pdvd	039349_76_d42fit	620	3	W	0-2	12	84431	92140	13005	825
pdvd	039349_76_d42fit	620	3	W	2-5	20	85317	141413	81452	623
pdvd	039349_76_d42fit	620	3	W	5-10	41	55540	285889	259699	1322
pdvd	039349_76_d42fit	620	3	W	10-20	68	60682	439056	420898	0
pdvd	039349_76_d42fit	620	3	W	20-40	163	273204	1224877	1071491	2087
pdvd	039349_76_d42fit	620	3	W	40+	812	1393084	6033061	5233999	209400
pdvd	039349_76_d42fit	690	3	U	0-2	14	18652	89627	79983	683
pdvd	039349_76_d42fit	690	3	U	2-5	11	39153	205549	206222	0
pdvd	039349_76_d42fit	690	3	U	5-10	27	85117	305877	293894	0
pdvd	039349_76_d42fit	690	3	U	10-20	49	135632	575066	528938	505
pdvd	039349_76_d42fit	690	3	U	20-40	108	304146	1326804	1109984	13204
pdvd	039349_76_d42fit	690	3	U	40+	511	2409157	7153081	5727150	51774
pdvd	039349_76_d42fit	690	3	V	0-2	8	18627	82131	74294	8386
pdvd	039349_76_d42fit	690	3	V	2-5	8	47850	239400	206360	0
pdvd	039349_76_d42fit	690	3	V	5-10	17	64218	256338	227166	7
pdvd	039349_76_d42fit	690	3	V	10-20	40	123318	633723	557645	2700
pdvd	039349_76_d42fit	690	3	V	20-40	81	396241	1428572	1128921	4545
pdvd	039349_76_d42fit	690	3	V	40+	344	3617354	6878177	5524789	298746
pdvd	039349_76_d42fit	690	3	W	0-2	22	18723	122125	116278	0
pdvd	039349_76_d42fit	690	3	W	2-5	23	48672	265613	246367	0
pdvd	039349_76_d42fit	690	3	W	5-10	38	33860	274756	255582	0
pdvd	039349_76_d42fit	690	3	W	10-20	75	87401	580759	559484	0
pdvd	039349_76_d42fit	690	3	W	20-40	157	260326	1256024	1184126	0
pdvd	039349_76_d42fit	690	3	W	40+	746	1745213	7225157	6455556	67744
pdvd	039349_76_d42fit	720	7	U	0-2	10	22786	109281	95671	0
pdvd	039349_76_d42fit	720	7	U	2-5	20	159290	524397	456121	19556
pdvd	039349_76_d42fit	720	7	U	5-10	30	128544	517123	423673	5435
pdvd	039349_76_d42fit	720	7	U	10-20	72	505853	1402274	982027	38847
pdvd	039349_76_d42fit	720	7	U	20-40	121	423017	2027928	1667265	11337
pdvd	039349_76_d42fit	720	7	U	40+	2655	7346555	29559245	24308426	190140
pdvd	039349_76_d42fit	720	7	V	0-2	10	34621	153103	145240	181
pdvd	039349_76_d42fit	720	7	V	2-5	22	242701	651452	511343	108
pdvd	039349_76_d42fit	720	7	V	5-10	35	195091	810006	655727	7649
pdvd	039349_76_d42fit	720	7	V	10-20	71	611326	1820848	1314984	62997
pdvd	039349_76_d42fit	720	7	V	20-40	139	787906	2809106	2293334	26250
pdvd	039349_76_d42fit	720	7	V	40+	2542	8215573	26349222	21359631	329588
pdvd	039349_76_d42fit	720	7	W	0-2	16	55728	141517	89811	42
pdvd	039349_76_d42fit	720	7	W	2-5	24	41696	273237	242749	18
pdvd	039349_76_d42fit	720	7	W	5-10	29	75053	318586	314421	0
pdvd	039349_76_d42fit	720	7	W	10-20	65	200063	722281	669184	115
pdvd	039349_76_d42fit	720	7	W	20-40	135	222721	1172390	1190671	78
pdvd	039349_76_d42fit	720	7	W	40+	2422	4046618	19379218	18725750	7140
pdvd	039349_76_d42fit	750	0	U	0-2	16	233381	397938	164927	10096
pdvd	039349_76_d42fit	750	0	U	2-5	25	111211	490383	401452	777
pdvd	039349_76_d42fit	750	0	U	5-10	41	309476	943843	661247	1254
pdvd	039349_76_d42fit	750	0	U	10-20	70	188225	1053346	977677	2089
pdvd	039349_76_d42fit	750	0	U	20-40	140	704510	2061144	1510132	3096
pdvd	039349_76_d42fit	750	0	U	40+	698	4840331	11834474	9619945	175312
pdvd	039349_76_d42fit	750	0	V	0-2	11	168107	23095	187296	1953
pdvd	039349_76_d42fit	750	0	V	2-5	15	180807	176300	356561	273
pdvd	039349_76_d42fit	750	0	V	5-10	34	410425	443540	428877	205126
pdvd	039349_76_d42fit	750	0	V	10-20	37	314890	389938	680026	5680
pdvd	039349_76_d42fit	750	0	V	20-40	61	511084	594762	1047116	0
pdvd	039349_76_d42fit	750	0	V	40+	658	5443144	10473199	8552079	223769
pdvd	039349_76_d42fit	750	0	W	0-2	19	19739	123771	111662	0
pdvd	039349_76_d42fit	750	0	W	2-5	24	32226	209056	197962	0
pdvd	039349_76_d42fit	750	0	W	5-10	44	127737	404465	320630	0
pdvd	039349_76_d42fit	750	0	W	10-20	72	70655	490554	452157	0
pdvd	039349_76_d42fit	750	0	W	20-40	144	412543	1009780	735829	0
pdvd	039349_76_d42fit	750	0	W	40+	1020	2390557	8577737	6959846	0
pdvd	039349_76_d42fit	760	7	U	0-2	8	15412	32586	29228	6767
pdvd	039349_76_d42fit	760	7	U	2-5	12	39195	133846	96759	95
pdvd	039349_76_d42fit	760	7	U	5-10	21	83450	240240	174640	110
pdvd	039349_76_d42fit	760	7	U	10-20	49	103952	514934	470700	1092
pdvd	039349_76_d42fit	760	7	U	20-40	84	198374	945001	823437	4634
pdvd	039349_76_d42fit	760	7	U	40+	2659	8664067	35803494	31693889	394038
pdvd	039349_76_d42fit	760	7	V	0-2	12	52116	104598	64836	34
pdvd	039349_76_d42fit	760	7	V	2-5	18	28655	174299	155474	0
pdvd	039349_76_d42fit	760	7	V	5-10	25	49861	323045	273586	0
pdvd	039349_76_d42fit	760	7	V	10-20	60	95109	543885	485228	2807
pdvd	039349_76_d42fit	760	7	V	20-40	118	229230	1259676	1132536	3273
pdvd	039349_76_d42fit	760	7	V	40+	2988	9362351	39199604	34492591	415277
pdvd	039349_76_d42fit	760	7	W	0-2	11	62771	144015	81244	0
pdvd	039349_76_d42fit	760	7	W	2-5	11	11909	57459	67396	805
pdvd	039349_76_d42fit	760	7	W	5-10	22	64631	278541	333838	100
pdvd	039349_76_d42fit	760	7	W	10-20	61	252328	669866	568860	110222
pdvd	039349_76_d42fit	760	7	W	20-40	105	257410	1171175	1261761	6023
pdvd	039349_76_d42fit	760	7	W	40+	2971	6241834	30842289	29317479	147352
pdvd	039349_77_d42fit	170	3	U	0-2	8	54131	212698	161369	3107
pdvd	039349_77_d42fit	170	3	U	2-5	4	26125	115514	89389	0
pdvd	039349_77_d42fit	170	3	U	5-10	20	139480	307520	185222	2362
pdvd	039349_77_d42fit	170	3	U	10-20	51	428125	974125	634080	90218
pdvd	039349_77_d42fit	170	3	U	20-40	81	420310	1288841	1039587	3046
pdvd	039349_77_d42fit	170	3	U	40+	12	126976	395327	464597	17252
pdvd	039349_77_d42fit	170	3	V	0-2	10	41436	209070	173346	180
pdvd	039349_77_d42fit	170	3	V	2-5	11	96611	219598	151249	67
pdvd	039349_77_d42fit	170	3	V	5-10	22	282350	549342	278112	1130
pdvd	039349_77_d42fit	170	3	V	10-20	49	475527	1072777	853758	36285
pdvd	039349_77_d42fit	170	3	V	20-40	77	403086	1485858	1289124	1503
pdvd	039349_77_d42fit	170	3	V	40+	18	98898	379810	297388	0
pdvd	039349_77_d42fit	170	3	W	0-2	22	75808	258928	228888	20763
pdvd	039349_77_d42fit	170	3	W	2-5	23	30729	178278	179925	0
pdvd	039349_77_d42fit	170	3	W	5-10	33	88591	298238	253549	0
pdvd	039349_77_d42fit	170	3	W	10-20	85	233742	991599	873489	18915
pdvd	039349_77_d42fit	170	3	W	20-40	155	275774	1451890	1368936	0
pdvd	039349_77_d42fit	170	3	W	40+	26	66328	302085	285241	2484
pdvd	039349_77_d42fit	180	7	U	0-2	12	28985	47123	68514	0
pdvd	039349_77_d42fit	180	7	U	2-5	17	63067	174952	119967	435
pdvd	039349_77_d42fit	180	7	U	5-10	19	48370	125285	86671	3104
pdvd	039349_77_d42fit	180	7	U	10-20	23	72165	218051	152036	392
pdvd	039349_77_d42fit	180	7	U	20-40	109	231033	910099	712546	5187
pdvd	039349_77_d42fit	180	7	U	40+	177	378425	1176407	827746	23825
pdvd	039349_77_d42fit	180	7	V	0-2	12	53859	62976	85559	2492
pdvd	039349_77_d42fit	180	7	V	2-5	10	84317	154335	211638	9122
pdvd	039349_77_d42fit	180	7	V	5-10	31	175282	336973	246027	26077
pdvd	039349_77_d42fit	180	7	V	10-20	50	270181	616049	518466	35009
pdvd	039349_77_d42fit	180	7	V	20-40	96	495312	1323194	1029738	33374
pdvd	039349_77_d42fit	180	7	V	40+	142	448554	1584554	1286562	33629
pdvd	039349_77_d42fit	180	7	W	0-2	19	74072	154831	80759	1304
pdvd	039349_77_d42fit	180	7	W	2-5	17	59574	151871	129739	327
pdvd	039349_77_d42fit	180	7	W	5-10	40	94676	299510	249702	2273
pdvd	039349_77_d42fit	180	7	W	10-20	59	137350	460889	408591	1622
pdvd	039349_77_d42fit	180	7	W	20-40	146	310822	1175198	1092096	6322
pdvd	039349_77_d42fit	180	7	W	40+	216	369012	1445299	1389185	21922
pdvd	039349_77_d42fit	200	0	U	0-2	9	19102	41118	41032	0
pdvd	039349_77_d42fit	200	0	U	2-5	14	64629	208580	148795	0
pdvd	039349_77_d42fit	200	0	U	5-10	24	90817	306466	224427	147
pdvd	039349_77_d42fit	200	0	U	10-20	44	440692	986998	706366	4327
pdvd	039349_77_d42fit	200	0	U	20-40	106	759195	2842149	2199966	6584
pdvd	039349_77_d42fit	200	0	U	40+	692	3178035	12444325	10252876	123261
pdvd	039349_77_d42fit	200	0	V	0-2	6	117722	127670	46182	0
pdvd	039349_77_d42fit	200	0	V	2-5	2	148495	25935	174430	0
pdvd	039349_77_d42fit	200	0	V	5-10	5	410463	55069	465532	0
pdvd	039349_77_d42fit	200	0	V	10-20	28	920339	373264	1133767	55570
pdvd	039349_77_d42fit	200	0	V	20-40	63	1263925	3016450	2741743	338162
pdvd	039349_77_d42fit	200	0	V	40+	490	7498080	14270745	13898003	2345924
pdvd	039349_77_d42fit	200	0	W	0-2	15	99213	138543	40824	8983
pdvd	039349_77_d42fit	200	0	W	2-5	24	24804	189631	176569	44
pdvd	039349_77_d42fit	200	0	W	5-10	37	56025	309587	273342	10069
pdvd	039349_77_d42fit	200	0	W	10-20	72	150141	662140	549313	260
pdvd	039349_77_d42fit	200	0	W	20-40	153	438980	1528717	1399109	21638
pdvd	039349_77_d42fit	200	0	W	40+	923	1237086	7674828	7253178	22652
pdvd	039349_77_d42fit	210	3	U	5-10	1	60	60	0	60
pdvd	039349_77_d42fit	210	3	U	10-20	36	89583	397342	320807	1043
pdvd	039349_77_d42fit	210	3	U	20-40	98	135242	1042214	946614	1533
pdvd	039349_77_d42fit	210	3	U	40+	797	2214353	10519143	9493484	41667
pdvd	039349_77_d42fit	210	3	V	0-2	10	55478	90413	55895	0
pdvd	039349_77_d42fit	210	3	V	2-5	15	62707	147261	118354	0
pdvd	039349_77_d42fit	210	3	V	5-10	28	63161	301820	275475	0
pdvd	039349_77_d42fit	210	3	V	10-20	50	191381	519087	421024	260
pdvd	039349_77_d42fit	210	3	V	20-40	114	282829	1097971	1025854	1745
pdvd	039349_77_d42fit	210	3	V	40+	1009	3707219	17675734	16136345	18024
pdvd	039349_77_d42fit	210	3	W	0-2	13	93642	153017	67185	15479
pdvd	039349_77_d42fit	210	3	W	2-5	21	54929	171715	124776	1017
pdvd	039349_77_d42fit	210	3	W	5-10	29	58451	300789	289354	283
pdvd	039349_77_d42fit	210	3	W	10-20	45	161686	543751	430769	587
pdvd	039349_77_d42fit	210	3	W	20-40	118	194514	1115465	1070031	4075
pdvd	039349_77_d42fit	210	3	W	40+	902	1888002	10464523	10006305	96971
