root	plane	slice	t_ns	adv	thresh	q-3	q-2	q-1	q+0	q+1	q+2	q+3
work/039349_23_d42fit/tracking-stm.root	1	63	50000	0.0095921	213.182	0	3334	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	64	50000	0.22731	213.182	0	2830	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	65	50000	0.22731	213.182	0	3605	1625.3	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	66	50000	0.147601	232.121	0	0	3533	3325.84	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	74	50000	0.00955587	244.543	7126	121.515	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	76	50000	0.0610013	232.121	0	0	5875	9987.87	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	79	50000	0.0982897	244.543	1625	31881	5912.42	478	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	81	53436.2	0.0220447	244.543	772	13930.8	0	72	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	82	53436.2	0.0220447	244.543	0	9350.3	222.113	221	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	83	57038.9	0.00466435	244.543	0	9712.72	4599.64	557	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	85	60267.1	0.120736	244.543	0	1060.03	2487.84	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	102	94277	0.0876593	231.517	0	0	46	641	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	104	99152.1	0.0485241	244.543	0	0	0	1430	1333	0	0
work/039349_23_d42fit/tracking-stm.root	1	108	107151	0.0570839	244.543	0	0	0	6971	1219	0	0
work/039349_23_d42fit/tracking-stm.root	1	116	121852	0.00300193	244.543	0	0	0	11446	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	120	131530	0.0692342	261.496	0	12268	1965	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	121	131530	0.0692342	261.496	0	12099	2471	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	122	135457	0.0151896	261.496	0	11024	4101	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	123	135457	0.0151896	261.496	0	11368	7087	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	124	138752	0.0823312	261.496	0	12932	10815	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	126	141840	0.15265	231.517	0	0	5769	9091	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	127	144928	0.0995525	231.517	0	0	5238	13099	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	131	151925	0.0144055	261.682	1041	10770	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	133	155644	0.0104489	231.517	0	0	0	12419	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	136	162646	0.133694	261.682	0	8349	0	59	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	139	167962	0.114549	261.496	0	0	19168	10682	1634	0	0
work/039349_23_d42fit/tracking-stm.root	1	141	172276	0.084018	261.496	0	0	12527	13286	7914	0	0
work/039349_23_d42fit/tracking-stm.root	1	142	174242	0.0751874	261.682	0	12499	5826	1020	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	144	179276	0.0858614	261.496	0	0	9546	1256	622	0	0
work/039349_23_d42fit/tracking-stm.root	1	145	179276	0.0858614	261.496	0	0	7717	2016	1013	0	0
work/039349_23_d42fit/tracking-stm.root	1	146	182960	0.124671	261.496	0	0	5390	2407	386	0	0
work/039349_23_d42fit/tracking-stm.root	1	148	186643	0.0593615	261.496	0	0	5857	10368	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	150	190056	0.00375909	261.496	0	0	3648	7740	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	152	194181	0.033148	261.496	0	399	2506	6665	1	0	0
work/039349_23_d42fit/tracking-stm.root	1	159	208251	0.0285841	254.942	649	6038	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	160	210995	0.0962581	254.942	616	5275	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	162	213740	0.0228481	254.942	0	21501	3493	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	163	216867	0.127384	254.942	0	17451	3020	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	165	219994	0.00198979	261.682	0	253	1714	111	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	181	251710	0.0574651	229.07	0	5638	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	197	283865	0.053457	261.682	0	0	0	4161	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	201	293569	0.0287464	229.07	0	12024	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	204	297373	0.0354331	229.07	0	107	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	225	340665	0.115499	254.942	0	0	0	2333	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	226	342672	0.019893	229.07	0	0	5696	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	256	403083	0.0426137	254.942	0	0	0	0	1468	0	0
work/039349_23_d42fit/tracking-stm.root	1	258	407466	0.0347821	254.942	0	0	0	0	317	0	0
work/039349_23_d42fit/tracking-stm.root	1	299	487773	0.0468503	254.942	0	0	0	0	80	0	0
work/039349_23_d42fit/tracking-stm.root	1	300	491293	0.0175178	254.942	0	0	0	102	708	0	0
work/039349_23_d42fit/tracking-stm.root	1	301	491293	0.0175178	254.942	0	0	0	62	654	0	0
work/039349_23_d42fit/tracking-stm.root	1	302	495390	0.0522787	254.942	0	0	0	505	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	303	495390	0.0522787	254.942	0	0	0	48	106	0	0
work/039349_23_d42fit/tracking-stm.root	1	304	499486	0.0258163	254.942	0	0	0	1498	28	0	0
work/039349_23_d42fit/tracking-stm.root	1	305	499486	0.0258163	254.942	0	0	0	2118	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	309	508797	0.0596972	245.522	0	2273	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	313	515660	0.00862913	254.942	0	0	0	6352	11	0	0
work/039349_23_d42fit/tracking-stm.root	1	324	538884	0.0850486	245.522	0	3031	2668	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	326	542612	0.0415936	245.522	0	2041	4860	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	329	548095	0.0585679	229.07	0	0	535	6503	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	330	551025	0.0028029	245.522	0	347	7972	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	333	555677	0.100187	229.07	0	0	0	7504	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	334	558823	0.062157	229.07	0	0	0	8673	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	336	563276	0.0513626	229.07	0	0	0	11625	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	337	563276	0.0513626	229.07	0	0	0	13946	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	339	567729	0.0518311	229.07	0	0	0	15873	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	340	570294	0.030494	229.07	0	0	0	15551	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	342	574001	0.108238	229.07	0	0	0	14532	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	347	585494	0.0785155	262.402	0	21230	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	348	585494	0.0785155	262.402	0	18399	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	349	589283	0.0442786	262.402	0	15862	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	350	589283	0.0442786	262.402	0	16060	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	351	593307	0.0367018	262.402	0	17765	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	352	593307	0.0367018	262.402	0	21013	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	353	597558	0.050634	262.402	0	28240	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	354	597558	0.050634	262.402	0	27426	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	356	602644	0.0283394	262.402	0	20584	929	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	358	606575	0.0562267	262.402	0	18351	2756	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	360	611197	0.110788	262.402	0	13822	1429	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	362	615452	0.0228777	245.522	0	0	13768	3215	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	363	615452	0.0228777	245.522	0	0	13266	3358	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	364	619066	0.0838838	262.402	0	11595	4914	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	366	622549	0.0695158	262.402	0	10001	4546	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	368	625797	0.0794841	245.522	0	0	7822	5483	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	369	629044	0.0137292	245.522	0	0	7298	6584	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	372	633992	0.0227335	245.522	0	0	5674	9002	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	377	643823	0.0266105	280.761	4328	9384	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	379	648998	0.0212824	280.761	3482	11891	24	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	381	653093	0.00803219	280.761	2105	13489	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	384	659145	0.0116335	280.761	1751	11369	259	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	386	663557	0.0328352	280.761	1946	16338	650	97	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	387	663557	0.0328352	280.761	1462	21780	3565	329	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	388	667544	0.0955448	280.761	1136	15925	2118	423	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	389	667544	0.0955448	280.761	1177	11032	1132	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	390	671531	0.0780314	280.761	112	10556	2042	65	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	391	671531	0.0780314	280.761	576	8704	3014	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	393	676456	0.0758187	262.402	0	1090	5755	5037	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	395	680562	0.0901706	262.402	0	255	3856	9288	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	403	695643	0.036623	262.402	0	0	0	15577	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	409	708142	0.00657423	282.882	0	21305	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	411	711907	0.0706268	282.882	0	13741	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	413	716689	0.0988362	282.882	0	11936	42	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	415	720808	0.0807489	280.761	0	0	8646	3358	156	0	0
work/039349_23_d42fit/tracking-stm.root	1	417	724524	0.10637	280.761	0	0	8275	13793	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	422	735182	0.0357167	252.836	360	17717	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	424	739000	0.0373103	252.836	16	22333	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	426	742819	0.0110474	252.836	0	14092	269	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	428	746362	0.0344051	252.836	0	14114	1251	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	430	750226	0.0598622	252.836	540	10313	4008	6	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	432	753948	0.116922	252.836	0	11383	7669	125	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	433	757068	0.0491083	282.882	0	0	15645	13832	159	0	0
work/039349_23_d42fit/tracking-stm.root	1	435	760316	0.0638848	282.882	0	0	8275	10464	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	437	763656	0.0875805	282.882	0	33	3335	15658	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	443	776157	0.0438186	314.316	0	16753	134	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	444	779578	0.00902583	314.316	0	17277	234	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	445	779578	0.00902583	314.316	0	17939	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	447	784684	0.00991009	314.316	0	19142	2055	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	449	788546	0.0223466	314.316	0	16869	2507	37	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	451	792094	0.0840794	314.316	0	14284	4813	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	454	797645	0.11512	314.316	0	11512	9509	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	455	801029	0.0697361	252.836	0	0	10172	11153	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	457	804412	0.0949819	252.836	0	0	4762	13579	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	465	820597	0.0292879	256.942	0	20313	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	467	824580	0.0155079	256.942	0	19774	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	469	828319	0.0566524	256.942	0	15496	1737	4	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	471	833550	0.122349	256.942	0	11951	6307	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	472	833550	0.122349	256.942	0	10193	9981	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	473	836926	0.0904766	314.316	0	0	9070	13104	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	475	840197	0.0741355	314.316	0	0	6401	16913	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	481	853503	0.0152049	244.083	1590	12110	647	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	482	853503	0.0152049	244.083	2708	10394	859	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	484	858381	0.00951331	244.083	2826	9991	2128	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	486	862361	0.0361911	244.083	209	11519	3068	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	488	865771	0.0467466	244.083	850	11344	3017	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	489	869181	0.0325519	244.083	577	10939	2780	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	491	873203	0.102632	244.083	1113	10523	3045	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	493	877301	0.017958	244.083	1843	12016	4639	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	494	877301	0.017958	244.083	2931	11449	3508	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	496	883172	0.0860367	244.083	2190	17651	2686	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	500	890103	0.00754901	314.316	0	0	2147	16498	788	0	0
work/039349_23_d42fit/tracking-stm.root	1	504	898032	0.00542182	244.083	1310	20461	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	512	914774	0.0321798	244.083	0	23007	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	514	919326	0.0157558	244.083	112	20638	3441	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	515	919326	0.0157558	244.083	228	17406	6718	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	516	923182	0.135758	244.083	31	15215	10483	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	518	927373	0.151644	256.942	0	0	8926	15747	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	519	927373	0.151644	256.942	0	0	7952	18731	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	522	934640	0.0273457	250.975	1039	24209	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	528	947392	0.0785702	250.975	0	23288	3456	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	529	947392	0.0785702	250.975	0	21336	6158	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	530	951216	0.0427294	250.975	0	17430	9485	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	531	951216	0.0427294	250.975	0	13543	13431	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	533	956931	0.0738003	244.083	0	0	8760	22944	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	539	968734	0.0133711	241.643	0	30352	9311	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	541	972395	0.0195622	241.643	0	28708	17524	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	544	977626	0.00534252	241.643	0	36807	7597	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	545	981165	0.0306682	241.643	0	18118	2901	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	547	984718	0.109579	241.643	0	13066	4617	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	549	988271	0.0934436	250.975	0	0	7971	15685	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	551	992230	0.0720734	250.975	0	176	2167	17169	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	556	1.00293e+06	0.0394935	232.802	7844	11231	228	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	558	1.00753e+06	0.110056	241.643	0	429	135	19662	19048	0	0
work/039349_23_d42fit/tracking-stm.root	1	559	1.00753e+06	0.110056	241.643	0	0	37	14024	20552	0	0
work/039349_23_d42fit/tracking-stm.root	1	565	1.02041e+06	0.146147	230.629	0	0	0	10779	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	567	1.0242e+06	0.0681433	230.629	0	165	0	13035	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	568	1.02594e+06	0.173028	232.802	63	0	15856	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	569	1.02958e+06	0.000603461	232.802	79	0	21697	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	570	1.02958e+06	0.000603461	232.802	512	0	23405	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	571	1.03322e+06	0.000603461	232.802	878	0	16793	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	572	1.03322e+06	0.000603461	232.802	24	0	16729	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	1	573	1.03686e+06	0.0366465	232.802	0	0	15995	0	107	0	0
work/039349_23_d42fit/tracking-stm.root	1	575	1.0403e+06	0.0614593	232.802	0	2190	6207	0	1799	0	0
work/039349_23_d42fit/tracking-stm.root	1	577	1.04367e+06	0.0465183	232.802	1363	321	435	0	1594	0	0
work/039349_23_d42fit/tracking-stm.root	1	578	1.04703e+06	0.115176	232.802	4646	4400	86	0	8	0	0
work/039349_23_d42fit/tracking-stm.root	2	1559	1.58567e+06	0.159118	135.215	24899	34307	31869	17064	3021	585	11193
work/039349_23_d42fit/tracking-stm.root	2	640	50000	0.00433742	0	951	2165	0	0	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	644	50000	0.213995	145.213	0	404	11764	50826	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	649	50000	0.174375	149.798	0	0	13726	24253	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	650	50000	0.233814	152.039	0	0	0	12013	18086	0	0
work/039349_23_d42fit/tracking-stm.root	2	651	50000	0.236278	152.039	0	0	259	17960	2390	0	0
work/039349_23_d42fit/tracking-stm.root	2	670	78853.5	0.232729	146.449	0	0	11668	27746	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	672	82552.3	0.209649	142.638	0	0	0	29082	7388	0	0
work/039349_23_d42fit/tracking-stm.root	2	673	85350.9	0.0534978	142.638	0	0	0	32456	509	0	0
work/039349_23_d42fit/tracking-stm.root	2	675	89622	0.0180326	142.638	0	1911	0	19653	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	676	89622	0.0180326	142.638	0	5418	0	17883	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	677	92383.4	0.154481	142.638	1268	13817	0	12578	249	0	0
work/039349_23_d42fit/tracking-stm.root	2	684	106411	0.240665	143.919	0	171	15088	4736	19403	0	0
work/039349_23_d42fit/tracking-stm.root	2	686	110079	0.225423	143.919	0	2143	16872	13683	10431	0	0
work/039349_23_d42fit/tracking-stm.root	2	711	160526	0.218755	161.286	0	239	6623	40609	20690	0	0
work/039349_23_d42fit/tracking-stm.root	2	716	171190	0.172361	138.956	0	485	8006	21711	16544	0	19522
work/039349_23_d42fit/tracking-stm.root	2	717	172622	0.191694	138.956	212	3061	15630	9734	11929	0	26291
work/039349_23_d42fit/tracking-stm.root	2	722	182113	0.0621781	154.05	35	8983	8615	23223	578	0	0
work/039349_23_d42fit/tracking-stm.root	2	723	184622	0.141613	154.05	744	13793	2165	18231	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	724	186622	0.196639	154.05	1500	15654	4608	12937	0	0	81
work/039349_23_d42fit/tracking-stm.root	2	730	199025	0.0934489	159.267	0	0	7725	24625	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	731	200976	0.243288	159.267	0	232	13958	40850	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	736	211553	0.219438	164.082	0	0	1084	20055	490	0	0
work/039349_23_d42fit/tracking-stm.root	2	737	211553	0.219438	164.082	0	468	2968	18002	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	758	255401	0.242002	152.589	0	0	98	20806	19322	0	0
work/039349_23_d42fit/tracking-stm.root	2	782	302152	0.0774849	140.365	14820	17897	26926	26681	15114	0	0
work/039349_23_d42fit/tracking-stm.root	2	783	304055	0.0103343	140.365	33313	9507	12281	33404	6820	0	0
work/039349_23_d42fit/tracking-stm.root	2	784	305958	0.198309	140.365	17542	232	682	38262	474	0	0
work/039349_23_d42fit/tracking-stm.root	2	785	308938	0.246012	139.933	0	1382	0	828	23941	0	0
work/039349_23_d42fit/tracking-stm.root	2	787	312990	0.209149	139.933	0	0	140	23449	1923	0	0
work/039349_23_d42fit/tracking-stm.root	2	788	315713	0.2479	139.933	0	0	1783	30207	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	789	315713	0.2479	139.933	0	451	4225	19368	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	822	381866	0.120784	146.449	0	0	13739	57357	1995	0	0
work/039349_23_d42fit/tracking-stm.root	2	823	384962	0.131191	146.449	0	74	17297	49586	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	870	477958	0.237025	154.334	0	458	7488	16706	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	890	518894	0.237544	154.223	0	0	1695	18592	631	0	0
work/039349_23_d42fit/tracking-stm.root	2	894	526581	0.247619	150.067	0	0	1462	34442	11684	20	0
work/039349_23_d42fit/tracking-stm.root	2	905	549749	0.222765	157.982	0	214	2548	18111	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	906	549749	0.222765	157.982	0	77	5764	14837	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	907	552876	0.2345	155.072	0	0	886	13290	6871	0	0
work/039349_23_d42fit/tracking-stm.root	2	916	570290	0.231628	156.52	0	186	2585	17955	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	919	576635	0.241677	148.392	0	0	1335	17857	293	0	0
work/039349_23_d42fit/tracking-stm.root	2	931	600238	0.00379318	141.053	0	7	4718	39062	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	932	602532	0.11213	141.053	0	0	8895	44840	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	934	606732	0.231537	141.053	0	795	18952	19856	1793	0	0
work/039349_23_d42fit/tracking-stm.root	2	941	620664	0.0973539	151.477	0	0	13622	23248	4202	0	0
work/039349_23_d42fit/tracking-stm.root	2	942	623598	0.0268912	151.477	0	8	8062	30419	443	0	0
work/039349_23_d42fit/tracking-stm.root	2	943	623598	0.0268912	151.477	0	0	4748	30519	156	0	0
work/039349_23_d42fit/tracking-stm.root	2	944	626737	0.00236583	151.477	0	699	9603	22660	2436	0	0
work/039349_23_d42fit/tracking-stm.root	2	945	629154	0.0318332	151.477	17	93	17996	11454	6567	128	0
work/039349_23_d42fit/tracking-stm.root	2	946	631571	0.038234	151.477	0	1662	18593	4022	13608	525	639
work/039349_23_d42fit/tracking-stm.root	2	950	639774	0.240728	148.365	0	205	2091	17156	0	0	4514
work/039349_23_d42fit/tracking-stm.root	2	951	639774	0.240728	148.365	0	0	7477	13765	0	0	134
work/039349_23_d42fit/tracking-stm.root	2	954	645911	0.220257	162.02	0	1209	2294	17861	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	955	648785	0.249407	162.02	0	560	7554	12092	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	960	658975	0.22555	154.686	0	0	81	26238	2718	259	0
work/039349_23_d42fit/tracking-stm.root	2	964	666535	0.191487	158.103	0	0	265	30259	1963	0	0
work/039349_23_d42fit/tracking-stm.root	2	966	670082	0.193731	158.103	0	117	4448	14232	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	968	674701	0.239354	161.988	0	0	1962	18659	656	0	0
work/039349_23_d42fit/tracking-stm.root	2	982	702963	0.234655	147.753	0	0	4	13002	8863	0	0
work/039349_23_d42fit/tracking-stm.root	2	984	706485	0.222508	147.753	0	718	2116	18567	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	988	714588	0.244336	153.118	0	422	2630	16909	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	990	719481	0.223995	151.644	0	0	395	14526	5386	0	0
work/039349_23_d42fit/tracking-stm.root	2	991	719481	0.223995	151.644	0	152	446	19505	260	3	0
work/039349_23_d42fit/tracking-stm.root	2	992	723812	0.215125	151.644	0	187	2576	17360	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	997	732627	0.249879	142.905	0	0	0	9958	8431	0	0
work/039349_23_d42fit/tracking-stm.root	2	1006	750020	0.20058	149.7	0	0	840	19485	322	0	0
work/039349_23_d42fit/tracking-stm.root	2	1011	759996	0.230127	150.949	0	0	3850	16925	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	1013	765200	0.241834	148.715	0	0	57	17488	2997	0	0
work/039349_23_d42fit/tracking-stm.root	2	1021	780412	0.156543	153.013	0	231	1093	19243	1066	0	0
work/039349_23_d42fit/tracking-stm.root	2	1022	782876	0.222155	153.013	0	918	2221	18760	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	1031	801600	0.249927	159.221	0	0	0	9044	11037	0	0
work/039349_23_d42fit/tracking-stm.root	2	1032	801600	0.249927	159.221	0	0	170	15477	3647	55	0
work/039349_23_d42fit/tracking-stm.root	2	1033	805101	0.245966	159.221	0	13	2643	18876	720	402	0
work/039349_23_d42fit/tracking-stm.root	2	1038	815077	0.244602	167.1	0	339	12794	16561	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	1040	817972	0.216487	163.412	0	0	612	20201	3913	11	0
work/039349_23_d42fit/tracking-stm.root	2	1041	820866	0.241565	163.412	0	463	2599	23128	158	17	0
work/039349_23_d42fit/tracking-stm.root	2	1045	828586	0.244525	169.05	0	0	1305	21098	97	0	0
work/039349_23_d42fit/tracking-stm.root	2	1051	839833	0.209677	156.449	0	0	586	12439	6914	0	0
work/039349_23_d42fit/tracking-stm.root	2	1052	843232	0.219421	156.449	0	0	1057	20754	974	0	0
work/039349_23_d42fit/tracking-stm.root	2	1059	856327	0.233664	178.534	0	0	0	14361	6264	0	0
work/039349_23_d42fit/tracking-stm.root	2	1060	859487	0.166829	178.534	0	284	792	20634	1441	0	0
work/039349_23_d42fit/tracking-stm.root	2	1061	861222	0.22932	178.534	0	845	3116	21843	0	0	0
work/039349_23_d42fit/tracking-stm.root	2	1064	866111	0.230881	153.63	0	309	460	18972	1175	0	0
work/039349_23_d42fit/tracking-stm.root	2	1068	873862	0.243894	150.463	0	0	2150	18101	1885	4182	0
