det	event	block	status	plane	rr_bin	N	abs	sum_y	sum_yhat	uncov_y
sbnd	nusel_evt404684	90	2	U	5-10	49	60431	663484	650201	0
sbnd	nusel_evt404684	90	2	U	10-20	100	154743	1025496	993987	0
sbnd	nusel_evt404684	90	2	U	20-40	108	479436	1200470	1031968	0
sbnd	nusel_evt404684	90	2	U	40+	249	726257	3490267	3172178	0
sbnd	nusel_evt404684	90	2	V	0-2	19	97046	681707	603767	0
sbnd	nusel_evt404684	90	2	V	2-5	15	118884	452870	476036	0
sbnd	nusel_evt404684	90	2	V	5-10	27	223865	778445	689370	0
sbnd	nusel_evt404684	90	2	V	10-20	51	453463	1122336	1037333	0
sbnd	nusel_evt404684	90	2	V	20-40	82	534756	1019945	836701	0
sbnd	nusel_evt404684	90	2	V	40+	386	501807	3176126	3034187	0
sbnd	nusel_evt404684	90	2	W	0-2	19	51724	543800	525014	0
sbnd	nusel_evt404684	90	2	W	2-5	26	110783	634836	551573	0
sbnd	nusel_evt404684	90	2	W	5-10	32	78096	705098	655000	0
sbnd	nusel_evt404684	90	2	W	10-20	72	264471	1233794	1042257	0
sbnd	nusel_evt404684	90	2	W	20-40	111	704959	1669170	1013985	0
sbnd	nusel_evt404684	90	2	W	40+	282	531013	3422946	3187461	0
sbnd	nusel_evt405432	150	4	U	0-2	17	299541	545654	342335	0
sbnd	nusel_evt405432	150	4	U	2-5	18	114937	261259	255132	15481
sbnd	nusel_evt405432	150	4	U	5-10	23	66210	304034	271644	0
sbnd	nusel_evt405432	150	4	U	10-20	43	173801	614342	574435	0
sbnd	nusel_evt405432	150	4	U	20-40	78	328020	1114624	1109008	1442
sbnd	nusel_evt405432	150	4	U	40+	201	1125200	2806360	2913234	66505
sbnd	nusel_evt405432	150	4	V	0-2	25	372416	748286	381398	0
sbnd	nusel_evt405432	150	4	V	2-5	20	88389	267366	221647	0
sbnd	nusel_evt405432	150	4	V	5-10	42	41205	265440	255447	0
sbnd	nusel_evt405432	150	4	V	10-20	82	96092	552520	502104	0
sbnd	nusel_evt405432	150	4	V	20-40	178	213039	1134841	1088522	0
sbnd	nusel_evt405432	150	4	V	40+	363	810271	2817996	2720443	0
sbnd	nusel_evt405432	150	4	W	0-2	26	384770	672625	360595	0
sbnd	nusel_evt405432	150	4	W	2-5	27	65464	270600	244470	0
sbnd	nusel_evt405432	150	4	W	5-10	45	28481	241819	240266	0
sbnd	nusel_evt405432	150	4	W	10-20	91	79085	508636	502883	0
sbnd	nusel_evt405432	150	4	W	20-40	188	173444	1105732	1074088	0
sbnd	nusel_evt405432	150	4	W	40+	428	733765	2865704	2445633	0
sbnd	nusel_evt409084	120	0	U	0-2	23	117242	579096	496340	0
sbnd	nusel_evt409084	120	0	U	2-5	26	46787	532736	512171	0
sbnd	nusel_evt409084	120	0	U	5-10	45	92765	780553	759744	0
sbnd	nusel_evt409084	120	0	U	10-20	83	135096	1303249	1203461	0
sbnd	nusel_evt409084	120	0	U	20-40	166	313889	2302376	2105905	0
sbnd	nusel_evt409084	120	0	U	40+	338	430661	3826512	3562585	0
sbnd	nusel_evt409084	120	0	V	0-2	12	215857	631658	415801	0
sbnd	nusel_evt409084	120	0	V	2-5	10	91839	515111	435306	0
sbnd	nusel_evt409084	120	0	V	5-10	23	121368	845379	761217	0
sbnd	nusel_evt409084	120	0	V	10-20	36	143995	1314299	1230980	0
sbnd	nusel_evt409084	120	0	V	20-40	78	436721	2403084	2143585	0
sbnd	nusel_evt409084	120	0	V	40+	161	705098	3811222	3621916	0
sbnd	nusel_evt409084	120	0	W	0-2	23	111172	518319	457971	0
sbnd	nusel_evt409084	120	0	W	2-5	29	38167	465580	456805	0
sbnd	nusel_evt409084	120	0	W	5-10	52	66980	783595	753915	0
sbnd	nusel_evt409084	120	0	W	10-20	100	105024	1206518	1190372	0
sbnd	nusel_evt409084	120	0	W	20-40	201	196428	2087563	2051179	0
sbnd	nusel_evt409084	120	0	W	40+	417	373739	3546914	3509607	0
sbnd	nusel_evt409458	80	0	U	0-2	11	76643	272938	216601	0
sbnd	nusel_evt409458	80	0	U	2-5	9	71194	223851	231089	0
sbnd	nusel_evt409458	80	0	U	5-10	6	60037	108649	84952	0
sbnd	nusel_evt409458	80	0	V	0-2	22	54394	304287	268977	0
sbnd	nusel_evt409458	80	0	V	2-5	29	42078	225327	198247	0
sbnd	nusel_evt409458	80	0	V	5-10	9	9675	39133	32050	0
sbnd	nusel_evt409458	80	0	W	0-2	16	97839	306686	252049	0
sbnd	nusel_evt409458	80	0	W	2-5	25	15255	205789	209598	0
sbnd	nusel_evt409458	80	0	W	5-10	9	8343	37798	36601	0
sbnd	nusel_evt409546	90	3	U	0-2	23	383877	937792	609465	0
sbnd	nusel_evt409546	90	3	U	2-5	17	45448	155284	184908	0
sbnd	nusel_evt409546	90	3	U	5-10	50	58031	496391	518820	0
sbnd	nusel_evt409546	90	3	U	10-20	99	179512	1041241	1022875	0
sbnd	nusel_evt409546	90	3	U	20-40	6	25487	56265	55490	0
sbnd	nusel_evt409546	90	3	V	0-2	11	357332	902535	551159	11788
sbnd	nusel_evt409546	90	3	V	2-5	11	69348	210359	254043	0
sbnd	nusel_evt409546	90	3	V	5-10	33	120948	459371	499971	0
sbnd	nusel_evt409546	90	3	V	10-20	69	280081	998326	1046829	0
sbnd	nusel_evt409546	90	3	V	20-40	5	76522	88941	56501	0
sbnd	nusel_evt409546	90	3	W	0-2	26	499952	1044526	572362	0
sbnd	nusel_evt409546	90	3	W	2-5	17	46476	267751	223873	0
sbnd	nusel_evt409546	90	3	W	5-10	34	71355	518597	447476	0
sbnd	nusel_evt409546	90	3	W	10-20	67	346326	1170559	857787	64836
sbnd	nusel_evt409546	90	3	W	20-40	5	84767	114425	29658	31522
sbnd	nusel_evt409942	170	3	U	0-2	13	115006	387065	361851	0
sbnd	nusel_evt409942	170	3	U	2-5	19	128060	366687	308007	0
sbnd	nusel_evt409942	170	3	U	5-10	36	106155	507636	484989	0
sbnd	nusel_evt409942	170	3	U	10-20	54	173597	740469	685762	0
sbnd	nusel_evt409942	170	3	U	20-40	76	429567	1063425	1110372	0
sbnd	nusel_evt409942	170	3	U	40+	24	1008082	1279003	339949	0
sbnd	nusel_evt409942	170	3	V	0-2	23	50296	339248	350614	0
sbnd	nusel_evt409942	170	3	V	2-5	31	79314	304299	306503	0
sbnd	nusel_evt409942	170	3	V	5-10	55	97556	477111	455815	0
sbnd	nusel_evt409942	170	3	V	10-20	92	110015	678698	662063	0
sbnd	nusel_evt409942	170	3	V	20-40	169	527222	1415959	1045167	0
sbnd	nusel_evt409942	170	3	V	40+	29	455795	645862	424381	0
sbnd	nusel_evt409942	170	3	W	0-2	23	51796	380422	356304	0
sbnd	nusel_evt409942	170	3	W	2-5	27	46704	327243	290733	0
sbnd	nusel_evt409942	170	3	W	5-10	48	113260	570869	476365	0
sbnd	nusel_evt409942	170	3	W	10-20	82	78045	701020	676999	0
sbnd	nusel_evt409942	170	3	W	20-40	171	266118	1266172	1124782	0
sbnd	nusel_evt409942	170	3	W	40+	28	328508	708273	392907	0
sbnd	nusel_evt409942	230	3	U	0-2	20	73774	146928	88122	0
sbnd	nusel_evt409942	230	3	U	2-5	12	14785	69254	58193	0
sbnd	nusel_evt409942	230	3	V	0-2	18	83373	149499	92018	0
sbnd	nusel_evt409942	230	3	V	2-5	11	23912	63577	56325	0
sbnd	nusel_evt409942	230	3	W	0-2	11	65535	158426	98067	0
sbnd	nusel_evt409942	230	3	W	2-5	7	26418	84975	65163	0
sbnd	nusel_evt411790	130	0	U	0-2	13	42969	98460	91215	0
sbnd	nusel_evt411790	130	0	U	2-5	34	233649	532298	333809	1759
sbnd	nusel_evt411790	130	0	U	5-10	24	143090	481910	462988	0
sbnd	nusel_evt411790	130	0	U	10-20	43	225551	903616	852351	0
sbnd	nusel_evt411790	130	0	U	20-40	11	44578	227131	225957	0
sbnd	nusel_evt411790	130	0	V	0-2	19	29979	112348	94529	0
sbnd	nusel_evt411790	130	0	V	2-5	33	185087	441796	315781	0
sbnd	nusel_evt411790	130	0	V	5-10	41	35862	465931	462521	0
sbnd	nusel_evt411790	130	0	V	10-20	103	155021	945793	866824	0
sbnd	nusel_evt411790	130	0	V	20-40	16	20714	142711	136189	0
sbnd	nusel_evt411790	130	0	W	0-2	11	73083	166056	96027	0
sbnd	nusel_evt411790	130	0	W	2-5	29	222030	524642	327664	0
sbnd	nusel_evt411790	130	0	W	5-10	40	32694	460888	455260	0
sbnd	nusel_evt411790	130	0	W	10-20	86	111990	913091	880943	0
sbnd	nusel_evt411790	130	0	W	20-40	14	20504	147713	141183	0
sbnd	nusel_evt411790	190	7	U	0-2	8	16860	32286	33696	0
sbnd	nusel_evt411790	190	7	U	40+	7	20766	30140	27778	0
sbnd	nusel_evt411790	190	7	V	0-2	6	16493	34761	18268	0
sbnd	nusel_evt411790	190	7	V	40+	6	21101	29457	15844	0
sbnd	nusel_evt411790	190	7	W	0-2	7	14524	34035	27945	0
sbnd	nusel_evt411790	190	7	W	40+	5	17769	27003	14518	0
sbnd	nusel_evt48895	170	5	U	0-2	18	97481	187920	92599	0
sbnd	nusel_evt48895	170	5	U	2-5	16	58389	166094	107705	0
sbnd	nusel_evt48895	170	5	U	5-10	37	109865	380366	298845	0
sbnd	nusel_evt48895	170	5	U	10-20	65	185346	643992	559346	0
sbnd	nusel_evt48895	170	5	U	20-40	138	384577	1478750	1223261	0
sbnd	nusel_evt48895	170	5	U	40+	899	2309338	7337720	6889046	0
sbnd	nusel_evt48895	170	5	V	0-2	13	62070	161455	99385	0
sbnd	nusel_evt48895	170	5	V	2-5	4	19583	71660	86317	0
sbnd	nusel_evt48895	170	5	V	5-10	26	127220	414454	376980	0
sbnd	nusel_evt48895	170	5	V	10-20	42	223575	676535	510838	0
sbnd	nusel_evt48895	170	5	V	20-40	56	806854	1114603	1280029	0
sbnd	nusel_evt48895	170	5	V	40+	469	3696959	7634517	6835208	0
sbnd	nusel_evt48895	170	5	W	0-2	21	40219	99953	75912	0
sbnd	nusel_evt48895	170	5	W	2-5	27	17734	131093	130825	0
sbnd	nusel_evt48895	170	5	W	5-10	52	63426	301071	278083	0
sbnd	nusel_evt48895	170	5	W	10-20	101	156519	600211	542020	0
sbnd	nusel_evt48895	170	5	W	20-40	181	455429	1499877	1229732	0
sbnd	nusel_evt48895	170	5	W	40+	1296	1449667	7338286	6796891	0
sbnd	nusel_evt56243	90	2	U	0-2	22	79324	132426	74420	0
sbnd	nusel_evt56243	90	2	U	2-5	25	25224	132888	127236	0
sbnd	nusel_evt56243	90	2	U	5-10	47	69790	340756	300314	0
sbnd	nusel_evt56243	90	2	U	10-20	81	348940	902784	701906	0
sbnd	nusel_evt56243	90	2	U	20-40	7	34629	56824	59085	0
sbnd	nusel_evt56243	90	2	U	40+	779	1851209	6865195	6084966	15209
sbnd	nusel_evt56243	90	2	V	0-2	13	92714	162333	76087	0
sbnd	nusel_evt56243	90	2	V	2-5	21	47480	151772	146012	0
sbnd	nusel_evt56243	90	2	V	5-10	50	82447	322107	293796	0
sbnd	nusel_evt56243	90	2	V	10-20	86	232493	782010	657209	0
sbnd	nusel_evt56243	90	2	V	20-40	7	19545	59892	56573	0
sbnd	nusel_evt56243	90	2	V	40+	690	2407748	7412130	6182174	0
sbnd	nusel_evt56243	90	2	W	0-2	17	85754	137513	75299	0
sbnd	nusel_evt56243	90	2	W	2-5	14	24226	158339	140107	0
sbnd	nusel_evt56243	90	2	W	5-10	33	41239	309548	301175	0
sbnd	nusel_evt56243	90	2	W	10-20	82	211951	820985	708816	0
sbnd	nusel_evt56243	90	2	W	20-40	5	13339	50901	39192	0
sbnd	nusel_evt56243	90	2	W	40+	598	1887674	7204449	5952997	248243
sbnd	nusel_evt57661	180	2	U	0-2	24	53113	334631	296592	0
sbnd	nusel_evt57661	180	2	U	2-5	30	45588	322608	301172	0
sbnd	nusel_evt57661	180	2	U	5-10	45	74204	424057	392675	0
sbnd	nusel_evt57661	180	2	U	10-20	85	116464	784077	730027	0
sbnd	nusel_evt57661	180	2	U	20-40	171	238544	1245697	1157647	0
sbnd	nusel_evt57661	180	2	U	40+	722	1007484	5723138	5341826	0
sbnd	nusel_evt57661	180	2	V	0-2	19	60963	266454	255029	0
sbnd	nusel_evt57661	180	2	V	2-5	29	55738	312609	301919	0
sbnd	nusel_evt57661	180	2	V	5-10	51	73124	446512	420522	0
sbnd	nusel_evt57661	180	2	V	10-20	94	136322	733638	699474	0
sbnd	nusel_evt57661	180	2	V	20-40	189	316417	1264158	1123679	0
sbnd	nusel_evt57661	180	2	V	40+	738	1617398	6163660	5360848	0
sbnd	nusel_evt57661	180	2	W	0-2	13	79516	342539	303493	0
sbnd	nusel_evt57661	180	2	W	2-5	8	96493	275504	297057	0
sbnd	nusel_evt57661	180	2	W	5-10	21	79058	461340	433914	0
sbnd	nusel_evt57661	180	2	W	10-20	44	91248	758022	735208	0
sbnd	nusel_evt57661	180	2	W	20-40	95	174614	1284782	1202556	0
sbnd	nusel_evt57661	180	2	W	40+	490	853352	5696980	5427688	0
sbnd	nusel_evt58711	150	0	U	0-2	28	90268	290364	274008	0
sbnd	nusel_evt58711	150	0	U	2-5	26	40189	256087	248050	0
sbnd	nusel_evt58711	150	0	U	5-10	48	35677	405717	387248	0
sbnd	nusel_evt58711	150	0	U	10-20	93	64468	674614	649796	0
sbnd	nusel_evt58711	150	0	V	0-2	22	74339	320590	271851	0
sbnd	nusel_evt58711	150	0	V	2-5	18	76485	291733	244038	0
sbnd	nusel_evt58711	150	0	V	5-10	34	74232	405888	387808	0
sbnd	nusel_evt58711	150	0	V	10-20	50	107512	501394	572034	0
sbnd	nusel_evt58711	150	0	W	0-2	21	40459	290756	273101	0
sbnd	nusel_evt58711	150	0	W	2-5	21	26193	251218	246875	0
sbnd	nusel_evt58711	150	0	W	5-10	45	29067	398213	394216	0
sbnd	nusel_evt58711	150	0	W	10-20	74	76843	661223	646988	0
sbnd	nusel_evt59063	140	0	U	0-2	16	71875	121025	64468	0
sbnd	nusel_evt59063	140	0	U	2-5	21	69720	132403	82903	0
sbnd	nusel_evt59063	140	0	U	5-10	39	244840	517921	335603	0
sbnd	nusel_evt59063	140	0	U	10-20	83	294944	805596	624510	5458
sbnd	nusel_evt59063	140	0	U	20-40	154	542336	1368016	1046198	9829
sbnd	nusel_evt59063	140	0	U	40+	85	218102	653608	623346	9210
sbnd	nusel_evt59063	140	0	V	0-2	22	86143	132369	63470	0
sbnd	nusel_evt59063	140	0	V	2-5	22	89778	157735	93703	0
sbnd	nusel_evt59063	140	0	V	5-10	39	125779	352098	314979	0
sbnd	nusel_evt59063	140	0	V	10-20	73	394786	926712	579912	0
sbnd	nusel_evt59063	140	0	V	20-40	103	259091	832636	955497	0
sbnd	nusel_evt59063	140	0	V	40+	46	260412	272991	472543	0
sbnd	nusel_evt59063	140	0	W	0-2	15	216376	277908	84124	0
sbnd	nusel_evt59063	140	0	W	5-10	9	152851	467611	438236	0
sbnd	nusel_evt59063	140	0	W	10-20	61	216641	739303	555584	4013
sbnd	nusel_evt59063	140	0	W	20-40	90	121842	1124764	1046460	0
sbnd	nusel_evt59063	140	0	W	40+	63	211121	798725	599362	39410
sbnd	nusel_evt59085	30	3	U	0-2	9	184205	242081	236938	0
sbnd	nusel_evt59085	30	3	U	2-5	8	232216	169015	331337	0
sbnd	nusel_evt59085	30	3	U	5-10	13	225841	321225	485420	0
sbnd	nusel_evt59085	30	3	U	10-20	20	236860	583300	532590	0
sbnd	nusel_evt59085	30	3	U	20-40	25	218171	500365	478144	0
sbnd	nusel_evt59085	30	3	V	0-2	11	124419	254098	150953	0
sbnd	nusel_evt59085	30	3	V	2-5	13	22688	109660	114130	0
sbnd	nusel_evt59085	30	3	V	5-10	39	132272	378804	373818	0
sbnd	nusel_evt59085	30	3	V	10-20	88	162143	600255	507250	0
sbnd	nusel_evt59085	30	3	V	20-40	4	8727	23912	19203	0
sbnd	nusel_evt59085	30	3	W	0-2	14	75211	267596	240475	0
sbnd	nusel_evt59085	30	3	W	2-5	12	20014	130642	116860	0
sbnd	nusel_evt59085	30	3	W	5-10	34	149512	464500	342094	0
sbnd	nusel_evt59085	30	3	W	10-20	16	18018	80858	79338	0
sbnd	nusel_evt59085	30	3	W	20-40	45	135728	351762	273318	0
sbnd	nusel_evt59377	70	0	U	0-2	4	175367	573967	578750	0
sbnd	nusel_evt59377	70	0	U	5-10	18	585576	1655873	1329637	0
sbnd	nusel_evt59377	70	0	U	10-20	16	291646	1352244	1347080	0
sbnd	nusel_evt59377	70	0	U	20-40	13	206440	663654	676298	0
sbnd	nusel_evt59377	70	0	V	0-2	21	111149	619438	523055	0
sbnd	nusel_evt59377	70	0	V	2-5	23	73381	545849	482592	0
sbnd	nusel_evt59377	70	0	V	5-10	48	109031	805796	771599	0
sbnd	nusel_evt59377	70	0	V	10-20	86	168086	1312752	1210844	0
sbnd	nusel_evt59377	70	0	V	20-40	57	108955	766092	702483	0
sbnd	nusel_evt59377	70	0	W	0-2	22	103569	590338	516631	0
sbnd	nusel_evt59377	70	0	W	2-5	25	51786	486389	474071	0
sbnd	nusel_evt59377	70	0	W	5-10	51	106953	838874	771503	0
sbnd	nusel_evt59377	70	0	W	10-20	91	136249	1264313	1205504	0
sbnd	nusel_evt59377	70	0	W	20-40	64	84568	742503	712093	0
sbnd	nusel_evt61313	180	0	U	0-2	26	73014	581234	523380	0
sbnd	nusel_evt61313	180	0	U	2-5	27	37831	510370	525929	0
sbnd	nusel_evt61313	180	0	U	5-10	54	110524	848933	837959	0
sbnd	nusel_evt61313	180	0	U	10-20	99	140865	1274066	1293699	0
sbnd	nusel_evt61313	180	0	U	20-40	189	559472	2146603	2180443	0
sbnd	nusel_evt61313	180	0	V	0-2	12	85549	505224	477239	0
sbnd	nusel_evt61313	180	0	V	2-5	13	185979	601646	636715	0
sbnd	nusel_evt61313	180	0	V	5-10	22	611240	1015350	828984	0
sbnd	nusel_evt61313	180	0	V	10-20	37	516186	1356691	1329475	0
sbnd	nusel_evt61313	180	0	V	20-40	75	1332510	2172900	2196932	31253
sbnd	nusel_evt61313	180	0	W	0-2	20	78665	546826	495141	0
sbnd	nusel_evt61313	180	0	W	2-5	25	46834	580229	539351	0
sbnd	nusel_evt61313	180	0	W	5-10	45	103430	837075	760489	0
sbnd	nusel_evt61313	180	0	W	10-20	81	145946	1205643	1121673	0
sbnd	nusel_evt61313	180	0	W	20-40	166	330227	2119259	1889466	0
sbnd	nusel_evt62473	120	0	U	0-2	11	66162	160164	128960	0
sbnd	nusel_evt62473	120	0	U	2-5	21	41872	143226	166252	0
sbnd	nusel_evt62473	120	0	U	5-10	43	88794	541604	557982	0
sbnd	nusel_evt62473	120	0	U	10-20	94	154396	843342	955278	0
sbnd	nusel_evt62473	120	0	U	20-40	21	80442	164603	180879	0
sbnd	nusel_evt62473	120	0	V	0-2	13	113636	150851	125411	0
sbnd	nusel_evt62473	120	0	V	2-5	12	149875	350886	233453	0
sbnd	nusel_evt62473	120	0	V	5-10	9	78767	392857	466166	0
sbnd	nusel_evt62473	120	0	V	10-20	28	488696	441448	906418	0
sbnd	nusel_evt62473	120	0	V	20-40	10	168252	177068	191080	0
sbnd	nusel_evt62473	120	0	W	0-2	20	114550	205178	122026	0
sbnd	nusel_evt62473	120	0	W	2-5	25	34961	121694	107647	0
sbnd	nusel_evt62473	120	0	W	5-10	43	129518	545621	455299	0
sbnd	nusel_evt62473	120	0	W	10-20	90	132784	890454	786976	0
sbnd	nusel_evt62473	120	0	W	20-40	24	124668	268131	157623	0
sbnd	nusel_evt62613	170	5	U	0-2	15	268203	572235	437888	0
sbnd	nusel_evt62613	170	5	U	2-5	11	90012	347218	296358	0
sbnd	nusel_evt62613	170	5	U	5-10	17	151852	401452	395018	0
sbnd	nusel_evt62613	170	5	U	10-20	42	276228	710841	634681	0
sbnd	nusel_evt62613	170	5	U	20-40	105	566555	1296132	1149561	0
sbnd	nusel_evt62613	170	5	U	40+	1133	6915933	13954294	12919869	30456
sbnd	nusel_evt62613	170	5	V	0-2	21	99254	341733	330699	0
sbnd	nusel_evt62613	170	5	V	2-5	30	65897	292559	320378	0
sbnd	nusel_evt62613	170	5	V	5-10	41	83132	362404	381604	0
sbnd	nusel_evt62613	170	5	V	10-20	96	192186	618160	671726	0
sbnd	nusel_evt62613	170	5	V	20-40	182	402420	1108678	1078432	0
sbnd	nusel_evt62613	170	5	V	40+	2301	4278604	12577742	12246700	0
sbnd	nusel_evt62613	170	5	W	0-2	16	65531	349509	285610	0
sbnd	nusel_evt62613	170	5	W	2-5	18	49870	282532	249942	0
sbnd	nusel_evt62613	170	5	W	5-10	32	108108	410643	315727	0
sbnd	nusel_evt62613	170	5	W	10-20	61	191618	692917	563615	0
sbnd	nusel_evt62613	170	5	W	20-40	108	590962	1375319	966975	0
sbnd	nusel_evt62613	170	5	W	40+	1465	3344732	13756417	11746797	0
sbnd	nusel_evt63603	130	2	U	0-2	27	93254	530289	529243	0
sbnd	nusel_evt63603	130	2	U	2-5	27	71914	510027	489553	0
sbnd	nusel_evt63603	130	2	U	5-10	38	75531	629397	620598	0
sbnd	nusel_evt63603	130	2	U	10-20	84	194952	1366234	1314934	0
sbnd	nusel_evt63603	130	2	U	20-40	162	265248	2101616	2045288	0
sbnd	nusel_evt63603	130	2	U	40+	657	1678266	5896856	4965450	0
sbnd	nusel_evt63603	130	2	V	0-2	26	80648	570064	527222	0
sbnd	nusel_evt63603	130	2	V	2-5	25	67322	545771	485461	0
sbnd	nusel_evt63603	130	2	V	5-10	37	97300	664900	612048	0
sbnd	nusel_evt63603	130	2	V	10-20	85	145950	1395961	1301351	0
sbnd	nusel_evt63603	130	2	V	20-40	171	215648	2156781	2051235	0
sbnd	nusel_evt63603	130	2	V	40+	717	1253912	5719579	5112609	0
sbnd	nusel_evt63603	130	2	W	0-2	27	38358	515751	514829	0
sbnd	nusel_evt63603	130	2	W	2-5	29	23216	475915	474553	0
sbnd	nusel_evt63603	130	2	W	5-10	47	28994	632756	627858	0
sbnd	nusel_evt63603	130	2	W	10-20	100	78018	1277419	1259789	0
sbnd	nusel_evt63603	130	2	W	20-40	199	154042	2044710	2020188	0
sbnd	nusel_evt63603	130	2	W	40+	635	792549	5501701	5124358	0
sbnd	nusel_evt68956	130	0	U	0-2	18	62862	126402	99804	0
sbnd	nusel_evt68956	130	0	U	2-5	28	36910	178212	160262	0
sbnd	nusel_evt68956	130	0	U	5-10	47	67323	264542	268795	0
sbnd	nusel_evt68956	130	0	U	10-20	93	380511	865413	663592	0
sbnd	nusel_evt68956	130	0	U	20-40	187	211724	1521407	1456385	0
sbnd	nusel_evt68956	130	0	U	40+	3632	4327150	22195094	20252332	0
sbnd	nusel_evt68956	130	0	V	0-2	13	68475	176523	126778	0
sbnd	nusel_evt68956	130	0	V	2-5	12	33802	161455	159513	0
sbnd	nusel_evt68956	130	0	V	5-10	15	72381	244265	265008	0
sbnd	nusel_evt68956	130	0	V	10-20	31	728946	843039	579213	94693
sbnd	nusel_evt68956	130	0	V	20-40	36	898525	1648871	1533642	0
sbnd	nusel_evt68956	130	0	V	40+	860	8002906	23300673	21235509	0
sbnd	nusel_evt68956	130	0	W	0-2	18	37374	113289	100307	0
sbnd	nusel_evt68956	130	0	W	2-5	24	46449	180717	157488	0
sbnd	nusel_evt68956	130	0	W	5-10	41	81473	333537	283564	0
sbnd	nusel_evt68956	130	0	W	10-20	73	218267	816302	665039	0
sbnd	nusel_evt68956	130	0	W	20-40	177	205438	1505838	1450832	0
sbnd	nusel_evt68956	130	0	W	40+	3265	4288698	21564370	20219126	0
sbnd	nusel_evt68956	160	2	U	0-2	25	102711	536665	469756	0
sbnd	nusel_evt68956	160	2	U	2-5	27	46336	568169	532365	0
sbnd	nusel_evt68956	160	2	U	5-10	46	126171	804198	774643	0
sbnd	nusel_evt68956	160	2	U	10-20	87	284333	1430428	1275039	0
sbnd	nusel_evt68956	160	2	U	20-40	172	297752	2202323	2037699	0
sbnd	nusel_evt68956	160	2	U	40+	787	844374	5064393	4784099	0
sbnd	nusel_evt68956	160	2	V	0-2	22	148960	583036	472916	0
sbnd	nusel_evt68956	160	2	V	2-5	19	67863	567224	539957	0
sbnd	nusel_evt68956	160	2	V	5-10	33	78002	809719	763937	0
sbnd	nusel_evt68956	160	2	V	10-20	67	391056	1313539	1265023	0
sbnd	nusel_evt68956	160	2	V	20-40	119	346164	2109829	2089753	0
sbnd	nusel_evt68956	160	2	V	40+	574	1091168	5059290	4537692	0
sbnd	nusel_evt68956	160	2	W	0-2	23	74461	477216	427481	0
sbnd	nusel_evt68956	160	2	W	2-5	29	32602	505790	505164	0
sbnd	nusel_evt68956	160	2	W	5-10	53	134420	855475	782135	0
sbnd	nusel_evt68956	160	2	W	10-20	93	347066	1397033	1155307	0
sbnd	nusel_evt68956	160	2	W	20-40	194	154951	2081433	2052918	0
sbnd	nusel_evt68956	160	2	W	40+	569	432491	4673930	4560691	0
sbnd	nusel_evt72586	170	7	U	0-2	15	32599	150619	128704	0
sbnd	nusel_evt72586	170	7	U	2-5	17	34532	220512	212434	0
sbnd	nusel_evt72586	170	7	U	5-10	34	60706	332143	322371	0
sbnd	nusel_evt72586	170	7	U	10-20	46	141609	610709	495076	0
sbnd	nusel_evt72586	170	7	U	20-40	92	437928	1292459	1038995	0
sbnd	nusel_evt72586	170	7	U	40+	908	3281520	16077403	14853089	0
sbnd	nusel_evt72586	170	7	V	0-2	14	29933	137364	147479	0
sbnd	nusel_evt72586	170	7	V	2-5	13	36801	170224	167157	0
sbnd	nusel_evt72586	170	7	V	5-10	35	68429	329359	327672	0
sbnd	nusel_evt72586	170	7	V	10-20	61	128786	538830	482320	0
sbnd	nusel_evt72586	170	7	V	20-40	131	324486	1103358	975902	0
sbnd	nusel_evt72586	170	7	V	40+	2162	3274352	14996050	13920526	0
sbnd	nusel_evt72586	170	7	W	0-2	24	12646	137065	136013	0
sbnd	nusel_evt72586	170	7	W	2-5	26	35655	211057	189708	0
sbnd	nusel_evt72586	170	7	W	5-10	55	40367	299496	293839	0
sbnd	nusel_evt72586	170	7	W	10-20	98	85959	495039	481946	0
sbnd	nusel_evt72586	170	7	W	20-40	190	358253	1146617	936874	0
sbnd	nusel_evt72586	170	7	W	40+	2480	2579330	13955641	13201889	0
sbnd	nusel_evt72828	70	0	U	0-2	13	267865	679800	632713	108486
sbnd	nusel_evt72828	70	0	U	2-5	11	197755	462039	503370	22329
sbnd	nusel_evt72828	70	0	U	5-10	29	453787	663682	835355	48363
sbnd	nusel_evt72828	70	0	V	0-2	25	79870	544564	572752	0
sbnd	nusel_evt72828	70	0	V	2-5	22	62612	473999	509035	0
sbnd	nusel_evt72828	70	0	V	5-10	51	193652	862818	836556	0
sbnd	nusel_evt72828	70	0	W	0-2	25	120037	597522	483295	0
sbnd	nusel_evt72828	70	0	W	2-5	24	49560	440115	397107	0
sbnd	nusel_evt72828	70	0	W	5-10	54	196362	839677	682639	0
