# doc pdvd/42 d42_proj2d_resid.py det=pdvd files=120
det	event	block	cluster	pass	status	npts	length_cm	kink_num	exit_L	left_L	plane	Ncells	Nlive	Ndead	Nfoot	Q_all	Q_foot	f_off	U_all	U_foot	B_foot	chi2N_foot	uncov_foot	pull_rms	pull_tail3	Nfoot_pred	absx_med	fit_chi2_med	f_off_near	f_off_far
pdvd	039252_10_d42fit	990	99	0	3	897	594.5	897	588.8	0.0	V	6669	6273	381	3232	53080958	40803179	0.2313	0.3620	0.2568	-0.1580	4.799	0.0118	1.196	0.1078	2996	117.5	1.218	0.1034	0.1279
pdvd	039252_10_d42fit	990	99	0	3	897	594.5	897	588.8	0.0	W	7146	6909	237	4149	40245934	33544567	0.1665	0.3348	0.2020	-0.0705	15.438	0.0039	2.120	0.2299	4020	117.5	1.218	0.0294	0.1372
pdvd	039252_10_d42fit	990	99	0	3	897	594.5	897	588.8	0.0	ALL	22459	19564	2869	10947	146526742	115355004	0.2127	0.3500	0.2408	-0.1334	8.923	0.0105	1.558	0.1597	10299	117.5	1.218	0.0898	0.1229
pdvd	039252_10_d42fit	1020	102	0	3	576	373.2	576	366.8	0.0	U	7108	4793	2303	2149	40102871	31569791	0.2128	0.3847	0.2348	-0.1222	5.534	0.0055	1.616	0.1551	1980	63.2	1.317	0.0592	0.1535
pdvd	039252_10_d42fit	1020	102	0	3	576	373.2	576	366.8	0.0	V	5704	5310	381	2226	38172020	28394683	0.2561	0.4193	0.2446	-0.1042	4.496	0.0070	1.388	0.1157	2057	63.2	1.317	0.0609	0.1952
pdvd	039252_10_d42fit	1020	102	0	3	576	373.2	576	366.8	0.0	W	4943	4706	237	2276	29250046	22389624	0.2345	0.3839	0.1954	-0.0937	14.101	0.0000	2.414	0.2651	2275	63.2	1.317	0.0350	0.1996
pdvd	039252_10_d42fit	1020	102	0	3	576	373.2	576	366.8	0.0	ALL	17755	14809	2921	6651	107524937	82354098	0.2341	0.3967	0.2275	-0.1082	8.118	0.0045	1.770	0.1819	6312	63.2	1.317	0.0532	0.1809
pdvd	039252_10_d42fit	1030	103	0	0	209	140.0	209	134.7	0.0	U	5644	3332	2303	784	20743464	10062828	0.5149	0.4850	0.2002	-0.0805	2.367	0.0009	1.366	0.0625	752	33.3	0.930	0.1489	0.3660
pdvd	039252_10_d42fit	1030	103	0	0	209	140.0	209	134.7	0.0	V	3983	3592	381	823	19004266	9600024	0.4948	0.5537	0.2325	-0.1542	1.768	0.0023	0.856	0.0392	791	33.3	0.930	0.0719	0.4229
pdvd	039252_10_d42fit	1030	103	0	0	209	140.0	209	134.7	0.0	W	3427	3190	237	1051	13567347	7228361	0.4672	0.5378	0.1330	-0.0043	5.575	0.0000	1.861	0.1503	1051	33.3	0.930	0.0088	0.4584
pdvd	039252_10_d42fit	1030	103	0	0	209	140.0	209	134.7	0.0	ALL	13054	10114	2921	2658	53315077	26891213	0.4956	0.5229	0.1937	-0.0863	3.450	0.0012	1.379	0.0910	2594	33.3	0.930	0.0858	0.4098
pdvd	039252_11_d42fit	260	26	0	7	287	187.3	287	187.9	0.0	U	1534	1342	186	938	12031514	9646261	0.1983	0.2587	0.2163	-0.1542	4.744	0.0072	1.458	0.1390	863	221.9	1.565	0.1634	0.0348
pdvd	039252_11_d42fit	260	26	0	7	287	187.3	287	187.9	0.0	V	1200	1199	0	1132	15315065	15250928	0.0042	0.3206	0.3177	-0.2517	4.745	0.0482	1.593	0.1865	831	221.9	1.565	0.0020	0.0022
pdvd	039252_11_d42fit	260	26	0	7	287	187.3	287	187.9	0.0	W	1887	1887	0	1359	12197271	11130059	0.0875	0.2631	0.1926	-0.0245	12.299	0.0057	2.049	0.2452	1297	221.9	1.565	0.0238	0.0637
pdvd	039252_11_d42fit	260	26	0	7	287	187.3	287	187.9	0.0	ALL	4621	4428	186	3429	39543850	36027248	0.0889	0.2840	0.2519	-0.1554	7.738	0.0241	1.751	0.1983	2991	221.9	1.565	0.0578	0.0311
pdvd	039252_11_d42fit	270	27	0	0	341	216.6	341	217.2	0.0	U	1782	1212	569	886	11808191	7955312	0.3263	0.3539	0.4041	-0.3777	5.446	0.0843	1.742	0.2526	582	186.7	1.828	0.3159	0.0104
pdvd	039252_11_d42fit	270	27	0	0	341	216.6	341	217.2	0.0	V	1291	1290	0	1173	9283793	8996401	0.0310	0.5168	0.5011	+0.0746	5.399	0.0523	1.600	0.1618	921	186.7	1.828	0.0160	0.0150
pdvd	039252_11_d42fit	270	27	0	0	341	216.6	341	217.2	0.0	W	1863	1863	0	1441	12371998	11761886	0.0493	0.2549	0.2182	-0.1242	13.750	0.0078	2.623	0.2882	1315	186.7	1.828	0.0337	0.0156
pdvd	039252_11_d42fit	270	27	0	0	341	216.6	341	217.2	0.0	ALL	4936	4365	569	3500	33463982	28713599	0.1420	0.3625	0.3583	-0.1321	8.849	0.0429	2.162	0.2395	2818	186.7	1.828	0.1283	0.0136
pdvd	039252_11_d42fit	280	28	0	7	66	40.8	66	41.4	0.0	U	924	354	569	154	3480696	2510057	0.2789	0.4490	0.2775	-0.1456	15.736	0.0010	2.986	0.3497	143	11.9	1.817	0.0661	0.2128
pdvd	039252_11_d42fit	280	28	0	7	66	40.8	66	41.4	0.0	V	622	346	275	100	2364097	1193274	0.4953	0.5971	0.2064	-0.0895	3.616	0.0000	1.340	0.1300	100	11.9	1.817	0.0277	0.4675
pdvd	039252_11_d42fit	280	28	0	7	66	40.8	66	41.4	0.0	W	702	702	0	262	4419681	2629108	0.4051	0.5346	0.2225	-0.1359	18.304	0.0000	2.538	0.2863	262	11.9	1.817	0.0201	0.3850
pdvd	039252_11_d42fit	280	28	0	7	66	40.8	66	41.4	0.0	ALL	2248	1402	844	516	10264474	6332439	0.3831	0.5200	0.2413	-0.1310	14.691	0.0004	2.367	0.2733	505	11.9	1.817	0.0375	0.3456
pdvd	039252_11_d42fit	310	31	0	3	238	153.7	238	154.3	0.0	U	2156	1584	569	885	18499991	15945321	0.1381	0.4102	0.3448	-0.2471	10.849	0.0083	2.475	0.3089	764	267.7	2.425	0.0830	0.0551
pdvd	039252_11_d42fit	310	31	0	3	238	153.7	238	154.3	0.0	V	1113	838	275	560	26872222	24263880	0.0971	0.5779	0.5325	-0.3195	49.208	0.1323	4.294	0.5479	438	267.7	2.425	0.0547	0.0423
pdvd	039252_11_d42fit	310	31	0	3	238	153.7	238	154.3	0.0	W	1884	1884	0	1022	11939551	9646017	0.1921	0.3568	0.2055	-0.0873	16.083	0.0001	1.932	0.2279	1018	267.7	2.425	0.0300	0.1621
pdvd	039252_11_d42fit	310	31	0	3	238	153.7	238	154.3	0.0	ALL	5153	4306	844	2467	57311764	49855218	0.1301	0.4777	0.4092	-0.2514	21.725	0.0671	2.635	0.3189	2220	267.7	2.425	0.0587	0.0714
pdvd	039252_11_d42fit	320	32	0	3	349	224.5	349	224.5	0.0	U	2372	1799	569	1097	24517206	18116591	0.2611	0.3824	0.3731	-0.2769	15.362	0.0599	3.030	0.4455	752	260.6	2.034	0.2062	0.0549
pdvd	039252_11_d42fit	320	32	0	3	349	224.5	349	224.5	0.0	V	2381	2099	275	1387	27725339	24399153	0.1200	0.3153	0.2221	-0.1347	5.618	0.0048	1.676	0.1725	1304	260.6	2.034	0.0261	0.0938
pdvd	039252_11_d42fit	320	32	0	3	349	224.5	349	224.5	0.0	W	2627	2627	0	1551	17782678	14710987	0.1727	0.3344	0.1957	-0.0111	15.478	0.0059	2.555	0.2975	1415	260.6	2.034	0.0398	0.1330
pdvd	039252_11_d42fit	320	32	0	3	349	224.5	349	224.5	0.0	ALL	7380	6525	844	4035	70025223	57226731	0.1828	0.3437	0.2631	-0.1479	12.057	0.0225	2.354	0.2826	3471	260.6	2.034	0.0926	0.0901
pdvd	039252_11_d42fit	350	35	0	3	379	240.8	379	241.5	0.0	U	3330	2728	595	1342	21230332	18309984	0.1376	0.4224	0.3552	-0.1954	13.030	0.0042	2.775	0.3325	1260	94.3	2.799	0.0630	0.0745
pdvd	039252_11_d42fit	350	35	0	3	379	240.8	379	241.5	0.0	V	1671	1394	275	779	22574255	19515937	0.1355	0.5350	0.4622	-0.2402	36.452	0.0078	4.218	0.5013	760	94.3	2.799	0.0077	0.1278
pdvd	039252_11_d42fit	350	35	0	3	379	240.8	379	241.5	0.0	W	2634	2634	0	1396	17521363	14504012	0.1722	0.3818	0.2557	-0.1635	19.403	0.0009	3.276	0.3828	1395	94.3	2.799	0.0276	0.1446
pdvd	039252_11_d42fit	350	35	0	3	379	240.8	379	241.5	0.0	ALL	7635	6756	870	3517	61325950	52329933	0.1467	0.4522	0.3675	-0.2033	20.748	0.0046	3.249	0.3906	3415	94.3	2.799	0.0326	0.1141
pdvd	039252_11_d42fit	410	41	0	3	294	189.6	294	190.2	0.0	U	2778	2174	595	1036	15966893	11138038	0.3024	0.3755	0.3117	-0.2817	8.449	0.0184	1.813	0.2872	881	259.8	2.187	0.1857	0.1167
pdvd	039252_11_d42fit	410	41	0	3	294	189.6	294	190.2	0.0	V	2075	1796	275	1292	19408229	16062080	0.1724	0.4528	0.3390	-0.2714	6.775	0.0310	1.719	0.2267	1028	259.8	2.187	0.0120	0.1604
pdvd	039252_11_d42fit	410	41	0	3	294	189.6	294	190.2	0.0	W	2237	2237	0	1229	14003413	10639568	0.2402	0.4493	0.2755	+0.0701	23.939	0.0376	4.256	0.5809	828	259.8	2.187	0.0254	0.2149
pdvd	039252_11_d42fit	410	41	0	3	294	189.6	294	190.2	0.0	ALL	7090	6207	870	3557	49378535	37839686	0.2337	0.4268	0.3131	-0.1784	13.193	0.0292	2.567	0.3533	2737	259.8	2.187	0.0719	0.1617
pdvd	039252_11_d42fit	650	65	0	7	78	52.7	78	53.3	0.0	U	2132	1530	595	351	5701207	3432175	0.3980	0.5510	0.2565	-0.0783	6.684	0.0129	2.052	0.2069	348	15.7	1.843	0.0545	0.3435
pdvd	039252_11_d42fit	650	65	0	7	78	52.7	78	53.3	0.0	V	1056	774	278	231	6897635	3495148	0.4933	0.6318	0.2981	-0.1299	10.758	0.0033	2.190	0.2770	213	15.7	1.843	0.0432	0.4501
pdvd	039252_11_d42fit	650	65	0	7	78	52.7	78	53.3	0.0	W	1370	1370	0	329	7761212	3809077	0.5092	0.6150	0.2167	-0.1677	18.431	0.0000	2.893	0.3708	329	15.7	1.843	0.0510	0.4582
pdvd	039252_11_d42fit	650	65	0	7	78	52.7	78	53.3	0.0	ALL	4558	3674	873	911	20360054	10736400	0.4727	0.6028	0.2559	-0.1268	11.959	0.0052	2.507	0.2843	890	15.7	1.843	0.0493	0.4234
pdvd	039252_11_d42fit	720	72	0	3	619	399.2	619	399.8	0.0	U	4199	3596	595	2417	37244010	34735854	0.0673	0.3300	0.2819	-0.2008	7.062	0.0475	2.122	0.2349	1737	184.4	1.346	0.0125	0.0549
pdvd	039252_11_d42fit	720	72	0	3	619	399.2	619	399.8	0.0	V	4253	3939	308	2367	33798245	25179225	0.2550	0.3447	0.2551	-0.1557	4.482	0.0212	1.252	0.1078	2115	184.4	1.346	0.1412	0.1138
pdvd	039252_11_d42fit	720	72	0	3	619	399.2	619	399.8	0.0	W	4566	4566	0	2881	27903701	22873869	0.1803	0.3452	0.2017	-0.0908	13.705	0.0053	2.159	0.2378	2754	184.4	1.346	0.0414	0.1389
pdvd	039252_11_d42fit	720	72	0	3	619	399.2	619	399.8	0.0	ALL	13018	12101	903	7665	98945956	82788948	0.1633	0.3393	0.2516	-0.1567	8.762	0.0278	1.777	0.1954	6606	184.4	1.346	0.0646	0.0987
pdvd	039252_11_d42fit	800	80	0	2	87	52.6	15	9.2	44.0	U	2393	1790	595	213	7606165	2603188	0.6578	0.8796	0.6502	-0.5192	34.492	0.3314	5.286	0.5321	109	324.6	3.443	0.2822	0.3755
pdvd	039252_11_d42fit	800	80	0	2	87	52.6	15	9.2	44.0	V	2169	1221	944	0	5729314	0	1.0000	1.0000	nan	+nan	nan	nan	nan	nan	0	324.6	3.443	0.0792	0.9208
pdvd	039252_11_d42fit	800	80	0	2	87	52.6	15	9.2	44.0	W	1668	1668	0	203	10027191	3059772	0.6949	0.9018	0.6800	-0.5683	98.951	0.3413	6.379	0.5971	139	324.6	3.443	0.1281	0.5667
pdvd	039252_11_d42fit	800	80	0	2	87	52.6	15	9.2	44.0	ALL	6230	4679	1539	416	23362670	5662960	0.7576	0.9187	0.6663	-0.5457	65.947	0.3368	5.427	0.5685	248	324.6	3.443	0.1663	0.5913
pdvd	039252_11_d42fit	850	85	0	7	112	72.7	112	73.3	0.0	U	2336	1727	601	333	6639270	3441976	0.4816	0.6511	0.3272	-0.2371	9.992	0.0634	2.625	0.3242	256	275.8	1.786	0.0651	0.4165
pdvd	039252_11_d42fit	850	85	0	7	112	72.7	112	73.3	0.0	V	2703	1755	944	465	7927726	3515896	0.5565	0.6851	0.3040	-0.2176	7.785	0.0394	1.228	0.1253	391	275.8	1.786	0.0196	0.5369
pdvd	039252_11_d42fit	850	85	0	7	112	72.7	112	73.3	0.0	W	1736	1736	0	452	7943054	3508328	0.5583	0.6811	0.2780	-0.1260	18.890	0.0063	2.628	0.2864	433	275.8	1.786	0.0101	0.5482
pdvd	039252_11_d42fit	850	85	0	7	112	72.7	112	73.3	0.0	ALL	6775	5218	1545	1250	22510050	10466200	0.5350	0.6737	0.3029	-0.1933	12.388	0.0362	2.019	0.2370	1080	275.8	1.786	0.0297	0.5054
pdvd	039252_11_d42fit	880	88	0	3	318	199.6	315	198.2	2.0	U	3464	2855	601	912	19584581	14167382	0.2766	0.5478	0.3751	-0.2139	24.715	0.0173	3.055	0.3919	842	248.3	2.485	0.1223	0.1543
pdvd	039252_11_d42fit	880	88	0	3	318	199.6	315	198.2	2.0	V	3450	2331	1112	733	18903699	12609470	0.3330	0.6058	0.4261	-0.2180	18.449	0.0767	2.986	0.3350	591	248.3	2.485	0.0963	0.2367
pdvd	039252_11_d42fit	880	88	0	3	318	199.6	315	198.2	2.0	W	3616	3588	28	1437	21491435	13545927	0.3697	0.5291	0.2561	-0.1559	26.100	0.0100	2.544	0.3184	1429	248.3	2.485	0.1368	0.2329
pdvd	039252_11_d42fit	880	88	0	3	318	199.6	315	198.2	2.0	ALL	10530	8774	1741	3082	59979715	40322779	0.3277	0.5594	0.3511	-0.1957	23.871	0.0334	2.808	0.3435	2862	248.3	2.485	0.1193	0.2084
pdvd	039252_11_d42fit	960	96	0	7	494	324.9	494	319.4	0.0	U	4570	3939	617	1943	24055542	18425358	0.2340	0.3601	0.2634	-0.2048	5.240	0.0135	1.252	0.1258	1804	70.9	1.209	0.1034	0.1307
pdvd	039252_11_d42fit	960	96	0	7	494	324.9	494	319.4	0.0	V	4755	3633	1112	1833	30368495	20958254	0.3099	0.3827	0.2720	-0.1639	3.193	0.0132	1.138	0.0806	1699	70.9	1.209	0.1606	0.1492
pdvd	039252_11_d42fit	960	96	0	7	494	324.9	494	319.4	0.0	W	4363	4335	28	2374	23105980	17856795	0.2272	0.3750	0.1915	-0.0388	12.670	0.0024	2.179	0.2242	2342	70.9	1.209	0.0246	0.2026
pdvd	039252_11_d42fit	960	96	0	7	494	324.9	494	319.4	0.0	ALL	13688	11907	1757	6150	77530017	57240407	0.2617	0.3734	0.2441	-0.1380	7.498	0.0099	1.596	0.1521	5845	70.9	1.209	0.1023	0.1594
pdvd	039252_11_d42fit	970	97	0	7	366	243.6	366	238.3	0.0	U	3925	3298	617	1376	24087652	17863215	0.2584	0.4494	0.3185	-0.1146	6.045	0.0057	1.585	0.1761	1255	51.6	1.334	0.1126	0.1458
pdvd	039252_11_d42fit	970	97	0	7	366	243.6	366	238.3	0.0	V	4138	3019	1112	1316	25747191	15707769	0.3899	0.4277	0.3374	-0.1476	3.309	0.0066	1.321	0.1004	1225	51.6	1.334	0.2078	0.1821
pdvd	039252_11_d42fit	970	97	0	7	366	243.6	366	238.3	0.0	W	3814	3764	50	1868	19016543	13555218	0.2872	0.4367	0.2106	-0.1158	11.272	0.0000	2.194	0.2243	1868	51.6	1.334	0.0273	0.2599
pdvd	039252_11_d42fit	970	97	0	7	366	243.6	366	238.3	0.0	ALL	11877	10081	1779	4560	68851386	47126202	0.3155	0.4378	0.2937	-0.1260	7.397	0.0043	1.714	0.1755	4348	51.6	1.334	0.1247	0.1909
pdvd	039252_12_d42fit	240	24	0	7	452	289.9	452	290.2	0.0	U	1992	1943	42	1576	27456996	24831794	0.0956	0.2147	0.2120	-0.1111	6.761	0.0063	1.837	0.2078	1429	203.2	2.035	0.0948	0.0008
pdvd	039252_12_d42fit	240	24	0	7	452	289.9	452	290.2	0.0	V	2093	2050	40	1670	26591742	26217587	0.0141	0.2339	0.2230	-0.1102	4.754	0.0042	1.465	0.1329	1610	203.2	2.035	0.0134	0.0007
pdvd	039252_12_d42fit	240	24	0	7	452	289.9	452	290.2	0.0	W	1954	1954	0	1611	19366403	18991252	0.0194	0.2875	0.2735	-0.0444	31.156	0.0304	5.022	0.5622	1279	203.2	2.035	0.0193	0.0000
pdvd	039252_12_d42fit	240	24	0	7	452	289.9	452	290.2	0.0	ALL	6039	5947	82	4857	73415141	70040633	0.0460	0.2409	0.2328	-0.0927	14.162	0.0120	2.276	0.2849	4318	203.2	2.035	0.0454	0.0006
pdvd	039252_12_d42fit	300	30	0	7	145	93.4	145	94.0	0.0	U	847	800	42	405	7209897	3744836	0.4806	0.5048	0.5380	-0.4093	10.787	0.2322	3.380	0.4050	200	296.3	2.271	0.3714	0.1092
pdvd	039252_12_d42fit	300	30	0	7	145	93.4	145	94.0	0.0	V	1056	922	129	649	7197387	6202270	0.1383	0.4620	0.3758	-0.2849	6.195	0.0894	1.782	0.2267	419	296.3	2.271	0.0117	0.1266
pdvd	039252_12_d42fit	300	30	0	7	145	93.4	145	94.0	0.0	W	846	846	0	614	6286588	5485059	0.1275	0.3482	0.2531	-0.1250	22.660	0.0270	4.435	0.4680	438	296.3	2.271	0.0391	0.0884
pdvd	039252_12_d42fit	300	30	0	7	145	93.4	145	94.0	0.0	ALL	2749	2568	171	1668	20693872	15432165	0.2543	0.4423	0.3715	-0.2583	13.371	0.1019	3.007	0.3605	1057	296.3	2.271	0.1453	0.1089
pdvd	039252_12_d42fit	310	31	0	3	49	31.3	49	31.9	0.0	U	427	381	42	142	2784342	1221836	0.5612	0.5547	0.4594	-0.2689	13.078	0.1615	2.757	0.3373	83	264.7	1.618	0.2380	0.3232
pdvd	039252_12_d42fit	310	31	0	3	49	31.3	49	31.9	0.0	V	615	482	129	205	2945052	2015826	0.3155	0.4950	0.2631	-0.2453	4.806	0.0064	1.087	0.1497	187	264.7	1.618	0.0052	0.3103
pdvd	039252_12_d42fit	310	31	0	3	49	31.3	49	31.9	0.0	W	459	459	0	276	2620187	1905265	0.2729	0.4691	0.2709	-0.1195	18.503	0.0110	3.711	0.4681	235	264.7	1.618	0.0238	0.2490
pdvd	039252_12_d42fit	310	31	0	3	49	31.3	49	31.9	0.0	ALL	1501	1322	171	623	8349581	5142927	0.3840	0.5068	0.3126	-0.2043	12.759	0.0449	2.330	0.3287	505	264.7	1.618	0.0887	0.2954
pdvd	039252_12_d42fit	440	44	0	0	238	152.5	238	153.1	0.0	U	1302	1030	268	633	10187360	7681465	0.2460	0.6687	0.6207	-0.1850	13.544	0.0203	2.598	0.2487	571	64.0	1.898	0.1521	0.0939
pdvd	039252_12_d42fit	440	44	0	0	238	152.5	238	153.1	0.0	V	1458	1269	184	899	11881284	10799915	0.0910	0.3991	0.3392	-0.2148	6.666	0.0027	1.492	0.1716	880	64.0	1.898	0.0098	0.0812
pdvd	039252_12_d42fit	440	44	0	0	238	152.5	238	153.1	0.0	W	2024	2024	0	1276	13199983	10837250	0.1790	0.3871	0.2540	-0.1671	10.959	0.0000	2.071	0.2281	1276	64.0	1.898	0.0971	0.0819
pdvd	039252_12_d42fit	440	44	0	0	238	152.5	238	153.1	0.0	ALL	4784	4323	452	2808	35268627	29318630	0.1687	0.4725	0.3815	-0.1894	10.167	0.0063	1.936	0.2142	2727	64.0	1.898	0.0836	0.0851
pdvd	039252_12_d42fit	450	45	0	0	138	89.3	138	89.9	0.0	U	1169	860	302	488	6959688	4757799	0.3164	0.3755	0.2738	-0.2103	7.161	0.0124	1.848	0.2066	426	263.4	1.882	0.1539	0.1625
pdvd	039252_12_d42fit	450	45	0	0	138	89.3	138	89.9	0.0	V	1191	831	355	452	7082342	5677826	0.1983	0.4601	0.3266	-0.2590	4.024	0.0799	1.888	0.1879	282	263.4	1.882	0.0010	0.1973
pdvd	039252_12_d42fit	450	45	0	0	138	89.3	138	89.9	0.0	W	1304	1304	0	714	7607268	5843816	0.2318	0.4118	0.2342	-0.0648	18.114	0.0182	3.679	0.4070	629	263.4	1.882	0.0201	0.2117
pdvd	039252_12_d42fit	450	45	0	0	138	89.3	138	89.9	0.0	ALL	3664	2995	657	1654	21649298	16279441	0.2480	0.4159	0.2780	-0.1751	11.032	0.0380	2.504	0.2969	1337	263.4	1.882	0.0569	0.1912
pdvd	039252_12_d42fit	520	52	0	7	344	221.8	344	222.4	0.0	U	2274	1965	302	1281	21842172	18511652	0.1525	0.2693	0.2054	-0.0794	7.192	0.0038	1.963	0.1894	1130	94.8	1.596	0.0953	0.0572
pdvd	039252_12_d42fit	520	52	0	7	344	221.8	344	222.4	0.0	V	2424	1948	469	1214	15809920	14041902	0.1118	0.3307	0.2468	-0.1180	5.513	0.0033	1.548	0.1363	1196	94.8	1.596	0.0182	0.0936
pdvd	039252_12_d42fit	520	52	0	7	344	221.8	344	222.4	0.0	W	2010	2010	0	1263	16932788	14726531	0.1303	0.3208	0.2192	-0.1207	20.816	0.0121	3.010	0.3467	1246	94.8	1.596	0.0258	0.1045
pdvd	039252_12_d42fit	520	52	0	7	344	221.8	344	222.4	0.0	ALL	6708	5923	771	3758	54584880	47280085	0.1338	0.3030	0.2220	-0.1037	11.228	0.0062	2.041	0.2265	3572	94.8	1.596	0.0514	0.0824
pdvd	039252_12_d42fit	521	52	1	0	349	222.5	347	221.6	1.5	U	2274	1965	302	1299	21842172	19161292	0.1227	0.2731	0.2143	-0.0885	7.698	0.0044	1.941	0.1939	1140	94.3	1.602	0.0654	0.0574
pdvd	039252_12_d42fit	521	52	1	0	349	222.5	347	221.6	1.5	V	2424	1948	469	1213	15809920	14021589	0.1131	0.3311	0.2460	-0.1168	5.407	0.0045	1.553	0.1435	1185	94.3	1.602	0.0194	0.0937
pdvd	039252_12_d42fit	521	52	1	0	349	222.5	347	221.6	1.5	W	2010	2010	0	1256	16932788	14698392	0.1320	0.3169	0.2134	-0.1192	21.261	0.0002	2.965	0.3387	1243	94.3	1.602	0.0268	0.1052
pdvd	039252_12_d42fit	521	52	1	0	349	222.5	347	221.6	1.5	ALL	6708	5923	771	3768	54584880	47881273	0.1228	0.3035	0.2233	-0.1062	11.482	0.0032	2.060	0.2276	3568	94.3	1.602	0.0401	0.0827
pdvd	039252_12_d42fit	860	86	0	7	180	113.5	180	114.1	0.0	U	1417	1109	302	430	9260700	7001958	0.2439	0.5824	0.4478	-0.2332	26.435	0.0478	4.693	0.5910	357	314.1	2.884	0.0324	0.2115
pdvd	039252_12_d42fit	860	86	0	7	180	113.5	180	114.1	0.0	V	2214	1710	497	699	13854508	10284287	0.2577	0.4751	0.3318	-0.1760	8.216	0.0186	2.213	0.2776	580	314.1	2.884	0.1017	0.1560
pdvd	039252_12_d42fit	860	86	0	7	180	113.5	180	114.1	0.0	W	1283	1251	32	609	9596109	7010375	0.2695	0.4442	0.2395	-0.1014	27.433	0.0059	3.244	0.3857	586	314.1	2.884	0.0434	0.2261
pdvd	039252_12_d42fit	860	86	0	7	180	113.5	180	114.1	0.0	ALL	4914	4070	831	1738	32711317	24296620	0.2572	0.4964	0.3386	-0.1709	19.457	0.0233	3.095	0.3926	1523	314.1	2.884	0.0649	0.1923
pdvd	039252_12_d42fit	870	87	0	7	201	129.7	201	130.3	0.0	U	2098	1789	302	876	13375379	10582351	0.2088	0.3655	0.1981	-0.0577	3.895	0.0025	1.410	0.1035	860	125.7	1.240	0.0436	0.1652
pdvd	039252_12_d42fit	870	87	0	7	201	129.7	201	130.3	0.0	V	1983	1479	497	548	20988531	13677878	0.3483	0.3831	0.3154	-0.2153	7.848	0.0179	1.720	0.2438	484	125.7	1.240	0.2386	0.1098
pdvd	039252_12_d42fit	870	87	0	7	201	129.7	201	130.3	0.0	W	1726	1694	32	960	11108301	8548790	0.2304	0.3830	0.1987	-0.1148	16.034	0.0006	2.131	0.2377	955	125.7	1.240	0.0315	0.1989
pdvd	039252_12_d42fit	870	87	0	7	201	129.7	201	130.3	0.0	ALL	5807	4962	831	2384	45472211	32809019	0.2785	0.3779	0.2472	-0.1383	9.692	0.0084	1.881	0.1888	2299	125.7	1.240	0.1306	0.1478
pdvd	039252_12_d42fit	880	88	0	0	74	46.2	74	46.8	0.0	U	1023	715	302	24	2278984	31524	0.9862	1.1333	10.6391	+9.9622	732.639	0.0785	12.835	0.6667	18	336.1	1.298	0.0007	0.9855
pdvd	039252_12_d42fit	880	88	0	0	74	46.2	74	46.8	0.0	V	1525	1021	497	140	4036057	1553534	0.6151	0.9205	0.7971	-0.5555	2.564	0.0000	1.273	0.0315	127	336.1	1.298	0.0394	0.5757
pdvd	039252_12_d42fit	880	88	0	0	74	46.2	74	46.8	0.0	W	757	725	32	181	5224561	2958559	0.4337	0.8977	0.8209	-0.8064	3.928	0.0000	1.233	0.1020	147	336.1	1.298	0.0084	0.4253
pdvd	039252_12_d42fit	880	88	0	0	74	46.2	74	46.8	0.0	ALL	3305	2461	831	345	11539602	4543617	0.6063	0.9522	0.8809	-0.6459	54.068	0.0005	1.390	0.1062	292	336.1	1.298	0.0177	0.5886
pdvd	039252_12_d42fit	900	90	0	3	198	125.4	198	126.0	0.0	U	1873	1564	302	766	10809513	8300032	0.2322	0.4331	0.2621	-0.2185	4.675	0.0136	1.178	0.1364	645	128.5	1.517	0.0071	0.2250
pdvd	039252_12_d42fit	900	90	0	3	198	125.4	198	126.0	0.0	V	2610	2051	550	646	10126935	5460243	0.4608	0.4777	0.2448	-0.1243	2.368	0.0028	1.181	0.0595	605	128.5	1.517	0.1652	0.2956
pdvd	039252_12_d42fit	900	90	0	3	198	125.4	198	126.0	0.0	W	1677	1645	32	885	9849549	7111439	0.2780	0.4592	0.2517	-0.0816	18.814	0.0023	2.948	0.3421	874	128.5	1.517	0.0245	0.2535
pdvd	039252_12_d42fit	900	90	0	3	198	125.4	198	126.0	0.0	ALL	6160	5260	884	2297	30785997	20871714	0.3220	0.4561	0.2540	-0.1472	9.474	0.0069	1.632	0.1992	2124	128.5	1.517	0.0647	0.2573
pdvd	039252_12_d42fit	910	91	0	3	176	115.1	176	115.7	0.0	U	1852	1543	302	711	17808149	14838038	0.1668	0.5098	0.4122	-0.2522	12.324	0.1695	2.958	0.3585	371	294.2	1.912	0.0085	0.1583
pdvd	039252_12_d42fit	910	91	0	3	176	115.1	176	115.7	0.0	V	2652	2093	550	651	10698450	5755889	0.4620	0.5315	0.3220	-0.2752	5.012	0.0136	1.417	0.1922	541	294.2	1.912	0.1332	0.3287
pdvd	039252_12_d42fit	910	91	0	3	176	115.1	176	115.7	0.0	W	1674	1642	32	845	9295985	6302083	0.3221	0.4749	0.2262	-0.0802	16.701	0.0182	2.947	0.3432	740	294.2	1.912	0.0191	0.3030
pdvd	039252_12_d42fit	910	91	0	3	176	115.1	176	115.7	0.0	ALL	6178	5278	884	2207	37802584	26896010	0.2885	0.5074	0.3493	-0.2168	11.843	0.1007	2.497	0.2972	1652	294.2	1.912	0.0464	0.2421
