sample	event	krow	nkrow	run	subrun	numu_score	nue_score	cosmic_flag	cosmict_flag	event_label	n_inbeam_bundle	nu_x	nu_y	nu_z	nu_len	Enu	exc	exc_main	exc_other	n_exc	flagged	pio_flag	pio_mass	pio_vtxdis	g1	gd1	g2	gd2	pio_angle	n_part	n_mu	e_mu	n_e	e_e	n_p	n_pi	n_nu_nodes	wall_s	maxrss	exc_frac	cathode_cross	mu_cathode_cross	x_min	x_max	trk_diag	trk_npts	final_state
nuecc48	423981	0	1	18255	1	0.013294962	8.436109	1.0	0.0	nu-candidate	1	49.477623	140.54967	176.19502	124.4	2062.95068359375	101.61661529541016	95.19377136230469	6.422849655151367	5	176.22703552246094	1	178.9016571044922	0.0	13.516497611999512	178.2933349609375	654.5337524414062	0.0	145.07864379882812	18	2	48.79681396484375	8	654.5337524414062	3	5	1	None	None	0.0493	1	0	-95.0061	85.3813	331.29129524688693	744	e- 654 + pi+ 231 + proton 204 + gamma 144 + e- 144 + pi+ 107
nuecc48	433451	0	1	18255	1	-1.9065253	10.145799	1.0	0.0	nu-candidate	1	-150.4776	43.767906	211.31865	101.7	2666.42529296875	5.645909309387207	0.0	5.645909309387207	2	25.766193389892578	1	31.82333755493164	0.0	2025.2098388671875	0.0	5.479674816131592	130.38442993164062	17.592655181884766	20	0	0	14	2025.2098388671875	5	1	1	None	None	0.0021	0	0	-194.552	-80.0243	287.7873764127607	1205	e- 2025 + proton 241 + proton 152 + pi+ 50 + neutron 4 + proton 4
nuecc48	437699	0	1	18255	1	-0.94533175	7.4626465	1.0	0.0	nu-candidate	1	109.21113	-148.82285	153.94092	94.0	1425.5694580078125	81.41521453857422	0.0	81.41521453857422	5	0.0	1	6.81068754196167	0.0	1268.932861328125	0.0	4.572938442230225	255.4844970703125	9.558234214782715	5	0	0	4	1268.932861328125	1	0	1	None	None	0.0571	1	0	-77.5247	130.597	511.24559606503215	670	e- 1268 + proton 133 + e- 7
nuecc48	444187	0	1	18253	1	1.5660865	5.0433803	1.0	0.0	nu-candidate	2	39.748905	-12.141964	165.91826	170.5	1261.2078857421875	2.7913434505462646	0.0	2.7913434505462646	1	14.95630931854248	1	17.442081451416016	0.0	0.23161287605762482	78.90607452392578	356.1554870605469	0.0	148.52403259277344	5	0	0	3	356.1554870605469	2	0	1	None	None	0.0022	0	0	2.34935	127.44	228.85563715880474	468	proton 579 + e- 356 + e- 176 + e- 125 + neutron 14 + proton 14
nuecc48	447477	0	1	18255	1	0.25853688	11.491773	1.0	0.0	nu-candidate	1	118.78695	-29.47806	377.6251	60.5	1140.71044921875	2.8987011909484863	0.0	2.8987011909484863	3	5.667333602905273	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	0	0	4	847.2445068359375	2	1	1	None	None	0.0025	1	0	-201.224	148.352	590.6400007741095	498	e- 847 + proton 99 + pi+ 39
nuecc48	46363	0	1	18255	1	-0.5748338	8.631814	1.0	0.0	nu-candidate	1	-78.86004	16.897078	298.36423	110.9	1769.0838623046875	12.564189910888672	0.0	12.564189910888672	3	2.3741283416748047	1	103.1234130859375	0.0	1755.8243408203125	0.0	10.885339736938477	180.0693817138672	10.144460678100586	3	0	0	2	1755.8243408203125	1	0	1	None	None	0.0071	1	0	-109.807	200.774	591.3540436424274	881	e- 1755 + gamma 10 + e- 10
nuecc48	469665	0	1	18255	1	-1.7141583	0.3608791	1.0	0.0	nu-candidate	1	25.080578	61.68193	283.60785	31.3	842.3607177734375	0.5268945097923279	0.0	0.5268945097923279	1	3.8847460746765137	1	68.45691680908203	0.0	612.7031860351562	0.0	56.14243698120117	182.76217651367188	15.68188190460205	6	1	6.851705074310303	5	612.7031860351562	0	0	1	None	None	0.0006	0	0	-192.898	40.2496	396.561121212317	418	e- 612 + gamma 56 + e- 56 + gamma 38 + e- 38 + gamma 18
nuecc48	489330	0	1	18255	1	-1.6501081	14.291832	1.0	0.0	nu-candidate	1	-61.66487	-159.21297	102.285324	103.8	2184.037841796875	0.0	0.0	0.0	0	13.040681838989258	1	27.652889251708984	0.0	1372.56640625	0.0	3.87888240814209	19.834716796875	19.761104583740234	9	3	47.650394439697266	4	1372.56640625	2	0	1	238.418	None	0.0000	0	0	-84.1528	-40.2048	150.56177785825992	778	e- 1372 + proton 341 + proton 141 + mu- 47 + mu- 33 + gamma 11
nuecc48	52672	0	1	18259	1	-0.62284344	-10.28937	1.0	0.0	nu-candidate	1	-138.04828	63.703213	297.11246	54.6	914.260498046875	4.6925530433654785	0.0	4.6925530433654785	2	48.98052978515625	1	223.14324951171875	0.0	772.4151000976562	39.09019470214844	92.86488342285156	0.0	49.23822021484375	5	0	0	2	772.4151000976562	3	0	1	None	None	0.0051	1	0	-159.604	51.9829	356.5196987163823	518	gamma 772 + e- 772 + e- 92 + neutron 43 + proton 43 + neutron 4
nuecc48	54095	0	1	18259	1	0.014922174	12.309168	1.0	0.0	nu-candidate	1	175.4527	26.833961	186.8152	124.6	2845.5322265625	17.23360252380371	0.0	17.23360252380371	4	8.404152870178223	1	141.69223022460938	0.0	26.07078742980957	71.9927978515625	2514.98486328125	0.0	17.43004608154297	9	0	0	5	2514.98486328125	4	0	1	None	None	0.0061	0	0	-2.8975	201.326	330.2618624324486	1183	e- 2514 + proton 281 + gamma 26 + e- 26 + gamma 5 + e- 5
nuecc48	69314	0	1	18255	1	3.9602425	-15.0	1.0	0.0	nu-candidate	1	-111.42242	-18.186527	164.41786	171.1	1496.91455078125	51.24717330932617	49.334877014160156	1.912295937538147	2	20.171714782714844	1	14.152585983276367	35.59930419921875	71.14677429199219	0.0	3.137058973312378	44.08041000366211	47.250732421875	37	1	362.1710205078125	31	71.14677429199219	2	1	1	None	None	0.0342	0	0	-195.129	-42.9811	272.35153090375684	796	mu- 362 + proton 252 + proton 227 + pi+ 128 + e- 71 + e- 62
nuecc48	74544	0	1	18259	1	-0.16438544	10.753029	1.0	0.0	nu-candidate	1	136.21492	-170.38486	406.30713	102.7	2099.89892578125	1.7198659181594849	0.0	1.7198659181594849	1	1.660204529762268	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	0	0	2	1968.2283935546875	1	0	1	None	None	0.0008	0	0	-8.40472	187.354	524.0745308694542	719	e- 1968 + proton 121
nuecc48	81597	0	1	18313	1	-0.56209165	15.051499	1.0	0.0	nu-candidate	1	-179.5804	39.937534	358.2891	86.6	1510.79736328125	1.4406551122665405	0.0	1.4406551122665405	1	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0	0	1	1362.8651123046875	1	0	1	None	None	0.0010	0	0	-201.864	201.413	485.20275266850047	680	e- 1362 + proton 139
nuecc48	90055	0	1	18255	1	-1.1415854	8.910234	1.0	0.0	nu-candidate	1	129.07925	24.503653	201.98076	91.6	2562.70947265625	0.0	0.0	0.0	0	161.3695068359375	1	5.787848949432373	19.94501304626465	49.1263427734375	129.2748260498047	28.181243896484375	134.53109741210938	8.921570777893066	11	1	98.56442260742188	5	2033.1483154296875	5	0	1	None	None	0.0000	0	0	0.505982	160.106	282.89533300957856	1137	e- 2033 + proton 172 + neutron 98 + mu- 98 + neutron 84 + proton 84
mcp1k	166738	0	1	18259	1	3.9011607	-15.0	1.0	0.0	nu-candidate	1	25.600359	45.196896	177.50093	218.0	1505.3109130859375	10.817575454711914	0.0	10.817575454711914	8	359.932861328125	1	33.13901138305664	0.0	242.30226135253906	45.72744369506836	1.6003168821334839	11.954476356506348	114.58692169189453	21	2	403.6219482421875	15	76.7093276977539	4	0	1	None	None	0.0072	1	1	-66.9953	94.8016	393.1399998926718	726	mu- 403 + proton 401 + neutron 339 + proton 339 + neutron 116 + mu- 116
mcp1k	166804	0	1	18259	1	-1.2655905	-15.0	1.0	1.0	nu-candidate	1	56.454346	90.11893	499.1119	28.3	205.74046325683594	0.7059829831123352	0.0	0.7059829831123352	1	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	89.85951232910156	1	10.222576141357422	0	0	1	None	None	0.0034	0	0	-119.861	62.9672	333.1463544633799	57	mu- 89 + e- 10
mcp1k	166870	0	1	18259	1	-0.5403952	-15.0	1.0	0.0	nu-candidate	1	-141.42921	143.77858	137.13165	31.9	671.2642822265625	36.15557098388672	36.15557098388672	0.0	2	23.091632843017578	1	317.01666259765625	0.0	168.7439727783203	10.860480308532715	159.3854217529297	0.0	154.13751220703125	14	1	45.916259765625	8	168.7439727783203	4	1	1	None	None	0.0539	0	0	-188.599	-109.164	158.06040762632492	345	gamma 168 + e- 168 + proton 134 + pi0 123 + pi+ 91 + neutron 45
mcp1k	167112	0	1	18259	1	3.560645	-15.0	1.0	0.0	nu-candidate	1	-110.78104	172.42877	224.46046	57.0	638.9921264648438	0.0	0.0	0.0	0	4.82393741607666	1	33.05780029296875	0.0	34.45906066894531	260.44036865234375	31.809022903442383	57.58601760864258	59.900634765625	8	1	150.9775848388672	5	34.45906066894531	1	1	1	None	None	0.0000	1	0	-142.157	95.1799	399.90122065281327	169	mu- 150 + proton 123 + pi+ 39 + gamma 34 + e- 34 + gamma 31
mcp1k	167684	0	1	18259	1	-1.5693709	-15.0	1.0	0.0	nu-candidate	1	4.286679	-181.3422	253.69286	14.6	157.91641235351562	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	10.569342613220215	1	41.68870162963867	0	0	1	None	None	0.0000	0	0	4.28668	11.1945	10.940174457128192	31	e- 41 + mu- 10
mcp1k	168432	0	1	18259	1	2.039336	-15.0	1.0	0.0	nu-candidate	1	-96.77847	-189.7287	449.81305	84.7	764.96044921875	3.3790383338928223	0.0	3.3790383338928223	1	7.053544521331787	1	54.78213119506836	0.0	246.77598571777344	25.104549407958984	118.59065246582031	3.5413694381713867	18.427152633666992	7	1	222.7995147705078	5	246.77598571777344	1	0	1	None	None	0.0044	0	0	-114.114	-84.4631	137.57166855519344	362	gamma 246 + e- 246 + mu- 222 + gamma 118 + e- 118 + e- 44
mcp1k	168526	0	1	18259	1	3.7231152	-15.0	1.0	0.0	nu-candidate	1	-155.86232	-98.8486	38.55051	373.1	2409.619384765625	265.12860107421875	254.75048828125	10.378091812133789	8	34.207706451416016	1	10.8173189163208	20.637052536010742	112.38961029052734	0.0	2.260205030441284	378.18310546875	35.65414810180664	31	2	780.32275390625	24	58.39433288574219	1	4	1	None	None	0.1100	1	0	-196.796	141.846	636.7436134240551	1339	mu- 780 + pi+ 491 + pi+ 156 + proton 127 + proton 120 + pi+ 85
mcp1k	168614	0	1	18259	1	2.364878	-15.0	1.0	0.0	nu-candidate	1	108.273094	70.72851	232.55212	174.2	548.610107421875	0.0	0.0	0.0	0	1.1279332637786865	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	441.82379150390625	1	1.1279332637786865	0	0	1	None	None	0.0000	0	0	101.485	108.276	178.13515925344439	338	mu- 441
mcp1k	168658	0	1	18259	1	1.9718239	-15.0	1.0	1.0	nu-candidate	1	168.21196	-177.3406	256.9726	90.3	349.64990234375	0.0	0.0	0.0	0	6.097938537597656	1	2.3428497314453125	0.0	2.1402158737182617	77.8405532836914	5.272199630737305	129.7362823486328	40.81935501098633	6	1	232.6213836669922	5	5.272199630737305	0	0	1	None	None	0.0000	0	0	101.445	168.212	149.9666335983108	176	mu- 232 + gamma 5 + e- 5
mcp1k	169356	0	1	18259	1	0.9956202	-15.0	1.0	0.0	nu-candidate	1	140.71129	152.30481	178.0431	123.3	1089.01904296875	13.38819408416748	13.38819408416748	0.0	2	136.16268920898438	1	134.34254455566406	0.0	84.34962463378906	33.67512893676758	95.46112060546875	19.694660186767578	96.9322280883789	17	0	0	13	95.46112060546875	2	2	1	None	None	0.0123	0	0	68.334	201.353	212.02336083497974	482	pi+ 298 + pi+ 180 + pi0 134 + gamma 95 + e- 95 + gamma 84
mcp1k	169488	0	1	18259	1	-1.6809965	-15.0	1.0	0.0	nu-candidate	1	95.29633	160.29924	416.40442	3.7	97.97219848632812	9.369790077209473	0.0	9.369790077209473	5	8.909667015075684	1	0.7449774146080017	0.0	0.9850534796714783	36.2049674987793	0.766789436340332	34.38424301147461	50.75661087036133	7	0	0	6	3.101879835128784	1	0	1	None	None	0.0956	0	0	-125.406	200.928	595.8670126848775	53	proton 79
mcp1k	169598	0	1	18259	1	-1.4645265	-15.0	1.0	1.0	nu-candidate	2	158.15569	198.81238	185.51633	88.0	447.0075378417969	3.5651168823242188	0.0	3.5651168823242188	1	1.8647243976593018	1	1.4191557168960571	0.0	1.2006030082702637	10.578923225402832	0.6641214489936829	3.124894380569458	105.24465942382812	4	1	215.8784637451172	2	1.2006030082702637	1	0	1	None	None	0.0080	0	0	86.7913	201.029	463.8803560049617	174	mu- 215 + proton 115
mcp1k	169620	0	1	18259	1	3.6606324	-15.0	1.0	0.0	nu-candidate	1	50.50413	157.24033	32.089	201.4	1091.91015625	0.6353647708892822	0.0	0.6353647708892822	1	5.7615838050842285	1	5.254624843597412	0.0	1.554773211479187	75.34016418457031	4.925390243530273	4.644351482391357	143.3975830078125	9	1	427.9325256347656	6	4.925390243530273	2	0	1	None	None	0.0006	1	1	-73.8247	142.164	269.2437967633403	481	mu- 427 + proton 318 + proton 212
mcp1k	169626	0	1	18259	1	-2.6443033	-10.066102	0.0	1.0	nu-candidate	1	3.7481275	208.54428	414.67508	41.6	638.1941528320312	142.16903686523438	0.0	142.16903686523438	3	11.373476028442383	2	138.85659790039062	59.55544662475586	102.73680114746094	59.55544662475586	511.50384521484375	104.57748413085938	36.71628189086914	6	0	0	6	511.50384521484375	0	0	1	None	None	0.2228	1	0	-37.7817	201.383	556.6153539062501	458	gamma 511 + e- 511 + pi0 138 + gamma 102 + e- 102 + gamma 12
mcp1k	169758	0	1	18259	1	-1.9416895	-15.0	1.0	0.0	cosmic-tagged	1	0.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	None	None	nan	0	0					
mcp1k	169774	0	1	18259	1	-1.9926234	-15.0	1.0	1.0	nu-candidate	1	-78.25553	-198.65558	191.61137	14.1	61.6060676574707	0.0	0.0	0.0	0	1.6199499368667603	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	1.6199499368667603	1	59.98611831665039	0	0	1	None	None	0.0000	0	0	-96.2523	-37.6815	89.78521752293081	65	e- 59 + neutron 1 + mu- 1
mcp1k	169824	0	1	18259	1	6.187283	-15.0	1.0	0.0	nu-candidate	1	57.349625	-142.64091	113.835976	325.2	1062.6640625	242.6043243408203	242.6043243408203	0.0	3	4.897324562072754	1	0.5410701632499695	168.65647888183594	1.7340807914733887	76.2801742553711	0.2331782877445221	52.94956970214844	50.35784912109375	6	1	434.6037292480469	4	2.408143997192383	0	1	1	None	None	0.2283	1	1	-108.949	117.481	310.965384858508	645	mu- 434 + pi+ 377 + proton 198 + pi+ 39 + proton 4
mcp1k	169846	0	1	18259	1	-3.1038802	-15.0	1.0	0.0	nu-candidate	1	-77.77229	-44.43074	226.77411	2.4	31.784778594970703	0.0	0.0	0.0	0	18.788894653320312	1	7.65692663192749	0.0	7.628416061401367	21.266399383544922	2.2189435958862305	18.339601516723633	137.0377197265625	9	0	0	8	7.628416061401367	1	0	1	None	None	0.0000	0	0	-93.985	-68.7069	66.12526278828689	37	gamma 7 + e- 7 + proton 4
mcp1k	169890	0	1	18259	1	4.489762	-15.0	1.0	0.0	nu-candidate	1	-60.247963	-89.495735	352.19962	149.1	477.65142822265625	0.0	0.0	0.0	0	1.4997085332870483	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	370.4933776855469	1	1.4997085332870483	0	0	1	None	None	0.0000	0	0	-74.2958	-36.5037	155.8345286740073	276	mu- 370
mcp1k	170792	0	1	18259	1	1.5955215	-15.0	1.0	0.0	nu-candidate	1	-141.93228	177.6531	113.67499	56.2	574.534423828125	0.8314833045005798	0.0	0.8314833045005798	1	2.6142947673797607	1	0.08398120105266571	0.0	0.3527276813983917	51.788516998291016	2.2615671157836914	26.903133392333984	5.389398574829102	6	1	83.5241928100586	3	2.2615671157836914	2	0	1	None	None	0.0014	0	0	-158.037	36.1744	274.7627388132714	144	proton 260 + proton 103 + mu- 83
mcp1k	170808	0	1	18259	1	2.1876514	-15.0	1.0	1.0	nu-candidate	1	177.36972	45.243305	386.71686	57.8	720.364501953125	2.2323386669158936	0.0	2.2323386669158936	1	17.497777938842773	1	31.393354415893555	0.0	3.5658226013183594	73.45541381835938	288.0822448730469	18.525476455688477	58.647586822509766	8	1	116.70840454101562	3	288.0822448730469	4	0	1	188.752	None	0.0031	1	0	-25.7449	201.44	335.2637229037016	274	gamma 288 + e- 288 + proton 183 + mu- 116 + neutron 12 + proton 12
mcp1k	170814	0	1	18259	1	0.4181066	-15.0	1.0	1.0	nu-candidate	1	15.461126	-59.735847	202.74603	52.6	335.9912109375	0.0	0.0	0.0	0	1.9927905797958374	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	150.51280212402344	1	77.82723236083984	1	0	1	None	None	0.0000	0	0	15.4611	59.4685	59.16286200616058	126	mu- 150 + e- 77
mcp1k	170880	0	1	18259	1	-2.4729733	-15.0	1.0	0.0	nu-candidate	1	-128.27492	-66.453766	475.72388	18.2	186.79339599609375	8.556811332702637	0.0	8.556811332702637	6	1.6766290664672852	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	0	0	2	11.3806791305542	2	0	1	None	None	0.0458	1	0	-181.185	165.254	620.0747293775263	83	proton 144 + proton 12 + gamma 11 + e- 11
mcp1k	170924	0	1	18259	1	2.2257552	-15.0	1.0	0.0	nu-candidate	1	70.18399	-182.7173	73.49581	35.8	358.7561950683594	1.62592613697052	0.0	1.62592613697052	1	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	69.98915100097656	0	0	1	0	1	None	None	0.0045	0	0	65.2742	199.156	500.70426110357795	73	proton 174 + mu- 69
mcp1k	171358	0	1	18259	1	0.16624634	-15.0	1.0	0.0	nu-candidate	1	166.61714	-11.199499	269.67953	31.2	413.869384765625	8.460480690002441	3.0966334342956543	5.363847255706787	4	14.8644380569458	1	0.6037043333053589	0.0	2.3867366313934326	5.611326217651367	5.325738906860352	35.075706481933594	9.713481903076172	10	2	67.002685546875	6	5.325738906860352	2	0	1	None	None	0.0204	1	0	-201.349	170.772	589.4337466170392	112	proton 112 + proton 85 + mu- 67 + mu- 6 + gamma 5 + e- 5
mcp1k	171600	0	1	18259	1	4.6363935	-15.0	1.0	0.0	nu-candidate	1	171.67323	-105.33453	16.592781	341.8	934.239013671875	6.73388147354126	0.0	6.73388147354126	3	8.832680702209473	1	2.979616641998291	0.0	2.9956564903259277	13.40662956237793	1.6729308366775513	11.887166976928711	83.44075775146484	9	1	818.3386840820312	8	2.9956564903259277	0	0	1	None	None	0.0072	1	0	-40.7363	198.543	634.371457768754	648	mu- 818
mcp1k	171892	0	1	18259	1	-1.2725792	-15.0	1.0	0.0	nu-candidate	1	-7.552545	62.677097	396.22	1.9	106.87286376953125	0.4258745610713959	0.0	0.4258745610713959	1	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1.2144917249679565	0	0	0	0	1	None	None	0.0040	0	0	-197.926	-7.17379	250.84915216937466	8	mu- 1
mcp1k	172090	0	1	18259	1	-2.098174	-15.0	1.0	1.0	nu-candidate	1	36.004982	198.49672	276.41394	286.1	823.2442626953125	1.7006045579910278	0.0	1.7006045579910278	1	2.585662603378296	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	699.4976806640625	1	15.502577781677246	1	0	1	None	None	0.0021	0	0	-80.7688	43.8944	431.76356182433926	529	mu- 699 + e- 15
mcp1k	172266	0	1	18259	1	1.8537782	-15.0	1.0	0.0	nu-candidate	1	-27.983868	131.86115	68.461586	117.1	728.4539794921875	24.21649932861328	0.0	24.21649932861328	8	3.8355305194854736	1	91.69869232177734	0.0	27.838468551635742	0.0	126.07402038574219	119.70733642578125	101.41495513916016	8	2	280.5776672363281	4	126.07402038574219	2	0	1	None	None	0.0332	1	0	-201.423	188.345	706.2224827021652	393	mu- 280 + proton 129 + gamma 126 + e- 126 + proton 36 + e- 27
mcp1k	172656	0	1	18259	1	1.8752669	-15.0	1.0	0.0	nu-candidate	1	78.01052	194.4958	79.84945	257.9	906.4715576171875	4.480611324310303	2.0699613094329834	2.4106497764587402	4	129.3849334716797	1	32.32535934448242	0.0	2.241860866546631	44.901710510253906	116.57182312011719	2.188966751098633	150.86697387695312	12	1	596.1390380859375	10	47.92245101928711	1	0	1	None	None	0.0049	1	1	-103.929	105.147	290.87296273507445	534	mu- 596 + proton 119 + e- 47 + e- 17 + pi+ 2
mcp1k	172788	0	1	18259	1	1.5871594	-15.0	1.0	0.0	nu-candidate	2	175.5376	13.793585	418.58624	285.3	810.995361328125	214.77581787109375	213.62896728515625	1.1468499898910522	4	0.9397765398025513	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	326.7187805175781	2	8.232672691345215	0	0	1	None	None	0.2648	0	0	157.642	201.153	548.1586785562998	562	mu- 326 + mu- 263 + mu- 183 + e- 24 + e- 8 + e- 5
mcp1k	172794	0	1	18259	1	2.5618074	-15.0	1.0	0.0	nu-candidate	1	21.461622	147.95819	178.70808	220.6	1030.755859375	0.0	0.0	0.0	0	1.4964354038238525	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	687.7628173828125	1	1.4964354038238525	1	0	1	None	None	0.0000	1	1	-82.1389	31.625	318.869598593563	563	mu- 687 + proton 227
mcp1k	172832	0	1	18259	1	4.5056257	-15.0	1.0	0.0	nu-candidate	1	-61.719044	-67.00416	130.82191	137.1	656.2247314453125	2.416884183883667	0.0	2.416884183883667	2	27.953462600708008	1	7.306128025054932	0.0	5.313390731811523	20.86980628967285	3.301363945007324	74.39339447021484	121.43467712402344	15	1	305.90234375	12	5.313390731811523	1	1	1	None	None	0.0037	1	0	-193.123	162.377	508.24832904446424	309	mu- 305 + pi+ 68 + neutron 13 + proton 13 + gamma 5 + e- 5
mcp1k	172942	0	1	18259	1	1.2269895	-2.767284	1.0	0.0	nu-candidate	1	-143.33275	137.95369	272.84317	57.6	626.8908081054688	0.0	0.0	0.0	0	3.2240428924560547	1	97.82579803466797	0.0	357.76800537109375	0.0	92.32418060302734	80.48306274414062	25.295305252075195	4	1	67.91621398925781	2	357.76800537109375	1	0	1	None	None	0.0000	0	0	-190.003	-91.3689	189.9426156226401	232	e- 357 + gamma 92 + e- 92 + mu- 67 + neutron 3 + proton 3
mcp1k	173058	0	1	18259	1	-1.9667331	-15.0	1.0	0.0	nu-candidate	1	-38.591465	-4.468061	66.39446	7.0	113.32313537597656	20.147249221801758	0.0	20.147249221801758	8	22.920093536376953	1	2.0623254776000977	0.0	2.1077353954315186	57.92331314086914	3.639493703842163	43.01005554199219	43.71566390991211	14	0	0	12	3.639493703842163	2	0	1	None	None	0.1778	1	0	-122.901	110.359	336.2507786002281	101	proton 78 + neutron 4 + proton 4 + gamma 3 + e- 3
mcp1k	173146	0	1	18259	1	3.7052538	-15.0	1.0	0.0	nu-candidate	1	-128.0178	-75.04068	242.58228	154.2	830.2503662109375	3.385291576385498	0.0	3.385291576385498	3	14.753222465515137	1	5.357946395874023	0.0	1.6749650239944458	48.22456741333008	5.8475213050842285	7.344789505004883	117.74331665039062	12	1	335.03857421875	9	5.8475213050842285	1	1	1	None	None	0.0041	0	0	-201.413	135.568	545.4091239629201	343	mu- 335 + proton 211 + pi+ 13 + gamma 5 + e- 5
mcp1k	173234	0	1	18259	1	2.8321729	-15.0	1.0	0.0	nu-candidate	1	-76.1081	59.112446	337.40842	233.1	698.3521118164062	3.1087024211883545	0.0	3.1087024211883545	3	4.2331318855285645	1	8.795207977294922	0.0	2.0668962001800537	55.899742126464844	17.052104949951172	199.643798828125	95.58956146240234	6	1	545.5144653320312	5	25.89397621154785	0	0	1	None	None	0.0045	1	1	-192.167	108.474	561.8790412846879	443	mu- 545 + e- 25 + gamma 17 + e- 17
mcp1k	173498	0	1	18259	1	2.7225382	-15.0	1.0	0.0	nu-candidate	1	-175.30519	142.02832	340.15384	171.7	760.1976928710938	68.39019775390625	50.52867889404297	17.861520767211914	5	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	405.7003173828125	0	0	0	1	1	None	None	0.0900	0	0	-200.221	-103.72	196.1514627781297	390	mu- 405 + pi+ 109 + mu- 50
mcp1k	174114	0	1	18259	1	0.3664248	-15.0	1.0	0.0	nu-candidate	1	175.54881	-144.49417	325.96133	54.2	411.5451354980469	3.153733015060425	0.0	3.153733015060425	1	7.760367393493652	1	0.8695157170295715	0.0	1.143778681755066	52.48896026611328	1.4645322561264038	43.100303649902344	39.25614929199219	11	1	116.15462493896484	9	1.4645322561264038	1	0	1	None	None	0.0077	0	0	-75.8294	194.305	484.1879797814894	141	proton 173 + mu- 116
mcp1k	174224	0	1	18259	1	4.6401515	-15.0	1.0	0.0	nu-candidate	1	-101.495995	-2.7328358	189.0985	325.1	1042.5872802734375	58.52361297607422	0.0	58.52361297607422	6	6.130035877227783	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	790.4324340820312	4	13.89306926727295	1	0	1	None	None	0.0561	1	0	-164.773	150.526	580.8891526496255	654	mu- 790 + proton 117 + e- 13
