run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu
718	81	6	0	0	1000007	47	13	not_in_act	8	0	0	3.1	0	0	22.77	3.49	29.22	0	95.3	-1.8758	-15.0000	8	0	0	1	0	0	2	1	nue	RES	NC	3198.3	207.1	0.827	363.65	95.3
718	81	10	0	0	3	53	5	not_in_act	1	0	0	48.0	0	0	-130.04	-182.08	70.52	0	761.2	0.7949	-15.0000	8	0	0	1	0	0	3	2	numu	RES	CC	1022.8	619.4	1.578	0.88	761.2
718	81	10	1	1	1000007	9	9	same	1	0	1	42.7	0	0	159.22	-7.85	344.20	0	493.4	1.3626	-15.0000	4	0	1	0	0	0	3	1	numu	MEC	CC	530.7	368.8	0.433	0.23	761.2
718	81	25	0	0	4	2	2	same	1	0	1	77.7	0	0	-108.59	63.19	384.31	0	703.5	0.4765	-15.0000	8	0	0	1	0	0	2	1	numu	DIS	NC	752.0	610.4	0.907	35.47	703.5
718	81	27	0	0	1000001	11	11	same	1	0	0	174.6	0	0	156.79	-98.67	341.88	0	758.7	4.6574	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	944.9	645.3	1.017	0.16	758.7
718	81	43	0	0	10	8	8	same	2	0	0	79.3	0	0	-171.82	-182.00	184.41	0	722.5	1.9793	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	880.8	650.4	1.279	0.33	722.5
718	81	48	0	0	0	4	4	same	1	0	0	108.8	0	0	-162.80	-7.97	400.11	0	481.7	1.1210	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1130.8	432.4	0.758	16.07	481.7
718	83	5	0	0	1000002	19	19	same	1	0	0	147.5	0	0	166.06	181.98	149.17	0	684.9	1.7816	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	672.9	566.7	0.52	1.92	684.9
718	83	19	0	0	7	8	8	same	1	0	1	96.9	0	0	-63.25	99.14	72.84	0	575.1	2.2305	-15.0000	6	1	1	0	0	1	2	1	numu	MEC	CC	563.0	424.4	0.631	1.23	575.1
718	83	37	0	0	6	47	12	not_in_act	8	0	0	29.6	0	0	-6.33	-144.91	70.44	0	585.2	-0.0474	2.3967	8	0	0	1	0	0	1	1	numu	RES	NC	1150.2	645.2	1.368	1.51	585.2
718	83	43	0	0	2	14	14	same	1	0	1	236.1	0	0	-82.46	-39.98	188.05	0	1142.6	4.7668	-15.0000	4	0	1	0	0	0	3	3	numu	RES	CC	1127.2	899.6	1.109	0.62	1142.6
718	83	44	0	0	1000002	14	14	same	1	0	1	17.8	0	0	159.43	71.09	325.45	0	361.0	-1.0572	-15.0000	8	0	0	1	0	0	1	1	numu	DIS	NC	1371.2	487.1	0.81	1.89	361.0
718	83	47	0	0	10	20	20	same	3	0	0	261.8	0	0	-83.48	104.82	324.44	0	1051.0	4.7571	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1248.4	808.8	1.435	0.43	1051.0
718	83	50	0	0	10	1	1	same	1	0	0	79.4	0	0	-98.90	99.98	443.76	0	314.5	1.9416	-15.0000	4	0	1	0	0	0	1	1	numu	DIS	CC	1679.8	21.2	0.928	170.67	314.5
718	85	13	0	0	1000001	18	18	same	11	0	0	236.6	0	0	128.49	-102.23	279.02	0	730.3	1.0610	-12.6837	4	0	1	0	0	0	2	1	numu	DIS	CC	4673.8	1813.0	1.583	8.99	730.3
718	85	16	0	0	4	4	4	same	1	0	0	73.7	0	0	-73.14	158.81	114.05	0	727.3	1.5824	-15.0000	6	1	1	0	0	1	1	1	numu	RES	CC	3505.7	620.9	0.385	87.90	727.3
718	85	20	0	0	1000013	32	32	same	3	1	1	15.5	1	1	111.61	125.89	437.85	0	146.6	-3.1510	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	391.6	126.8	0.357	0.42	146.6
718	85	38	0	0	4	8	8	same	1	0	0	170.9	0	0	-29.39	85.76	14.02	0	787.7	2.8371	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	1069.1	523.4	0.877	4.24	787.7
718	85	41	0	0	10	10	10	same	1	0	1	17.7	0	0	-54.94	-171.55	79.54	0	305.7	-1.2002	-15.0000	8	0	0	1	0	0	3	1	numu	RES	CC	1003.2	220.6	1.242	442.90	305.7
718	85	43	0	0	4	23	23	same	14	0	0	228.8	0	0	-32.93	-0.59	389.42	0	1224.8	4.0012	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1324.6	1196.8	0.433	0.61	1224.8
718	85	48	0	0	2	22	22	same	8	0	1	120.8	0	0	-44.82	-50.47	258.42	0	1387.5	2.7580	3.9829	4	0	1	0	0	0	3	1	numu	DIS	CC	1502.3	1405.4	0.109	3.04	1387.5
718	86	22	0	0	1000004	4	4	same	1	0	1	352.9	0	0	19.48	-19.57	5.29	0	986.0	3.3530	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1744.6	872.8	1.542	401.27	986.0
718	86	35	0	0	1000006	12	12	same	2	0	0	6.6	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	0.0
718	87	2	0	0	1000005	6	6	same	1	0	1	40.9	0	0	104.71	11.19	121.71	0	237.9	0.2115	-15.0000	4	0	1	0	0	0	3	3	numu	QE	CC	267.8	157.1	0.232	0.70	237.9
718	87	12	0	0	5	4	4	same	1	0	1	73.8	0	0	-22.58	-66.11	69.25	0	350.6	-1.3445	-15.0000	6	1	1	0	0	1	1	1	numu	RES	NC	1503.1	449.9	0.59	1.73	350.6
718	87	19	0	0	1	3	3	same	1	0	1	42.5	0	0	-100.07	122.69	309.35	0	862.9	-0.8013	-9.2722	8	0	0	1	0	0	1	1	numu	DIS	CC	1310.8	1116.6	1.451	1.75	862.9
718	87	21	0	0	1000002	12	12	same	2	0	1	20.7	0	0	159.53	-151.25	392.41	0	453.3	-0.6435	-15.0000	8	0	0	1	0	0	2	1	numu	MEC	CC	4401.7	363.2	0.665	68.83	453.3
718	87	28	0	0	1000001	54	11	not_in_act	2	0	0	120.2	0	0	125.29	28.82	186.78	0	488.0	-0.4330	-15.0000	8	0	0	1	0	0	2	1	numu	QE	CC	628.2	386.9	1.222	1.25	488.0
718	87	32	0	0	3	16	16	same	9	0	1	45.0	0	0	-26.94	-43.41	79.62	0	617.3	1.9770	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	844.5	707.6	0.555	1.12	617.3
718	87	33	0	0	1000003	11	11	same	1	0	1	32.3	0	0	148.26	190.99	166.14	0	238.3	-3.3269	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	2492.2	313.4	0.692	0.69	238.3
718	87	44	0	0	1	18	18	same	6	0	0	272.9	0	0	-115.03	42.17	206.44	0	1251.2	4.9930	-13.5699	4	0	1	0	0	0	1	1	numu	RES	CC	1690.3	1212.4	0.294	2.78	1251.2
718	87	45	0	0	6	31	28	in_act_not_selected	4	0	1	247.8	0	0	37.33	-118.36	214.26	0	689.2	-0.2319	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	1683.0	1363.1	0.894	174.00	689.2
718	87	48	0	0	1000006	29	29	same	1	0	1	28.3	0	0	78.72	-119.39	385.22	0	506.3	-0.2945	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	645.1	498.8	1.172	3.60	506.3
718	87	49	0	0	3	6	6	same	1	0	1	182.2	0	0	-113.06	18.46	47.95	0	1065.0	3.7569	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1188.1	907.0	1.559	1.59	1065.0
718	88	6	0	0	0	2	2	same	1	0	1	3.2	0	0	-129.41	85.12	34.06	0	84.3	-1.8130	-15.0000	8	0	0	1	0	0	2	1	numu	RES	CC	1088.8	139.2	1.291	63.65	84.3
718	88	10	0	0	1	25	25	same	22	0	0	159.9	0	0	-61.65	122.86	100.98	0	958.8	4.3544	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1335.1	717.5	0.992	0.59	958.8
718	88	20	0	0	3	8	8	same	5	0	1	47.6	0	0	-39.62	-47.30	321.33	0	344.5	-0.9448	-15.0000	8	0	0	1	0	0	1	1	numu	DIS	NC	1632.7	476.7	0.146	6.06	344.5
718	88	21	0	0	0	7	7	same	2	0	0	233.4	0	0	-177.17	-77.84	93.23	0	776.0	4.1575	-15.0000	4	0	1	0	0	0	2	1	numu	MEC	CC	996.3	679.5	1.126	0.74	776.0
718	88	27	0	0	1000005	18	18	same	1	0	1	100.6	0	0	149.20	-113.18	201.72	0	554.2	3.3280	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	874.9	567.5	0.43	0.13	554.2
718	88	39	0	0	3	44	7	not_in_act	2	0	0	16.4	0	0	-178.96	165.12	21.51	0	423.4	-1.5560	-15.0000	6	1	1	0	0	1	1	1	nue	DIS	CC	1008.0	262.0	0.118	30.30	423.4
718	88	43	0	0	8	4	4	same	1	0	1	3.1	0	0	-100.35	121.67	300.21	0	20.4	-0.8990	-15.0000	8	0	0	1	0	0	4	2	numu	RES	NC	1077.1	75.3	0.167	295.60	20.4
718	88	45	0	0	5	2	2	same	1	0	1	47.4	0	0	-150.77	-162.40	107.46	0	469.7	2.8942	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	871.8	473.9	0.916	0.69	469.7
718	88	48	0	0	1000007	8	8	same	1	0	0	20.1	0	0	109.40	197.25	454.24	0	408.5	0.4508	-15.0000	4	0	1	0	0	0	1	1	numu	DIS	NC	2073.3	346.1	0.434	2.72	408.5
718	89	14	0	0	5	1	1	same	1	0	1	94.6	0	0	-126.67	-15.50	35.25	0	690.5	3.4198	-11.9663	4	0	1	0	0	0	2	1	numu	RES	CC	946.8	768.7	0.573	0.26	690.5
718	89	14	1	1	1000013	11	11	same	1	0	0	62.3	0	0	74.33	-179.19	373.20	0	479.2	2.3617	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	763.9	277.3	0.791	18.34	690.5
718	90	3	0	0	1000007	7	7	same	1	0	0	86.9	0	0	66.27	23.84	420.46	0	435.4	4.0465	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	988.8	291.4	0.831	1.11	435.4
718	90	4	0	0	1000009	17	17	same	1	0	1	1.7	0	0	168.42	-101.15	62.51	0	11.3	-3.3066	-15.0000	8	0	0	1	0	0	2	1	numu	QE	CC	550.6	0.0	1.556	369.04	11.3
718	90	14	0	0	4	1	1	same	1	0	0	38.0	0	0	-19.91	-184.58	73.51	0	332.4	3.7330	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	829.1	179.0	0.119	2.51	332.4
718	90	23	0	0	1000010	13	13	same	2	0	0	113.0	0	0	0.89	75.61	385.24	0	413.0	2.8911	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	844.6	288.5	0.999	0.91	413.0
718	90	29	0	0	1	17	17	same	3	0	0	145.2	1	1	-117.45	20.67	311.42	0	752.5	3.2573	-15.0000	4	0	1	0	0	0	2	2	numu	DIS	CC	1507.4	1075.4	1.509	0.26	752.5
718	90	40	0	0	5	2	2	same	1	0	1	35.5	0	0	-112.94	-32.90	467.26	0	267.3	-1.2208	-7.3786	8	0	0	1	0	0	2	1	numu	RES	NC	704.9	268.8	1.592	42.31	267.3
718	91	3	0	0	1000006	17	17	same	4	0	1	1.6	0	0	20.34	19.19	388.68	0	12.0	-3.3713	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	630.6	136.0	1.225	87.11	12.0
718	91	5	0	0	10	3	3	same	1	0	1	1.6	0	0	-139.87	128.89	362.26	0	107.4	-2.5596	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	911.7	16.1	1.436	93.67	107.4
718	91	20	0	0	1000001	4	4	same	2	0	0	69.9	0	0	163.90	64.09	428.66	0	413.3	3.9791	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	833.7	266.5	1.529	0.14	413.3
718	91	22	0	0	1000003	21	21	same	10	0	1	52.2	0	0	88.46	-80.18	107.60	0	357.3	-0.8518	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1720.7	531.0	0.539	1.78	357.3
718	91	32	0	0	1000005	10	10	same	1	0	0	67.1	0	0	137.77	-21.40	452.86	0	515.8	2.9817	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1182.9	322.4	1.286	0.47	515.8
718	91	35	0	0	1000005	13	13	same	2	0	0	437.9	0	0	13.27	56.54	83.68	0	1168.3	4.4443	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1575.5	972.0	0.271	1.66	1168.3
718	91	39	0	0	1000006	10	10	same	1	0	0	82.2	0	0	100.36	56.94	463.26	0	458.4	1.2488	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	650.2	314.3	0.947	0.96	458.4
718	92	27	0	0	4	67	5	not_in_act	1	0	1	37.0	0	0	-169.32	-121.33	400.77	0	720.2	-0.2061	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1777.3	490.2	0.943	20.79	720.2
718	92	32	0	0	1000003	18	18	same	1	0	1	266.8	0	0	-17.18	-22.20	362.15	0	946.0	6.0598	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1022.1	802.2	1.378	0.42	946.0
718	92	38	0	0	4	11	11	same	1	0	1	155.7	0	0	-35.03	17.58	412.59	0	709.7	3.8239	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	697.5	609.3	0.984	0.65	709.7
718	92	40	0	0	4	7	7	same	1	0	1	115.7	0	0	-133.87	173.47	100.37	0	611.8	3.0307	-15.0000	4	0	1	0	0	0	4	3	numu	QE	CC	578.6	481.8	0.311	0.44	611.8
718	92	44	0	0	1000003	11	11	same	1	0	1	57.3	0	0	146.21	-62.53	40.05	0	470.2	2.4315	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	529.2	370.7	0.343	0.50	470.2
718	93	4	0	0	1	3	3	same	2	0	0	341.6	0	0	-69.81	-66.05	45.47	0	1089.6	6.2005	-15.0000	4	0	1	0	0	0	3	3	numu	MEC	CC	1417.8	957.8	0.952	1.22	1089.6
718	93	5	0	0	4	14	14	same	8	0	1	27.0	0	0	-33.17	118.42	407.68	0	566.8	0.8906	-12.2589	8	0	0	1	0	0	1	1	numu	RES	NC	1158.9	626.4	0.393	49.37	566.8
718	93	16	0	0	1000005	34	16	not_in_act	2	0	1	159.6	1	1	-8.27	147.43	412.78	0	542.4	0.6476	-15.0000	8	0	0	1	0	0	2	1	numu	QE	CC	822.3	724.9	1.117	1.51	542.4
718	95	15	0	0	10	6	6	same	1	0	1	4.8	0	0	-108.36	-49.91	415.96	0	72.2	-1.2106	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	1059.9	70.0	1.227	0.45	72.2
718	95	20	0	0	8	9	9	same	1	0	1	3.0	0	0	-96.44	-0.99	129.99	0	7.8	-1.7729	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	418.7	46.9	1.446	17.59	7.8
718	95	23	0	0	5	6	6	same	1	0	0	1.4	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	0.0
718	95	28	0	0	9	4	4	same	1	0	1	36.8	0	0	-32.37	-172.23	421.04	0	238.6	0.2975	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	300.3	171.9	1.288	3.06	238.6
718	95	32	0	0	1000016	50	15	not_in_act	1	0	0	1.9	0	0	155.22	-181.43	497.25	0	106.2	-2.5027	-15.0000	8	0	0	1	0	0	2	2	numu	DIS	NC	1184.8	21.8	0.754	129.59	106.2
718	95	38	0	0	1	18	18	same	2	0	1	180.0	0	0	-106.94	11.86	347.81	0	622.0	2.3009	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1211.8	607.3	0.088	0.47	622.0
718	95	43	0	0	1000002	10	10	same	2	0	0	4.6	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1	0.0
718	98	5	0	0	15	5	5	same	1	0	0	1.1	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1	0.0
718	98	7	0	0	1000008	34	10	not_in_act	2	0	0	2.7	0	0	3.64	-43.46	262.90	0	109.0	-1.8161	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	759.0	118.2	1.053	43.13	109.0
718	98	10	0	0	1000000	19	19	same	1	0	0	102.9	0	0	129.81	43.95	478.84	0	554.4	3.6558	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	726.4	345.9	0.492	2.84	554.4
718	98	13	0	0	0	2	2	same	1	0	1	125.4	0	0	-154.81	23.70	382.15	0	626.6	3.9239	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	740.2	574.5	0.679	0.25	626.6
718	98	18	0	0	1000005	13	13	same	5	0	1	19.9	0	0	55.00	-106.37	361.45	0	186.0	-0.4725	-15.0000	6	1	1	0	0	1	1	1	numu	MEC	CC	407.5	295.5	0.566	0.72	186.0
718	98	34	0	0	5	2	2	same	1	0	0	54.4	0	0	-141.10	-158.77	21.35	0	358.8	2.7360	-15.0000	6	1	1	0	0	1	2	2	numu	QE	CC	446.0	236.3	1.007	0.66	358.8
718	98	44	0	0	6	6	6	same	1	0	1	51.9	0	0	-158.49	48.98	160.19	0	551.4	0.2353	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	628.5	461.9	0.882	0.40	551.4
719	0	9	0	0	1000007	18	18	same	1	0	0	41.2	0	0	132.08	195.96	62.71	0	403.7	3.4759	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	880.7	286.5	0.705	0.75	403.7
719	0	17	0	0	1000006	13	13	same	2	0	1	165.2	0	0	36.24	123.85	342.47	0	723.4	3.7385	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	974.6	685.5	0.753	1.40	723.4
719	0	41	0	0	1000005	8	8	same	1	0	1	16.4	0	0	158.07	38.52	143.67	0	312.8	-1.2684	-15.0000	8	0	0	1	0	0	2	1	numu	RES	NC	591.9	452.1	1.219	3.63	312.8
719	0	48	0	0	1000007	9	9	same	1	0	1	134.6	0	0	169.96	171.36	115.71	0	464.6	2.6416	-15.0000	6	1	1	0	0	1	1	1	numu	RES	CC	825.9	638.5	1.484	14.17	464.6
719	1	2	0	0	1000002	10	10	same	1	0	1	194.2	0	0	-54.27	-147.28	262.17	0	745.3	4.2328	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	744.5	627.8	1.49	1.46	745.3
719	1	2	1	1	0	52	5	not_in_act	2	0	1	89.8	0	0	-159.97	-11.98	415.98	0	635.8	-0.3693	-15.0000	8	0	0	1	0	0	2	1	numu	RES	CC	1123.1	843.4	0.358	0.20	745.3
719	1	17	0	0	1000008	18	18	same	1	0	0	2.6	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	0.0
719	1	19	0	0	1	5	5	same	2	0	0	96.1	0	0	-181.91	-70.16	370.53	0	711.7	0.7962	11.8750	40	0	0	1	1	0	3	2	nue	QE	CC	983.6	651.3	0.488	0.28	711.7
719	1	24	0	0	0	8	8	same	2	0	0	36.6	0	0	-175.05	46.37	135.10	0	228.9	0.7236	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	375.1	167.9	1.485	0.33	228.9
719	1	34	0	0	1000000	26	25	in_act_not_selected	7	0	0	414.9	0	0	38.39	155.68	300.39	0	772.4	2.1057	-15.0000	4	0	1	0	0	0	1	1	numu	DIS	CC	3438.2	1877.7	0.933	171.53	772.4
719	1	45	0	0	1000005	13	13	same	1	0	0	102.1	0	0	141.48	-150.87	274.92	0	470.0	3.6652	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	655.9	344.9	0.354	0.26	470.0
719	1	46	0	0	1000006	10	10	same	1	0	0	135.7	0	0	120.14	-122.49	424.74	0	890.9	3.4794	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	1513.1	856.5	1.059	0.57	890.9
719	2	10	0	0	9	9	9	same	1	0	1	2.1	0	0	-78.23	165.77	354.39	0	17.3	-3.4245	-15.0000	8	0	0	1	0	0	3	3	numu	QE	NC	573.3	86.0	0.798	338.87	17.3
719	2	11	0	0	8	15	15	same	4	0	0	30.7	1	1	-96.25	199.81	116.16	0	363.8	-2.7786	-15.0000	6	1	1	0	0	1	3	3	numu	RES	CC	751.2	140.6	1.041	271.34	363.8
719	2	23	0	0	4	6	6	same	2	0	0	66.7	0	0	-158.10	-71.00	236.95	0	384.2	2.6231	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	942.5	338.1	0.259	4.21	384.2
719	2	24	0	0	2	20	20	same	3	0	1	376.0	1	1	14.65	59.01	49.00	0	1148.2	4.9017	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	1071.4	963.5	0.365	1.92	1148.2
719	2	39	0	0	1	7	7	same	2	0	0	63.9	0	0	-158.24	-129.14	462.76	0	491.8	3.7758	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	748.6	362.2	0.248	0.31	491.8
719	2	41	0	0	3	18	18	same	15	0	1	17.9	0	0	-39.00	-63.44	251.56	0	271.8	-0.6404	-15.0000	8	0	0	1	0	0	2	1	numu	MEC	CC	588.8	311.1	0.144	3.52	271.8
719	2	44	0	0	1000004	31	31	same	2	0	1	243.8	0	0	101.98	-119.51	92.75	0	934.1	4.4530	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1145.8	916.9	0.328	1.73	934.1
719	3	6	0	0	1000002	13	13	same	11	0	0	162.1	0	0	106.12	-88.28	126.71	0	950.6	1.0911	-15.0000	8	0	0	1	0	0	2	2	numu	RES	CC	1668.3	1046.4	0.837	1.38	950.6
719	3	8	0	0	5	55	16	not_in_act	2	0	1	251.1	0	0	43.40	112.95	244.16	0	116.2	-1.6930	-15.0000	8	0	0	1	0	0	2	1	numu	RES	CC	1488.4	1198.3	0.124	2.23	116.2
719	3	13	0	0	6	23	23	same	3	0	1	87.6	0	0	-42.77	-31.61	375.09	0	418.3	1.2858	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	494.5	394.8	1.265	3.16	418.3
719	3	18	0	0	1000007	25	25	same	3	0	0	167.8	0	0	2.04	-49.42	334.65	0	845.2	3.0304	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1320.1	476.2	1.189	0.71	845.2
719	3	24	0	0	1000001	10	10	same	1	0	0	296.9	0	0	68.76	28.02	228.96	0	1381.1	5.3095	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1272.9	1024.8	1.203	6.43	1381.1
719	3	44	0	0	0	1	1	same	1	0	0	338.3	0	0	-128.26	-30.51	175.14	0	985.1	5.3363	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1163.3	836.4	1.223	0.55	985.1
719	4	6	0	0	5	18	18	same	15	0	0	186.8	0	0	-54.37	65.73	316.59	0	1116.4	4.0328	-15.0000	4	0	1	0	0	0	3	2	numu	MEC	CC	1492.8	771.2	0.107	1.33	1116.4
719	4	14	0	0	2	13	13	same	2	0	0	139.5	0	0	-128.33	-179.32	0.67	0	442.1	-2.6747	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	603.8	468.4	1.217	108.94	442.1
719	4	15	0	0	5	8	8	same	1	0	0	148.3	0	0	-131.41	-190.40	178.82	0	703.1	1.9581	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	818.9	627.0	1.334	39.88	703.1
719	4	35	0	0	9	2	2	same	1	0	1	57.2	0	0	-96.82	-52.57	266.08	0	516.4	1.2424	-15.0000	4	0	1	0	0	0	3	3	numu	QE	CC	353.4	244.7	0.316	3.13	516.4
719	4	40	0	0	0	15	15	same	3	0	1	200.8	1	1	-164.57	-122.10	161.11	0	674.1	4.0604	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	880.8	593.1	0.408	0.28	674.1
719	5	3	0	0	0	7	7	same	2	0	0	90.2	0	0	-185.44	6.28	426.61	0	528.5	4.3665	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1472.6	402.5	0.832	0.29	528.5
719	5	15	0	0	6	126	32	not_in_act	10	0	1	106.4	0	0	-25.33	36.08	406.41	0	1161.1	0.3761	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	1105.8	941.9	0.206	1.57	1161.1
719	5	18	0	0	8	7	7	same	1	0	1	87.9	0	0	-93.30	71.43	286.36	0	333.6	0.7939	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	413.1	310.5	0.071	1.86	333.6
719	5	31	0	0	7	8	8	same	2	0	0	168.3	0	0	-197.60	100.81	188.37	0	687.1	1.2434	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	787.3	418.0	0.18	0.32	687.1
719	5	32	0	0	1000011	54	15	not_in_act	2	0	0	4.0	0	0	32.45	-56.25	297.23	0	21.5	-0.4389	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	1007.5	46.7	1.584	29.94	21.5
719	5	36	0	0	7	10	10	same	2	0	0	108.4	0	0	-67.48	-86.68	402.80	0	615.5	3.2723	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1932.7	501.7	1.437	0.72	615.5
719	5	38	0	0	1000008	13	13	same	1	0	1	89.8	0	0	69.93	-9.34	46.17	0	402.8	1.5283	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	447.2	328.9	1.256	1.44	402.8
719	6	1	0	0	1000005	11	11	same	11	0	0	138.5	0	0	32.42	-86.02	236.13	0	499.1	-0.8939	-15.0000	6	1	1	0	0	1	1	1	numu	RES	CC	1032.5	553.4	1.307	269.69	499.1
719	6	14	0	0	6	19	19	same	1	0	1	228.5	0	0	-74.56	-76.42	106.58	0	1023.0	3.4095	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	1041.2	902.9	1.295	0.60	1023.0
719	6	17	0	0	1	14	14	same	1	0	1	154.3	0	0	-133.61	5.24	344.57	0	1125.5	2.7884	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1112.2	880.9	1.074	0.40	1125.5
719	6	19	0	0	0	11	11	same	33	0	0	130.5	0	0	-84.48	-106.10	372.46	0	682.1	3.1482	-15.0000	4	0	1	0	0	0	1	1	numu	DIS	CC	1696.6	970.0	0.128	0.66	682.1
719	6	31	0	0	1000007	24	24	same	9	1	1	38.3	1	1	88.74	179.78	61.32	0	301.7	-2.3036	-2.2295	8	0	0	1	0	0	2	2	numu	RES	CC	1416.7	551.0	0.686	30.39	301.7
719	6	33	0	0	3	5	5	same	1	0	0	311.6	0	0	-94.80	67.46	206.68	0	1173.8	3.8566	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1395.8	854.9	0.959	0.47	1173.8
719	6	36	0	0	7	17	17	same	3	0	0	140.0	1	1	9.08	178.64	356.40	0	779.7	2.9776	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	4003.6	772.8	0.734	2.95	779.7
719	7	1	0	0	1000011	16	16	same	3	0	1	55.1	0	0	43.60	-139.33	48.66	0	426.6	1.6951	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	297.0	207.0	0.836	1.72	426.6
719	7	5	0	0	1000008	11	11	same	1	0	0	284.6	0	0	19.33	103.76	4.96	0	791.1	0.5457	-15.0000	6	1	1	0	0	1	1	1	numu	DIS	CC	5483.0	650.2	1.413	415.40	791.1
